Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	15.220000	15.820000	4000.000000	18000.000000	8000.000000	Phee	4.048317	16.247396	NaN	NaN	67.611139	0.000000
2	Spectrogram 1	1	15.870000	16.430000	4000.000000	18000.000000	8000.000000	Phee	6.052863	20.093520	NaN	NaN	65.600266	0.000000
3	Spectrogram 1	1	16.510000	16.700000	4000.000000	18000.000000	8000.000000	Phee	4.710230	15.866592	NaN	NaN	79.992052	0.000000
4	Spectrogram 1	1	35.990000	37.430000	4000.000000	18000.000000	8000.000000	Phee	7.323786	19.545630	NaN	NaN	85.733468	0.000000
5	Spectrogram 1	1	53.780000	54.020000	4000.000000	18000.000000	8000.000000	Phee	4.537629	12.833291	NaN	NaN	57.714482	0.000000
6	Spectrogram 1	1	54.110000	54.180000	4000.000000	18000.000000	8000.000000	Phee	4.941925	13.664916	NaN	NaN	62.090633	0.000000
7	Spectrogram 1	1	54.240000	54.370000	4000.000000	18000.000000	8000.000000	Phee	9.573128	17.620775	NaN	NaN	60.748926	0.000000
8	Spectrogram 1	1	54.850000	55.060000	4000.000000	18000.000000	8000.000000	Phee	4.953804	13.912943	NaN	NaN	45.996393	0.000000
9	Spectrogram 1	1	61.630000	62.220000	4000.000000	18000.000000	8000.000000	Phee	7.964726	16.525352	NaN	NaN	80.575564	0.000000
10	Spectrogram 1	1	62.310000	62.900000	4000.000000	18000.000000	8000.000000	Phee	5.039843	13.627946	NaN	NaN	69.678710	0.000000
11	Spectrogram 1	1	196.040000	196.560000	4000.000000	18000.000000	8000.000000	Trill	5.147015	10.123137	NaN	NaN	43.742820	0.000000
12	Spectrogram 1	1	202.530000	202.880000	4000.000000	18000.000000	8000.000000	Trill	5.435817	9.363260	NaN	NaN	42.290315	0.000000
13	Spectrogram 1	1	236.720000	237.140000	4000.000000	18000.000000	8000.000000	Trill	6.440510	11.834566	NaN	NaN	49.230282	0.000000
14	Spectrogram 1	1	257.180000	257.200000	4000.000000	18000.000000	8000.000000	Twitter	3.947969	27.144022	NaN	NaN	63.975783	0.000000
15	Spectrogram 1	1	269.040000	269.680000	4000.000000	18000.000000	8000.000000	Phee	5.624082	12.945391	NaN	NaN	57.916281	0.000000
16	Spectrogram 1	1	269.790000	270.150000	4000.000000	18000.000000	8000.000000	Trill	6.358030	13.493839	NaN	NaN	64.617252	0.000000
17	Spectrogram 1	1	273.550000	274.050000	4000.000000	18000.000000	8000.000000	Trill	5.956223	11.749229	NaN	NaN	63.573032	0.000000
18	Spectrogram 1	1	283.170000	283.430000	4000.000000	18000.000000	8000.000000	Trill	4.810113	8.132987	NaN	NaN	43.259082	0.000000
19	Spectrogram 1	1	287.160000	287.950000	4000.000000	18000.000000	8000.000000	Phee	11.738402	22.583690	NaN	NaN	112.717458	0.000000
