Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	49.900000	49.930000	4000.000000	18000.000000	8000.000000	Sd-peep	7.764218	7.241304	NaN	NaN	37.826851	0.000000
2	Spectrogram 1	1	109.640000	110.120000	4000.000000	18000.000000	8000.000000	Phee	3.903514	19.881129	NaN	NaN	63.338344	0.000000
3	Spectrogram 1	1	110.170000	111.500000	4000.000000	18000.000000	8000.000000	Phee	11.185095	15.429035	NaN	NaN	41.845746	0.000000
4	Spectrogram 1	1	117.530000	117.650000	4000.000000	18000.000000	8000.000000	Phee	5.769110	17.701191	NaN	NaN	107.101959	0.000000
5	Spectrogram 1	1	241.250000	242.100000	4000.000000	18000.000000	8000.000000	Phee	NaN	NaN	NaN	NaN	274.747447	0.000000
6	Spectrogram 1	1	242.160000	242.590000	4000.000000	18000.000000	8000.000000	Phee	11.727187	25.349772	NaN	NaN	230.470867	0.000000
7	Spectrogram 1	1	245.570000	245.700000	4000.000000	18000.000000	8000.000000	Phee	4.198277	26.402675	NaN	NaN	181.732022	0.000000
8	Spectrogram 1	1	293.140000	293.440000	4000.000000	18000.000000	8000.000000	Phee	11.420413	24.292137	NaN	NaN	257.371877	0.000000
9	Spectrogram 1	1	302.090000	302.120000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	74.668933	0.000000
10	Spectrogram 1	1	306.660000	306.710000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	60.664749	0.000000
11	Spectrogram 1	1	309.900000	310.540000	4000.000000	18000.000000	8000.000000	Phee	11.909037	21.788957	NaN	NaN	176.932462	0.000000
12	Spectrogram 1	1	312.690000	313.840000	4000.000000	18000.000000	8000.000000	Phee	7.551748	37.208741	NaN	NaN	129.436186	0.000000
13	Spectrogram 1	1	320.220000	320.300000	4000.000000	18000.000000	8000.000000	Phee	6.295183	16.983764	NaN	NaN	131.222125	0.000000
14	Spectrogram 1	1	320.510000	320.630000	4000.000000	18000.000000	8000.000000	Phee	8.598497	21.337372	NaN	NaN	212.660394	0.000000
15	Spectrogram 1	1	331.920000	332.360000	4000.000000	18000.000000	8000.000000	Phee	8.182477	22.675802	NaN	NaN	203.163089	0.000000
16	Spectrogram 1	1	332.440000	333.690000	4000.000000	18000.000000	8000.000000	Phee	10.281302	28.332782	NaN	NaN	336.888182	0.000000
17	Spectrogram 1	1	386.790000	386.900000	4000.000000	18000.000000	8000.000000	Twitter	NaN	NaN	NaN	NaN	58.342270	0.000000
18	Spectrogram 1	1	402.790000	402.870000	4000.000000	18000.000000	8000.000000	Trill	5.563190	10.200719	NaN	NaN	54.466593	0.000000
19	Spectrogram 1	1	417.190000	418.060000	4000.000000	18000.000000	8000.000000	Trillphee	NaN	NaN	NaN	NaN	127.641469	0.000000
20	Spectrogram 1	1	462.280000	462.320000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	48.301537	0.000000
21	Spectrogram 1	1	468.970000	469.090000	4000.000000	18000.000000	8000.000000	Phee	8.070530	23.632340	NaN	NaN	187.614531	0.000000
22	Spectrogram 1	1	493.370000	493.420000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	88.185313	0.000000
23	Spectrogram 1	1	497.170000	497.230000	4000.000000	18000.000000	8000.000000	Twitter	11.190597	19.824527	NaN	NaN	90.864851	0.000000
24	Spectrogram 1	1	497.660000	497.690000	4000.000000	18000.000000	8000.000000	Twitter	10.558513	16.171213	NaN	NaN	51.321788	0.000000
25	Spectrogram 1	1	497.770000	497.800000	4000.000000	18000.000000	8000.000000	Twitter	NaN	NaN	NaN	NaN	57.820042	0.000000
26	Spectrogram 1	1	497.880000	497.910000	4000.000000	18000.000000	8000.000000	Twitter	9.986038	14.520321	NaN	NaN	67.765052	0.000000
27	Spectrogram 1	1	498.000000	498.020000	4000.000000	18000.000000	8000.000000	Phee	11.896509	19.567932	NaN	NaN	51.301704	0.000000
28	Spectrogram 1	1	498.100000	498.130000	4000.000000	18000.000000	8000.000000	Twitter	12.456636	19.120335	NaN	NaN	89.994870	0.000000
29	Spectrogram 1	1	498.190000	498.240000	4000.000000	18000.000000	8000.000000	Trill	6.885075	13.179546	NaN	NaN	88.759777	0.000000
30	Spectrogram 1	1	503.360000	503.410000	4000.000000	18000.000000	8000.000000	Trill	12.797673	9.086259	NaN	NaN	39.771208	0.000000
