Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	5	46.830000	46.910000	4000.000000	18000.000000	8000.000000	Trill	5.986974	8.467400	-3.308074	3.933959	40.034192	0.000000
2	Spectrogram 1	4	46.960000	47.390000	4000.000000	18000.000000	8000.000000	Trill	3.992447	6.711528	3.147041	4.016308	33.016965	0.000000
3	Spectrogram 1	4	52.550000	52.590000	4000.000000	18000.000000	8000.000000	Trill	3.235706	6.134889	7.205451	6.468560	33.111301	0.000000
4	Spectrogram 1	4	53.020000	53.110000	4000.000000	18000.000000	8000.000000	Trill	8.598011	13.155396	4.875242	0.412310	30.245583	0.000000
5	Spectrogram 1	5	58.590000	58.670000	4000.000000	18000.000000	8000.000000	Trill	4.444162	6.385960	-2.454640	3.323983	31.502947	0.000000
6	Spectrogram 1	4	59.380000	59.470000	4000.000000	18000.000000	8000.000000	Trill	7.470826	10.129741	3.984693	0.744020	32.198819	0.000000
7	Spectrogram 1	5	78.750000	78.850000	4000.000000	18000.000000	8000.000000	Trill	6.937700	10.740233	-0.404383	2.751733	54.917522	1.000000
8	Spectrogram 1	5	80.840000	80.940000	4000.000000	18000.000000	8000.000000	Trill	8.373715	11.788384	-1.381824	2.513506	52.520642	1.000000
9	Spectrogram 1	4	88.230000	88.370000	4000.000000	18000.000000	8000.000000	Trill	7.632172	11.493218	0.108632	1.198804	45.508473	1.000000
10	Spectrogram 1	4	90.030000	90.090000	4000.000000	18000.000000	8000.000000	Trill	6.640811	8.445625	7.718956	5.492108	37.141569	0.000000
11	Spectrogram 1	4	91.670000	91.750000	4000.000000	18000.000000	8000.000000	Trill	10.257520	13.435427	4.121587	1.000992	39.089842	0.000000
12	Spectrogram 1	4	93.560000	93.610000	4000.000000	18000.000000	8000.000000	Trill	6.055396	7.487937	6.562647	5.109992	35.021013	0.000000
13	Spectrogram 1	4	93.670000	93.710000	4000.000000	18000.000000	8000.000000	Trill	4.896151	7.329384	8.653822	9.457983	35.423380	0.000000
14	Spectrogram 1	4	117.970000	118.040000	4000.000000	18000.000000	8000.000000	Trill	4.151105	9.155703	10.093018	7.465159	38.312371	0.000000
15	Spectrogram 1	5	135.410000	135.620000	4000.000000	18000.000000	8000.000000	Trill	8.888248	12.044599	-0.288113	2.040842	59.965969	1.000000
16	Spectrogram 1	4	140.260000	140.330000	4000.000000	18000.000000	8000.000000	Trill	11.837551	14.564565	1.457173	-1.391006	30.623059	1.000000
17	Spectrogram 1	5	143.160000	143.290000	4000.000000	18000.000000	8000.000000	Trill	9.286773	15.073846	-3.375828	5.599227	59.588482	0.000000
18	Spectrogram 1	5	144.970000	145.070000	4000.000000	18000.000000	8000.000000	Trill	4.608250	9.088307	-3.463645	3.338512	38.508951	0.000000
19	Spectrogram 1	5	160.700000	160.770000	4000.000000	18000.000000	8000.000000	Trill	6.076845	9.031207	-1.466625	3.805503	40.889083	0.000000
20	Spectrogram 1	4	172.890000	173.130000	4000.000000	18000.000000	8000.000000	Trill	5.962048	8.116250	8.820821	10.493087	44.479395	0.000000
21	Spectrogram 1	4	176.040000	176.110000	4000.000000	18000.000000	8000.000000	Trill	10.931125	11.153793	2.146381	-1.004214	30.033733	1.000000
22	Spectrogram 1	4	176.760000	176.990000	4000.000000	18000.000000	8000.000000	Trill	6.356016	8.948577	3.455349	2.787762	39.346725	0.000000
