Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	2.210000	2.860000	4000.000000	18000.000000	8000.000000	Phee	5.718554	15.999118	NaN	NaN	61.250073	0.000000
2	Spectrogram 1	1	2.910000	3.150000	4000.000000	18000.000000	8000.000000	Trill	4.873640	12.659639	NaN	NaN	50.887569	0.000000
3	Spectrogram 1	1	75.860000	76.000000	4000.000000	18000.000000	8000.000000	Trill	6.537954	11.437109	NaN	NaN	47.299636	0.000000
4	Spectrogram 1	1	76.070000	76.200000	4000.000000	18000.000000	8000.000000	Trill	4.818797	7.771694	NaN	NaN	41.995451	0.000000
5	Spectrogram 1	1	110.610000	111.160000	4000.000000	18000.000000	8000.000000	Trill	6.288672	10.894357	NaN	NaN	49.661295	0.000000
6	Spectrogram 1	1	146.040000	146.350000	4000.000000	18000.000000	8000.000000	Trill	5.270893	10.681353	NaN	NaN	50.420428	0.000000
7	Spectrogram 1	1	149.260000	149.650000	4000.000000	18000.000000	8000.000000	Trill	4.669432	10.640849	NaN	NaN	48.888623	0.000000
8	Spectrogram 1	1	162.230000	162.450000	4000.000000	18000.000000	8000.000000	Trill	8.135293	12.014340	NaN	NaN	43.222915	0.000000
9	Spectrogram 1	1	181.280000	181.560000	4000.000000	18000.000000	8000.000000	Trill	5.683574	8.791931	NaN	NaN	42.384875	0.000000
10	Spectrogram 1	1	181.640000	182.100000	4000.000000	18000.000000	8000.000000	Trill	5.039697	10.081130	NaN	NaN	52.085044	0.000000
11	Spectrogram 1	1	194.060000	194.330000	4000.000000	18000.000000	8000.000000	Trill	4.701767	8.318433	NaN	NaN	36.189484	0.000000
12	Spectrogram 1	1	208.620000	208.700000	4000.000000	18000.000000	8000.000000	Trill	5.487817	9.010729	NaN	NaN	54.989827	0.000000
13	Spectrogram 1	1	223.230000	223.800000	4000.000000	18000.000000	8000.000000	Trill	3.370729	7.252324	NaN	NaN	42.804792	0.000000
14	Spectrogram 1	1	223.840000	224.130000	4000.000000	18000.000000	8000.000000	Trill	4.254371	9.382385	NaN	NaN	49.317962	0.000000
15	Spectrogram 1	1	286.880000	287.060000	4000.000000	18000.000000	8000.000000	Trill	5.823087	9.647291	NaN	NaN	48.840487	0.000000
16	Spectrogram 1	1	292.810000	293.600000	4000.000000	18000.000000	8000.000000	Phee	12.225296	19.545904	NaN	NaN	109.531051	0.000000
17	Spectrogram 1	1	310.840000	311.850000	4000.000000	18000.000000	8000.000000	Trill	8.727665	13.623248	NaN	NaN	75.969293	0.000000
18	Spectrogram 1	1	327.180000	327.210000	4000.000000	18000.000000	8000.000000	Phee	3.775030	12.218877	NaN	NaN	49.177742	0.000000
19	Spectrogram 1	1	331.270000	331.860000	4000.000000	18000.000000	8000.000000	Trill	17.790072	27.421288	NaN	NaN	140.028451	0.000000
20	Spectrogram 1	1	350.700000	351.350000	4000.000000	18000.000000	8000.000000	Phee	6.838065	16.775680	NaN	NaN	81.571306	0.000000
21	Spectrogram 1	1	351.400000	351.620000	4000.000000	18000.000000	8000.000000	Phee	3.521534	11.311831	NaN	NaN	48.463075	0.000000
22	Spectrogram 1	1	351.680000	351.960000	4000.000000	18000.000000	8000.000000	Phee	9.972404	21.459596	NaN	NaN	91.035870	0.000000
23	Spectrogram 1	1	352.000000	352.560000	4000.000000	18000.000000	8000.000000	Phee	5.322855	15.023305	NaN	NaN	57.532373	0.000000
24	Spectrogram 1	1	367.770000	367.880000	4000.000000	18000.000000	8000.000000	Trill	13.662750	19.201396	NaN	NaN	107.073690	0.000000
25	Spectrogram 1	1	374.110000	374.280000	4000.000000	18000.000000	8000.000000	Trill	6.136641	12.599926	NaN	NaN	61.936057	0.000000
26	Spectrogram 1	1	374.450000	374.600000	4000.000000	18000.000000	8000.000000	Phee	6.757626	12.374418	NaN	NaN	71.862946	0.000000
27	Spectrogram 1	1	380.400000	381.990000	4000.000000	18000.000000	8000.000000	Phee	10.301061	21.080457	NaN	NaN	97.632522	0.000000
28	Spectrogram 1	1	398.220000	398.890000	4000.000000	18000.000000	8000.000000	Phee	3.888084	12.981351	NaN	NaN	53.910267	0.000000
29	Spectrogram 1	1	417.330000	418.790000	4000.000000	18000.000000	8000.000000	Phee	8.406515	16.958331	NaN	NaN	81.476102	0.000000
30	Spectrogram 1	1	426.620000	428.440000	4000.000000	18000.000000	8000.000000	Phee	10.775632	27.534993	NaN	NaN	138.460008	0.000000
31	Spectrogram 1	1	437.100000	437.570000	4000.000000	18000.000000	8000.000000	Phee	4.906622	9.441128	NaN	NaN	53.639393	0.000000
32	Spectrogram 1	1	457.730000	457.860000	4000.000000	18000.000000	8000.000000	Trill	5.385267	9.146718	NaN	NaN	42.225486	0.000000
33	Spectrogram 1	1	457.960000	458.420000	4000.000000	18000.000000	8000.000000	Trill	5.212289	10.484762	NaN	NaN	51.248278	0.000000
34	Spectrogram 1	1	458.450000	458.770000	4000.000000	18000.000000	8000.000000	Phee	4.296515	12.985841	NaN	NaN	66.349328	0.000000
35	Spectrogram 1	1	458.800000	458.920000	4000.000000	18000.000000	8000.000000	Phee	6.032407	14.894434	NaN	NaN	64.617433	0.000000
36	Spectrogram 1	1	459.040000	459.100000	4000.000000	18000.000000	8000.000000	Trill	6.501823	12.255810	NaN	NaN	50.110793	0.000000
37	Spectrogram 1	1	464.710000	465.250000	4000.000000	18000.000000	8000.000000	Phee	4.820408	14.392479	NaN	NaN	58.242157	0.000000
38	Spectrogram 1	1	493.720000	494.070000	4000.000000	18000.000000	8000.000000	Trill	5.976720	11.973474	NaN	NaN	50.168028	0.000000
39	Spectrogram 1	1	520.130000	520.250000	4000.000000	18000.000000	8000.000000	Trill	5.220220	9.432859	NaN	NaN	43.925888	0.000000
40	Spectrogram 1	1	532.200000	532.440000	4000.000000	18000.000000	8000.000000	Trill	5.360804	10.714561	NaN	NaN	44.478775	0.000000
41	Spectrogram 1	1	535.360000	535.450000	4000.000000	18000.000000	8000.000000	Trill	6.739146	11.070439	NaN	NaN	47.716807	0.000000
42	Spectrogram 1	1	567.040000	568.190000	4000.000000	18000.000000	8000.000000	Phee	5.870210	12.226911	NaN	NaN	63.703408	0.000000
43	Spectrogram 1	1	571.330000	571.850000	4000.000000	18000.000000	8000.000000	Trill	5.999608	10.096945	NaN	NaN	46.360649	0.000000
44	Spectrogram 1	1	576.680000	577.090000	4000.000000	18000.000000	8000.000000	Trill	4.870353	8.765044	NaN	NaN	41.642101	0.000000
45	Spectrogram 1	1	608.870000	609.150000	4000.000000	18000.000000	8000.000000	Trill	5.554343	11.041352	NaN	NaN	47.576288	0.000000
46	Spectrogram 1	1	622.740000	623.160000	4000.000000	18000.000000	8000.000000	Trill	6.596660	12.357287	NaN	NaN	59.473367	0.000000
47	Spectrogram 1	1	639.750000	639.980000	4000.000000	18000.000000	8000.000000	Trill	7.302519	12.690767	NaN	NaN	50.196984	0.000000
48	Spectrogram 1	1	668.010000	668.420000	4000.000000	18000.000000	8000.000000	Trill	6.163600	12.738660	NaN	NaN	51.198640	0.000000
49	Spectrogram 1	1	698.000000	698.120000	4000.000000	18000.000000	8000.000000	Trill	5.028242	8.280985	NaN	NaN	43.997638	0.000000
50	Spectrogram 1	1	698.220000	698.540000	4000.000000	18000.000000	8000.000000	Trill	4.168271	8.976227	NaN	NaN	51.009643	0.000000
51	Spectrogram 1	1	707.300000	707.630000	4000.000000	18000.000000	8000.000000	Trill	8.077138	11.641709	NaN	NaN	52.081037	0.000000
