Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	4	0.590000	0.660000	4000.000000	18000.000000	8000.000000	Twitter	2.127874	11.323233	0.206732	0.382632	29.097253	0.000000
2	Spectrogram 1	5	0.720000	0.800000	4000.000000	18000.000000	8000.000000	Twitter	2.297352	9.746191	-1.833998	-0.556551	27.095194	0.000000
3	Spectrogram 1	5	0.870000	0.910000	4000.000000	18000.000000	8000.000000	Twitter	1.828807	12.048333	-0.042598	-0.139810	29.103163	0.000000
4	Spectrogram 1	5	1.150000	1.200000	4000.000000	18000.000000	8000.000000	Twitter	1.935815	12.229043	-1.323027	-0.222639	30.484112	0.000000
5	Spectrogram 1	5	1.270000	1.340000	4000.000000	18000.000000	8000.000000	Twitter	2.159798	9.937738	-0.211491	0.561080	28.960186	0.000000
6	Spectrogram 1	5	1.390000	1.470000	4000.000000	18000.000000	8000.000000	Twitter	1.172459	7.810738	-1.860344	0.813132	27.296277	0.000000
7	Spectrogram 1	5	5.770000	8.420000	4000.000000	18000.000000	8000.000000	Trill	0.646190	8.883729	-1.245433	0.511166	32.562694	0.000000
8	Spectrogram 1	4	8.760000	8.870000	4000.000000	18000.000000	8000.000000	Trill	1.433671	8.910268	0.043166	0.332561	30.866689	0.000000
9	Spectrogram 1	4	8.910000	9.000000	4000.000000	18000.000000	8000.000000	Twitter	3.191808	9.904014	0.402580	0.256510	33.409109	0.000000
10	Spectrogram 1	4	9.060000	9.440000	4000.000000	18000.000000	8000.000000	Twitter	0.874833	8.371607	0.382314	0.402673	27.972074	0.000000
11	Spectrogram 1	4	9.470000	9.700000	4000.000000	18000.000000	8000.000000	Twitter	0.240252	8.701111	0.013906	0.617188	26.684260	0.000000
12	Spectrogram 1	4	9.720000	9.980000	4000.000000	18000.000000	8000.000000	Twitter	-0.885599	8.108247	3.867202	0.756112	24.148770	0.000000
13	Spectrogram 1	4	10.170000	10.270000	4000.000000	18000.000000	8000.000000	Twitter	-0.128463	7.964675	3.700612	0.808700	21.113918	0.000000
14	Spectrogram 1	4	10.300000	10.850000	4000.000000	18000.000000	8000.000000	Twitter	-0.405054	8.956466	2.655969	1.254545	22.106833	0.000000
15	Spectrogram 1	5	17.720000	18.870000	4000.000000	18000.000000	8000.000000	Phee	1.882197	25.933449	-0.280177	12.081225	50.544100	0.000000
16	Spectrogram 1	4	19.270000	20.230000	4000.000000	18000.000000	8000.000000	Phee	2.827217	29.614377	0.488792	12.402071	52.383269	0.000000
17	Spectrogram 1	4	20.650000	21.320000	4000.000000	18000.000000	8000.000000	Phee	2.944745	24.589480	0.391263	8.508371	58.987180	0.000000
18	Spectrogram 1	5	22.260000	22.340000	4000.000000	18000.000000	8000.000000	Twitter	1.344635	10.552056	-0.439792	-0.352981	29.372377	0.000000
19	Spectrogram 1	5	22.390000	22.490000	4000.000000	18000.000000	8000.000000	Twitter	1.787475	10.154415	-1.260525	0.181042	30.333093	0.000000
20	Spectrogram 1	5	22.540000	22.640000	4000.000000	18000.000000	8000.000000	Twitter	1.312973	10.002577	-0.050112	0.191158	30.408485	0.000000
21	Spectrogram 1	5	22.690000	22.770000	4000.000000	18000.000000	8000.000000	Twitter	1.736935	11.637786	-0.509716	0.518247	34.024127	0.000000
22	Spectrogram 1	4	22.840000	22.920000	4000.000000	18000.000000	8000.000000	Twitter	2.349956	12.286028	0.136904	0.574364	35.882264	0.000000
23	Spectrogram 1	5	22.980000	23.060000	4000.000000	18000.000000	8000.000000	Twitter	2.652629	11.956990	-0.390584	0.260448	35.721193	0.000000
24	Spectrogram 1	5	23.120000	23.200000	4000.000000	18000.000000	8000.000000	Twitter	2.349162	10.994506	-2.834407	1.048038	34.022018	0.000000
25	Spectrogram 1	4	23.250000	23.330000	4000.000000	18000.000000	8000.000000	Twitter	0.917494	8.593221	0.047202	0.161826	30.016989	0.000000
26	Spectrogram 1	5	24.110000	24.170000	4000.000000	18000.000000	8000.000000	Twitter	-0.883184	10.570539	-0.123185	0.196646	31.645477	0.000000
27	Spectrogram 1	5	24.270000	24.350000	4000.000000	18000.000000	8000.000000	Twitter	-3.173122	11.133174	-1.212473	4.529954	27.702538	0.000000
28	Spectrogram 1	5	24.420000	24.510000	4000.000000	18000.000000	8000.000000	Twitter	-2.827747	10.778912	-1.313399	4.374737	25.286297	0.000000
29	Spectrogram 1	5	24.550000	24.650000	4000.000000	18000.000000	8000.000000	Twitter	-3.966840	10.382063	-0.781919	4.259371	24.841454	0.000000
30	Spectrogram 1	5	24.690000	24.780000	4000.000000	18000.000000	8000.000000	Twitter	-4.278408	10.431931	-0.826918	4.149390	21.831229	0.000000
31	Spectrogram 1	4	26.450000	26.520000	4000.000000	18000.000000	8000.000000	Twitter	1.118980	8.516059	0.680089	0.562742	27.504772	0.000000
