Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	3.620000	4.260000	4000.000000	18000.000000	8000.000000	Trill	5.682612	21.590843	NaN	NaN	71.426813	0.000000
2	Spectrogram 1	1	15.290000	16.260000	4000.000000	18000.000000	8000.000000	Trill	7.136807	23.363022	NaN	NaN	75.127750	0.000000
3	Spectrogram 1	1	16.380000	16.710000	4000.000000	18000.000000	8000.000000	Trill	7.945120	23.814348	NaN	NaN	108.008927	0.000000
4	Spectrogram 1	1	16.840000	17.090000	4000.000000	18000.000000	8000.000000	Trill	6.954112	19.920052	NaN	NaN	112.123861	0.000000
5	Spectrogram 1	1	19.080000	19.140000	4000.000000	18000.000000	8000.000000	Phee	4.468581	30.000000	NaN	NaN	160.867395	0.000000
6	Spectrogram 1	1	21.750000	22.340000	4000.000000	18000.000000	8000.000000	Trill	10.058894	27.363679	NaN	NaN	102.459187	0.000000
7	Spectrogram 1	1	22.510000	23.110000	4000.000000	18000.000000	8000.000000	Trill	9.717801	30.000000	NaN	NaN	108.256407	0.000000
8	Spectrogram 1	1	23.230000	23.770000	4000.000000	18000.000000	8000.000000	Trill	9.919654	28.584716	NaN	NaN	113.048106	0.000000
9	Spectrogram 1	1	23.860000	24.300000	4000.000000	18000.000000	8000.000000	Trill	5.828038	19.894465	NaN	NaN	76.692496	0.000000
10	Spectrogram 1	1	31.140000	31.690000	4000.000000	18000.000000	8000.000000	Trill	7.008486	21.617406	NaN	NaN	55.982363	0.000000
11	Spectrogram 1	1	31.830000	31.970000	4000.000000	18000.000000	8000.000000	Trill	6.061744	18.047714	NaN	NaN	69.348504	0.000000
12	Spectrogram 1	1	32.080000	32.530000	4000.000000	18000.000000	8000.000000	Trill	5.749644	22.609819	NaN	NaN	77.528731	0.000000
13	Spectrogram 1	1	32.670000	33.010000	4000.000000	18000.000000	8000.000000	Trill	6.881272	25.044554	NaN	NaN	103.359755	0.000000
14	Spectrogram 1	1	33.050000	33.140000	4000.000000	18000.000000	8000.000000	Trill	4.067001	15.314510	NaN	NaN	61.793680	0.000000
