Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	67.270000	67.620000	4000.000000	18000.000000	8000.000000	Trill	6.439843	18.720395	NaN	NaN	38.017591	0.000000
2	Spectrogram 1	1	69.560000	69.970000	4000.000000	18000.000000	8000.000000	Trill	7.712871	19.687188	NaN	NaN	37.398365	0.000000
3	Spectrogram 1	1	108.760000	108.920000	4000.000000	18000.000000	8000.000000	Trill	8.369103	22.178720	NaN	NaN	42.274504	0.000000
4	Spectrogram 1	1	140.080000	140.670000	4000.000000	18000.000000	8000.000000	Trill	6.198971	14.100872	NaN	NaN	43.935715	0.000000
5	Spectrogram 1	1	173.010000	173.250000	4000.000000	18000.000000	8000.000000	Trill	7.917837	18.124882	NaN	NaN	35.830645	0.000000
6	Spectrogram 1	1	177.340000	177.670000	4000.000000	18000.000000	8000.000000	Trill	8.062968	20.368916	NaN	NaN	43.562936	0.000000
7	Spectrogram 1	1	184.120000	184.540000	4000.000000	18000.000000	8000.000000	Trill	9.852836	22.530583	NaN	NaN	49.390280	0.000000
8	Spectrogram 1	1	221.920000	222.190000	4000.000000	18000.000000	8000.000000	Trill	8.518730	21.624964	NaN	NaN	41.872059	0.000000
9	Spectrogram 1	1	226.390000	226.600000	4000.000000	18000.000000	8000.000000	Trill	7.408999	18.606752	NaN	NaN	31.169478	0.000000
10	Spectrogram 1	1	306.920000	307.230000	4000.000000	18000.000000	8000.000000	Trill	6.602281	19.425298	NaN	NaN	45.827470	0.000000
11	Spectrogram 1	1	309.210000	309.530000	4000.000000	18000.000000	8000.000000	Trill	7.702234	20.922313	NaN	NaN	42.466010	0.000000
12	Spectrogram 1	1	342.880000	342.980000	4000.000000	18000.000000	8000.000000	Trill	8.277485	24.376091	NaN	NaN	46.503362	0.000000
13	Spectrogram 1	1	350.030000	350.350000	4000.000000	18000.000000	8000.000000	Trill	9.268134	23.208072	NaN	NaN	38.869054	0.000000
14	Spectrogram 1	1	359.890000	359.980000	4000.000000	18000.000000	8000.000000	Trill	10.846797	27.668725	NaN	NaN	42.677508	0.000000
15	Spectrogram 1	1	360.010000	360.170000	4000.000000	18000.000000	8000.000000	Trill	9.470935	20.630850	NaN	NaN	44.011769	0.000000
16	Spectrogram 1	1	365.520000	365.790000	4000.000000	18000.000000	8000.000000	Trill	6.723183	17.401542	NaN	NaN	50.488889	0.000000
17	Spectrogram 1	1	386.330000	386.560000	4000.000000	18000.000000	8000.000000	Trill	8.045472	18.978824	NaN	NaN	39.022833	0.000000
18	Spectrogram 1	1	390.150000	390.740000	4000.000000	18000.000000	8000.000000	Trill	6.624239	18.636166	NaN	NaN	55.304273	0.000000
19	Spectrogram 1	1	393.740000	393.770000	4000.000000	18000.000000	8000.000000	Trill	4.566782	11.545211	NaN	NaN	40.247011	0.000000
20	Spectrogram 1	1	403.430000	404.440000	4000.000000	18000.000000	8000.000000	Trill	7.088971	22.001643	NaN	NaN	55.546971	0.000000
21	Spectrogram 1	1	417.070000	417.150000	4000.000000	18000.000000	8000.000000	Phee	7.033086	10.539023	NaN	NaN	30.017184	0.000000
22	Spectrogram 1	1	423.320000	423.820000	4000.000000	18000.000000	8000.000000	Trill	7.641251	19.473543	NaN	NaN	36.009493	0.000000
23	Spectrogram 1	1	429.830000	430.280000	4000.000000	18000.000000	8000.000000	Trill	6.874286	18.432728	NaN	NaN	39.465808	0.000000
24	Spectrogram 1	1	460.030000	460.400000	4000.000000	18000.000000	8000.000000	Phee	6.903021	17.105557	NaN	NaN	30.781962	0.000000
25	Spectrogram 1	1	467.580000	467.850000	4000.000000	18000.000000	8000.000000	Trill	6.648047	18.788674	NaN	NaN	34.921640	0.000000
26	Spectrogram 1	1	531.020000	531.270000	4000.000000	18000.000000	8000.000000	Trill	7.869528	18.511134	NaN	NaN	40.271795	0.000000
27	Spectrogram 1	1	542.570000	542.730000	4000.000000	18000.000000	8000.000000	Trill	8.744557	20.392130	NaN	NaN	33.713610	0.000000
28	Spectrogram 1	1	548.150000	548.440000	4000.000000	18000.000000	8000.000000	Trill	5.017800	14.426726	NaN	NaN	39.826919	0.000000
29	Spectrogram 1	1	559.290000	559.620000	4000.000000	18000.000000	8000.000000	Trill	6.695945	18.593047	NaN	NaN	36.912017	0.000000
30	Spectrogram 1	1	572.320000	573.200000	4000.000000	18000.000000	8000.000000	Trill	8.437048	23.821981	NaN	NaN	72.412513	0.000000
31	Spectrogram 1	1	576.490000	576.700000	4000.000000	18000.000000	8000.000000	Trill	9.010847	18.547341	NaN	NaN	33.402871	0.000000
32	Spectrogram 1	1	578.540000	579.780000	4000.000000	18000.000000	8000.000000	Trill	9.215109	23.637095	NaN	NaN	64.044180	0.000000
33	Spectrogram 1	1	602.210000	602.540000	4000.000000	18000.000000	8000.000000	Trill	4.232919	17.106237	NaN	NaN	34.509124	0.000000
34	Spectrogram 1	1	604.570000	604.860000	4000.000000	18000.000000	8000.000000	Trill	5.173344	17.473492	NaN	NaN	34.670331	0.000000
35	Spectrogram 1	1	662.410000	662.450000	4000.000000	18000.000000	8000.000000	Trill	8.829748	12.045455	NaN	NaN	34.812947	0.000000
36	Spectrogram 1	1	665.320000	665.470000	4000.000000	18000.000000	8000.000000	Trill	7.864676	19.560507	NaN	NaN	48.354143	0.000000
37	Spectrogram 1	1	681.630000	682.010000	4000.000000	18000.000000	8000.000000	Trill	6.792798	20.084970	NaN	NaN	49.908356	0.000000
38	Spectrogram 1	1	712.240000	712.490000	4000.000000	18000.000000	8000.000000	Trill	5.304955	15.325953	NaN	NaN	42.369081	0.000000
39	Spectrogram 1	1	720.890000	721.240000	4000.000000	18000.000000	8000.000000	Trill	6.828683	20.381755	NaN	NaN	41.007567	0.000000
40	Spectrogram 1	1	730.640000	730.860000	4000.000000	18000.000000	8000.000000	Trill	9.561871	21.611878	NaN	NaN	46.285008	0.000000
41	Spectrogram 1	1	751.980000	752.160000	4000.000000	18000.000000	8000.000000	Trill	5.733883	17.348016	NaN	NaN	42.924291	0.000000
42	Spectrogram 1	1	763.190000	763.460000	4000.000000	18000.000000	8000.000000	Trill	9.912521	21.824972	NaN	NaN	63.493547	0.000000
43	Spectrogram 1	1	774.200000	774.560000	4000.000000	18000.000000	8000.000000	Trill	5.034594	16.754388	NaN	NaN	44.598745	0.000000
44	Spectrogram 1	1	777.470000	778.550000	4000.000000	18000.000000	8000.000000	Trill	7.886158	19.463606	NaN	NaN	50.331537	0.000000
45	Spectrogram 1	1	857.020000	857.420000	4000.000000	18000.000000	8000.000000	Trill	5.871855	15.727757	NaN	NaN	35.966735	0.000000
46	Spectrogram 1	1	861.290000	862.160000	4000.000000	18000.000000	8000.000000	Trill	7.843708	22.996854	NaN	NaN	57.038800	0.000000
47	Spectrogram 1	1	874.740000	874.980000	4000.000000	18000.000000	8000.000000	Trill	11.228492	24.298516	NaN	NaN	67.089137	0.000000
48	Spectrogram 1	1	878.560000	878.860000	4000.000000	18000.000000	8000.000000	Trill	8.620564	20.911317	NaN	NaN	42.091000	0.000000
49	Spectrogram 1	1	887.200000	887.230000	4000.000000	18000.000000	8000.000000	Trill	9.627332	11.914356	NaN	NaN	28.577909	0.000000
50	Spectrogram 1	1	929.590000	929.980000	4000.000000	18000.000000	8000.000000	Trill	8.097588	20.583665	NaN	NaN	43.273308	0.000000
51	Spectrogram 1	1	954.750000	955.160000	4000.000000	18000.000000	8000.000000	Trill	6.737418	18.736863	NaN	NaN	42.212405	0.000000
52	Spectrogram 1	1	972.520000	972.850000	4000.000000	18000.000000	8000.000000	Trill	7.749394	22.041697	NaN	NaN	48.892763	0.000000
53	Spectrogram 1	1	998.800000	999.140000	4000.000000	18000.000000	8000.000000	Trill	9.093568	21.808704	NaN	NaN	49.932137	0.000000
54	Spectrogram 1	1	1016.690000	1016.980000	4000.000000	18000.000000	8000.000000	Trill	4.134204	18.790143	NaN	NaN	36.554949	0.000000
55	Spectrogram 1	1	1023.260000	1023.800000	4000.000000	18000.000000	8000.000000	Trill	4.975680	17.682542	NaN	NaN	38.893975	0.000000
56	Spectrogram 1	1	1109.690000	1109.980000	4000.000000	18000.000000	8000.000000	Trill	11.795101	24.176843	NaN	NaN	70.379467	0.000000
57	Spectrogram 1	1	1114.580000	1115.810000	4000.000000	18000.000000	8000.000000	Trill	8.928319	25.121980	NaN	NaN	57.586854	0.000000
58	Spectrogram 1	1	1128.560000	1128.890000	4000.000000	18000.000000	8000.000000	Trill	6.061366	17.710250	NaN	NaN	37.385442	0.000000
59	Spectrogram 1	1	1173.370000	1173.870000	4000.000000	18000.000000	8000.000000	Trill	6.407011	17.562434	NaN	NaN	34.875189	0.000000
60	Spectrogram 1	1	1195.920000	1196.490000	4000.000000	18000.000000	8000.000000	Trill	8.025587	21.833746	NaN	NaN	41.679251	0.000000
