Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	56.350000	56.390000	4000.000000	18000.000000	8000.000000	Trill	4.873717	7.585165	NaN	NaN	40.153393	0.000000
2	Spectrogram 1	1	62.140000	62.860000	4000.000000	18000.000000	8000.000000	Trill	6.108560	30.000000	NaN	NaN	139.616852	0.000000
3	Spectrogram 1	1	91.270000	92.060000	4000.000000	18000.000000	8000.000000	Trill	6.271167	16.939197	NaN	NaN	45.345803	0.000000
4	Spectrogram 1	1	97.250000	97.310000	4000.000000	18000.000000	8000.000000	Trill	4.257150	10.529091	NaN	NaN	32.431989	0.000000
5	Spectrogram 1	1	125.700000	126.060000	4000.000000	18000.000000	8000.000000	Phee	4.895203	11.622405	NaN	NaN	40.011198	0.000000
6	Spectrogram 1	1	130.350000	130.380000	4000.000000	18000.000000	8000.000000	Trill	6.043068	10.608494	NaN	NaN	31.334781	0.000000
7	Spectrogram 1	1	139.640000	139.700000	4000.000000	18000.000000	8000.000000	Phee	4.505122	10.276128	NaN	NaN	39.626224	0.000000
8	Spectrogram 1	1	140.530000	141.170000	4000.000000	18000.000000	8000.000000	Trillphee	8.560434	22.533568	NaN	NaN	98.949939	0.000000
9	Spectrogram 1	1	146.040000	146.100000	4000.000000	18000.000000	8000.000000	Phee	4.207979	26.519793	NaN	NaN	68.089234	0.000000
10	Spectrogram 1	1	150.310000	150.430000	4000.000000	18000.000000	8000.000000	Phee	4.173164	26.884090	NaN	NaN	51.692919	0.000000
11	Spectrogram 1	1	155.440000	155.460000	4000.000000	18000.000000	8000.000000	Sd-peep	5.253607	9.813955	NaN	NaN	52.054519	0.000000
12	Spectrogram 1	1	156.050000	156.080000	4000.000000	18000.000000	8000.000000	Trill	4.676486	8.586264	NaN	NaN	59.012003	0.000000
13	Spectrogram 1	1	178.680000	178.740000	4000.000000	18000.000000	8000.000000	Trillphee	6.445312	14.052508	NaN	NaN	64.139404	0.000000
14	Spectrogram 1	1	202.470000	203.370000	4000.000000	18000.000000	8000.000000	Trill	13.300702	28.107868	NaN	NaN	107.232887	0.000000
15	Spectrogram 1	1	209.130000	209.150000	4000.000000	18000.000000	8000.000000	Sd-peep	4.442601	6.760052	NaN	NaN	51.575420	0.000000
16	Spectrogram 1	1	211.730000	211.750000	4000.000000	18000.000000	8000.000000	Sd-peep	4.084575	9.968145	NaN	NaN	42.388867	0.000000
17	Spectrogram 1	1	212.190000	212.240000	4000.000000	18000.000000	8000.000000	Trill	9.497901	10.073552	NaN	NaN	31.558412	0.000000
18	Spectrogram 1	1	226.070000	226.190000	4000.000000	18000.000000	8000.000000	Phee	6.630263	12.678401	NaN	NaN	85.177911	0.000000
19	Spectrogram 1	1	230.880000	231.940000	4000.000000	18000.000000	8000.000000	Phee	12.902317	29.130229	NaN	NaN	43.558832	0.000000
20	Spectrogram 1	1	232.000000	232.050000	4000.000000	18000.000000	8000.000000	Trill	12.717813	15.758806	NaN	NaN	52.452595	0.000000
21	Spectrogram 1	1	232.320000	233.190000	4000.000000	18000.000000	8000.000000	Phee	13.713167	29.822861	NaN	NaN	41.047144	0.000000
22	Spectrogram 1	1	233.410000	234.240000	4000.000000	18000.000000	8000.000000	Phee	13.496408	29.383991	NaN	NaN	42.074933	0.000000
23	Spectrogram 1	1	234.460000	235.570000	4000.000000	18000.000000	8000.000000	Phee	9.236010	24.301815	NaN	NaN	35.400695	0.000000
24	Spectrogram 1	1	236.020000	236.060000	4000.000000	18000.000000	8000.000000	Trill	4.070541	11.801770	NaN	NaN	36.940766	0.000000
25	Spectrogram 1	1	237.390000	237.440000	4000.000000	18000.000000	8000.000000	Trill	6.391423	12.629149	NaN	NaN	30.806338	0.000000
26	Spectrogram 1	1	239.650000	239.700000	4000.000000	18000.000000	8000.000000	Trill	5.780884	10.860316	NaN	NaN	47.860546	0.000000
27	Spectrogram 1	1	252.240000	253.130000	4000.000000	18000.000000	8000.000000	Phee	9.670719	27.480033	NaN	NaN	35.604556	0.000000
28	Spectrogram 1	1	253.370000	253.550000	4000.000000	18000.000000	8000.000000	Trill	7.776717	25.353785	NaN	NaN	97.850269	0.000000
29	Spectrogram 1	1	254.490000	255.500000	4000.000000	18000.000000	8000.000000	Phee	10.839165	28.372739	NaN	NaN	34.422543	0.000000
30	Spectrogram 1	1	255.630000	256.360000	4000.000000	18000.000000	8000.000000	Phee	12.169753	30.000000	NaN	NaN	35.168094	0.000000
31	Spectrogram 1	1	256.640000	257.370000	4000.000000	18000.000000	8000.000000	Phee	10.180183	30.000000	NaN	NaN	32.475625	0.000000
32	Spectrogram 1	1	257.660000	258.450000	4000.000000	18000.000000	8000.000000	Phee	12.307107	29.706043	NaN	NaN	45.595112	0.000000
33	Spectrogram 1	1	281.750000	281.890000	4000.000000	18000.000000	8000.000000	Phee	4.012770	9.744938	NaN	NaN	47.214595	0.000000
34	Spectrogram 1	1	316.960000	317.040000	4000.000000	18000.000000	8000.000000	Phee	4.726484	16.502615	NaN	NaN	100.320233	0.000000
35	Spectrogram 1	1	323.490000	323.520000	4000.000000	18000.000000	8000.000000	Sd-peep	5.887916	9.124073	NaN	NaN	39.872624	0.000000
36	Spectrogram 1	1	338.820000	338.860000	4000.000000	18000.000000	8000.000000	Phee	6.685693	11.646579	NaN	NaN	49.783945	0.000000
