Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	16.690000	16.740000	4000.000000	18000.000000	8000.000000	Trill	12.778362	14.066980	NaN	NaN	35.797386	0.000000
2	Spectrogram 1	1	16.960000	17.030000	4000.000000	18000.000000	8000.000000	Trill	10.674000	11.203774	NaN	NaN	31.491420	0.000000
3	Spectrogram 1	1	37.440000	38.070000	4000.000000	18000.000000	8000.000000	Trill	12.809116	27.591930	NaN	NaN	102.011246	0.000000
4	Spectrogram 1	1	38.130000	38.610000	4000.000000	18000.000000	8000.000000	Trill	14.255855	30.000000	NaN	NaN	84.984736	0.000000
5	Spectrogram 1	1	38.730000	39.250000	4000.000000	18000.000000	8000.000000	Trill	13.579693	30.000000	NaN	NaN	114.356970	0.000000
6	Spectrogram 1	1	61.440000	61.500000	4000.000000	18000.000000	8000.000000	Trill	5.464911	13.995859	NaN	NaN	47.234727	0.000000
7	Spectrogram 1	1	69.480000	69.570000	4000.000000	18000.000000	8000.000000	Trill	5.091513	12.042893	NaN	NaN	31.468698	0.000000
8	Spectrogram 1	1	78.040000	78.100000	4000.000000	18000.000000	8000.000000	Phee	6.837071	9.217858	NaN	NaN	32.757533	0.000000
9	Spectrogram 1	1	79.820000	79.840000	4000.000000	18000.000000	8000.000000	Sd-peep	8.994068	10.216812	NaN	NaN	33.433925	0.000000
10	Spectrogram 1	1	79.940000	81.490000	4000.000000	18000.000000	8000.000000	Trillphee	4.214863	24.845781	NaN	NaN	85.789431	0.000000
11	Spectrogram 1	1	84.200000	84.220000	4000.000000	18000.000000	8000.000000	Sd-peep	4.531139	10.979731	NaN	NaN	44.783020	0.000000
12	Spectrogram 1	1	86.780000	86.830000	4000.000000	18000.000000	8000.000000	Trill	4.253404	14.663849	NaN	NaN	57.814578	0.000000
13	Spectrogram 1	1	86.880000	86.910000	4000.000000	18000.000000	8000.000000	Trill	4.927559	11.293474	NaN	NaN	48.713638	0.000000
14	Spectrogram 1	1	88.410000	88.430000	4000.000000	18000.000000	8000.000000	Sd-peep	9.650872	15.254592	NaN	NaN	34.230800	0.000000
15	Spectrogram 1	1	90.540000	90.620000	4000.000000	18000.000000	8000.000000	Sd-peep	9.918662	28.406981	NaN	NaN	63.752781	0.000000
16	Spectrogram 1	1	134.040000	134.070000	4000.000000	18000.000000	8000.000000	Sd-peep	5.494281	8.333620	NaN	NaN	43.189390	0.000000
17	Spectrogram 1	1	136.900000	136.930000	4000.000000	18000.000000	8000.000000	Sd-peep	7.018920	9.533796	NaN	NaN	34.276823	0.000000
18	Spectrogram 1	1	165.570000	165.640000	4000.000000	18000.000000	8000.000000	Trillphee	6.953575	9.309644	NaN	NaN	40.706116	0.000000
19	Spectrogram 1	1	181.110000	181.140000	4000.000000	18000.000000	8000.000000	Trill	7.168304	10.678019	NaN	NaN	29.379249	0.000000
20	Spectrogram 1	1	181.630000	181.650000	4000.000000	18000.000000	8000.000000	Sd-peep	9.129020	10.705168	NaN	NaN	36.736890	0.000000
21	Spectrogram 1	1	291.190000	291.420000	4000.000000	18000.000000	8000.000000	Trill	4.268504	17.661205	NaN	NaN	33.951253	0.000000
22	Spectrogram 1	1	352.090000	352.400000	4000.000000	18000.000000	8000.000000	Trill	5.170039	17.297786	NaN	NaN	38.275609	0.000000
23	Spectrogram 1	1	420.610000	420.910000	4000.000000	18000.000000	8000.000000	Trill	5.256980	19.387466	NaN	NaN	59.077418	0.000000
24	Spectrogram 1	1	496.100000	496.180000	4000.000000	18000.000000	8000.000000	Phee	5.096724	13.836689	NaN	NaN	37.681309	0.000000
25	Spectrogram 1	1	505.250000	505.360000	4000.000000	18000.000000	8000.000000	Trillphee	4.063379	11.213446	NaN	NaN	47.551238	0.000000
26	Spectrogram 1	1	513.660000	513.690000	4000.000000	18000.000000	8000.000000	Trill	5.410156	15.462534	NaN	NaN	38.509923	0.000000
27	Spectrogram 1	1	581.750000	581.780000	4000.000000	18000.000000	8000.000000	Trill	6.681586	11.606196	NaN	NaN	29.395130	0.000000
28	Spectrogram 1	1	597.050000	597.120000	4000.000000	18000.000000	8000.000000	Trill	8.632291	11.609924	NaN	NaN	33.563717	0.000000
29	Spectrogram 1	1	679.970000	679.990000	4000.000000	18000.000000	8000.000000	Sd-peep	4.712320	8.834900	NaN	NaN	32.973392	0.000000
30	Spectrogram 1	1	692.510000	692.610000	4000.000000	18000.000000	8000.000000	Phee	5.237305	10.722599	NaN	NaN	60.552615	0.000000
31	Spectrogram 1	1	721.790000	722.980000	4000.000000	18000.000000	8000.000000	Trillphee	6.926216	28.375088	NaN	NaN	58.111246	0.000000
32	Spectrogram 1	1	723.280000	724.250000	4000.000000	18000.000000	8000.000000	Phee	6.784341	28.025664	NaN	NaN	47.175904	0.000000
33	Spectrogram 1	1	724.430000	725.380000	4000.000000	18000.000000	8000.000000	Phee	6.184737	27.248111	NaN	NaN	45.663580	0.000000
34	Spectrogram 1	1	736.070000	736.090000	4000.000000	18000.000000	8000.000000	Sd-peep	4.031009	10.102651	NaN	NaN	50.488074	0.000000
35	Spectrogram 1	1	738.580000	739.690000	4000.000000	18000.000000	8000.000000	Phee	6.415140	24.995054	NaN	NaN	45.305598	0.000000
36	Spectrogram 1	1	739.770000	739.830000	4000.000000	18000.000000	8000.000000	Phee	7.630111	23.375715	NaN	NaN	109.610896	0.000000
37	Spectrogram 1	1	740.120000	741.270000	4000.000000	18000.000000	8000.000000	Phee	8.045241	28.337282	NaN	NaN	65.663897	0.000000
