Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	5	4.990000	5.110000	4000.000000	18000.000000	8000.000000	Trillphee	3.708967	8.399853	2.880675	3.726670	55.903782	0.000000
2	Spectrogram 1	5	5.250000	5.830000	4000.000000	18000.000000	8000.000000	P-peep	3.768172	10.431743	1.407131	1.740042	60.817753	1.000000
3	Spectrogram 1	5	11.040000	11.100000	4000.000000	18000.000000	8000.000000	P-peep	6.026817	13.194503	5.090995	6.029810	66.170850	0.000000
4	Spectrogram 1	5	11.150000	11.220000	4000.000000	18000.000000	8000.000000	P-peep	2.075007	8.843650	5.006705	2.972925	37.465129	0.000000
5	Spectrogram 1	5	11.260000	11.420000	4000.000000	18000.000000	8000.000000	P-peep	6.414566	13.449469	6.208526	6.120880	69.129672	0.000000
6	Spectrogram 1	5	17.980000	18.150000	4000.000000	18000.000000	8000.000000	Trillphee	3.571331	14.676132	3.872685	7.507488	63.732729	0.000000
7	Spectrogram 1	5	18.360000	18.510000	4000.000000	18000.000000	8000.000000	Trillphee	1.937983	9.256939	3.868339	6.737183	42.767896	0.000000
8	Spectrogram 1	5	18.560000	19.470000	4000.000000	18000.000000	8000.000000	Trillphee	5.060126	15.202107	3.550203	8.614224	72.070046	0.000000
9	Spectrogram 1	5	22.860000	24.170000	4000.000000	18000.000000	8000.000000	Trillphee	6.329797	16.861988	0.840509	4.100363	79.174195	1.000000
10	Spectrogram 1	5	26.960000	27.840000	4000.000000	18000.000000	8000.000000	Trillphee	5.940160	16.809849	3.511894	5.940288	82.825610	0.000000
11	Spectrogram 1	5	32.000000	32.340000	4000.000000	18000.000000	8000.000000	Trill	4.511533	9.744603	6.304128	2.694594	46.684675	0.000000
12	Spectrogram 1	5	35.520000	35.990000	4000.000000	18000.000000	8000.000000	Trill	5.351701	10.222728	3.389495	2.246473	59.020359	0.000000
13	Spectrogram 1	5	40.290000	40.570000	4000.000000	18000.000000	8000.000000	Trill	2.990539	7.075955	2.337142	1.952370	35.552335	1.000000
14	Spectrogram 1	5	40.670000	41.150000	4000.000000	18000.000000	8000.000000	Trill	5.718359	15.000000	6.786301	7.151531	77.395159	0.000000
15	Spectrogram 1	5	48.300000	48.550000	4000.000000	18000.000000	8000.000000	Trillphee	3.027845	5.338005	2.776002	1.853556	33.304466	1.000000
16	Spectrogram 1	5	48.760000	48.810000	4000.000000	18000.000000	8000.000000	P-peep	4.534737	12.447334	6.614194	6.435220	65.655086	0.000000
17	Spectrogram 1	5	54.370000	54.420000	4000.000000	18000.000000	8000.000000	P-peep	4.933044	7.253935	3.598197	1.620749	46.565179	0.000000
18	Spectrogram 1	5	54.510000	54.600000	4000.000000	18000.000000	8000.000000	Trillphee	3.122762	9.524362	2.134043	2.686151	58.907949	1.000000
19	Spectrogram 1	5	84.620000	85.550000	4000.000000	18000.000000	8000.000000	Phee	5.328782	15.000000	2.421094	5.452755	92.013895	0.000000
20	Spectrogram 1	5	88.450000	88.560000	4000.000000	18000.000000	8000.000000	Trill	4.322842	9.084660	2.082578	1.997538	59.634399	1.000000
21	Spectrogram 1	5	89.040000	89.160000	4000.000000	18000.000000	8000.000000	Trillphee	4.932229	13.116173	2.444902	3.214295	70.022595	0.000000
22	Spectrogram 1	6	89.200000	89.560000	4000.000000	18000.000000	8000.000000	Trillphee	4.668585	13.862952	-1.607655	2.452270	68.234044	1.000000
23	Spectrogram 1	5	94.820000	95.300000	4000.000000	18000.000000	8000.000000	Trill	3.615375	8.723722	1.645476	1.796118	44.158286	1.000000
24	Spectrogram 1	5	95.440000	95.480000	4000.000000	18000.000000	8000.000000	Sd-peep	6.228183	12.498718	2.304136	3.730392	77.378505	0.000000
25	Spectrogram 1	5	111.110000	112.110000	4000.000000	18000.000000	8000.000000	Trillphee	7.867738	16.931021	10.646922	8.198349	86.495745	0.000000
26	Spectrogram 1	5	154.870000	154.990000	4000.000000	18000.000000	8000.000000	Trillphee	3.150903	9.769915	2.241406	3.734202	52.916929	0.000000
27	Spectrogram 1	5	157.790000	158.710000	4000.000000	18000.000000	8000.000000	P-peep	4.619364	10.722513	5.074046	6.432232	63.433915	0.000000
28	Spectrogram 1	5	158.740000	158.780000	4000.000000	18000.000000	8000.000000	Tse	6.063207	12.183467	7.713994	8.892328	70.772052	0.000000
29	Spectrogram 1	5	195.570000	196.330000	4000.000000	18000.000000	8000.000000	Trill	6.117275	13.318281	7.067500	1.452737	60.323140	0.000000
30	Spectrogram 1	5	211.180000	211.930000	4000.000000	18000.000000	8000.000000	Trillphee	3.876862	9.340689	5.951051	2.591914	53.999159	0.000000
31	Spectrogram 1	5	231.840000	231.880000	4000.000000	18000.000000	8000.000000	Sd-peep	7.642715	13.868002	1.865266	2.438189	78.165856	0.000000
32	Spectrogram 1	5	231.930000	232.270000	4000.000000	18000.000000	8000.000000	P-peep	4.580404	13.879438	4.381551	6.964104	72.281822	0.000000
33	Spectrogram 1	5	264.850000	266.180000	4000.000000	18000.000000	8000.000000	Phee	1.761961	15.000000	2.723648	6.440682	57.823866	2.000000
34	Spectrogram 1	5	331.060000	331.750000	4000.000000	18000.000000	8000.000000	Trill	3.840898	10.494477	3.514852	3.139798	53.643815	0.000000
35	Spectrogram 1	5	332.000000	332.420000	4000.000000	18000.000000	8000.000000	Trillphee	3.909411	10.497181	2.396577	1.950303	58.439669	1.000000
36	Spectrogram 1	5	396.900000	397.810000	4000.000000	18000.000000	8000.000000	Trillphee	2.704759	7.521835	3.117865	3.265888	44.595950	0.000000
37	Spectrogram 1	5	416.010000	416.930000	4000.000000	18000.000000	8000.000000	Trillphee	6.500018	12.029150	3.425618	4.781175	66.530082	0.000000
38	Spectrogram 1	5	420.910000	420.980000	4000.000000	18000.000000	8000.000000	Twitter	2.277428	10.056745	4.759604	1.955654	38.487695	2.000000
39	Spectrogram 1	5	421.030000	421.100000	4000.000000	18000.000000	8000.000000	Twitter	2.472318	11.984950	4.046241	3.486225	41.346271	0.000000
40	Spectrogram 1	5	425.490000	426.690000	4000.000000	18000.000000	8000.000000	Trillphee	4.614887	10.776199	1.717335	3.514734	56.469684	0.000000
41	Spectrogram 1	6	436.570000	438.170000	4000.000000	18000.000000	8000.000000	Phee	1.630728	15.000000	-2.168528	6.232204	58.944747	2.000000
42	Spectrogram 1	5	455.360000	456.180000	4000.000000	18000.000000	8000.000000	Trillphee	3.733153	10.560870	3.319125	4.135146	57.467346	0.000000
43	Spectrogram 1	6	480.220000	481.680000	4000.000000	18000.000000	8000.000000	Phee	1.820179	15.000000	-2.819709	8.552615	67.212580	0.000000
44	Spectrogram 1	5	499.990000	500.050000	4000.000000	18000.000000	8000.000000	Twitter	4.622327	19.652227	3.537240	7.255155	52.241087	0.000000
