Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	24.920000	25.300000	4000.000000	18000.000000	8000.000000	Trill	14.294012	24.628823	NaN	NaN	70.147707	0.000000
2	Spectrogram 1	1	39.570000	40.030000	4000.000000	18000.000000	8000.000000	Trillphee	4.292703	11.867466	NaN	NaN	33.915295	0.000000
3	Spectrogram 1	1	55.240000	55.580000	4000.000000	18000.000000	8000.000000	Trill	15.019255	30.000000	NaN	NaN	86.794035	0.000000
4	Spectrogram 1	1	57.850000	58.270000	4000.000000	18000.000000	8000.000000	Trill	15.957392	29.132988	NaN	NaN	119.159921	0.000000
5	Spectrogram 1	1	65.660000	65.950000	4000.000000	18000.000000	8000.000000	Trill	4.156553	16.287599	NaN	NaN	42.680284	0.000000
6	Spectrogram 1	1	81.060000	81.530000	4000.000000	18000.000000	8000.000000	Trill	11.056380	23.133443	NaN	NaN	57.705885	0.000000
7	Spectrogram 1	1	91.570000	91.880000	4000.000000	18000.000000	8000.000000	Trill	10.797295	23.243245	NaN	NaN	60.978032	0.000000
8	Spectrogram 1	1	139.900000	140.810000	4000.000000	18000.000000	8000.000000	Trill	8.941049	24.659317	NaN	NaN	49.305318	0.000000
9	Spectrogram 1	1	144.710000	144.830000	4000.000000	18000.000000	8000.000000	Twitter	9.249239	27.429150	NaN	NaN	48.226487	0.000000
10	Spectrogram 1	1	144.880000	146.230000	4000.000000	18000.000000	8000.000000	Twitter	8.276433	27.677977	NaN	NaN	33.515472	0.000000
11	Spectrogram 1	1	159.180000	159.620000	4000.000000	18000.000000	8000.000000	Trill	14.409398	27.531900	NaN	NaN	95.737198	0.000000
12	Spectrogram 1	1	181.700000	181.790000	4000.000000	18000.000000	8000.000000	Trill	12.212134	17.240633	NaN	NaN	32.583399	0.000000
13	Spectrogram 1	1	182.870000	183.410000	4000.000000	18000.000000	8000.000000	Trill	7.946810	17.278027	NaN	NaN	61.477390	0.000000
14	Spectrogram 1	1	197.120000	197.190000	4000.000000	18000.000000	8000.000000	Phee	4.106985	11.942238	NaN	NaN	42.191877	0.000000
15	Spectrogram 1	1	223.620000	223.680000	4000.000000	18000.000000	8000.000000	Phee	4.096519	9.730696	NaN	NaN	36.332703	0.000000
16	Spectrogram 1	1	260.250000	261.340000	4000.000000	18000.000000	8000.000000	Trillphee	12.382693	28.043613	NaN	NaN	53.359768	0.000000
17	Spectrogram 1	1	261.670000	262.650000	4000.000000	18000.000000	8000.000000	Phee	12.399507	28.551151	NaN	NaN	40.268624	0.000000
18	Spectrogram 1	1	262.880000	263.760000	4000.000000	18000.000000	8000.000000	Trillphee	11.133283	26.710018	NaN	NaN	40.286787	0.000000
19	Spectrogram 1	1	277.950000	278.120000	4000.000000	18000.000000	8000.000000	Trill	5.549193	12.373974	NaN	NaN	33.822502	0.000000
20	Spectrogram 1	1	308.870000	309.210000	4000.000000	18000.000000	8000.000000	Trill	13.348436	27.034051	NaN	NaN	77.487052	0.000000
21	Spectrogram 1	1	354.050000	355.360000	4000.000000	18000.000000	8000.000000	Trill	9.734260	27.308686	NaN	NaN	73.003484	0.000000
