Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	5	26.610000	26.810000	4000.000000	18000.000000	8000.000000	Trill	4.113651	10.000000	2.945639	1.876575	60.658590	1.000000
2	Spectrogram 1	6	27.770000	27.810000	4000.000000	18000.000000	8000.000000	Tse	7.124764	20.285544	-2.092769	9.037563	88.647163	0.000000
3	Spectrogram 1	6	27.920000	27.990000	4000.000000	18000.000000	8000.000000	Tse	6.660033	20.704752	-1.071192	6.138689	107.284957	0.000000
4	Spectrogram 1	6	28.290000	28.310000	4000.000000	18000.000000	8000.000000	Sd-peep	3.575140	14.183760	-1.571443	3.749413	60.879278	1.000000
5	Spectrogram 1	5	130.210000	130.300000	4000.000000	18000.000000	8000.000000	Trill	5.165239	10.000000	2.133357	5.980329	56.012170	0.000000
6	Spectrogram 1	5	210.730000	210.830000	4000.000000	18000.000000	8000.000000	Trill	2.523704	7.120896	2.776809	4.144603	36.243589	0.000000
7	Spectrogram 1	6	274.760000	275.080000	4000.000000	18000.000000	8000.000000	Trill	4.748096	10.000000	-0.061686	3.745460	66.967429	1.000000
8	Spectrogram 1	6	275.120000	276.220000	4000.000000	18000.000000	8000.000000	Trillphee	5.960848	14.717136	-3.062446	7.098388	83.477420	0.000000
9	Spectrogram 1	5	280.700000	280.800000	4000.000000	18000.000000	8000.000000	Twitter	4.444187	13.439653	2.199637	1.297962	39.321507	1.000000
10	Spectrogram 1	6	297.890000	297.990000	4000.000000	18000.000000	8000.000000	Twitter	5.312625	13.827616	-2.508969	1.895645	38.621462	0.000000
11	Spectrogram 1	6	298.690000	299.180000	4000.000000	18000.000000	8000.000000	Phee	3.893075	10.000000	-2.101624	5.663167	86.798162	0.000000
12	Spectrogram 1	6	299.460000	299.630000	4000.000000	18000.000000	8000.000000	Phee	2.778080	10.000000	-1.847795	7.554308	83.412181	1.000000
13	Spectrogram 1	6	299.790000	299.980000	4000.000000	18000.000000	8000.000000	Phee	3.495125	10.000000	-0.379580	8.092210	106.057006	1.000000
14	Spectrogram 1	6	300.070000	300.200000	4000.000000	18000.000000	8000.000000	Tse	4.967933	14.576511	-2.661420	3.225596	65.675111	0.000000
15	Spectrogram 1	5	308.060000	308.950000	4000.000000	18000.000000	8000.000000	Trillphee	5.604097	14.801148	7.330324	10.349939	78.735556	0.000000
16	Spectrogram 1	5	377.600000	377.650000	4000.000000	18000.000000	8000.000000	Twitter	9.613016	17.098042	2.511912	1.727625	91.113380	0.000000
17	Spectrogram 1	5	404.040000	404.640000	4000.000000	18000.000000	8000.000000	Trillphee	5.673833	12.432561	2.216322	4.913065	63.658833	0.000000
18	Spectrogram 1	6	412.230000	413.810000	4000.000000	18000.000000	8000.000000	Phee	3.329156	10.000000	-0.759319	15.931452	80.370996	1.000000
19	Spectrogram 1	5	421.190000	422.850000	4000.000000	18000.000000	8000.000000	Phee	3.841757	10.000000	0.386346	13.601056	75.757431	1.000000
20	Spectrogram 1	6	423.570000	424.920000	4000.000000	18000.000000	8000.000000	Phee	3.271295	10.000000	-0.369246	15.351876	86.276807	1.000000
21	Spectrogram 1	6	488.470000	488.520000	4000.000000	18000.000000	8000.000000	Trill	1.267167	10.000000	-2.391703	5.312905	56.233250	2.000000
22	Spectrogram 1	5	491.310000	491.400000	4000.000000	18000.000000	8000.000000	Twitter	4.674737	20.964973	1.236332	1.423228	39.058320	1.000000
23	Spectrogram 1	5	492.790000	493.240000	4000.000000	18000.000000	8000.000000	Trillphee	4.904342	10.452273	3.257460	4.418064	49.633363	0.000000
24	Spectrogram 1	6	493.630000	495.290000	4000.000000	18000.000000	8000.000000	Twitter	6.198231	15.738225	-0.346346	3.587896	47.884206	1.000000
25	Spectrogram 1	6	496.260000	496.420000	4000.000000	18000.000000	8000.000000	Tse	5.493899	18.748602	-0.183921	4.196981	70.335560	1.000000
26	Spectrogram 1	5	592.850000	593.140000	4000.000000	18000.000000	8000.000000	Phee	3.716821	10.000000	1.909988	1.791426	63.332873	1.000000
27	Spectrogram 1	5	599.220000	599.980000	4000.000000	18000.000000	8000.000000	Phee	5.640196	10.000000	2.858099	3.634187	54.838592	0.000000
28	Spectrogram 1	1	27.390000	27.410000	4000.000000	18000.000000	8000.000000	Sd-peep	3.213648	15.836117	NaN	NaN	53.177784	0.000000
29	Spectrogram 1	1	28.240000	28.270000	4000.000000	18000.000000	8000.000000	Tse	3.031902	14.208808	NaN	NaN	69.162765	0.000000
30	Spectrogram 1	1	283.520000	283.550000	4000.000000	18000.000000	8000.000000	Trill	7.614270	9.103945	NaN	NaN	36.708357	0.000000
31	Spectrogram 1	1	294.200000	294.430000	4000.000000	18000.000000	8000.000000	Trillphee	5.465838	17.373835	NaN	NaN	78.308345	0.000000
32	Spectrogram 1	1	294.700000	295.110000	4000.000000	18000.000000	8000.000000	Trillphee	4.899887	14.825456	NaN	NaN	67.059089	0.000000
33	Spectrogram 1	1	322.130000	322.150000	4000.000000	18000.000000	8000.000000	Tse	8.073595	10.335959	NaN	NaN	35.442474	0.000000
34	Spectrogram 1	1	393.730000	393.780000	4000.000000	18000.000000	8000.000000	P-peep	3.534275	7.605002	NaN	NaN	38.413572	0.000000
35	Spectrogram 1	1	593.140000	593.180000	4000.000000	18000.000000	8000.000000	Trill	3.685164	10.000000	NaN	NaN	53.912058	0.000000
36	Spectrogram 1	2	17.900000	17.960000	4000.000000	18000.000000	8000.000000	Twitter	3.952859	14.115974	NaN	NaN	35.683344	0.000000
37	Spectrogram 1	2	22.900000	22.960000	4000.000000	18000.000000	8000.000000	Twitter	4.198582	16.982503	NaN	NaN	34.260034	0.000000
38	Spectrogram 1	2	27.100000	27.380000	4000.000000	18000.000000	8000.000000	Twitter	4.851129	13.988665	NaN	NaN	55.755423	0.000000
39	Spectrogram 1	2	27.430000	27.490000	4000.000000	18000.000000	8000.000000	Phee	3.066310	10.000000	NaN	NaN	92.048857	0.000000
40	Spectrogram 1	2	28.090000	28.150000	4000.000000	18000.000000	8000.000000	Phee	3.053760	10.000000	NaN	NaN	88.809630	0.000000
41	Spectrogram 1	2	29.320000	29.340000	4000.000000	18000.000000	8000.000000	P-peep	4.736588	12.248865	NaN	NaN	41.481986	0.000000
42	Spectrogram 1	2	67.720000	67.740000	4000.000000	18000.000000	8000.000000	P-peep	3.742983	4.973282	NaN	NaN	35.120594	0.000000
43	Spectrogram 1	2	77.360000	77.410000	4000.000000	18000.000000	8000.000000	P-peep	4.740671	5.978953	NaN	NaN	32.071906	0.000000
44	Spectrogram 1	2	90.320000	90.380000	4000.000000	18000.000000	8000.000000	Twitter	4.517017	11.429488	NaN	NaN	39.155590	0.000000
45	Spectrogram 1	2	107.010000	107.130000	4000.000000	18000.000000	8000.000000	Twitter	3.711777	12.332273	NaN	NaN	34.231665	0.000000
46	Spectrogram 1	2	107.170000	107.260000	4000.000000	18000.000000	8000.000000	Twitter	4.037687	13.898198	NaN	NaN	35.208539	0.000000
47	Spectrogram 1	2	107.320000	107.400000	4000.000000	18000.000000	8000.000000	Twitter	4.023687	13.076858	NaN	NaN	36.937086	0.000000
48	Spectrogram 1	2	111.810000	111.850000	4000.000000	18000.000000	8000.000000	Trill	4.031952	6.747697	NaN	NaN	32.880933	0.000000
49	Spectrogram 1	2	159.890000	159.920000	4000.000000	18000.000000	8000.000000	P-peep	5.000697	5.963197	NaN	NaN	47.477674	0.000000
50	Spectrogram 1	2	204.370000	204.440000	4000.000000	18000.000000	8000.000000	Twitter	3.955968	11.111011	NaN	NaN	37.499113	0.000000
51	Spectrogram 1	2	212.550000	212.760000	4000.000000	18000.000000	8000.000000	Trill	4.013146	10.000000	NaN	NaN	45.423268	0.000000
52	Spectrogram 1	2	221.540000	221.590000	4000.000000	18000.000000	8000.000000	Twitter	3.879199	13.077539	NaN	NaN	37.937952	0.000000
53	Spectrogram 1	2	222.000000	222.100000	4000.000000	18000.000000	8000.000000	Twitter	3.664985	13.866665	NaN	NaN	34.562153	0.000000
54	Spectrogram 1	2	226.770000	226.800000	4000.000000	18000.000000	8000.000000	Tse	6.086557	12.944502	NaN	NaN	41.043410	0.000000
55	Spectrogram 1	2	227.020000	227.090000	4000.000000	18000.000000	8000.000000	Trillphee	3.205892	10.882214	NaN	NaN	45.429332	0.000000
56	Spectrogram 1	2	227.960000	228.040000	4000.000000	18000.000000	8000.000000	Tse	3.936119	14.492704	NaN	NaN	38.651952	0.000000
57	Spectrogram 1	2	230.930000	230.960000	4000.000000	18000.000000	8000.000000	Twitter	4.273398	10.764015	NaN	NaN	33.740094	0.000000
58	Spectrogram 1	2	232.440000	232.760000	4000.000000	18000.000000	8000.000000	Sd-peep	3.774072	9.818246	NaN	NaN	34.293829	0.000000
59	Spectrogram 1	2	251.750000	251.800000	4000.000000	18000.000000	8000.000000	P-peep	3.108446	9.901432	NaN	NaN	49.117277	0.000000
60	Spectrogram 1	2	257.820000	257.860000	4000.000000	18000.000000	8000.000000	Tse	4.436949	11.491601	NaN	NaN	41.185358	0.000000
61	Spectrogram 1	2	258.650000	258.700000	4000.000000	18000.000000	8000.000000	Twitter	4.105521	12.887758	NaN	NaN	45.005572	0.000000
62	Spectrogram 1	2	262.500000	262.800000	4000.000000	18000.000000	8000.000000	Twitter	4.344177	10.973209	NaN	NaN	32.254375	0.000000
63	Spectrogram 1	2	263.450000	263.500000	4000.000000	18000.000000	8000.000000	Tse	4.879471	14.338491	NaN	NaN	34.629763	0.000000
64	Spectrogram 1	2	264.520000	264.600000	4000.000000	18000.000000	8000.000000	Tse	5.473992	16.191345	NaN	NaN	52.242693	0.000000
65	Spectrogram 1	2	266.120000	266.160000	4000.000000	18000.000000	8000.000000	Tse	6.729889	15.625289	NaN	NaN	53.188489	0.000000
66	Spectrogram 1	2	271.280000	271.390000	4000.000000	18000.000000	8000.000000	Trillphee	3.151091	9.239172	NaN	NaN	35.323963	0.000000
67	Spectrogram 1	2	273.990000	274.080000	4000.000000	18000.000000	8000.000000	Sd-peep	3.914260	9.967414	NaN	NaN	39.226337	0.000000
68	Spectrogram 1	2	278.410000	278.470000	4000.000000	18000.000000	8000.000000	Trill	3.797621	7.292962	NaN	NaN	34.246586	0.000000
69	Spectrogram 1	2	279.240000	279.270000	4000.000000	18000.000000	8000.000000	Twitter	5.378734	12.248261	NaN	NaN	42.597053	0.000000
70	Spectrogram 1	2	280.280000	280.330000	4000.000000	18000.000000	8000.000000	Twitter	3.987013	14.544160	NaN	NaN	39.656811	0.000000
71	Spectrogram 1	2	280.410000	280.530000	4000.000000	18000.000000	8000.000000	Twitter	3.477435	12.369294	NaN	NaN	36.514437	0.000000
72	Spectrogram 1	2	291.620000	291.650000	4000.000000	18000.000000	8000.000000	Sd-peep	4.050254	13.080567	NaN	NaN	47.926205	0.000000
73	Spectrogram 1	2	297.890000	297.970000	4000.000000	18000.000000	8000.000000	Twitter	3.081570	13.412161	NaN	NaN	36.641195	0.000000
74	Spectrogram 1	2	298.040000	298.110000	4000.000000	18000.000000	8000.000000	Twitter	3.321466	13.450891	NaN	NaN	38.578617	0.000000
75	Spectrogram 1	2	298.860000	298.900000	4000.000000	18000.000000	8000.000000	Phee	5.108389	10.000000	NaN	NaN	114.083532	0.000000
76	Spectrogram 1	2	299.690000	299.720000	4000.000000	18000.000000	8000.000000	Tse	3.614713	19.617356	NaN	NaN	73.054938	0.000000
77	Spectrogram 1	2	300.010000	300.200000	4000.000000	18000.000000	8000.000000	Phee	3.042532	10.000000	NaN	NaN	80.448186	0.000000
78	Spectrogram 1	2	308.300000	308.340000	4000.000000	18000.000000	8000.000000	P-peep	3.167126	5.748001	NaN	NaN	42.567027	0.000000
79	Spectrogram 1	2	321.920000	321.960000	4000.000000	18000.000000	8000.000000	P-peep	3.145306	9.651387	NaN	NaN	50.470027	0.000000
80	Spectrogram 1	2	330.150000	330.200000	4000.000000	18000.000000	8000.000000	Trillphee	3.604322	6.285735	NaN	NaN	39.837807	0.000000
81	Spectrogram 1	2	331.820000	331.890000	4000.000000	18000.000000	8000.000000	Tse	4.523290	13.883385	NaN	NaN	50.580102	0.000000
82	Spectrogram 1	2	333.090000	333.640000	4000.000000	18000.000000	8000.000000	Twitter	4.901851	9.342873	NaN	NaN	36.191358	0.000000
83	Spectrogram 1	2	334.460000	334.570000	4000.000000	18000.000000	8000.000000	Tse	3.528495	13.979239	NaN	NaN	42.681151	0.000000
84	Spectrogram 1	2	339.870000	339.890000	4000.000000	18000.000000	8000.000000	Trill	3.365466	5.021011	NaN	NaN	41.785389	0.000000
85	Spectrogram 1	2	342.340000	342.390000	4000.000000	18000.000000	8000.000000	Trill	3.063375	9.046079	NaN	NaN	38.412869	0.000000
86	Spectrogram 1	2	345.940000	346.080000	4000.000000	18000.000000	8000.000000	Trillphee	3.445082	6.930597	NaN	NaN	43.292183	0.000000
87	Spectrogram 1	2	357.490000	357.590000	4000.000000	18000.000000	8000.000000	P-peep	3.167226	7.386783	NaN	NaN	48.731593	0.000000
88	Spectrogram 1	2	372.190000	372.240000	4000.000000	18000.000000	8000.000000	Twitter	3.645078	12.887887	NaN	NaN	37.684630	0.000000
89	Spectrogram 1	2	376.970000	377.000000	4000.000000	18000.000000	8000.000000	Trill	3.582803	5.962748	NaN	NaN	36.720710	0.000000
90	Spectrogram 1	2	441.190000	441.460000	4000.000000	18000.000000	8000.000000	Trill	3.300136	7.213095	NaN	NaN	36.340919	0.000000
91	Spectrogram 1	2	460.450000	460.530000	4000.000000	18000.000000	8000.000000	Twitter	4.014331	13.538044	NaN	NaN	35.864317	0.000000
92	Spectrogram 1	2	460.590000	460.670000	4000.000000	18000.000000	8000.000000	Twitter	3.458281	12.228328	NaN	NaN	34.910305	0.000000
93	Spectrogram 1	2	473.250000	473.290000	4000.000000	18000.000000	8000.000000	P-peep	3.741060	8.776429	NaN	NaN	51.148474	0.000000
94	Spectrogram 1	2	488.330000	488.390000	4000.000000	18000.000000	8000.000000	Trill	5.300052	10.000000	NaN	NaN	77.153046	0.000000
95	Spectrogram 1	2	491.330000	491.400000	4000.000000	18000.000000	8000.000000	Twitter	3.881257	22.705214	NaN	NaN	36.077518	0.000000
96	Spectrogram 1	2	496.280000	496.410000	4000.000000	18000.000000	8000.000000	Tse	3.293679	16.979712	NaN	NaN	58.471695	0.000000
97	Spectrogram 1	2	497.850000	497.990000	4000.000000	18000.000000	8000.000000	Trill	3.451611	9.268106	NaN	NaN	36.535598	0.000000
98	Spectrogram 1	2	502.720000	502.790000	4000.000000	18000.000000	8000.000000	Tse	3.391701	15.726381	NaN	NaN	46.791193	0.000000
99	Spectrogram 1	2	505.970000	506.000000	4000.000000	18000.000000	8000.000000	Trill	3.250469	8.619358	NaN	NaN	57.591907	0.000000
100	Spectrogram 1	2	508.380000	508.490000	4000.000000	18000.000000	8000.000000	Sd-peep	4.295092	11.478715	NaN	NaN	42.517728	0.000000
101	Spectrogram 1	2	512.670000	512.730000	4000.000000	18000.000000	8000.000000	Twitter	4.275547	12.169471	NaN	NaN	52.274148	0.000000
102	Spectrogram 1	2	513.080000	513.200000	4000.000000	18000.000000	8000.000000	Sd-peep	4.114366	14.539995	NaN	NaN	33.987398	0.000000
103	Spectrogram 1	2	520.440000	520.470000	4000.000000	18000.000000	8000.000000	Tse	4.544314	10.067330	NaN	NaN	45.782195	0.000000
104	Spectrogram 1	2	534.570000	534.630000	4000.000000	18000.000000	8000.000000	Trill	6.997092	10.000000	NaN	NaN	33.990514	0.000000
105	Spectrogram 1	2	545.550000	545.570000	4000.000000	18000.000000	8000.000000	Twitter	6.130976	12.934076	NaN	NaN	31.683320	0.000000
106	Spectrogram 1	2	581.760000	581.780000	4000.000000	18000.000000	8000.000000	Tse	5.662659	12.486846	NaN	NaN	37.966188	0.000000
107	Spectrogram 1	2	583.440000	583.470000	4000.000000	18000.000000	8000.000000	Tse	6.540047	12.153981	NaN	NaN	33.139847	0.000000
108	Spectrogram 1	2	590.950000	591.020000	4000.000000	18000.000000	8000.000000	Twitter	3.714100	14.644087	NaN	NaN	39.500518	0.000000
109	Spectrogram 1	2	591.100000	591.140000	4000.000000	18000.000000	8000.000000	Twitter	3.565701	10.366322	NaN	NaN	37.115012	0.000000
110	Spectrogram 1	2	593.280000	593.450000	4000.000000	18000.000000	8000.000000	Trill	3.084916	9.533425	NaN	NaN	41.124638	0.000000
111	Spectrogram 1	2	594.060000	594.140000	4000.000000	18000.000000	8000.000000	Trill	3.094175	10.000000	NaN	NaN	55.389400	0.000000
