Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	43.640000	43.730000	4000.000000	18000.000000	8000.000000	Phee	7.039055	9.213319	NaN	NaN	37.531087	0.000000
2	Spectrogram 1	1	44.300000	44.500000	4000.000000	18000.000000	8000.000000	Trill	5.282232	18.738969	NaN	NaN	40.103051	0.000000
3	Spectrogram 1	1	47.890000	47.950000	4000.000000	18000.000000	8000.000000	Trill	4.324361	17.906211	NaN	NaN	32.772027	0.000000
4	Spectrogram 1	1	47.990000	48.040000	4000.000000	18000.000000	8000.000000	Trill	4.847388	12.312168	NaN	NaN	33.816264	0.000000
5	Spectrogram 1	1	48.970000	49.090000	4000.000000	18000.000000	8000.000000	Phee	5.489973	19.742441	NaN	NaN	94.760464	0.000000
6	Spectrogram 1	1	49.140000	49.420000	4000.000000	18000.000000	8000.000000	Phee	4.826941	16.717475	NaN	NaN	38.666537	0.000000
7	Spectrogram 1	1	55.670000	56.060000	4000.000000	18000.000000	8000.000000	Trill	8.621957	22.293959	NaN	NaN	62.427712	0.000000
8	Spectrogram 1	1	64.180000	64.570000	4000.000000	18000.000000	8000.000000	Trill	16.894888	30.000000	NaN	NaN	106.984833	0.000000
9	Spectrogram 1	1	89.830000	90.960000	4000.000000	18000.000000	8000.000000	Trill	16.625315	30.000000	NaN	NaN	97.773608	0.000000
10	Spectrogram 1	1	124.400000	124.790000	4000.000000	18000.000000	8000.000000	Trill	14.322950	25.163635	NaN	NaN	68.440871	0.000000
11	Spectrogram 1	1	125.020000	125.100000	4000.000000	18000.000000	8000.000000	Trill	7.080990	11.651690	NaN	NaN	32.103524	0.000000
12	Spectrogram 1	1	135.680000	135.720000	4000.000000	18000.000000	8000.000000	Trill	10.418350	11.950698	NaN	NaN	35.502115	0.000000
13	Spectrogram 1	1	154.250000	155.920000	4000.000000	18000.000000	8000.000000	Phee	4.984527	30.000000	NaN	NaN	51.801980	0.000000
14	Spectrogram 1	1	156.380000	157.840000	4000.000000	18000.000000	8000.000000	Phee	5.513264	30.000000	NaN	NaN	58.659819	0.000000
15	Spectrogram 1	1	173.820000	174.270000	4000.000000	18000.000000	8000.000000	Trill	16.436552	30.000000	NaN	NaN	116.992070	0.000000
16	Spectrogram 1	1	182.850000	183.020000	4000.000000	18000.000000	8000.000000	Trill	4.283714	16.640888	NaN	NaN	85.223011	0.000000
17	Spectrogram 1	1	218.670000	219.320000	4000.000000	18000.000000	8000.000000	Trill	14.670720	25.363257	NaN	NaN	88.420918	0.000000
18	Spectrogram 1	1	241.190000	242.460000	4000.000000	18000.000000	8000.000000	Trillphee	19.567470	33.352249	NaN	NaN	71.088094	0.000000
19	Spectrogram 1	1	242.710000	243.650000	4000.000000	18000.000000	8000.000000	Phee	13.134239	30.000000	NaN	NaN	33.143540	0.000000
20	Spectrogram 1	1	243.880000	244.790000	4000.000000	18000.000000	8000.000000	Phee	13.545075	30.000000	NaN	NaN	30.016684	0.000000
21	Spectrogram 1	1	284.440000	284.790000	4000.000000	18000.000000	8000.000000	Trill	16.678070	30.000000	NaN	NaN	95.115635	0.000000
22	Spectrogram 1	1	390.300000	391.560000	4000.000000	18000.000000	8000.000000	Phee	9.133503	30.000000	NaN	NaN	64.349913	0.000000
23	Spectrogram 1	1	391.860000	392.770000	4000.000000	18000.000000	8000.000000	Phee	9.019750	30.000000	NaN	NaN	54.890239	0.000000
24	Spectrogram 1	1	392.980000	393.860000	4000.000000	18000.000000	8000.000000	Phee	8.920215	30.000000	NaN	NaN	66.648943	0.000000
25	Spectrogram 1	1	399.740000	399.790000	4000.000000	18000.000000	8000.000000	Trill	4.294860	12.396444	NaN	NaN	32.641492	0.000000
26	Spectrogram 1	1	401.970000	402.010000	4000.000000	18000.000000	8000.000000	Trill	4.124358	7.291372	NaN	NaN	40.899509	0.000000
27	Spectrogram 1	1	418.410000	418.680000	4000.000000	18000.000000	8000.000000	Trill	15.582963	26.754246	NaN	NaN	114.142992	0.000000
28	Spectrogram 1	1	420.010000	420.910000	4000.000000	18000.000000	8000.000000	Phee	4.074526	30.000000	NaN	NaN	52.839573	0.000000
29	Spectrogram 1	1	436.330000	436.660000	4000.000000	18000.000000	8000.000000	Trill	4.807745	11.420810	NaN	NaN	37.414743	0.000000
30	Spectrogram 1	1	454.220000	455.290000	4000.000000	18000.000000	8000.000000	Phee	13.838645	30.000000	NaN	NaN	32.624608	0.000000
31	Spectrogram 1	1	460.720000	460.760000	4000.000000	18000.000000	8000.000000	Trill	4.009927	9.102391	NaN	NaN	41.709636	0.000000
32	Spectrogram 1	1	465.610000	465.650000	4000.000000	18000.000000	8000.000000	Twitter	4.916163	12.976551	NaN	NaN	30.893558	0.000000
33	Spectrogram 1	1	503.250000	503.300000	4000.000000	18000.000000	8000.000000	Trill	5.658710	12.037275	NaN	NaN	31.977248	0.000000
34	Spectrogram 1	1	524.660000	524.720000	4000.000000	18000.000000	8000.000000	Trill	4.077209	12.843132	NaN	NaN	78.050597	0.000000
35	Spectrogram 1	1	526.670000	527.200000	4000.000000	18000.000000	8000.000000	Trill	13.117769	27.984820	NaN	NaN	74.218237	0.000000
36	Spectrogram 1	1	538.360000	538.460000	4000.000000	18000.000000	8000.000000	Twitter	4.169573	13.780554	NaN	NaN	34.137731	0.000000
37	Spectrogram 1	1	584.900000	584.930000	4000.000000	18000.000000	8000.000000	Trill	9.314862	14.873640	NaN	NaN	29.351681	0.000000
38	Spectrogram 1	1	605.860000	606.060000	4000.000000	18000.000000	8000.000000	Trillphee	4.467996	10.526502	NaN	NaN	37.797957	0.000000
39	Spectrogram 1	1	617.160000	617.220000	4000.000000	18000.000000	8000.000000	Trill	11.554406	14.380783	NaN	NaN	30.068025	0.000000
40	Spectrogram 1	1	622.230000	622.280000	4000.000000	18000.000000	8000.000000	Phee	9.122803	9.962653	NaN	NaN	29.465481	0.000000
41	Spectrogram 1	1	663.550000	665.100000	4000.000000	18000.000000	8000.000000	Phee	10.585162	30.000000	NaN	NaN	40.656360	0.000000
42	Spectrogram 1	1	665.240000	665.390000	4000.000000	18000.000000	8000.000000	Trill	11.255295	14.866291	NaN	NaN	37.065844	0.000000
43	Spectrogram 1	1	665.530000	666.600000	4000.000000	18000.000000	8000.000000	Phee	15.436964	30.000000	NaN	NaN	38.912690	0.000000
44	Spectrogram 1	1	666.780000	667.710000	4000.000000	18000.000000	8000.000000	Phee	16.740371	30.000000	NaN	NaN	35.986147	0.000000
45	Spectrogram 1	1	667.850000	668.750000	4000.000000	18000.000000	8000.000000	Phee	14.974223	30.000000	NaN	NaN	31.168605	0.000000
46	Spectrogram 1	1	681.150000	681.180000	4000.000000	18000.000000	8000.000000	Trill	8.636156	10.425267	NaN	NaN	33.640108	0.000000
47	Spectrogram 1	1	691.860000	691.880000	4000.000000	18000.000000	8000.000000	Trill	5.943847	9.431240	NaN	NaN	31.743598	0.000000
48	Spectrogram 1	1	714.620000	715.650000	4000.000000	18000.000000	8000.000000	Phee	13.124548	30.000000	NaN	NaN	27.979444	0.000000
49	Spectrogram 1	1	715.820000	716.890000	4000.000000	18000.000000	8000.000000	Phee	15.695116	30.000000	NaN	NaN	57.462880	0.000000
50	Spectrogram 1	1	717.160000	717.980000	4000.000000	18000.000000	8000.000000	Phee	15.180830	30.000000	NaN	NaN	36.379417	0.000000
51	Spectrogram 1	1	718.180000	718.970000	4000.000000	18000.000000	8000.000000	Phee	13.836485	30.000000	NaN	NaN	37.036956	0.000000
52	Spectrogram 1	1	757.990000	758.470000	4000.000000	18000.000000	8000.000000	Trill	4.612977	15.935467	NaN	NaN	43.934607	0.000000
53	Spectrogram 1	1	773.840000	773.910000	4000.000000	18000.000000	8000.000000	Trill	8.199829	12.536285	NaN	NaN	29.919892	0.000000
54	Spectrogram 1	1	818.900000	818.950000	4000.000000	18000.000000	8000.000000	Trill	4.476750	9.775064	NaN	NaN	31.523021	0.000000
55	Spectrogram 1	1	827.350000	828.250000	4000.000000	18000.000000	8000.000000	Trillphee	13.246043	29.982042	NaN	NaN	29.989955	0.000000
56	Spectrogram 1	1	828.540000	829.440000	4000.000000	18000.000000	8000.000000	Phee	14.413417	30.000000	NaN	NaN	35.395247	0.000000
57	Spectrogram 1	1	829.500000	829.570000	4000.000000	18000.000000	8000.000000	Trill	11.049942	13.273139	NaN	NaN	39.641884	0.000000
58	Spectrogram 1	1	829.860000	830.700000	4000.000000	18000.000000	8000.000000	Phee	16.410908	30.000000	NaN	NaN	35.757898	0.000000
59	Spectrogram 1	1	830.900000	831.660000	4000.000000	18000.000000	8000.000000	Phee	14.795142	30.000000	NaN	NaN	34.898868	0.000000
60	Spectrogram 1	1	831.980000	832.770000	4000.000000	18000.000000	8000.000000	Phee	14.359282	30.000000	NaN	NaN	37.959773	0.000000
61	Spectrogram 1	1	837.090000	837.120000	4000.000000	18000.000000	8000.000000	Trill	5.558541	7.825331	NaN	NaN	32.425032	0.000000
62	Spectrogram 1	1	848.480000	849.490000	4000.000000	18000.000000	8000.000000	Phee	11.915276	28.080566	NaN	NaN	34.791317	0.000000
63	Spectrogram 1	1	849.710000	850.540000	4000.000000	18000.000000	8000.000000	Phee	13.027193	30.000000	NaN	NaN	32.784981	0.000000
