Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	6.240000	6.542000	4000.000000	18000.000000	8000.000000	
2	Spectrogram 1	1	15.600000	15.932000	4000.000000	18000.000000	8000.000000	
3	Spectrogram 1	1	16.860000	17.216000	4000.000000	18000.000000	8000.000000	
4	Spectrogram 1	1	17.262000	17.336000	4000.000000	18000.000000	8000.000000	
5	Spectrogram 1	1	29.310000	29.456000	4000.000000	18000.000000	8000.000000	
6	Spectrogram 1	1	29.850000	30.278000	4000.000000	18000.000000	8000.000000	
7	Spectrogram 1	1	43.530000	43.856000	4000.000000	18000.000000	8000.000000	
8	Spectrogram 1	1	43.878000	44.072000	4000.000000	18000.000000	8000.000000	
9	Spectrogram 1	1	44.100000	44.516000	4000.000000	18000.000000	8000.000000	
10	Spectrogram 1	1	57.432000	58.430000	4000.000000	18000.000000	8000.000000	
11	Spectrogram 1	1	64.422000	65.774000	4000.000000	18000.000000	8000.000000	
12	Spectrogram 1	1	77.502000	77.672000	4000.000000	18000.000000	8000.000000	
13	Spectrogram 1	1	93.228000	93.254000	4000.000000	18000.000000	8000.000000	
14	Spectrogram 1	1	93.648000	93.710000	4000.000000	18000.000000	8000.000000	
15	Spectrogram 1	1	95.874000	96.080000	4000.000000	18000.000000	8000.000000	
16	Spectrogram 1	1	99.552000	99.968000	4000.000000	18000.000000	8000.000000	
17	Spectrogram 1	1	100.000000	100.374000	4000.000000	18000.000000	8000.000000	
18	Spectrogram 1	1	104.764000	104.844000	4000.000000	18000.000000	8000.000000	
19	Spectrogram 1	1	106.486000	106.542000	4000.000000	18000.000000	8000.000000	
20	Spectrogram 1	1	106.972000	107.196000	4000.000000	18000.000000	8000.000000	
21	Spectrogram 1	1	107.212000	107.358000	4000.000000	18000.000000	8000.000000	
22	Spectrogram 1	1	116.548000	117.576000	4000.000000	18000.000000	8000.000000	
23	Spectrogram 1	1	122.134000	122.364000	4000.000000	18000.000000	8000.000000	
24	Spectrogram 1	1	138.850000	139.104000	4000.000000	18000.000000	8000.000000	
25	Spectrogram 1	1	168.028000	168.162000	4000.000000	18000.000000	8000.000000	
26	Spectrogram 1	1	181.048000	181.272000	4000.000000	18000.000000	8000.000000	
27	Spectrogram 1	1	185.020000	185.136000	4000.000000	18000.000000	8000.000000	
28	Spectrogram 1	1	185.374000	185.538000	4000.000000	18000.000000	8000.000000	
29	Spectrogram 1	1	193.456000	193.836000	4000.000000	18000.000000	8000.000000	
30	Spectrogram 1	1	196.198000	196.668000	4000.000000	18000.000000	8000.000000	
31	Spectrogram 1	1	200.318000	201.484000	4000.000000	18000.000000	8000.000000	
32	Spectrogram 1	1	218.648000	220.066000	4000.000000	18000.000000	8000.000000	
33	Spectrogram 1	1	229.496000	229.618000	4000.000000	18000.000000	8000.000000	
34	Spectrogram 1	1	234.050000	234.340000	4000.000000	18000.000000	8000.000000	
35	Spectrogram 1	1	234.470000	235.186000	4000.000000	18000.000000	8000.000000	
36	Spectrogram 1	1	240.416000	240.502000	4000.000000	18000.000000	8000.000000	
37	Spectrogram 1	1	250.304000	250.414000	4000.000000	18000.000000	8000.000000	
38	Spectrogram 1	1	250.736000	250.888000	4000.000000	18000.000000	8000.000000	
39	Spectrogram 1	1	272.762000	272.980000	4000.000000	18000.000000	8000.000000	
40	Spectrogram 1	1	273.320000	273.772000	4000.000000	18000.000000	8000.000000	
41	Spectrogram 1	1	283.916000	283.978000	4000.000000	18000.000000	8000.000000	
42	Spectrogram 1	1	284.090000	284.812000	4000.000000	18000.000000	8000.000000	
43	Spectrogram 1	1	285.470000	285.520000	4000.000000	18000.000000	8000.000000	
44	Spectrogram 1	1	293.216000	293.266000	4000.000000	18000.000000	8000.000000	
45	Spectrogram 1	1	332.256000	332.528000	4000.000000	18000.000000	8000.000000	
46	Spectrogram 1	1	343.806000	343.922000	4000.000000	18000.000000	8000.000000	
47	Spectrogram 1	1	344.196000	344.276000	4000.000000	18000.000000	8000.000000	
48	Spectrogram 1	1	344.352000	344.684000	4000.000000	18000.000000	8000.000000	
49	Spectrogram 1	1	357.186000	357.278000	4000.000000	18000.000000	8000.000000	
50	Spectrogram 1	1	357.642000	358.190000	4000.000000	18000.000000	8000.000000	
51	Spectrogram 1	1	365.538000	365.798000	4000.000000	18000.000000	8000.000000	
52	Spectrogram 1	1	365.934000	366.554000	4000.000000	18000.000000	8000.000000	
53	Spectrogram 1	1	371.010000	371.258000	4000.000000	18000.000000	8000.000000	
54	Spectrogram 1	1	375.228000	376.442000	4000.000000	18000.000000	8000.000000	
55	Spectrogram 1	1	385.746000	385.832000	4000.000000	18000.000000	8000.000000	
56	Spectrogram 1	1	392.328000	392.468000	4000.000000	18000.000000	8000.000000	
57	Spectrogram 1	1	392.544000	392.618000	4000.000000	18000.000000	8000.000000	
58	Spectrogram 1	1	392.682000	392.756000	4000.000000	18000.000000	8000.000000	
59	Spectrogram 1	1	392.814000	392.894000	4000.000000	18000.000000	8000.000000	
60	Spectrogram 1	1	392.946000	393.152000	4000.000000	18000.000000	8000.000000	
61	Spectrogram 1	1	393.192000	393.266000	4000.000000	18000.000000	8000.000000	
62	Spectrogram 1	1	398.094000	398.468000	4000.000000	18000.000000	8000.000000	
63	Spectrogram 1	1	406.222000	406.344000	4000.000000	18000.000000	8000.000000	
64	Spectrogram 1	1	408.676000	408.720000	4000.000000	18000.000000	8000.000000	
65	Spectrogram 1	1	408.832000	408.906000	4000.000000	18000.000000	8000.000000	
