Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	6	2.530000	2.610000	4000.000000	18000.000000	8000.000000	Trill	7.376919	7.285791	-0.141185	2.267450	44.386134	1.000000
2	Spectrogram 1	6	21.330000	21.520000	4000.000000	18000.000000	8000.000000	Trill	4.080741	9.845051	-2.554996	4.417312	69.441289	0.000000
3	Spectrogram 1	6	185.030000	185.350000	4000.000000	18000.000000	8000.000000	Trill	8.227906	10.280521	-1.073966	3.096852	73.071280	1.000000
4	Spectrogram 1	6	216.010000	216.050000	4000.000000	18000.000000	8000.000000	Trill	7.303632	7.954705	-0.751362	2.575728	36.872466	1.000000
5	Spectrogram 1	6	263.120000	263.270000	4000.000000	18000.000000	8000.000000	Sd-peep	1.378673	3.106685	-6.163491	7.270103	29.259670	0.000000
6	Spectrogram 1	6	266.130000	266.220000	4000.000000	18000.000000	8000.000000	Sd-peep	1.808997	10.516352	-6.759023	8.156301	28.017434	0.000000
7	Spectrogram 1	6	266.320000	266.640000	4000.000000	18000.000000	8000.000000	Trill	5.259998	9.949373	-6.658893	7.881545	57.656617	0.000000
8	Spectrogram 1	6	270.530000	271.890000	4000.000000	18000.000000	8000.000000	Phee	0.667104	14.242669	-7.167639	7.187460	50.665409	0.000000
9	Spectrogram 1	6	273.230000	273.260000	4000.000000	18000.000000	8000.000000	Twitter	5.142458	17.850464	-8.525023	11.174601	54.245568	0.000000
10	Spectrogram 1	6	274.220000	274.250000	4000.000000	18000.000000	8000.000000	Twitter	8.193774	12.349820	-7.103597	8.175294	55.552355	0.000000
11	Spectrogram 1	6	274.360000	274.390000	4000.000000	18000.000000	8000.000000	Twitter	8.402039	15.097037	-6.632798	7.711835	49.443062	0.000000
12	Spectrogram 1	6	274.480000	274.520000	4000.000000	18000.000000	8000.000000	Twitter	8.410697	13.861417	-7.996718	10.053563	48.307908	0.000000
13	Spectrogram 1	6	274.950000	274.980000	4000.000000	18000.000000	8000.000000	Trill	9.004715	13.835464	-6.796013	7.922352	53.379197	0.000000
14	Spectrogram 1	6	276.840000	276.910000	4000.000000	18000.000000	8000.000000	Trill	1.569449	6.974922	-7.493846	9.451678	39.584300	0.000000
15	Spectrogram 1	6	278.170000	278.240000	4000.000000	18000.000000	8000.000000	Trill	7.239255	8.470154	-6.108626	7.546972	47.921988	0.000000
16	Spectrogram 1	6	283.850000	283.880000	4000.000000	18000.000000	8000.000000	P-peep	3.061458	4.537298	-6.266430	6.866026	41.843234	0.000000
17	Spectrogram 1	6	285.850000	285.980000	4000.000000	18000.000000	8000.000000	Trill	0.437267	7.264137	-6.831586	7.676846	34.811408	0.000000
18	Spectrogram 1	6	288.330000	288.370000	4000.000000	18000.000000	8000.000000	Trill	0.205997	7.666498	-7.774196	7.937468	42.579484	0.000000
19	Spectrogram 1	6	292.860000	292.960000	4000.000000	18000.000000	8000.000000	Sd-peep	-0.201819	4.745422	-6.851077	8.569575	28.909362	2.000000
20	Spectrogram 1	6	355.520000	355.880000	4000.000000	18000.000000	8000.000000	Trill	4.685174	7.495007	-7.360162	9.105061	39.148091	0.000000
