Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	4.360000	4.760000	4000.000000	18000.000000	8000.000000	Trill	4.891597	11.101140	NaN	NaN	33.776816	0.000000
2	Spectrogram 1	1	8.540000	8.680000	4000.000000	18000.000000	8000.000000	Trill	5.322893	8.872724	NaN	NaN	37.949780	0.000000
3	Spectrogram 1	1	11.150000	11.330000	4000.000000	18000.000000	8000.000000	Trillphee	4.980821	8.307971	NaN	NaN	47.197897	0.000000
4	Spectrogram 1	1	17.860000	17.920000	4000.000000	18000.000000	8000.000000	Trill	7.833488	9.767117	NaN	NaN	31.635455	0.000000
5	Spectrogram 1	1	27.440000	27.500000	4000.000000	18000.000000	8000.000000	Trill	4.799541	8.889120	NaN	NaN	45.292347	0.000000
6	Spectrogram 1	1	79.090000	79.510000	4000.000000	18000.000000	8000.000000	Trill	4.802738	17.510117	NaN	NaN	38.275051	0.000000
7	Spectrogram 1	1	121.290000	121.640000	4000.000000	18000.000000	8000.000000	Trill	12.101967	27.390454	NaN	NaN	70.744319	0.000000
8	Spectrogram 1	1	134.380000	134.730000	4000.000000	18000.000000	8000.000000	Trill	4.324064	18.223954	NaN	NaN	40.997250	0.000000
9	Spectrogram 1	1	162.220000	163.050000	4000.000000	18000.000000	8000.000000	Trill	5.112864	19.787148	NaN	NaN	59.700193	0.000000
10	Spectrogram 1	1	163.930000	164.010000	4000.000000	18000.000000	8000.000000	Phee	4.581174	8.631726	NaN	NaN	36.338962	0.000000
11	Spectrogram 1	1	193.440000	193.900000	4000.000000	18000.000000	8000.000000	Trill	5.008095	19.899746	NaN	NaN	33.596721	0.000000
12	Spectrogram 1	1	280.100000	280.170000	4000.000000	18000.000000	8000.000000	Trill	11.429727	16.037743	NaN	NaN	31.209886	0.000000
13	Spectrogram 1	1	294.240000	294.580000	4000.000000	18000.000000	8000.000000	Trill	12.590683	28.351675	NaN	NaN	69.773933	0.000000
14	Spectrogram 1	1	340.830000	341.090000	4000.000000	18000.000000	8000.000000	Trill	8.955242	20.905252	NaN	NaN	57.182459	0.000000
15	Spectrogram 1	1	348.700000	349.070000	4000.000000	18000.000000	8000.000000	Trill	6.646698	20.950298	NaN	NaN	51.631226	0.000000
16	Spectrogram 1	1	359.280000	359.840000	4000.000000	18000.000000	8000.000000	Trill	5.833438	22.154070	NaN	NaN	33.541356	0.000000
17	Spectrogram 1	1	387.690000	387.750000	4000.000000	18000.000000	8000.000000	Trill	4.367185	10.743500	NaN	NaN	38.080442	0.000000
18	Spectrogram 1	1	405.860000	406.080000	4000.000000	18000.000000	8000.000000	Trill	4.638368	15.461646	NaN	NaN	73.112642	0.000000
19	Spectrogram 1	1	422.300000	423.030000	4000.000000	18000.000000	8000.000000	Trill	5.662385	21.315349	NaN	NaN	41.648161	0.000000
20	Spectrogram 1	1	430.340000	430.810000	4000.000000	18000.000000	8000.000000	Trill	7.627623	20.635811	NaN	NaN	44.353169	0.000000
21	Spectrogram 1	1	445.570000	445.710000	4000.000000	18000.000000	8000.000000	Trill	4.052108	14.182026	NaN	NaN	41.227502	0.000000
22	Spectrogram 1	1	548.110000	548.420000	4000.000000	18000.000000	8000.000000	Trill	6.963994	21.761701	NaN	NaN	78.110891	0.000000
23	Spectrogram 1	1	548.940000	549.320000	4000.000000	18000.000000	8000.000000	Trill	5.860999	16.757863	NaN	NaN	40.456455	0.000000
24	Spectrogram 1	1	550.340000	550.880000	4000.000000	18000.000000	8000.000000	Trill	5.854749	18.638685	NaN	NaN	41.762932	0.000000
25	Spectrogram 1	1	597.450000	597.940000	4000.000000	18000.000000	8000.000000	Trill	4.954457	20.122675	NaN	NaN	38.815703	0.000000
26	Spectrogram 1	1	627.190000	627.230000	4000.000000	18000.000000	8000.000000	Trill	6.284417	9.555554	NaN	NaN	38.374532	0.000000
27	Spectrogram 1	1	646.110000	646.380000	4000.000000	18000.000000	8000.000000	Trill	4.315272	9.474295	NaN	NaN	34.302658	0.000000
28	Spectrogram 1	1	720.520000	720.940000	4000.000000	18000.000000	8000.000000	Trill	4.861448	19.197037	NaN	NaN	34.885650	0.000000
29	Spectrogram 1	1	727.080000	727.780000	4000.000000	18000.000000	8000.000000	Trill	5.535991	16.964982	NaN	NaN	48.111006	0.000000
30	Spectrogram 1	1	731.180000	731.680000	4000.000000	18000.000000	8000.000000	Trill	8.157400	22.201572	NaN	NaN	49.933554	0.000000
31	Spectrogram 1	1	762.230000	762.270000	4000.000000	18000.000000	8000.000000	Trillphee	6.726533	18.361310	NaN	NaN	81.416857	0.000000
32	Spectrogram 1	1	875.710000	876.010000	4000.000000	18000.000000	8000.000000	Trill	4.262443	18.215963	NaN	NaN	58.439639	0.000000
33	Spectrogram 1	1	876.870000	877.300000	4000.000000	18000.000000	8000.000000	Trill	5.622531	16.671976	NaN	NaN	48.098471	0.000000
34	Spectrogram 1	1	885.460000	885.860000	4000.000000	18000.000000	8000.000000	Trill	9.364949	25.729430	NaN	NaN	55.241792	0.000000
35	Spectrogram 1	1	886.090000	886.490000	4000.000000	18000.000000	8000.000000	Trill	9.903141	25.777242	NaN	NaN	102.911195	0.000000
36	Spectrogram 1	1	886.610000	886.840000	4000.000000	18000.000000	8000.000000	Trill	8.540664	25.990686	NaN	NaN	102.100995	0.000000
37	Spectrogram 1	1	886.980000	887.220000	4000.000000	18000.000000	8000.000000	Trill	7.348221	23.537547	NaN	NaN	82.352215	0.000000
38	Spectrogram 1	1	930.800000	931.270000	4000.000000	18000.000000	8000.000000	Trill	6.309149	20.197617	NaN	NaN	48.134258	0.000000
39	Spectrogram 1	1	950.210000	950.330000	4000.000000	18000.000000	8000.000000	Trillphee	7.573200	22.057748	NaN	NaN	100.121190	0.000000
40	Spectrogram 1	1	958.600000	958.680000	4000.000000	18000.000000	8000.000000	Twitter	4.960899	18.201388	NaN	NaN	51.724965	0.000000
41	Spectrogram 1	1	959.450000	959.750000	4000.000000	18000.000000	8000.000000	Trill	7.309019	18.244852	NaN	NaN	42.010046	0.000000
42	Spectrogram 1	1	967.000000	967.430000	4000.000000	18000.000000	8000.000000	Trill	5.968773	17.594462	NaN	NaN	45.594427	0.000000
43	Spectrogram 1	1	980.880000	981.330000	4000.000000	18000.000000	8000.000000	Trill	8.326719	24.445631	NaN	NaN	55.869968	0.000000
44	Spectrogram 1	1	989.320000	989.470000	4000.000000	18000.000000	8000.000000	Twitter	4.652203	25.638396	NaN	NaN	48.286255	0.000000
45	Spectrogram 1	1	1006.930000	1007.260000	4000.000000	18000.000000	8000.000000	Trill	6.735241	17.523665	NaN	NaN	39.271143	0.000000
46	Spectrogram 1	1	1035.090000	1035.130000	4000.000000	18000.000000	8000.000000	Trill	4.402769	15.917809	NaN	NaN	50.230510	0.000000
47	Spectrogram 1	1	1043.670000	1043.730000	4000.000000	18000.000000	8000.000000	Sd-peep	4.271391	25.879293	NaN	NaN	90.703835	0.000000
48	Spectrogram 1	1	1043.770000	1043.790000	4000.000000	18000.000000	8000.000000	Sd-peep	4.603519	25.462385	NaN	NaN	73.767145	0.000000
49	Spectrogram 1	1	1061.640000	1061.740000	4000.000000	18000.000000	8000.000000	Trill	7.836237	19.522802	NaN	NaN	38.799693	0.000000
50	Spectrogram 1	1	1064.330000	1064.580000	4000.000000	18000.000000	8000.000000	Trill	7.734339	19.164412	NaN	NaN	45.177753	0.000000
