Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	5	33.880000	34.050000	4000.000000	18000.000000	8000.000000	Trill	8.202339	12.192584	0.085044	2.337992	49.737693	1.000000
2	Spectrogram 1	6	40.440000	40.690000	4000.000000	18000.000000	8000.000000	Trill	6.549969	14.161463	-1.563108	3.432599	43.006091	0.000000
3	Spectrogram 1	6	230.670000	230.720000	4000.000000	18000.000000	8000.000000	Twitter	12.530854	14.285639	-0.030574	2.140802	71.184492	1.000000
4	Spectrogram 1	6	230.790000	230.810000	4000.000000	18000.000000	8000.000000	Twitter	8.068883	10.008368	-0.092307	2.173496	59.836727	1.000000
5	Spectrogram 1	6	231.120000	231.180000	4000.000000	18000.000000	8000.000000	Trill	6.220353	12.145101	-1.949166	3.830571	33.869689	0.000000
6	Spectrogram 1	6	233.590000	233.630000	4000.000000	18000.000000	8000.000000	Trill	7.774347	8.785733	-1.183502	2.629094	41.553568	1.000000
7	Spectrogram 1	6	237.040000	237.070000	4000.000000	18000.000000	8000.000000	Trill	7.354567	10.039370	-3.502699	0.824966	33.164931	0.000000
8	Spectrogram 1	6	239.720000	239.980000	4000.000000	18000.000000	8000.000000	Trill	6.331463	12.461328	-2.125412	3.322553	39.418889	0.000000
9	Spectrogram 1	6	286.160000	286.210000	4000.000000	18000.000000	8000.000000	Sd-peep	9.975411	12.331731	-3.143697	-1.924301	34.018183	1.000000
10	Spectrogram 1	6	489.800000	489.950000	4000.000000	18000.000000	8000.000000	Trill	10.568124	12.037251	-0.627837	-1.425098	29.815544	1.000000
11	Spectrogram 1	6	535.880000	535.910000	4000.000000	18000.000000	8000.000000	Tse	10.842138	11.587737	-1.757300	0.457677	28.042949	1.000000
12	Spectrogram 1	6	586.660000	586.760000	4000.000000	18000.000000	8000.000000	Trill	10.123299	12.023388	-1.033071	-0.300445	31.855552	1.000000
