Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	353.890000	354.600000	4000.000000	18000.000000	8000.000000	Trill	7.393862	12.435836	NaN	NaN	61.981527	0.000000
2	Spectrogram 1	1	469.880000	470.260000	4000.000000	18000.000000	8000.000000	Trillphee	4.118788	13.427902	NaN	NaN	56.881571	0.000000
3	Spectrogram 1	1	470.360000	470.620000	4000.000000	18000.000000	8000.000000	Trillphee	4.414529	14.232407	NaN	NaN	57.620478	0.000000
4	Spectrogram 1	1	470.680000	470.890000	4000.000000	18000.000000	8000.000000	Trillphee	6.301724	13.615819	NaN	NaN	72.966415	0.000000
5	Spectrogram 1	1	470.970000	471.070000	4000.000000	18000.000000	8000.000000	P-peep	4.545709	15.723846	NaN	NaN	69.800179	0.000000
6	Spectrogram 1	1	594.790000	594.970000	4000.000000	18000.000000	8000.000000	Trill	15.102480	22.348652	NaN	NaN	133.690483	0.000000
7	Spectrogram 1	1	595.010000	595.080000	4000.000000	18000.000000	8000.000000	Trill	10.664676	14.248585	NaN	NaN	94.008153	0.000000
8	Spectrogram 1	1	595.150000	595.760000	4000.000000	18000.000000	8000.000000	Trillphee	17.408366	26.727048	NaN	NaN	157.336341	0.000000
9	Spectrogram 1	1	595.950000	596.160000	4000.000000	18000.000000	8000.000000	Phee	14.785357	22.382053	NaN	NaN	122.768104	0.000000
10	Spectrogram 1	1	596.230000	596.480000	4000.000000	18000.000000	8000.000000	Phee	13.979171	22.778353	NaN	NaN	113.358429	0.000000
11	Spectrogram 1	1	643.750000	644.300000	4000.000000	18000.000000	8000.000000	Trill	13.753603	17.908915	NaN	NaN	103.086982	0.000000
12	Spectrogram 1	1	820.220000	821.110000	4000.000000	18000.000000	8000.000000	Trill	8.820560	16.215689	NaN	NaN	69.658403	0.000000
13	Spectrogram 1	1	1094.970000	1095.060000	4000.000000	18000.000000	8000.000000	Trill	5.922935	10.342816	NaN	NaN	50.358673	0.000000
14	Spectrogram 1	1	1507.050000	1507.070000	4000.000000	18000.000000	8000.000000	Tse	8.634821	20.644129	NaN	NaN	40.647356	0.000000
15	Spectrogram 1	1	1507.320000	1507.340000	4000.000000	18000.000000	8000.000000	Twitter	10.853432	23.277329	NaN	NaN	45.606303	0.000000
