Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	22.260000	22.980000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	62.347646	0.000000
2	Spectrogram 1	1	23.100000	23.530000	4000.000000	18000.000000	8000.000000	Trill	7.147245	30.000000	NaN	NaN	72.925650	0.000000
3	Spectrogram 1	1	23.650000	24.070000	4000.000000	18000.000000	8000.000000	Trill	7.530823	26.885175	NaN	NaN	97.217278	0.000000
4	Spectrogram 1	1	24.140000	24.190000	4000.000000	18000.000000	8000.000000	Trill	5.627196	13.089010	NaN	NaN	102.479803	0.000000
5	Spectrogram 1	1	28.600000	28.720000	4000.000000	18000.000000	8000.000000	Twitter	6.211221	28.107389	NaN	NaN	43.486114	0.000000
6	Spectrogram 1	1	47.860000	47.880000	4000.000000	18000.000000	8000.000000	Sd-peep	9.611334	12.521880	NaN	NaN	32.854569	0.000000
7	Spectrogram 1	1	80.310000	80.330000	4000.000000	18000.000000	8000.000000	Sd-peep	7.593533	9.445401	NaN	NaN	30.703725	0.000000
8	Spectrogram 1	1	81.130000	81.210000	4000.000000	18000.000000	8000.000000	Trill	5.710949	9.491752	NaN	NaN	41.774005	0.000000
9	Spectrogram 1	1	89.030000	89.120000	4000.000000	18000.000000	8000.000000	Twitter	8.474597	29.156230	NaN	NaN	62.668255	0.000000
10	Spectrogram 1	1	89.210000	89.840000	4000.000000	18000.000000	8000.000000	Twitter	6.539696	24.835545	NaN	NaN	35.729353	0.000000
11	Spectrogram 1	1	92.820000	92.970000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	44.540180	0.000000
12	Spectrogram 1	1	97.430000	97.460000	4000.000000	18000.000000	8000.000000	Trill	4.106667	9.305720	NaN	NaN	50.736625	0.000000
13	Spectrogram 1	1	127.550000	127.870000	4000.000000	18000.000000	8000.000000	Trill	11.871918	22.263641	NaN	NaN	92.862425	0.000000
14	Spectrogram 1	1	142.380000	142.970000	4000.000000	18000.000000	8000.000000	Trill	8.475600	17.991581	NaN	NaN	55.691478	0.000000
15	Spectrogram 1	1	157.180000	157.250000	4000.000000	18000.000000	8000.000000	Trill	6.612706	9.219321	NaN	NaN	31.311957	0.000000
16	Spectrogram 1	1	160.460000	161.030000	4000.000000	18000.000000	8000.000000	Trill	4.407956	21.945678	NaN	NaN	54.019675	0.000000
17	Spectrogram 1	1	161.160000	161.480000	4000.000000	18000.000000	8000.000000	Trill	4.739810	24.137376	NaN	NaN	53.530464	0.000000
18	Spectrogram 1	1	161.590000	161.800000	4000.000000	18000.000000	8000.000000	Trill	7.319819	17.483823	NaN	NaN	38.921936	0.000000
19	Spectrogram 1	1	165.560000	165.680000	4000.000000	18000.000000	8000.000000	Phee	11.888031	15.714719	NaN	NaN	32.814097	0.000000
20	Spectrogram 1	1	166.030000	166.530000	4000.000000	18000.000000	8000.000000	Trill	5.409575	22.697230	NaN	NaN	48.492632	0.000000
21	Spectrogram 1	1	166.630000	167.070000	4000.000000	18000.000000	8000.000000	Trill	9.332909	30.000000	NaN	NaN	95.107005	0.000000
22	Spectrogram 1	1	167.200000	167.570000	4000.000000	18000.000000	8000.000000	Trill	6.871257	25.857587	NaN	NaN	67.074198	0.000000
23	Spectrogram 1	1	167.630000	167.950000	4000.000000	18000.000000	8000.000000	Trill	7.620191	25.574453	NaN	NaN	89.873622	0.000000
24	Spectrogram 1	1	168.030000	168.070000	4000.000000	18000.000000	8000.000000	Twitter	10.527027	19.520168	NaN	NaN	160.365354	0.000000
25	Spectrogram 1	1	168.110000	168.250000	4000.000000	18000.000000	8000.000000	Phee	10.398186	29.590886	NaN	NaN	152.529043	0.000000
26	Spectrogram 1	1	169.890000	170.010000	4000.000000	18000.000000	8000.000000	Phee	11.000735	13.887699	NaN	NaN	44.232575	0.000000
27	Spectrogram 1	1	170.080000	170.120000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	34.412016	0.000000
28	Spectrogram 1	1	170.160000	170.200000	4000.000000	18000.000000	8000.000000	Sd-peep	7.602819	11.966246	NaN	NaN	34.581079	0.000000
29	Spectrogram 1	1	170.450000	171.050000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	80.484406	0.000000
30	Spectrogram 1	1	171.140000	171.610000	4000.000000	18000.000000	8000.000000	Phee	6.841110	30.000000	NaN	NaN	87.005267	0.000000
31	Spectrogram 1	1	171.720000	172.250000	4000.000000	18000.000000	8000.000000	Trill	4.894040	27.433396	NaN	NaN	58.991291	0.000000
32	Spectrogram 1	1	172.290000	172.680000	4000.000000	18000.000000	8000.000000	Trill	7.100170	24.196688	NaN	NaN	98.045229	0.000000
33	Spectrogram 1	1	174.340000	174.480000	4000.000000	18000.000000	8000.000000	Phee	7.906768	14.176592	NaN	NaN	38.314180	0.000000
34	Spectrogram 1	1	174.660000	174.700000	4000.000000	18000.000000	8000.000000	Trill	9.806116	10.673529	NaN	NaN	34.130937	0.000000
35	Spectrogram 1	1	175.960000	176.060000	4000.000000	18000.000000	8000.000000	Phee	9.494252	15.773400	NaN	NaN	34.336220	0.000000
36	Spectrogram 1	1	176.240000	176.280000	4000.000000	18000.000000	8000.000000	Trillphee	5.419309	10.750294	NaN	NaN	30.397166	0.000000
37	Spectrogram 1	1	176.800000	177.210000	4000.000000	18000.000000	8000.000000	Sd-peep	5.182658	24.127719	NaN	NaN	32.345311	0.000000
38	Spectrogram 1	1	181.160000	181.200000	4000.000000	18000.000000	8000.000000	Trill	7.538576	13.201757	NaN	NaN	47.222352	0.000000
39	Spectrogram 1	1	183.950000	184.070000	4000.000000	18000.000000	8000.000000	Phee	7.586783	22.274536	NaN	NaN	34.924440	0.000000
40	Spectrogram 1	1	184.110000	184.160000	4000.000000	18000.000000	8000.000000	Trill	7.962921	13.928720	NaN	NaN	29.003916	0.000000
41	Spectrogram 1	1	184.200000	184.240000	4000.000000	18000.000000	8000.000000	Trill	9.143823	13.678075	NaN	NaN	38.455611	0.000000
42	Spectrogram 1	1	184.320000	184.360000	4000.000000	18000.000000	8000.000000	Trill	6.887983	12.054640	NaN	NaN	33.406544	0.000000
43	Spectrogram 1	1	187.480000	187.580000	4000.000000	18000.000000	8000.000000	Phee	8.478416	12.526425	NaN	NaN	38.118245	0.000000
44	Spectrogram 1	1	187.850000	187.880000	4000.000000	18000.000000	8000.000000	Trill	5.618869	10.954743	NaN	NaN	30.901349	0.000000
45	Spectrogram 1	1	189.120000	189.220000	4000.000000	18000.000000	8000.000000	Phee	8.660840	12.820521	NaN	NaN	36.846293	0.000000
46	Spectrogram 1	1	189.530000	189.560000	4000.000000	18000.000000	8000.000000	Sd-peep	8.464815	13.521189	NaN	NaN	37.156608	0.000000
47	Spectrogram 1	1	189.690000	190.390000	4000.000000	18000.000000	8000.000000	Trill	6.671265	28.787558	NaN	NaN	76.030150	0.000000
48	Spectrogram 1	1	190.540000	191.340000	4000.000000	18000.000000	8000.000000	Trill	7.063437	30.000000	NaN	NaN	75.351164	0.000000
49	Spectrogram 1	1	191.480000	192.050000	4000.000000	18000.000000	8000.000000	Phee	6.954182	27.984626	NaN	NaN	80.732568	0.000000
50	Spectrogram 1	1	192.110000	192.620000	4000.000000	18000.000000	8000.000000	Twitter	7.138243	30.432682	NaN	NaN	92.710655	0.000000
51	Spectrogram 1	1	195.860000	195.970000	4000.000000	18000.000000	8000.000000	Phee	7.006162	13.741053	NaN	NaN	31.225000	0.000000
52	Spectrogram 1	1	196.100000	196.140000	4000.000000	18000.000000	8000.000000	Trill	9.873593	15.546910	NaN	NaN	38.621289	0.000000
53	Spectrogram 1	1	199.130000	199.250000	4000.000000	18000.000000	8000.000000	Phee	4.445684	10.735110	NaN	NaN	40.586014	0.000000
54	Spectrogram 1	1	199.370000	199.410000	4000.000000	18000.000000	8000.000000	Trill	8.703596	11.935784	NaN	NaN	42.372836	0.000000
55	Spectrogram 1	1	200.210000	201.180000	4000.000000	18000.000000	8000.000000	Trill	4.422702	24.456220	NaN	NaN	61.721100	0.000000
56	Spectrogram 1	1	201.250000	201.880000	4000.000000	18000.000000	8000.000000	Trill	6.763258	30.000000	NaN	NaN	54.150008	0.000000
57	Spectrogram 1	1	202.010000	202.500000	4000.000000	18000.000000	8000.000000	Trill	7.419439	30.000000	NaN	NaN	50.145793	0.000000
58	Spectrogram 1	1	202.640000	203.180000	4000.000000	18000.000000	8000.000000	Trill	7.026903	25.832793	NaN	NaN	57.926726	0.000000
59	Spectrogram 1	1	205.290000	205.560000	4000.000000	18000.000000	8000.000000	Trill	6.762899	15.487293	NaN	NaN	32.284882	0.000000
60	Spectrogram 1	1	206.340000	206.360000	4000.000000	18000.000000	8000.000000	Sd-peep	4.899317	10.466743	NaN	NaN	33.142558	0.000000
61	Spectrogram 1	1	208.590000	208.700000	4000.000000	18000.000000	8000.000000	Trillphee	7.111867	9.335580	NaN	NaN	31.098435	0.000000
62	Spectrogram 1	1	210.770000	210.950000	4000.000000	18000.000000	8000.000000	Sd-peep	6.574463	28.728778	NaN	NaN	30.433101	0.000000
63	Spectrogram 1	1	211.100000	211.800000	4000.000000	18000.000000	8000.000000	Trill	NaN	NaN	NaN	NaN	85.568284	0.000000
64	Spectrogram 1	1	211.870000	212.570000	4000.000000	18000.000000	8000.000000	Trill	8.582200	30.000000	NaN	NaN	61.306301	0.000000
