Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	7.890000	7.950000	4000.000000	18000.000000	8000.000000	Trill	4.165766	18.120307	NaN	NaN	76.178209	0.000000
2	Spectrogram 1	1	101.500000	101.620000	4000.000000	18000.000000	8000.000000	Trill	6.503176	27.712243	NaN	NaN	75.768314	0.000000
3	Spectrogram 1	1	103.790000	103.920000	4000.000000	18000.000000	8000.000000	Phee	5.202157	10.501470	NaN	NaN	69.021564	0.000000
4	Spectrogram 1	1	104.570000	105.190000	4000.000000	18000.000000	8000.000000	Trill	10.459753	21.056761	NaN	NaN	119.943779	0.000000
5	Spectrogram 1	1	107.080000	107.500000	4000.000000	18000.000000	8000.000000	Trill	19.540518	28.728517	NaN	NaN	138.013418	0.000000
6	Spectrogram 1	1	123.160000	123.190000	4000.000000	18000.000000	8000.000000	Trill	5.435672	7.773892	NaN	NaN	39.900282	0.000000
7	Spectrogram 1	1	123.360000	123.390000	4000.000000	18000.000000	8000.000000	Trill	4.945042	7.655291	NaN	NaN	37.288778	0.000000
8	Spectrogram 1	1	124.590000	124.890000	4000.000000	18000.000000	8000.000000	Trill	12.549051	22.182393	NaN	NaN	87.913027	0.000000
9	Spectrogram 1	1	148.430000	148.810000	4000.000000	18000.000000	8000.000000	Trill	6.944701	16.797259	NaN	NaN	75.298453	0.000000
10	Spectrogram 1	1	162.850000	164.030000	4000.000000	18000.000000	8000.000000	Phee	4.204184	23.139360	NaN	NaN	52.509655	0.000000
11	Spectrogram 1	1	164.340000	164.380000	4000.000000	18000.000000	8000.000000	Phee	4.576356	6.959788	NaN	NaN	33.394799	0.000000
12	Spectrogram 1	1	171.600000	171.630000	4000.000000	18000.000000	8000.000000	Trill	5.104663	13.429943	NaN	NaN	44.089287	0.000000
13	Spectrogram 1	1	186.280000	186.320000	4000.000000	18000.000000	8000.000000	Trill	4.090846	12.489356	NaN	NaN	41.029832	0.000000
14	Spectrogram 1	1	206.200000	206.220000	4000.000000	18000.000000	8000.000000	Sd-peep	5.328909	7.396219	NaN	NaN	37.886602	0.000000
15	Spectrogram 1	1	226.450000	227.210000	4000.000000	18000.000000	8000.000000	Trill	7.087902	15.015231	NaN	NaN	29.358927	0.000000
16	Spectrogram 1	1	280.520000	280.940000	4000.000000	18000.000000	8000.000000	Trill	6.452249	16.745118	NaN	NaN	66.432218	0.000000
17	Spectrogram 1	1	286.540000	286.600000	4000.000000	18000.000000	8000.000000	Trill	4.619976	10.913136	NaN	NaN	60.100699	0.000000
18	Spectrogram 1	1	289.270000	290.130000	4000.000000	18000.000000	8000.000000	Trill	4.835546	13.936427	NaN	NaN	53.479237	0.000000
19	Spectrogram 1	1	322.330000	322.400000	4000.000000	18000.000000	8000.000000	Trillphee	4.021981	14.475342	NaN	NaN	76.517646	0.000000
20	Spectrogram 1	1	378.210000	378.300000	4000.000000	18000.000000	8000.000000	Phee	4.199079	12.199440	NaN	NaN	53.815232	0.000000
21	Spectrogram 1	1	378.860000	379.490000	4000.000000	18000.000000	8000.000000	Trill	8.279981	18.906613	NaN	NaN	69.747221	0.000000
22	Spectrogram 1	1	381.560000	382.070000	4000.000000	18000.000000	8000.000000	Trill	13.359221	27.100523	NaN	NaN	121.289119	0.000000
23	Spectrogram 1	1	383.770000	384.180000	4000.000000	18000.000000	8000.000000	Trill	10.775807	22.062893	NaN	NaN	78.970712	0.000000
24	Spectrogram 1	1	404.900000	404.990000	4000.000000	18000.000000	8000.000000	Phee	5.419486	13.652619	NaN	NaN	62.608920	0.000000
25	Spectrogram 1	1	419.310000	419.580000	4000.000000	18000.000000	8000.000000	Trill	6.476279	15.280722	NaN	NaN	61.515000	0.000000
26	Spectrogram 1	1	427.090000	427.400000	4000.000000	18000.000000	8000.000000	Phee	5.245797	21.766915	NaN	NaN	52.287147	0.000000
27	Spectrogram 1	1	427.460000	428.900000	4000.000000	18000.000000	8000.000000	Trillphee	6.116671	33.390773	NaN	NaN	109.098833	0.000000
28	Spectrogram 1	1	429.970000	430.280000	4000.000000	18000.000000	8000.000000	Trill	13.932730	26.700330	NaN	NaN	104.785096	0.000000
29	Spectrogram 1	1	432.640000	432.990000	4000.000000	18000.000000	8000.000000	Trill	13.190098	24.833161	NaN	NaN	110.109950	0.000000
30	Spectrogram 1	1	437.520000	437.950000	4000.000000	18000.000000	8000.000000	Trill	15.110713	26.525835	NaN	NaN	132.389413	0.000000
31	Spectrogram 1	1	460.010000	460.130000	4000.000000	18000.000000	8000.000000	Trill	8.680320	17.540912	NaN	NaN	54.341480	0.000000
32	Spectrogram 1	1	466.740000	467.740000	4000.000000	18000.000000	8000.000000	Trill	4.835589	17.484055	NaN	NaN	79.921217	0.000000
33	Spectrogram 1	1	470.710000	470.760000	4000.000000	18000.000000	8000.000000	Trill	4.053535	7.682789	NaN	NaN	33.814713	0.000000
34	Spectrogram 1	1	476.890000	477.000000	4000.000000	18000.000000	8000.000000	Trillphee	5.315253	14.616563	NaN	NaN	31.202949	0.000000
35	Spectrogram 1	1	495.820000	496.160000	4000.000000	18000.000000	8000.000000	Trill	4.896178	14.895591	NaN	NaN	57.525081	0.000000
36	Spectrogram 1	1	497.080000	498.560000	4000.000000	18000.000000	8000.000000	Phee	4.220561	30.000000	NaN	NaN	82.693839	0.000000
37	Spectrogram 1	1	506.200000	506.230000	4000.000000	18000.000000	8000.000000	Trill	4.942516	9.467658	NaN	NaN	60.053477	0.000000
38	Spectrogram 1	1	510.380000	510.450000	4000.000000	18000.000000	8000.000000	Phee	5.635810	13.496864	NaN	NaN	89.581879	0.000000
39	Spectrogram 1	1	573.150000	573.210000	4000.000000	18000.000000	8000.000000	Trillphee	4.447742	15.436979	NaN	NaN	88.780533	0.000000
40	Spectrogram 1	1	580.490000	580.780000	4000.000000	18000.000000	8000.000000	Trill	7.973243	17.680213	NaN	NaN	66.393587	0.000000
41	Spectrogram 1	1	585.470000	585.490000	4000.000000	18000.000000	8000.000000	Sd-peep	5.674681	12.068040	NaN	NaN	48.754645	0.000000
42	Spectrogram 1	1	585.730000	585.870000	4000.000000	18000.000000	8000.000000	Phee	8.449823	11.703650	NaN	NaN	41.541008	0.000000
43	Spectrogram 1	1	624.430000	624.470000	4000.000000	18000.000000	8000.000000	Trill	4.133181	7.060766	NaN	NaN	44.311461	0.000000
44	Spectrogram 1	1	634.420000	634.740000	4000.000000	18000.000000	8000.000000	Trill	9.951309	20.755486	NaN	NaN	68.542227	0.000000
45	Spectrogram 1	1	641.090000	641.250000	4000.000000	18000.000000	8000.000000	Trill	4.818970	12.631400	NaN	NaN	40.199962	0.000000
46	Spectrogram 1	1	643.430000	643.460000	4000.000000	18000.000000	8000.000000	Sd-peep	4.674394	7.648456	NaN	NaN	40.899578	0.000000
47	Spectrogram 1	1	647.860000	648.080000	4000.000000	18000.000000	8000.000000	Phee	7.071350	12.449457	NaN	NaN	30.761189	0.000000
48	Spectrogram 1	1	655.170000	655.540000	4000.000000	18000.000000	8000.000000	Trill	6.411218	14.829266	NaN	NaN	57.778227	0.000000
49	Spectrogram 1	1	660.760000	660.780000	4000.000000	18000.000000	8000.000000	Sd-peep	4.423090	6.259619	NaN	NaN	46.016545	0.000000
50	Spectrogram 1	1	666.840000	666.860000	4000.000000	18000.000000	8000.000000	Sd-peep	5.792595	11.423097	NaN	NaN	43.250500	0.000000
51	Spectrogram 1	1	678.400000	678.460000	4000.000000	18000.000000	8000.000000	Trill	5.371794	14.492219	NaN	NaN	87.916700	0.000000
52	Spectrogram 1	1	680.660000	681.120000	4000.000000	18000.000000	8000.000000	Trill	6.839307	17.184168	NaN	NaN	58.628820	0.000000
53	Spectrogram 1	1	682.730000	683.520000	4000.000000	18000.000000	8000.000000	Twitter	4.267081	31.702747	NaN	NaN	86.381985	0.000000
54	Spectrogram 1	1	695.650000	695.670000	4000.000000	18000.000000	8000.000000	Twitter	5.602506	16.276730	NaN	NaN	81.419216	0.000000
55	Spectrogram 1	1	696.030000	696.060000	4000.000000	18000.000000	8000.000000	Trill	4.503445	15.308355	NaN	NaN	93.394978	0.000000
56	Spectrogram 1	1	699.290000	699.870000	4000.000000	18000.000000	8000.000000	Trill	8.675760	21.526974	NaN	NaN	85.478858	0.000000
57	Spectrogram 1	1	700.550000	701.160000	4000.000000	18000.000000	8000.000000	Trill	10.829171	24.813162	NaN	NaN	105.358298	0.000000
58	Spectrogram 1	1	750.510000	750.740000	4000.000000	18000.000000	8000.000000	Trill	5.765106	13.951617	NaN	NaN	52.565533	0.000000
59	Spectrogram 1	1	764.880000	764.960000	4000.000000	18000.000000	8000.000000	Trill	4.251953	7.576597	NaN	NaN	42.108411	0.000000
60	Spectrogram 1	1	771.430000	771.770000	4000.000000	18000.000000	8000.000000	Trill	13.930009	24.202388	NaN	NaN	115.777371	0.000000
