Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
26	Spectrogram 1	1	178.380732054	178.413859251	4000.0	18000.0	6933.6	egg
32	Spectrogram 1	1	186.236020000	186.284779669	4000.0	18000.0	4687.5	egg
77	Spectrogram 1	1	312.858020000	312.909913273	4000.0	18000.0	4589.8	egg
79	Spectrogram 1	1	315.988020000	316.030717828	4000.0	18000.0	4589.8	egg
92	Spectrogram 1	1	336.228020000	336.280092388	4000.0	18000.0	5175.8	egg
247	Spectrogram 1	1	156.864442985	156.892552344	1548.0	13622.3	4394.5	egg
248	Spectrogram 1	1	156.948771062	156.979222868	2863.8	12770.9	6543.0	egg
249	Spectrogram 1	1	158.225404457	158.255856262	3328.2	11842.1	4199.2	egg
250	Spectrogram 1	1	158.330814553	158.363608806	2786.4	12151.7	4101.6	egg
255	Spectrogram 1	1	178.466862767	178.503302684	2322.0	12848.3	6738.3	egg
256	Spectrogram 1	1	178.609309716	178.649062353	3947.4	9597.5	4101.6	egg
257	Spectrogram 1	1	186.341095904	186.384161261	2244.6	10990.7	2832.0	egg
258	Spectrogram 1	1	191.701717828	191.741470465	3250.8	11532.5	4785.2	egg
260	Spectrogram 1	1	208.896954018	208.936706655	2013.4	9396.0	4101.6	egg
261	Spectrogram 1	1	208.986397451	209.022837369	2013.4	7802.0	4199.2	egg
262	Spectrogram 1	1	209.682068598	209.728446674	1258.4	7885.9	2343.7	egg
263	Spectrogram 1	1	209.155346158	209.185160636	2097.3	7466.4	3125.0	egg
266	Spectrogram 1	1	210.565523225	210.618526741	838.9	7214.8	6543.0	egg
271	Spectrogram 1	1	216.285717828	216.322157745	1090.6	7969.8	5078.1	egg
273	Spectrogram 1	1	227.596332720	227.652648955	1258.4	10402.7	4394.5	egg
274	Spectrogram 1	1	227.692401592	227.735466949	1594.0	11409.4	2734.4	egg
276	Spectrogram 1	1	231.111128368	231.164131884	1258.4	10570.5	2832.0	egg
277	Spectrogram 1	1	293.050670051	293.093735407	2013.4	8137.6	4589.8	egg
278	Spectrogram 1	1	312.943040470	312.996043986	1426.2	10822.1	4394.5	egg
279	Spectrogram 1	1	316.063845025	316.120161261	1594.0	12164.4	4687.5	egg
280	Spectrogram 1	1	325.045714312	325.088779669	2768.5	11493.3	2929.7	egg
281	Spectrogram 1	1	325.138470465	325.174910382	1342.3	8389.3	2832.0	egg
282	Spectrogram 1	1	325.261041095	325.300793732	1174.5	9815.4	2636.7	egg
283	Spectrogram 1	1	328.465863132	328.518866648	2013.4	11577.2	4296.9	egg
284	Spectrogram 1	1	328.555306565	328.604997361	3943.0	12500.0	5468.7	egg
285	Spectrogram 1	1	329.317232106	329.366922902	335.6	8892.6	5175.8	egg
286	Spectrogram 1	1	330.069219488	330.112284844	1258.4	9396.0	4394.5	egg
287	Spectrogram 1	1	336.326470465	336.372848541	2432.9	11577.2	5273.4	egg
126	Spectrogram 1	1	1202.067504178	1202.938498592	4000.0	18000.0	8496.1	phee
127	Spectrogram 1	1	1203.451970152	1204.243710171	4000.0	18000.0	8398.4	phee
129	Spectrogram 1	1	1204.780370770	1205.522419992	4000.0	18000.0	8789.1	phee
130	Spectrogram 1	1	1206.005548440	1206.754223102	4000.0	18000.0	8789.1	phee
136	Spectrogram 1	1	1279.635159816	1280.438020000	4000.0	18000.0	9082.0	phee
137	Spectrogram 1	1	1281.092756503	1281.828180286	4000.0	18000.0	8691.4	phee
138	Spectrogram 1	1	1282.270020000	1282.957817719	4000.0	18000.0	8496.1	phee
144	Spectrogram 1	1	1400.922020000	1401.704510585	4000.0	18000.0	8300.8	phee
147	Spectrogram 1	1	1402.088786076	1402.860649776	4000.0	18000.0	8496.1	phee
151	Spectrogram 1	1	1492.948020000	1493.646020000	4000.0	18000.0	8691.4	phee
