Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	0.229	0.529	4000.0	18000.0	10546.9	Trill
2	Spectrogram 1	2	1.708	1.760	4000.0	18000.0	9960.9	Twitter
3	Spectrogram 1	2	1.854	1.910	4000.0	18000.0	7812.5	Twitter
4	Spectrogram 1	2	1.984	2.034	4000.0	18000.0	7226.6	Twitter
5	Spectrogram 1	2	2.108	2.164	4000.0	18000.0	7226.6	Twitter
6	Spectrogram 1	2	17.660	18.037	4000.0	18000.0	11914.1	Trill
7	Spectrogram 1	2	29.758	29.846	4000.0	18000.0	7617.2	Trill
8	Spectrogram 1	2	39.773	40.043	4000.0	18000.0	11328.1	Trill
9	Spectrogram 1	2	45.082	45.581	4000.0	18000.0	11718.7	Trill
10	Spectrogram 1	2	45.667	46.277	4000.0	18000.0	7812.5	Phee
11	Spectrogram 1	2	46.287	46.372	3947.4	11403.5	7812.5	Phee
13	Spectrogram 1	2	156.724	157.024	4000.0	18000.0	7031.2	Trill
14	Spectrogram 1	2	159.680	160.068	4000.0	18000.0	7812.5	Trill
15	Spectrogram 1	2	164.175	164.238	4000.0	18000.0	8398.4	Twitter
16	Spectrogram 1	2	164.323	164.383	1811.6	21920.3	7031.2	Twitter
17	Spectrogram 1	2	164.464	164.514	4000.0	18000.0	7031.2	Twitter
18	Spectrogram 1	2	164.589	164.648	4000.0	18000.0	7226.6	Twitter
19	Spectrogram 1	2	164.720	164.770	4000.0	18000.0	7031.2	Twitter
20	Spectrogram 1	2	164.845	164.906	4000.0	18000.0	7031.2	Twitter
21	Spectrogram 1	2	164.983	165.043	1268.1	18297.1	7031.2	Twitter
22	Spectrogram 1	2	165.136	165.163	3442.0	10326.1	6835.9	Twitter
23	Spectrogram 1	2	215.870	216.186	4000.0	18000.0	6640.6	Trill
24	Spectrogram 1	2	220.828	221.130	4000.0	18000.0	5078.1	Trill
25	Spectrogram 1	2	276.418	276.510	4000.0	18000.0	6640.6	Trill
26	Spectrogram 1	2	276.577	276.621	905.8	16485.5	4882.8	Trill
27	Spectrogram 1	2	278.199	278.543	4000.0	18000.0	11718.7	Trill
28	Spectrogram 1	2	289.236	289.507	4000.0	18000.0	6835.9	Trill
29	Spectrogram 1	2	290.758	290.846	4000.0	18000.0	9960.9	Twitter
30	Spectrogram 1	2	290.938	290.990	4000.0	18000.0	7812.5	Twitter
31	Spectrogram 1	2	291.072	291.120	4000.0	18000.0	7812.5	Twitter
32	Spectrogram 1	2	291.192	291.244	4000.0	18000.0	7031.2	Twitter
33	Spectrogram 1	2	291.315	291.374	4000.0	18000.0	6835.9	Twitter
34	Spectrogram 1	2	291.448	291.504	4000.0	18000.0	7226.6	Twitter
35	Spectrogram 1	2	294.718	294.980	4000.0	18000.0	10546.9	Trill
36	Spectrogram 1	2	295.751	295.804	4000.0	18000.0	10156.2	Sd-peep
37	Spectrogram 1	2	295.908	296.018	4000.0	18000.0	7617.2	Sd-peep
38	Spectrogram 1	2	296.215	296.298	4000.0	18000.0	9375.0	Sd-peep
39	Spectrogram 1	2	296.804	296.852	4000.0	18000.0	10156.2	Sd-peep
40	Spectrogram 1	2	301.466	301.520	4000.0	18000.0	10156.2	Twitter
41	Spectrogram 1	2	301.613	301.670	4000.0	18000.0	7812.5	Twitter
42	Spectrogram 1	2	301.754	301.812	4000.0	18000.0	7812.5	Twitter
43	Spectrogram 1	2	301.884	301.940	4000.0	18000.0	7031.2	Twitter
44	Spectrogram 1	2	302.006	302.070	4000.0	18000.0	7031.2	Twitter
45	Spectrogram 1	2	302.138	302.200	4000.0	18000.0	7031.2	Twitter
46	Spectrogram 1	2	302.265	302.330	4000.0	18000.0	7031.2	Twitter
47	Spectrogram 1	2	302.406	302.447	1087.0	16847.8	6445.3	Twitter
48	Spectrogram 1	2	312.372	312.667	4000.0	18000.0	11718.7	Trill
49	Spectrogram 1	2	313.282	313.396	4000.0	18000.0	9960.9	Twitter
50	Spectrogram 1	2	313.496	313.548	4000.0	18000.0	7812.5	Twitter
51	Spectrogram 1	2	313.632	313.688	4000.0	18000.0	7812.5	Twitter
52	Spectrogram 1	2	313.762	313.820	4000.0	18000.0	7812.5	Twitter
53	Spectrogram 1	2	313.889	313.944	4000.0	18000.0	7617.2	Twitter
54	Spectrogram 1	2	314.013	314.082	4000.0	18000.0	6835.9	Twitter
55	Spectrogram 1	2	314.159	314.207	1449.3	18840.6	7421.9	Twitter
56	Spectrogram 1	2	317.571	317.747	1992.8	18000.0	4687.5	Trill
57	Spectrogram 1	2	334.907	335.223	4000.0	18000.0	7031.2	Trill
58	Spectrogram 1	2	356.217	356.381	4000.0	18000.0	6445.3	Trill
59	Spectrogram 1	2	376.426	376.548	4000.0	18000.0	7031.2	Trill
60	Spectrogram 1	2	390.013	390.325	4000.0	18000.0	6640.6	Trill
61	Spectrogram 1	2	394.118	394.436	4000.0	18000.0	6054.7	Trill
62	Spectrogram 1	2	434.936	435.430	4000.0	18000.0	11132.8	Trill
63	Spectrogram 1	2	435.486	435.537	2536.2	21014.5	8398.4	Trill
64	Spectrogram 1	2	441.384	441.483	4000.0	18000.0	8789.1	Trill
65	Spectrogram 1	2	457.050	457.075	1630.4	22826.1	8789.1	Twitter
66	Spectrogram 1	2	457.163	457.208	4000.0	18000.0	8007.8	Twitter
67	Spectrogram 1	2	457.283	457.334	4000.0	18000.0	7226.6	Twitter
68	Spectrogram 1	2	457.401	457.450	4000.0	18000.0	7226.6	Twitter
69	Spectrogram 1	2	457.528	457.578	3869.6	17869.6	7421.9	Twitter
70	Spectrogram 1	2	457.652	457.698	181.2	19384.1	7421.9	Twitter
71	Spectrogram 1	2	468.722	468.984	4000.0	18000.0	6250.0	Trill
72	Spectrogram 1	2	469.032	469.088	543.5	17210.1	7226.6	Trill
73	Spectrogram 1	2	484.049	484.312	4000.0	18000.0	11132.8	Trill
74	Spectrogram 1	2	544.110	544.548	4000.0	18000.0	6445.3	Trill
75	Spectrogram 1	2	591.750	592.077	4000.0	18000.0	6640.6	Trill
76	Spectrogram 1	2	685.432	685.520	4000.0	18000.0	4882.8	Trill
77	Spectrogram 1	2	823.708	823.930	4000.0	18000.0	5859.4	Trill
78	Spectrogram 1	2	833.560	833.869	4000.0	18000.0	6835.9	Trill
79	Spectrogram 1	2	1241.186	1241.322	4000.0	18000.0	6835.9	Trill
80	Spectrogram 1	2	1245.394	1245.551	4000.0	18000.0	6640.6	Trill
81	Spectrogram 1	2	1250.149	1250.385	4000.0	18000.0	6445.3	Trill
82	Spectrogram 1	2	1253.690	1253.968	4000.0	18000.0	4882.8	Trill
83	Spectrogram 1	2	1260.634	1260.809	4000.0	18000.0	5859.4	Trill
84	Spectrogram 1	2	1298.138	1298.332	4000.0	18000.0	6835.9	Trill
85	Spectrogram 1	2	1315.310	1315.657	4000.0	18000.0	11523.4	Trill
86	Spectrogram 1	2	1317.965	1318.219	4000.0	18000.0	6445.3	Trill
87	Spectrogram 1	2	1320.169	1320.211	1630.4	23188.4	10546.9	Twitter
88	Spectrogram 1	2	1320.301	1320.354	4000.0	18000.0	7617.2	Twitter
89	Spectrogram 1	2	1320.425	1320.484	4000.0	18000.0	7617.2	Twitter
90	Spectrogram 1	2	1320.548	1320.604	4000.0	18000.0	7226.6	Twitter
91	Spectrogram 1	2	1320.684	1322.032	4000.0	18000.0	7812.5	Phee
92	Spectrogram 1	2	1349.552	1349.785	4000.0	18000.0	11328.1	Trill
93	Spectrogram 1	2	1361.502	1361.623	4000.0	18000.0	5273.4	Trill
