Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
12	Spectrogram 1	1	166.774	166.817	0.0	14344.3	2539.1	Egg
13	Spectrogram 1	1	166.872	166.912	0.0	15163.9	195.3	Egg
15	Spectrogram 1	1	170.237	170.276	0.0	14207.7	195.3	Egg
16	Spectrogram 1	1	170.332	170.368	0.0	14480.9	195.3	Egg
17	Spectrogram 1	1	170.485	170.511	0.0	12158.5	195.3	Egg
19	Spectrogram 1	1	171.295	171.331	0.0	10519.1	195.3	Egg
20	Spectrogram 1	1	171.435	171.458	0.0	10519.1	195.3	Egg
29	Spectrogram 1	1	176.013	176.055	0.0	12431.7	195.3	Egg
30	Spectrogram 1	1	176.101	176.124	0.0	12295.1	195.3	Egg
43	Spectrogram 1	1	185.033	185.069	0.0	12568.3	195.3	Egg
44	Spectrogram 1	1	185.131	185.164	0.0	13388.0	195.3	Egg
60	Spectrogram 1	1	188.377	188.416	0.0	17213.1	195.3	Egg
62	Spectrogram 1	1	190.058	190.087	0.0	16666.7	195.3	Egg
63	Spectrogram 1	1	190.159	190.189	0.0	14480.9	195.3	Egg
71	Spectrogram 1	1	192.927	192.964	0.0	18000.0	195.3	Egg
72	Spectrogram 1	1	193.018	193.047	0.0	14754.1	195.3	Egg
80	Spectrogram 1	1	198.502	198.548	0.0	18169.4	4492.2	Egg
81	Spectrogram 1	1	198.616	198.659	0.0	17486.3	4296.9	Egg
88	Spectrogram 1	1	203.871	203.907	0.0	11065.6	195.3	Egg
89	Spectrogram 1	1	203.972	203.988	0.0	11612.0	195.3	Egg
96	Spectrogram 1	1	206.074	206.104	0.0	17623.0	195.3	Egg
104	Spectrogram 1	1	217.986	218.041	0.0	16939.9	195.3	Egg
105	Spectrogram 1	1	218.074	218.119	0.0	15847.0	195.3	Egg
106	Spectrogram 1	1	218.204	218.233	0.0	14617.5	195.3	Egg
120	Spectrogram 1	1	269.070	269.106	0.0	14480.9	195.3	Egg
121	Spectrogram 1	1	269.181	269.210	0.0	15163.9	195.3	Egg
35	Spectrogram 1	1	178.081	178.606	4000.0	18000.0	8789.1	Other
146	Spectrogram 1	1	311.486	311.665	0.0	23360.7	8593.7	Other
23	Spectrogram 1	1	172.560	173.117	4000.0	18000.0	8203.1	Phee
24	Spectrogram 1	1	173.277	173.711	0.0	22267.8	8203.1	Phee
25	Spectrogram 1	1	173.829	174.126	4000.0	20765.0	8203.1	Phee
27	Spectrogram 1	1	174.590	174.742	4000.0	18000.0	6250.0	Phee
36	Spectrogram 1	1	178.796	179.540	4000.0	18000.0	8984.4	Phee
37	Spectrogram 1	1	179.698	180.230	4000.0	18000.0	9375.0	Phee
38	Spectrogram 1	1	180.426	180.910	4000.0	18000.0	8203.1	Phee
84	Spectrogram 1	1	200.378	200.808	4000.0	18000.0	10351.6	Phee
85	Spectrogram 1	1	200.946	201.368	4000.0	18000.0	8398.4	Phee
86	Spectrogram 1	1	201.513	201.709	4000.0	18000.0	6445.3	Phee
110	Spectrogram 1	1	240.573	241.138	4000.0	18000.0	10156.2	Phee
111	Spectrogram 1	1	241.272	241.680	4000.0	18000.0	8398.4	Phee
112	Spectrogram 1	1	241.791	241.918	4000.0	18000.0	6835.9	Phee
113	Spectrogram 1	1	241.993	242.098	4000.0	18000.0	6250.0	Phee
204	Spectrogram 1	1	412.241	412.648	4000.0	18000.0	10156.2	Phee
205	Spectrogram 1	1	412.770	413.004	4000.0	18000.0	8007.8	Phee
206	Spectrogram 1	1	413.090	413.299	4000.0	18000.0	7617.2	Phee
207	Spectrogram 1	1	413.388	413.504	4000.0	18000.0	6640.6	Phee
213	Spectrogram 1	1	438.488	438.763	4000.0	18000.0	8007.8	Phee
214	Spectrogram 1	1	438.848	439.093	4000.0	18000.0	8007.8	Phee
228	Spectrogram 1	1	607.954	608.022	3929.0	17929.0	6640.6	Phee
229	Spectrogram 1	1	773.510	774.410	4000.0	18000.0	8398.4	Phee
230	Spectrogram 1	1	774.844	775.667	4000.0	18000.0	8789.1	Phee
231	Spectrogram 1	1	776.091	776.862	4000.0	18000.0	9375.0	Phee
232	Spectrogram 1	1	777.208	777.278	4000.0	18000.0	7421.9	Phee
233	Spectrogram 1	1	787.896	788.684	4000.0	18000.0	8593.7	Phee
234	Spectrogram 1	1	789.042	789.794	4000.0	18000.0	8789.1	Phee
235	Spectrogram 1	1	790.136	790.952	4000.0	18000.0	8593.7	Phee
236	Spectrogram 1	1	791.476	792.232	4000.0	18000.0	8398.4	Phee
237	Spectrogram 1	1	812.615	813.386	0.0	22404.4	9179.7	Phee
238	Spectrogram 1	1	813.412	813.484	1502.7	19945.4	8007.8	Phee
239	Spectrogram 1	1	813.559	813.624	1502.7	13114.8	5078.1	Phee
240	Spectrogram 1	1	813.957	814.682	0.0	22814.2	8984.4	Phee
241	Spectrogram 1	1	814.715	814.966	0.0	14890.7	5273.4	Phee
242	Spectrogram 1	1	815.345	816.093	0.0	23360.7	8789.1	Phee
243	Spectrogram 1	1	816.132	816.214	0.0	18715.8	5078.1	Phee
278	Spectrogram 1	1	2803.443	2804.279	4000.0	18000.0	8398.4	Phee
279	Spectrogram 1	1	2804.648	2805.487	4000.0	18000.0	8398.4	Phee
280	Spectrogram 1	1	2805.886	2806.666	4000.0	18000.0	8203.1	Phee
282	Spectrogram 1	1	2877.867	2878.651	4000.0	18000.0	8007.8	Phee
283	Spectrogram 1	1	2878.674	2878.997	4000.0	18000.0	8398.4	Phee
284	Spectrogram 1	1	2879.464	2880.143	4000.0	18000.0	7812.5	Phee
