Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	79.060	79.188	4000.0	18000.0	6445.3	Trill
2	Spectrogram 1	2	122.060	122.132	714.3	18000.0	4492.2	Trill
3	Spectrogram 1	2	130.082	130.161	4000.0	18000.0	10937.5	Trill
4	Spectrogram 1	2	161.456	161.803	4000.0	18000.0	6445.3	Trill
5	Spectrogram 1	2	210.942	211.170	4000.0	18000.0	7031.2	Trill
6	Spectrogram 1	2	438.608	438.928	4000.0	18000.0	6054.7	Trill
7	Spectrogram 1	2	453.096	453.485	4000.0	18000.0	10546.9	Trill
8	Spectrogram 1	2	455.228	455.251	932.8	21641.8	9179.7	Twitter
9	Spectrogram 1	2	455.353	455.398	4000.0	18000.0	8007.8	Twitter
10	Spectrogram 1	2	455.473	455.519	4000.0	18000.0	7421.9	Twitter
11	Spectrogram 1	2	455.588	455.650	4000.0	18000.0	7421.9	Twitter
12	Spectrogram 1	2	455.712	455.768	4000.0	18000.0	6835.9	Twitter
13	Spectrogram 1	2	455.860	455.930	4000.0	18000.0	7226.6	Twitter
14	Spectrogram 1	2	456.006	456.840	4000.0	18000.0	8007.8	Phee
15	Spectrogram 1	2	702.498	702.602	4000.0	18000.0	8593.7	Twitter
16	Spectrogram 1	2	702.710	702.766	4000.0	18000.0	7226.6	Twitter
17	Spectrogram 1	2	702.856	702.918	4000.0	18000.0	7617.2	Twitter
18	Spectrogram 1	2	702.998	703.062	4000.0	18000.0	7226.6	Twitter
19	Spectrogram 1	2	703.128	703.192	4000.0	18000.0	7617.2	Twitter
20	Spectrogram 1	2	703.270	703.322	4000.0	18000.0	7812.5	Twitter
21	Spectrogram 1	2	703.403	703.454	0.0	23507.5	7226.6	Twitter
22	Spectrogram 1	2	703.540	703.597	4000.0	18000.0	7812.5	Twitter
23	Spectrogram 1	2	703.673	703.735	0.0	22574.6	7617.2	Twitter
24	Spectrogram 1	2	703.806	703.872	4000.0	18000.0	6640.6	Twitter
25	Spectrogram 1	2	710.359	710.772	1306.0	18000.0	6445.3	Trill
26	Spectrogram 1	2	713.198	713.569	4000.0	18000.0	4882.8	Trill
27	Spectrogram 1	2	732.102	732.132	1679.1	21828.4	8984.4	Twitter
28	Spectrogram 1	2	732.220	732.270	4000.0	18000.0	7617.2	Twitter
29	Spectrogram 1	2	732.347	732.412	4000.0	18000.0	6835.9	Twitter
30	Spectrogram 1	2	732.488	733.940	4000.0	18000.0	7617.2	Phee
31	Spectrogram 1	2	772.914	773.240	4000.0	18000.0	6445.3	Trill
32	Spectrogram 1	2	776.148	776.180	186.6	23507.5	9765.6	Twitter
33	Spectrogram 1	2	776.291	776.342	4000.0	18000.0	8007.8	Twitter
34	Spectrogram 1	2	776.428	776.486	4000.0	18000.0	7226.6	Twitter
35	Spectrogram 1	2	776.561	776.618	4000.0	18000.0	7031.2	Twitter
36	Spectrogram 1	2	776.693	776.758	4000.0	18000.0	7226.6	Twitter
37	Spectrogram 1	2	776.820	776.892	4000.0	18000.0	7031.2	Twitter
38	Spectrogram 1	2	776.948	777.026	4000.0	20149.3	7031.2	Twitter
39	Spectrogram 1	2	777.086	777.157	0.0	22761.2	7031.2	Twitter
40	Spectrogram 1	2	777.226	777.287	4000.0	18000.0	7031.2	Twitter
41	Spectrogram 1	2	777.379	777.402	746.3	10261.2	6445.3	Twitter
42	Spectrogram 1	2	873.909	874.232	4000.0	18000.0	11523.4	Trill
43	Spectrogram 1	2	880.629	880.663	0.0	22201.5	9179.7	Twitter
44	Spectrogram 1	2	880.753	880.793	0.0	23134.3	8203.1	Twitter
45	Spectrogram 1	2	880.876	880.922	0.0	23507.5	7226.6	Twitter
46	Spectrogram 1	2	881.021	881.062	4000.0	18000.0	7226.6	Twitter
47	Spectrogram 1	2	881.146	881.196	4000.0	18000.0	7031.2	Twitter
48	Spectrogram 1	2	881.275	881.330	4000.0	18000.0	7031.2	Twitter
49	Spectrogram 1	2	881.398	881.458	4000.0	18000.0	7031.2	Twitter
50	Spectrogram 1	2	881.528	881.582	4000.0	18000.0	7031.2	Twitter
51	Spectrogram 1	2	881.658	881.716	4000.0	18000.0	7812.5	Twitter
52	Spectrogram 1	2	881.794	881.844	4000.0	18000.0	8007.8	Twitter
53	Spectrogram 1	2	881.924	881.978	4000.0	18000.0	8007.8	Twitter
54	Spectrogram 1	2	882.054	882.112	4000.0	18000.0	6835.9	Twitter
55	Spectrogram 1	2	882.213	882.243	1865.7	11567.2	7226.6	Twitter
56	Spectrogram 1	2	883.364	883.410	4000.0	18000.0	8789.1	Twitter
57	Spectrogram 1	2	883.510	883.564	4000.0	18000.0	7812.5	Twitter
58	Spectrogram 1	2	883.658	883.712	4000.0	18000.0	7812.5	Twitter
59	Spectrogram 1	2	883.786	883.850	4000.0	18000.0	7812.5	Twitter
60	Spectrogram 1	2	883.918	883.990	4000.0	18000.0	7617.2	Twitter
61	Spectrogram 1	2	884.064	884.126	4000.0	18000.0	7031.2	Twitter
62	Spectrogram 1	2	884.214	884.251	1306.0	10261.2	6640.6	Twitter
63	Spectrogram 1	2	895.596	895.631	0.0	22201.5	8984.4	Twitter
64	Spectrogram 1	2	895.721	895.767	0.0	24067.2	8007.8	Twitter
65	Spectrogram 1	2	895.859	895.905	0.0	24067.2	8007.8	Twitter
66	Spectrogram 1	2	895.996	896.040	4000.0	18000.0	7031.2	Twitter
67	Spectrogram 1	2	896.123	896.170	4000.0	18000.0	7031.2	Twitter
68	Spectrogram 1	2	896.247	896.314	0.0	23320.9	7031.2	Twitter
69	Spectrogram 1	2	896.379	896.446	4000.0	18000.0	7031.2	Twitter
70	Spectrogram 1	2	896.531	896.580	0.0	19216.4	7421.9	Twitter
71	Spectrogram 1	2	918.480	919.845	0.0	20138.9	7812.5	Phee
72	Spectrogram 1	2	920.175	921.239	4000.0	20335.8	7812.5	Phee
73	Spectrogram 1	2	940.760	941.189	4000.0	18000.0	11523.4	Trill
74	Spectrogram 1	2	990.137	990.162	0.0	23507.5	9765.6	Twitter
75	Spectrogram 1	2	990.259	990.312	4000.0	18000.0	7226.6	Twitter
