Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	17.823	17.980	4000.0	18000.0	8007.8	Trill
2	Spectrogram 1	2	72.810	73.103	4000.0	18000.0	6835.9	Trill
3	Spectrogram 1	2	73.851	74.221	4000.0	18000.0	7031.2	Trill
4	Spectrogram 1	2	74.271	75.105	4000.0	18000.0	8007.8	Phee
5	Spectrogram 1	2	84.559	84.755	4000.0	18000.0	7812.5	Trill
6	Spectrogram 1	2	103.517	103.679	4000.0	18000.0	7812.5	Trill
7	Spectrogram 1	2	104.978	105.331	4000.0	18000.0	6640.6	Trill
8	Spectrogram 1	2	111.163	111.444	4000.0	18000.0	7421.9	Trill
9	Spectrogram 1	2	112.391	112.471	6099.7	12714.8	8789.1	Twitter
10	Spectrogram 1	2	112.555	112.619	3522.3	12371.1	7617.2	Twitter
11	Spectrogram 1	2	112.693	112.746	3951.9	11597.9	7226.6	Twitter
12	Spectrogram 1	2	112.818	112.871	4000.0	18000.0	7031.2	Twitter
13	Spectrogram 1	2	112.941	112.995	3996.6	17996.6	7031.2	Twitter
14	Spectrogram 1	2	113.065	113.123	4000.0	18000.0	7031.2	Twitter
15	Spectrogram 1	2	113.199	113.238	5670.1	8762.9	7226.6	Twitter
16	Spectrogram 1	2	137.326	137.390	4000.0	18000.0	4882.8	Trill
17	Spectrogram 1	2	137.482	137.706	4000.0	18000.0	6640.6	Trill
18	Spectrogram 1	2	164.130	164.361	4000.0	18000.0	7421.9	Trill
19	Spectrogram 1	2	180.374	180.549	4000.0	18000.0	7617.2	Trill
20	Spectrogram 1	2	180.600	180.649	4553.3	11168.4	7421.9	Trill
21	Spectrogram 1	2	192.665	192.983	4000.0	18000.0	7226.6	Trill
22	Spectrogram 1	2	204.601	204.830	4000.0	18000.0	6640.6	Trill
23	Spectrogram 1	2	206.935	207.304	4000.0	18000.0	6640.6	Trill
24	Spectrogram 1	2	214.971	216.018	4000.0	18000.0	7421.9	Phee
25	Spectrogram 1	2	219.944	220.221	4000.0	18000.0	7226.6	Trill
26	Spectrogram 1	2	221.839	222.003	4000.0	18000.0	7812.5	Phee
27	Spectrogram 1	2	222.091	222.193	6185.6	8848.8	7421.9	Phee
28	Spectrogram 1	2	222.234	222.285	6357.4	8677.0	7421.9	Phee
29	Spectrogram 1	2	222.327	222.380	5841.9	9106.5	7617.2	Phee
30	Spectrogram 1	2	222.424	222.481	6357.4	8505.2	7617.2	Phee
31	Spectrogram 1	2	222.617	222.675	5498.3	9020.6	7812.5	Phee
32	Spectrogram 1	2	222.726	222.765	6013.7	8762.9	7812.5	Phee
33	Spectrogram 1	2	228.862	229.904	4000.0	18000.0	7617.2	Trillphee
34	Spectrogram 1	2	230.054	230.144	6271.5	9278.4	7812.5	Phee
35	Spectrogram 1	2	232.325	232.635	4000.0	18000.0	5078.1	Trill
36	Spectrogram 1	2	235.177	235.223	6271.5	12543.0	9179.7	Twitter
37	Spectrogram 1	2	235.329	235.382	4000.0	18000.0	7812.5	Twitter
38	Spectrogram 1	2	235.470	235.519	4553.3	11340.2	7812.5	Twitter
39	Spectrogram 1	2	235.600	235.653	3780.1	11082.5	7812.5	Twitter
40	Spectrogram 1	2	235.724	235.774	4000.0	18000.0	7812.5	Twitter
41	Spectrogram 1	2	235.849	235.911	4295.5	10824.7	7812.5	Twitter
42	Spectrogram 1	2	235.976	236.036	3264.6	11340.2	7812.5	Twitter
43	Spectrogram 1	2	236.112	236.165	3694.2	10910.7	7617.2	Twitter
44	Spectrogram 1	2	239.883	240.312	2749.1	18000.0	4882.8	Trill
45	Spectrogram 1	2	241.427	241.485	6872.9	13058.4	9179.7	Twitter
46	Spectrogram 1	2	241.568	241.630	3910.7	17910.7	7421.9	Twitter
47	Spectrogram 1	2	241.704	241.767	4000.0	18000.0	7617.2	Twitter
48	Spectrogram 1	2	241.833	241.889	3996.6	17996.6	7617.2	Twitter
49	Spectrogram 1	2	241.964	242.022	3910.7	17910.7	7031.2	Twitter
50	Spectrogram 1	2	242.091	242.149	3996.6	17996.6	7031.2	Twitter
51	Spectrogram 1	2	242.222	242.280	3996.6	17996.6	7421.9	Twitter
52	Spectrogram 1	2	242.388	242.418	5584.2	7560.1	6640.6	Twitter
53	Spectrogram 1	2	246.658	247.066	4000.0	18000.0	5468.7	Trill
54	Spectrogram 1	2	249.595	249.643	6013.7	13058.4	9179.7	Twitter
55	Spectrogram 1	2	249.736	249.798	3824.7	17824.7	7812.5	Twitter
56	Spectrogram 1	2	249.884	249.941	4209.6	11683.8	7812.5	Twitter
57	Spectrogram 1	2	250.022	250.072	3996.6	17996.6	7812.5	Twitter
58	Spectrogram 1	2	250.157	250.215	3996.6	17996.6	7812.5	Twitter
59	Spectrogram 1	2	250.290	250.350	3996.6	17996.6	7031.2	Twitter
60	Spectrogram 1	2	250.432	250.494	3910.7	17910.7	7031.2	Twitter
61	Spectrogram 1	2	250.557	250.627	3996.6	17996.6	7812.5	Twitter
62	Spectrogram 1	2	250.699	250.763	3996.6	17996.6	6640.6	Twitter
63	Spectrogram 1	2	250.855	250.871	5240.5	7130.6	6250.0	Twitter
64	Spectrogram 1	2	271.737	272.001	4000.0	18000.0	8007.8	Trill
65	Spectrogram 1	2	300.794	301.000	4000.0	18000.0	7812.5	Trill
66	Spectrogram 1	2	302.642	302.785	4000.0	18000.0	6835.9	Trill
67	Spectrogram 1	2	304.884	305.095	4000.0	18000.0	7617.2	Trill
68	Spectrogram 1	2	308.811	309.120	4000.0	18000.0	7421.9	Trill
69	Spectrogram 1	2	309.381	309.552	4000.0	18000.0	7617.2	Phee
70	Spectrogram 1	2	309.580	309.751	4982.8	9707.9	7617.2	Phee
71	Spectrogram 1	2	309.776	309.850	5326.5	9192.4	7617.2	Phee
72	Spectrogram 1	2	309.866	310.042	4725.1	10137.5	7617.2	Phee
73	Spectrogram 1	2	310.100	310.172	4000.0	18000.0	7812.5	Phee
74	Spectrogram 1	2	316.060	316.319	4000.0	18000.0	6640.6	Trill
75	Spectrogram 1	2	322.042	322.236	4000.0	18000.0	7812.5	Trill
76	Spectrogram 1	2	324.508	324.702	4000.0	18000.0	7617.2	Trill
77	Spectrogram 1	2	344.226	344.607	4000.0	18000.0	7226.6	Trill
78	Spectrogram 1	2	345.286	345.313	7044.7	11855.7	9960.9	Twitter
79	Spectrogram 1	2	345.413	345.461	5154.6	12113.4	7421.9	Twitter
80	Spectrogram 1	2	345.544	345.607	4467.4	11683.8	7421.9	Twitter
81	Spectrogram 1	2	345.685	345.743	4295.5	11769.8	7421.9	Twitter
82	Spectrogram 1	2	345.821	345.886	4123.7	11512.0	7421.9	Twitter
83	Spectrogram 1	2	345.955	346.025	3694.2	11597.9	7421.9	Twitter
84	Spectrogram 1	2	346.098	346.170	3006.9	12285.2	7421.9	Twitter
85	Spectrogram 1	2	346.242	346.306	3780.1	11769.8	7812.5	Twitter
86	Spectrogram 1	2	346.376	346.430	4000.0	18000.0	7031.2	Twitter
87	Spectrogram 1	2	346.512	346.578	4000.0	18000.0	6835.9	Twitter
88	Spectrogram 1	2	346.648	346.712	4000.0	18000.0	6640.6	Twitter
89	Spectrogram 1	2	346.803	346.851	5068.7	9020.6	7421.9	Twitter
90	Spectrogram 1	2	376.806	377.070	4000.0	18000.0	7031.2	Trill
91	Spectrogram 1	2	383.280	383.532	4000.0	18000.0	6445.3	Trill
92	Spectrogram 1	2	391.464	391.833	4000.0	18000.0	6445.3	Trill
93	Spectrogram 1	2	393.317	393.370	7216.5	12800.7	9375.0	Twitter
94	Spectrogram 1	2	393.453	393.508	5154.6	11683.8	8203.1	Twitter
95	Spectrogram 1	2	393.591	393.649	4553.3	12199.3	7421.9	Twitter
96	Spectrogram 1	2	393.723	393.781	4381.4	11769.8	7421.9	Twitter
97	Spectrogram 1	2	393.848	393.910	4295.5	11683.8	7421.9	Twitter
98	Spectrogram 1	2	393.970	394.037	4000.0	18000.0	7421.9	Twitter
99	Spectrogram 1	2	394.096	394.169	4000.0	18000.0	7226.6	Twitter
100	Spectrogram 1	2	394.240	394.298	4896.9	10051.5	7226.6	Twitter
101	Spectrogram 1	2	405.475	405.658	4000.0	18000.0	6835.9	Trill
102	Spectrogram 1	2	413.332	413.424	4000.0	18000.0	7617.2	Trill
103	Spectrogram 1	2	471.417	471.793	4000.0	18000.0	6640.6	Trill
104	Spectrogram 1	2	472.359	472.403	7130.6	12886.6	9570.3	Twitter
105	Spectrogram 1	2	472.500	472.549	4123.7	12543.0	7421.9	Twitter
106	Spectrogram 1	2	472.630	472.689	4000.0	18000.0	7421.9	Twitter
107	Spectrogram 1	2	472.761	472.823	4295.5	11941.6	7617.2	Twitter
108	Spectrogram 1	2	472.888	472.948	3996.6	17996.6	7617.2	Twitter
109	Spectrogram 1	2	473.013	473.077	4000.0	18000.0	6835.9	Twitter
110	Spectrogram 1	2	473.135	473.209	4000.0	18000.0	6835.9	Twitter
111	Spectrogram 1	2	473.281	473.329	5412.4	9278.4	7031.2	Twitter
112	Spectrogram 1	2	476.350	476.672	4000.0	18000.0	6445.3	Trill
113	Spectrogram 1	2	481.222	481.476	2491.4	18000.0	4687.5	Trill
114	Spectrogram 1	2	481.968	482.021	5927.8	11512.0	8398.4	Twitter
