Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	18.938	19.173	4000.0	18000.0	7031.2	Trill
2	Spectrogram 1	2	21.783	23.286	4000.0	18000.0	8007.8	Trillphee
3	Spectrogram 1	2	59.640	59.758	4000.0	18000.0	7812.5	Trill
4	Spectrogram 1	2	64.170	64.304	4000.0	18000.0	7617.2	Trill
5	Spectrogram 1	2	93.883	94.138	4000.0	18000.0	7617.2	Trill
6	Spectrogram 1	2	140.291	140.549	4000.0	18000.0	7421.9	Trill
7	Spectrogram 1	2	144.280	144.474	4000.0	18000.0	6835.9	Trill
8	Spectrogram 1	2	148.580	148.667	4000.0	18000.0	7617.2	Trill
9	Spectrogram 1	2	148.837	148.876	3804.3	10507.2	7617.2	Phee
10	Spectrogram 1	2	148.931	149.019	2717.4	11594.2	7617.2	Phee
11	Spectrogram 1	2	149.114	149.189	3804.3	11594.2	7812.5	Phee
12	Spectrogram 1	2	149.219	149.307	4166.7	12681.2	7812.5	Phee
13	Spectrogram 1	2	149.384	149.423	4347.8	11231.9	7812.5	Phee
14	Spectrogram 1	2	149.492	149.518	2717.4	10869.6	7812.5	Phee
15	Spectrogram 1	2	170.934	171.025	4000.0	18000.0	10156.2	Twitter
16	Spectrogram 1	2	171.103	171.162	1992.8	20471.0	7617.2	Twitter
17	Spectrogram 1	2	171.240	171.293	2355.1	22282.6	7617.2	Twitter
18	Spectrogram 1	2	171.361	171.420	0.0	22826.1	7812.5	Twitter
19	Spectrogram 1	2	171.485	171.544	2717.4	20652.2	7617.2	Twitter
20	Spectrogram 1	2	171.606	171.675	2355.1	20652.2	7617.2	Twitter
21	Spectrogram 1	2	171.750	171.786	3985.5	12500.0	7812.5	Twitter
22	Spectrogram 1	2	177.600	177.659	4000.0	18000.0	9765.6	Twitter
23	Spectrogram 1	2	177.743	177.812	1811.6	24094.2	7812.5	Twitter
24	Spectrogram 1	2	177.884	177.943	181.2	23369.6	7812.5	Twitter
25	Spectrogram 1	2	178.018	178.077	905.8	23188.4	7812.5	Twitter
26	Spectrogram 1	2	178.142	178.201	724.6	23731.9	7812.5	Twitter
27	Spectrogram 1	2	178.266	178.331	181.2	23007.2	7421.9	Twitter
28	Spectrogram 1	2	178.423	178.459	3260.9	11050.7	7031.2	Twitter
29	Spectrogram 1	2	223.506	223.869	4000.0	18000.0	6835.9	Trill
30	Spectrogram 1	2	226.922	227.262	4000.0	18000.0	11523.4	Trill
31	Spectrogram 1	2	235.313	235.509	4000.0	18000.0	7421.9	Trill
32	Spectrogram 1	2	246.899	247.124	4000.0	18000.0	8203.1	Trill
33	Spectrogram 1	2	261.015	261.116	4000.0	18000.0	8789.1	Twitter
34	Spectrogram 1	2	261.198	262.720	4000.0	18000.0	7812.5	Phee
35	Spectrogram 1	2	274.360	274.657	4000.0	18000.0	6640.6	Trill
36	Spectrogram 1	2	276.872	277.075	4000.0	18000.0	11132.8	Trill
37	Spectrogram 1	2	309.654	309.866	4000.0	18000.0	7812.5	Trill
38	Spectrogram 1	2	352.250	352.583	4000.0	18000.0	7812.5	Trill
39	Spectrogram 1	2	352.628	352.681	5072.5	10507.2	7812.5	Phee
40	Spectrogram 1	2	352.703	352.883	4000.0	18000.0	7617.2	Phee
41	Spectrogram 1	2	352.952	353.008	4000.0	18000.0	7812.5	Phee
42	Spectrogram 1	2	353.076	353.144	3623.2	10869.6	7812.5	Phee
43	Spectrogram 1	2	353.182	353.272	4000.0	18000.0	7812.5	Phee
44	Spectrogram 1	2	353.291	353.340	3623.2	11413.0	7812.5	Phee
45	Spectrogram 1	2	353.412	353.461	3442.0	11775.4	7812.5	Phee
46	Spectrogram 1	2	383.603	383.868	4000.0	18000.0	6835.9	Trill
47	Spectrogram 1	2	386.392	386.456	4000.0	18000.0	10156.2	Twitter
48	Spectrogram 1	2	386.546	386.622	2536.2	21920.3	7617.2	Twitter
49	Spectrogram 1	2	386.687	386.765	724.6	23731.9	7617.2	Twitter
50	Spectrogram 1	2	386.824	386.929	1449.3	20652.2	7421.9	Twitter
51	Spectrogram 1	2	387.007	388.431	1449.3	20108.7	7812.5	Phee
52	Spectrogram 1	2	498.239	498.475	4000.0	18000.0	7031.2	Trill
53	Spectrogram 1	2	521.030	521.270	4000.0	18000.0	7226.6	Trill
54	Spectrogram 1	2	539.814	540.090	4000.0	18000.0	7031.2	Trill
55	Spectrogram 1	2	542.741	542.842	4000.0	18000.0	6250.0	Trill
56	Spectrogram 1	2	569.212	569.490	4000.0	18000.0	6835.9	Trill
57	Spectrogram 1	2	630.409	630.693	4000.0	18000.0	7226.6	Trill
58	Spectrogram 1	2	979.096	979.282	4000.0	18000.0	7812.5	Trill
