Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
3	Spectrogram 1	1	43.210	44.150	4000.0	18000.0	8789.1	Trill	10.704993	26.325382	NaN	NaN	107.929030	0.000000
4	Spectrogram 1	1	73.090	73.420	4000.0	18000.0	7373.0	Trill	14.824287	25.534933	NaN	NaN	71.413920	0.000000
5	Spectrogram 1	1	77.830	78.190	4000.0	18000.0	6494.1	Trill	14.753275	25.080351	NaN	NaN	135.198620	0.000000
11	Spectrogram 1	1	94.640	95.330	4000.0	18000.0	7373.0	Trill	10.287359	21.168546	NaN	NaN	82.422133	0.000000
12	Spectrogram 1	1	105.908	106.161	4000.0	18000.0	6494.1	Trill	12.527464	19.324981	NaN	NaN	83.871061	0.000000
13	Spectrogram 1	1	110.610	110.880	4000.0	18000.0	6494.1	Trill	10.257590	17.879289	NaN	NaN	68.315138	0.000000
15	Spectrogram 1	1	181.840	182.170	4000.0	18000.0	6884.8	Trill	4.061305	13.856351	NaN	NaN	43.451893	0.000000
20	Spectrogram 1	1	205.284	206.516	4000.0	18000.0	8691.4	Trillphee	7.882503	29.496308	NaN	NaN	107.289906	0.000000
21	Spectrogram 1	1	215.940	217.475	4000.0	18000.0	8642.6	Phee	8.600949	30.000000	NaN	NaN	99.213077	0.000000
22	Spectrogram 1	1	225.320	225.850	4000.0	18000.0	7470.7	Trill	10.236530	21.742128	NaN	NaN	92.378080	0.000000
23	Spectrogram 1	1	234.510	235.320	4000.0	18000.0	8789.1	Trill	5.186109	15.971416	NaN	NaN	66.239996	0.000000
24	Spectrogram 1	1	241.133	241.180	4000.0	18000.0	7128.9	Trill	5.294907	11.442955	NaN	NaN	51.655619	0.000000
28	Spectrogram 1	1	323.830	324.189	4000.0	18000.0	6543.0	Trill	4.972319	11.875677	NaN	NaN	42.446054	0.000000
33	Spectrogram 1	1	365.980	366.960	4000.0	18000.0	8740.2	Trill	5.215004	15.596134	NaN	NaN	33.854404	0.000000
34	Spectrogram 1	1	368.150	368.911	4000.0	18000.0	7959.0	Trill	9.745258	22.208887	NaN	NaN	103.516695	0.000000
35	Spectrogram 1	1	375.440	376.284	4000.0	18000.0	8837.9	Trill	18.384764	27.269223	NaN	NaN	130.721285	0.000000
37	Spectrogram 1	1	385.760	386.064	4000.0	18000.0	6591.8	Trill	9.540007	20.289987	NaN	NaN	79.000453	0.000000
38	Spectrogram 1	1	394.340	395.170	4000.0	18000.0	8544.9	Trillphee	4.099896	17.460708	NaN	NaN	65.339955	0.000000
39	Spectrogram 1	1	401.880	402.176	4000.0	18000.0	7959.0	Trill	18.698968	26.240257	NaN	NaN	154.342552	0.000000
52	Spectrogram 1	1	539.700	539.934	4000.0	18000.0	6298.8	Trill	8.073431	17.815937	NaN	NaN	32.323024	0.000000
54	Spectrogram 1	1	560.630	560.920	4000.0	18000.0	7226.6	Trill	6.410102	18.984086	NaN	NaN	49.719056	0.000000
57	Spectrogram 1	1	579.506	580.354	4000.0	18000.0	8740.2	Trillphee	5.338306	19.433773	NaN	NaN	63.473948	0.000000
60	Spectrogram 1	1	584.380	585.067	4000.0	18000.0	8105.5	Trill	5.323476	13.789089	NaN	NaN	37.946886	0.000000
61	Spectrogram 1	1	593.550	593.760	4000.0	18000.0	6835.9	Trill	4.428752	12.665988	NaN	NaN	40.406337	0.000000
64	Spectrogram 1	1	628.160	629.637	4000.0	18000.0	8544.9	Phee	15.395633	30.000000	NaN	NaN	79.672123	0.000000
71	Spectrogram 1	1	690.710	691.750	4000.0	18000.0	8349.6	Trillphee	17.143524	30.000000	NaN	NaN	120.485437	0.000000
74	Spectrogram 1	1	703.570	703.850	4000.0	18000.0	6494.1	Trill	15.497017	23.154626	NaN	NaN	75.962082	0.000000
76	Spectrogram 1	1	715.040	716.552	4000.0	18000.0	8593.7	Phee	4.581050	29.117362	NaN	NaN	73.802967	0.000000
86	Spectrogram 1	1	898.180	898.530	4000.0	18000.0	7568.4	Trill	5.184647	15.466981	NaN	NaN	36.480442	0.000000
88	Spectrogram 1	1	941.400	941.683	4000.0	18000.0	7226.6	Trill	6.304570	17.414844	NaN	NaN	43.315103	0.000000
90	Spectrogram 1	1	965.910	966.090	4000.0	18000.0	7812.5	Trill	4.977462	11.916990	NaN	NaN	43.704939	0.000000
98	Spectrogram 1	1	1008.420	1008.760	4000.0	18000.0	6543.0	Trill	15.002568	25.376456	NaN	NaN	103.103424	0.000000
107	Spectrogram 1	1	1113.960	1114.167	4000.0	18000.0	8154.3	Trill	5.205474	11.478135	NaN	NaN	42.447468	0.000000
111	Spectrogram 1	1	1118.460	1118.896	4000.0	18000.0	6591.8	Trill	7.586409	15.578045	NaN	NaN	54.232509	0.000000
112	Spectrogram 1	1	1124.160	1125.482	4000.0	18000.0	8252.0	Phee	11.008838	32.428258	NaN	NaN	116.918409	0.000000
113	Spectrogram 1	1	1144.110	1145.307	4000.0	18000.0	8496.1	Phee	5.605773	19.940528	NaN	NaN	77.155744	0.000000
115	Spectrogram 1	1	1151.520	1152.609	4000.0	18000.0	8252.0	Trill	4.848555	24.656376	NaN	NaN	61.122515	0.000000
118	Spectrogram 1	1	1189.550	1190.284	4000.0	18000.0	8642.6	Trillphee	5.418915	18.157332	NaN	NaN	69.335828	0.000000
122	Spectrogram 1	1	1199.666	1201.105	4000.0	18000.0	8496.1	Phee	10.678996	29.202787	NaN	NaN	103.500212	0.000000
124	Spectrogram 1	1	1211.180	1212.344	4000.0	18000.0	8544.9	Phee	10.911862	30.000000	NaN	NaN	67.470507	0.000000
125	Spectrogram 1	1	1212.630	1213.478	4000.0	18000.0	8544.9	Phee	10.713214	30.000000	NaN	NaN	53.587041	0.000000
127	Spectrogram 1	1	1262.200	1263.053	4000.0	18000.0	8789.1	Trill	6.100099	21.981326	NaN	NaN	92.832960	0.000000
129	Spectrogram 1	1	1282.920	1283.650	4000.0	18000.0	8642.6	Trill	6.564924	20.132895	NaN	NaN	83.661527	0.000000
131	Spectrogram 1	1	1289.960	1290.232	4000.0	18000.0	6933.6	Trill	13.161314	21.062833	NaN	NaN	114.724646	0.000000
135	Spectrogram 1	1	1298.615	1299.519	4000.0	18000.0	8642.6	Trill	4.904184	19.717434	NaN	NaN	79.261879	0.000000
138	Spectrogram 1	1	1305.766	1306.225	4000.0	18000.0	7666.0	Trill	9.390851	19.308274	NaN	NaN	57.887512	0.000000
