Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
6	Spectrogram 1	6	125.770	126.024	4000.0	18000.0	4687.5	Trill	-1.407891	2.825021	45.125201	0.375633
7	Spectrogram 1	5	128.464	128.952	4000.0	18000.0	4492.2	Trill	2.269569	3.624731	47.005778	0.788462
8	Spectrogram 1	6	131.566	131.898	4000.0	18000.0	8789.1	Trillphee	-0.634159	2.946104	92.260724	0.349563
12	Spectrogram 1	6	185.026	185.346	4000.0	18000.0	8984.4	Trill	-1.062122	3.102854	70.794627	0.708860
69	Spectrogram 1	5	751.276	752.886	4000.0	18000.0	7031.2	Twitter	0.683438	5.814013	56.365736	0.330290
70	Spectrogram 1	6	752.908	752.982	4000.0	18000.0	4882.8	Twitter	-1.191079	3.006252	70.787979	0.508291
71	Spectrogram 1	6	753.514	753.540	4000.0	18000.0	6445.3	Tse	-0.617682	2.633743	28.821546	0.213716
72	Spectrogram 1	6	753.742	753.810	4000.0	18000.0	6445.3	Twitter	-0.920881	3.263768	37.466330	0.306831
73	Spectrogram 1	5	754.480	754.536	4000.0	18000.0	6250.0	Trill	1.076052	2.447229	38.523978	0.270524
74	Spectrogram 1	6	754.570	754.662	4000.0	18000.0	7031.2	Twitter	-0.983406	2.759153	42.815440	0.201463
75	Spectrogram 1	6	754.984	755.322	4000.0	18000.0	7031.2	Trill	-6.941097	10.565156	52.173557	3.187685
76	Spectrogram 1	6	756.010	756.090	4000.0	18000.0	6640.6	Twitter	-2.071352	2.980726	43.159703	0.267242
77	Spectrogram 1	6	757.342	757.482	4000.0	18000.0	5859.4	Trill	-1.341416	2.864327	41.541727	0.568334
78	Spectrogram 1	5	759.856	759.888	4000.0	18000.0	5664.1	Tse	1.466741	2.700957	29.443610	0.343844
79	Spectrogram 1	5	795.676	795.720	4000.0	18000.0	4492.2	Trill	3.931432	12.668272	36.321429	1.670943
80	Spectrogram 1	5	802.682	802.744	4000.0	18000.0	16210.9	Sd-peep	1.257268	2.717981	40.104344	0.352316
81	Spectrogram 1	6	819.470	819.496	4000.0	18000.0	5468.7	P-peep	-1.123418	2.706191	30.628448	0.368312
82	Spectrogram 1	6	827.516	827.656	4000.0	18000.0	6445.3	Phee	-0.432313	2.762486	137.125381	0.308473
83	Spectrogram 1	6	827.744	827.830	4000.0	18000.0	6445.3	P-peep	-0.611962	2.478667	123.677545	0.392792
84	Spectrogram 1	6	840.260	840.322	4000.0	18000.0	7421.9	Trill	-0.548797	2.364197	51.775987	0.233744
85	Spectrogram 1	6	847.418	847.564	4000.0	18000.0	6445.3	Twitter	-1.957067	5.428624	37.790943	0.870123
86	Spectrogram 1	6	847.568	847.696	4000.0	18000.0	6445.3	Twitter	-1.760369	5.453150	49.077702	0.705949
87	Spectrogram 1	6	847.700	847.846	4000.0	18000.0	6445.3	Twitter	-1.815152	5.033559	46.970711	0.963303
88	Spectrogram 1	6	847.844	847.930	4000.0	18000.0	6250.0	Twitter	-0.577873	3.883988	47.653669	0.327587
89	Spectrogram 1	6	847.988	848.248	4000.0	18000.0	6250.0	Twitter	-0.523971	3.205367	56.251859	0.270430
90	Spectrogram 1	6	848.978	849.010	4000.0	18000.0	13671.9	Sd-peep	-1.235285	2.867045	32.515087	0.301870
91	Spectrogram 1	6	849.332	849.400	4000.0	18000.0	6445.3	Twitter	-1.724735	3.424257	36.870402	0.430084
92	Spectrogram 1	5	883.724	883.798	4000.0	18000.0	4687.5	Trill	0.536332	2.396899	57.164513	0.203397
93	Spectrogram 1	6	920.892	920.918	4000.0	18000.0	4687.5	Sd-peep	-0.901358	2.343134	30.554375	0.278210
94	Spectrogram 1	6	938.994	939.032	4000.0	18000.0	4687.5	Trill	-0.696353	3.415229	81.276572	0.251435
95	Spectrogram 1	6	941.034	941.096	4000.0	18000.0	6445.3	Twitter	-1.007094	3.272707	36.130685	0.229075
96	Spectrogram 1	6	941.460	941.546	4000.0	18000.0	6445.3	Twitter	-0.913865	3.181762	38.123842	0.312421
97	Spectrogram 1	5	941.604	941.660	4000.0	18000.0	7226.6	Twitter	0.784692	2.760049	40.581247	0.265170
98	Spectrogram 1	5	942.342	942.422	4000.0	18000.0	6250.0	Trill	0.476940	2.834602	58.612374	0.227297
99	Spectrogram 1	5	942.504	942.578	4000.0	18000.0	5859.4	Sd-peep	0.421730	2.772063	68.609320	0.216803
100	Spectrogram 1	5	942.672	942.716	4000.0	18000.0	6054.7	Trill	1.131147	3.006889	50.901800	0.549502
101	Spectrogram 1	6	945.942	946.016	4000.0	18000.0	4882.8	Trill	-2.039679	3.167764	32.731714	0.463474
102	Spectrogram 1	5	946.764	946.814	4000.0	18000.0	7031.2	Trill	3.632484	1.609927	49.803771	0.344211
103	Spectrogram 1	6	946.932	947.150	4000.0	18000.0	6054.7	Trill	-1.252613	2.715075	45.565651	0.332280
104	Spectrogram 1	6	949.488	949.532	4000.0	18000.0	5468.7	Twitter	-2.596677	4.062951	37.574677	0.491168
105	Spectrogram 1	6	949.530	949.592	4000.0	18000.0	7617.2	Twitter	-1.001605	2.693855	36.448501	0.289345
106	Spectrogram 1	6	949.830	949.850	4000.0	18000.0	7617.2	Sd-peep	-1.571101	2.982806	34.128401	0.265932
107	Spectrogram 1	6	1056.202	1056.258	4000.0	18000.0	11523.4	Trill	-0.880901	2.503328	32.116057	0.212052
108	Spectrogram 1	5	1061.800	1061.832	4000.0	18000.0	14257.8	Trill	1.282944	2.453974	38.134314	0.244172
109	Spectrogram 1	6	1092.226	1092.306	4000.0	18000.0	4296.9	Trill	-11.233626	14.776162	47.269953	4.010617
110	Spectrogram 1	6	1092.328	1092.366	4000.0	18000.0	4687.5	Trill	-12.007793	15.585953	41.274873	3.601527
111	Spectrogram 1	6	1093.084	1093.122	4000.0	18000.0	4492.2	Sd-peep	-11.341330	14.477440	30.771547	4.389571
112	Spectrogram 1	6	1093.624	1093.722	4000.0	18000.0	4492.2	Trill	-11.756785	15.066554	56.026231	6.103638
113	Spectrogram 1	6	1093.798	1093.866	4000.0	18000.0	4687.5	Twitter	-11.713073	14.993633	49.040218	5.864951
114	Spectrogram 1	6	1093.924	1093.992	4000.0	18000.0	4296.9	Twitter	-11.432948	14.939833	43.492244	3.712114
115	Spectrogram 1	6	1094.008	1094.034	4000.0	18000.0	4687.5	Trill	-11.653662	14.993914	28.953353	3.584409
116	Spectrogram 1	6	1094.062	1094.172	4000.0	18000.0	4296.9	Twitter	-11.435736	15.063498	42.656903	4.574147
117	Spectrogram 1	6	1094.182	1094.310	4000.0	18000.0	4687.5	Twitter	-11.655090	14.946735	45.931777	4.570696
118	Spectrogram 1	6	1094.314	1094.760	4000.0	18000.0	4492.2	Twitter	-11.669606	15.048584	51.662737	5.098064
119	Spectrogram 1	6	1094.818	1094.868	4000.0	18000.0	4492.2	Trill	-10.961904	14.395600	41.013328	4.824657
120	Spectrogram 1	6	1095.166	1095.282	4000.0	18000.0	4492.2	Trill	-11.563826	14.812586	61.539821	8.022734
121	Spectrogram 1	6	1097.260	1097.292	4000.0	18000.0	4492.2	Trill	-11.028540	14.450223	57.175561	3.177936
122	Spectrogram 1	6	1097.584	1097.652	4000.0	18000.0	4296.9	Trill	-11.741689	15.232605	46.600875	3.953917
123	Spectrogram 1	6	1099.720	1099.770	4000.0	18000.0	4687.5	Twitter	-11.527773	14.629884	33.490106	2.739781
124	Spectrogram 1	6	1100.006	1100.038	4000.0	18000.0	4296.9	Twitter	-11.270192	15.081016	34.470312	4.510248
125	Spectrogram 1	6	1100.234	1100.296	4000.0	18000.0	4492.2	Twitter	-11.102068	14.423570	37.084225	3.025374
126	Spectrogram 1	6	1100.360	1100.422	4000.0	18000.0	4492.2	Twitter	-11.113397	14.309884	32.254483	2.134832
127	Spectrogram 1	6	1100.492	1100.542	4000.0	18000.0	4296.9	Twitter	-11.502516	14.687555	32.697303	3.207561
128	Spectrogram 1	6	1100.552	1100.578	4000.0	18000.0	4492.2	Sd-peep	-11.719601	15.170047	28.106918	3.386724
129	Spectrogram 1	6	1100.612	1100.698	4000.0	18000.0	4492.2	Twitter	-11.589401	14.938472	36.358308	3.386995
130	Spectrogram 1	6	1100.876	1100.938	4000.0	18000.0	4687.5	Sd-peep	-11.827557	15.440611	35.990356	3.919657
131	Spectrogram 1	6	1100.996	1101.022	4000.0	18000.0	4687.5	Twitter	-11.070778	14.421136	27.469316	3.427570
132	Spectrogram 1	6	1101.032	1101.052	4000.0	18000.0	4687.5	Tse	-11.369621	14.874951	29.418732	1.870775
133	Spectrogram 1	6	1103.180	1103.206	4000.0	18000.0	4492.2	Sd-peep	-11.611959	14.301922	29.357670	2.861569
134	Spectrogram 1	6	1103.318	1103.344	4000.0	18000.0	4687.5	Tse	-12.229236	15.635453	31.053907	2.152539
135	Spectrogram 1	6	1103.384	1103.464	4000.0	18000.0	4296.9	Twitter	-11.014374	14.441422	36.858479	3.520710
136	Spectrogram 1	6	1103.498	1103.554	4000.0	18000.0	4492.2	Sd-peep	-11.166351	14.478861	34.980715	2.238531
137	Spectrogram 1	6	1104.758	1104.790	4000.0	18000.0	4296.9	Twitter	-11.616540	15.209968	34.258514	5.367004
138	Spectrogram 1	6	1104.842	1104.904	4000.0	18000.0	4687.5	Twitter	-12.004751	15.292749	47.436703	3.875983
139	Spectrogram 1	6	1104.920	1104.958	4000.0	18000.0	4687.5	Twitter	-12.321154	15.734697	32.553725	3.907489
140	Spectrogram 1	6	1104.986	1105.066	4000.0	18000.0	4492.2	Twitter	-10.503591	13.860943	41.498930	4.040786
141	Spectrogram 1	6	1105.064	1105.120	4000.0	18000.0	4492.2	Twitter	-10.909808	14.278571	33.193249	4.822762
142	Spectrogram 1	6	1105.124	1105.198	4000.0	18000.0	4296.9	Twitter	-10.579355	14.039507	41.236311	4.192477
143	Spectrogram 1	6	1105.220	1105.258	4000.0	18000.0	4492.2	Twitter	-11.882393	15.083903	30.325854	4.347257
144	Spectrogram 1	6	1105.268	1105.342	4000.0	18000.0	4687.5	Twitter	-11.635530	14.916258	42.810081	4.782339
145	Spectrogram 1	6	1105.340	1105.366	4000.0	18000.0	4492.2	Twitter	-11.170433	14.685779	28.502601	5.985810
146	Spectrogram 1	6	1105.364	1105.504	4000.0	18000.0	4296.9	Twitter	-11.500525	14.869908	39.062562	4.818109
147	Spectrogram 1	6	1105.514	1105.606	4000.0	18000.0	4687.5	Twitter	-11.240120	14.656009	41.931712	3.431478
148	Spectrogram 1	6	1105.658	1105.780	4000.0	18000.0	4296.9	Twitter	-10.726112	14.440562	47.792125	4.816734
149	Spectrogram 1	6	1105.790	1105.840	4000.0	18000.0	4296.9	Trill	-10.435359	13.510369	34.893349	2.721928
150	Spectrogram 1	6	1110.026	1110.070	4000.0	18000.0	4492.2	Trill	-11.659380	14.743535	53.562275	3.705949
151	Spectrogram 1	6	1116.704	1116.802	4000.0	18000.0	4492.2	Trill	-10.624470	14.055858	59.355284	7.800932
152	Spectrogram 1	6	1135.316	1135.348	4000.0	18000.0	7617.2	Sd-peep	-1.296936	2.524541	33.158472	0.308136
153	Spectrogram 1	6	1135.364	1135.882	4000.0	18000.0	6445.3	Twitter	-0.401696	3.315585	57.164775	0.217613
154	Spectrogram 1	6	1138.682	1138.768	4000.0	18000.0	4101.6	Trill	-0.781580	2.447642	42.137767	0.368046
155	Spectrogram 1	6	1139.774	1139.920	4000.0	18000.0	7226.6	Twitter	-0.572281	2.990215	44.894926	0.206001
156	Spectrogram 1	6	1139.918	1140.922	4000.0	18000.0	6835.9	Twitter	-0.561894	3.359427	51.189424	0.262266
157	Spectrogram 1	6	1141.844	1141.912	4000.0	18000.0	4101.6	Twitter	-0.869449	2.425112	44.356580	0.303415
158	Spectrogram 1	6	1141.964	1142.002	4000.0	18000.0	9375.0	Trill	-1.259152	2.563298	48.556822	0.459742
159	Spectrogram 1	6	1162.556	1164.556	4000.0	18000.0	8203.1	Phee	-2.443046	10.229763	104.758268	1.916950
160	Spectrogram 1	5	1165.640	1165.714	4000.0	18000.0	6445.3	Twitter	1.159329	6.042667	34.679986	0.496123
161	Spectrogram 1	6	1166.462	1166.614	4000.0	18000.0	7031.2	Trill	-2.544534	5.740526	42.391302	0.743843
162	Spectrogram 1	6	1166.816	1166.860	4000.0	18000.0	8203.1	Twitter	-1.921194	5.398179	34.642525	0.660117
163	Spectrogram 1	6	1167.080	1167.184	4000.0	18000.0	7812.5	Twitter	-0.922614	5.531573	35.154999	0.269643
164	Spectrogram 1	6	1167.200	1167.298	4000.0	18000.0	7617.2	Twitter	-0.922801	6.228293	37.130735	0.428309
165	Spectrogram 1	6	1167.314	1167.376	4000.0	18000.0	7617.2	Twitter	-3.572871	9.378755	40.552752	0.894924
166	Spectrogram 1	6	1167.422	1167.484	4000.0	18000.0	8398.4	Trill	-3.713857	7.558933	47.028545	1.299198
167	Spectrogram 1	6	1168.202	1169.860	4000.0	18000.0	8007.8	Phee	-0.972600	10.868014	73.274367	0.875828
168	Spectrogram 1	5	1170.332	1170.412	4000.0	18000.0	12109.4	Twitter	1.626546	4.357374	29.608260	0.525006
169	Spectrogram 1	5	1170.890	1170.922	4000.0	18000.0	6445.3	Twitter	1.289980	5.856745	27.516445	0.558998
170	Spectrogram 1	5	1171.016	1171.042	4000.0	18000.0	6250.0	Twitter	0.638374	6.410835	26.067973	0.348512
171	Spectrogram 1	5	1172.102	1172.230	4000.0	18000.0	7226.6	Twitter	1.847998	3.278432	35.893255	0.364143
172	Spectrogram 1	6	1172.234	1172.782	4000.0	18000.0	6640.6	Twitter	-0.851788	5.012936	37.437950	0.268547
173	Spectrogram 1	6	1173.494	1173.526	4000.0	18000.0	9179.7	Trill	-0.825907	2.789444	41.518271	0.233098
174	Spectrogram 1	6	1175.102	1176.736	4000.0	18000.0	7226.6	Phee	-1.896386	12.861866	98.657063	1.897367
175	Spectrogram 1	5	1178.756	1178.884	4000.0	18000.0	6640.6	Twitter	1.023823	4.556619	34.011648	0.309646
176	Spectrogram 1	6	1179.080	1179.106	4000.0	18000.0	6250.0	Twitter	-0.400299	6.817915	26.348732	0.242182
177	Spectrogram 1	5	1179.314	1179.424	4000.0	18000.0	6445.3	Twitter	1.279682	8.470844	32.638903	0.576516
178	Spectrogram 1	5	1179.422	1179.682	4000.0	18000.0	6054.7	Twitter	0.581594	5.069478	40.914785	0.269430
179	Spectrogram 1	6	1183.844	1183.906	4000.0	18000.0	7226.6	Trill	-7.075733	12.671597	38.920525	1.900882
180	Spectrogram 1	5	1198.694	1198.840	4000.0	18000.0	4101.6	Trill	0.990757	2.728776	43.906572	0.218660
181	Spectrogram 1	5	1214.922	1214.996	4000.0	18000.0	13476.6	Trill	0.942574	2.475676	34.645811	0.324106
182	Spectrogram 1	5	1227.252	1227.362	4000.0	18000.0	6445.3	Twitter	1.606413	12.124797	67.484388	1.773658
183	Spectrogram 1	6	1227.390	1227.668	4000.0	18000.0	7031.2	Twitter	-1.207932	8.906140	52.841238	1.050445
184	Spectrogram 1	6	1251.066	1251.140	4000.0	18000.0	8007.8	Trill	-3.669029	6.208610	41.821273	0.650656
185	Spectrogram 1	5	1258.446	1258.886	4000.0	18000.0	4296.9	Trill	1.591148	3.142554	57.005000	0.552292
186	Spectrogram 1	5	1263.138	1263.176	4000.0	18000.0	9765.6	Trill	0.673438	2.277292	73.138730	0.252651
187	Spectrogram 1	6	1285.020	1285.346	4000.0	18000.0	5468.7	Trill	-0.735567	2.494525	52.377067	0.274490
188	Spectrogram 1	6	1298.880	1298.960	4000.0	18000.0	7421.9	Trill	-0.967154	2.433758	59.377080	0.257814
189	Spectrogram 1	6	1350.346	1350.438	4000.0	18000.0	4687.5	Trill	-11.941628	15.309163	64.388608	8.364464
190	Spectrogram 1	6	1364.926	1365.036	4000.0	18000.0	4492.2	Trill	-12.391062	15.541454	55.125105	6.768383
191	Spectrogram 1	6	1365.466	1365.744	4000.0	18000.0	4687.5	Trill	-12.551202	15.847151	62.159836	6.888661
192	Spectrogram 1	6	1366.894	1367.256	4000.0	18000.0	4492.2	Trill	-12.226652	15.665651	48.226340	5.345800
193	Spectrogram 1	6	1368.364	1368.564	4000.0	18000.0	4492.2	Trill	-12.664643	16.075245	59.414462	6.078337
194	Spectrogram 1	6	1368.628	1368.744	4000.0	18000.0	4687.5	Twitter	-12.709461	16.232389	49.775148	4.925371
195	Spectrogram 1	6	1368.790	1368.930	4000.0	18000.0	4492.2	Twitter	-12.290794	15.606345	45.803002	3.775492
196	Spectrogram 1	6	1368.952	1369.800	4000.0	18000.0	4296.9	Twitter	-12.095783	15.512786	54.403611	4.795578
