Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	9.606	9.949	4000.0	18000.0	7617.2	Trill
2	Spectrogram 1	2	13.707	14.040	4000.0	18000.0	7421.9	Trill
3	Spectrogram 1	2	14.249	14.572	4000.0	18000.0	8007.8	Phee
4	Spectrogram 1	2	72.599	73.053	4000.0	18000.0	7617.2	Trill
5	Spectrogram 1	2	75.343	76.391	4000.0	18000.0	7421.9	Trillphee
6	Spectrogram 1	2	138.154	138.383	4000.0	18000.0	7226.6	Trill
7	Spectrogram 1	2	148.943	149.220	4000.0	18000.0	6835.9	Trill
8	Spectrogram 1	2	185.952	186.206	4000.0	18000.0	7812.5	Trill
9	Spectrogram 1	2	186.423	186.959	4000.0	18000.0	7812.5	Phee
10	Spectrogram 1	2	218.451	218.699	4000.0	18000.0	7031.2	Trill
11	Spectrogram 1	2	234.441	234.653	4000.0	18000.0	7226.6	Trill
12	Spectrogram 1	2	243.664	244.061	4000.0	18000.0	6835.9	Trill
13	Spectrogram 1	2	249.741	250.021	4000.0	18000.0	7226.6	Trill
14	Spectrogram 1	2	276.215	276.457	4000.0	18000.0	7812.5	Trill
15	Spectrogram 1	2	283.381	283.582	4000.0	18000.0	7617.2	Trill
16	Spectrogram 1	2	283.737	284.610	4000.0	18000.0	7812.5	Phee
17	Spectrogram 1	2	290.900	291.071	4000.0	18000.0	6445.3	Trill
18	Spectrogram 1	2	297.431	297.662	4000.0	18000.0	7617.2	Trill
19	Spectrogram 1	2	326.367	326.459	4000.0	18000.0	7812.5	Trill
20	Spectrogram 1	2	337.628	337.762	4000.0	18000.0	7617.2	Trill
21	Spectrogram 1	2	355.140	355.405	4000.0	18000.0	7812.5	Trill
22	Spectrogram 1	2	360.444	360.738	4000.0	18000.0	7031.2	Trill
23	Spectrogram 1	2	399.588	400.034	4000.0	18000.0	7031.2	Trill
24	Spectrogram 1	2	574.646	574.911	4000.0	18000.0	6640.6	Trill
25	Spectrogram 1	2	631.283	631.451	4000.0	18000.0	7031.2	Trill
26	Spectrogram 1	2	638.529	638.843	4000.0	18000.0	7421.9	Trill
27	Spectrogram 1	2	638.871	639.735	4000.0	18000.0	7617.2	Phee
28	Spectrogram 1	2	639.792	639.859	3442.0	11594.2	7812.5	Phee
29	Spectrogram 1	2	676.158	676.522	4000.0	18000.0	7226.6	Trill
30	Spectrogram 1	2	711.736	712.067	4000.0	18000.0	7421.9	Trill
31	Spectrogram 1	2	892.932	893.121	4000.0	18000.0	7421.9	Trill
32	Spectrogram 1	2	965.419	965.703	4000.0	18000.0	6835.9	Trill
33	Spectrogram 1	2	1018.461	1018.708	4000.0	18000.0	6835.9	Trill
34	Spectrogram 1	2	1025.829	1026.072	4000.0	18000.0	7421.9	Trill
35	Spectrogram 1	2	1053.524	1053.789	4000.0	18000.0	7617.2	Trill
36	Spectrogram 1	2	1069.214	1069.432	4000.0	18000.0	7031.2	Trill
37	Spectrogram 1	2	1071.645	1072.462	0.0	19485.3	7617.2	Trillphee
38	Spectrogram 1	2	1084.945	1085.151	4000.0	18000.0	7421.9	Trill
39	Spectrogram 1	2	1085.372	1086.150	3079.7	13224.6	7812.5	Phee
40	Spectrogram 1	2	1138.762	1139.042	4000.0	18000.0	7617.2	Trill
41	Spectrogram 1	2	1142.904	1143.197	4000.0	18000.0	5273.4	Trill
42	Spectrogram 1	2	1158.890	1159.817	0.0	17279.4	7421.9	Trillphee
43	Spectrogram 1	2	1178.466	1178.745	4000.0	18000.0	6835.9	Trill
44	Spectrogram 1	2	1181.402	1181.776	4000.0	18000.0	7617.2	Trill
45	Spectrogram 1	2	1182.631	1182.661	4595.6	14705.9	10351.6	Twitter
46	Spectrogram 1	2	1182.769	1182.813	0.0	20772.1	7812.5	Twitter
47	Spectrogram 1	2	1182.901	1182.949	0.0	20220.6	7617.2	Twitter
48	Spectrogram 1	2	1183.023	1183.074	0.0	21691.2	7421.9	Twitter
49	Spectrogram 1	2	1183.146	1183.190	0.0	20588.2	7421.9	Twitter
50	Spectrogram 1	2	1183.268	1183.310	4000.0	18000.0	7421.9	Twitter
51	Spectrogram 1	2	1183.411	1183.434	3125.0	11580.9	7421.9	Twitter
52	Spectrogram 1	2	1268.164	1268.397	4000.0	18000.0	8398.4	Trill
53	Spectrogram 1	2	1273.029	1273.191	4000.0	18000.0	7421.9	Trill
54	Spectrogram 1	2	1290.802	1291.065	4000.0	18000.0	7031.2	Trill
55	Spectrogram 1	2	1330.953	1331.191	4000.0	18000.0	7617.2	Trill
56	Spectrogram 1	2	1332.808	1333.075	4000.0	18000.0	7226.6	Trill
57	Spectrogram 1	2	1333.186	1333.348	0.0	14311.6	195.3	Phee
58	Spectrogram 1	2	1333.401	1333.567	362.3	14130.4	7617.2	Phee
59	Spectrogram 1	2	1341.628	1341.826	4000.0	18000.0	7031.2	Trill
60	Spectrogram 1	2	1349.558	1349.766	4000.0	18000.0	7617.2	Trill
61	Spectrogram 1	2	1380.432	1380.628	4000.0	18000.0	7031.2	Trill
62	Spectrogram 1	2	1382.355	1382.583	4000.0	18000.0	7226.6	Trill
