Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	126.649	127.031	4000.0	18000.0	9765.6	Trill
2	Spectrogram 1	2	800.603	800.815	0.0	18000.0	195.3	Trill
3	Spectrogram 1	2	828.956	829.096	0.0	22262.8	8789.1	Twitter
4	Spectrogram 1	2	829.191	829.256	0.0	22810.2	8203.1	Twitter
5	Spectrogram 1	2	829.328	829.387	0.0	22810.2	7812.5	Twitter
6	Spectrogram 1	2	829.462	829.527	0.0	23357.7	8203.1	Twitter
7	Spectrogram 1	2	829.599	829.661	0.0	23722.6	8203.1	Twitter
8	Spectrogram 1	2	829.730	829.792	0.0	23905.1	8398.4	Twitter
9	Spectrogram 1	2	829.860	829.918	4000.0	18000.0	6835.9	Twitter
10	Spectrogram 1	2	829.988	830.069	0.0	23175.2	6835.9	Twitter
11	Spectrogram 1	2	830.138	830.197	0.0	17335.8	6640.6	Twitter
12	Spectrogram 1	2	851.448	851.735	4000.0	18000.0	8398.4	Trill
13	Spectrogram 1	2	852.042	853.071	4000.0	18000.0	8007.8	Phee
14	Spectrogram 1	2	899.631	900.046	4000.0	18000.0	7226.6	Trill
15	Spectrogram 1	2	935.259	935.439	4000.0	18000.0	6445.3	Trill
16	Spectrogram 1	2	954.101	954.150	365.0	23175.2	9179.7	Twitter
17	Spectrogram 1	2	954.251	954.313	4000.0	18000.0	7812.5	Twitter
18	Spectrogram 1	2	954.398	954.470	0.0	24270.1	7617.2	Twitter
19	Spectrogram 1	2	954.538	954.607	0.0	23540.1	7617.2	Twitter
20	Spectrogram 1	2	954.679	954.747	0.0	24270.1	7031.2	Twitter
21	Spectrogram 1	2	954.823	954.888	0.0	23540.1	7617.2	Twitter
22	Spectrogram 1	2	954.960	955.035	0.0	23540.1	6835.9	Twitter
23	Spectrogram 1	2	955.107	955.182	0.0	23722.6	7812.5	Twitter
24	Spectrogram 1	2	955.244	955.325	0.0	24087.6	7617.2	Twitter
25	Spectrogram 1	2	955.391	955.479	0.0	23175.2	6640.6	Twitter
26	Spectrogram 1	2	1003.816	1004.081	0.0	15306.1	195.3	Trill
27	Spectrogram 1	2	1004.109	1004.224	0.0	11224.5	7617.2	Phee
28	Spectrogram 1	2	1004.245	1005.000	4000.0	18000.0	7812.5	Phee
29	Spectrogram 1	2	1005.049	1005.086	0.0	12500.0	7617.2	Phee
30	Spectrogram 1	2	1005.155	1005.185	0.0	11224.5	7617.2	Phee
31	Spectrogram 1	2	1042.547	1042.759	4000.0	18000.0	10937.5	Trill
32	Spectrogram 1	2	1110.002	1110.237	4000.0	18000.0	7421.9	Trill
33	Spectrogram 1	2	1111.847	1112.122	4000.0	18000.0	7617.2	Trill
34	Spectrogram 1	2	1120.305	1120.612	4000.0	18000.0	5664.1	Trill
35	Spectrogram 1	2	1128.573	1129.849	4000.0	18000.0	7812.5	Phee
36	Spectrogram 1	2	1134.282	1134.625	4000.0	18000.0	6835.9	Trill
37	Spectrogram 1	2	1138.928	1139.189	4000.0	18000.0	7031.2	Trill
38	Spectrogram 1	2	1177.900	1178.210	4000.0	18000.0	7421.9	Trill
39	Spectrogram 1	2	1187.798	1188.176	4000.0	18000.0	6835.9	Trill
40	Spectrogram 1	2	1191.286	1192.498	4000.0	18000.0	7812.5	Trillphee
41	Spectrogram 1	2	1192.546	1192.621	2554.7	10036.5	7812.5	Phee
42	Spectrogram 1	2	1454.669	1454.770	0.0	18000.0	195.3	Trill
43	Spectrogram 1	2	1533.722	1534.016	4000.0	18000.0	10742.2	Trill
44	Spectrogram 1	2	1710.551	1710.825	4000.0	18000.0	10156.2	Trill
45	Spectrogram 1	2	1771.651	1772.164	4000.0	18000.0	10937.5	Trill
46	Spectrogram 1	2	1774.140	1774.542	4000.0	18000.0	4687.5	Trill
47	Spectrogram 1	2	1846.906	1847.132	4000.0	18000.0	4882.8	Trill
48	Spectrogram 1	2	1848.968	1849.275	2007.3	18000.0	4687.5	Trill
49	Spectrogram 1	2	1860.320	1860.600	2372.3	18000.0	10742.2	Trill
50	Spectrogram 1	2	1947.583	1948.204	4000.0	18000.0	8203.1	Trill
51	Spectrogram 1	2	1948.423	1949.190	4000.0	19424.5	8007.8	Phee
52	Spectrogram 1	2	2155.256	2155.403	0.0	18000.0	195.3	Trill
53	Spectrogram 1	2	2171.739	2171.961	4000.0	18000.0	10546.9	Trill
