Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
1	Spectrogram 1	4	2.040	2.342	4000.0	18000.0	7617.2	Trill	1.384716	2.478867	32.371854	0.216631
2	Spectrogram 1	5	4.386	4.664	4000.0	18000.0	8398.4	Trill	-0.778598	4.716681	80.320657	0.797669
3	Spectrogram 1	4	9.480	9.614	4000.0	18000.0	10546.9	Sa-peep	5.586161	7.097280	45.349092	2.040850
4	Spectrogram 1	4	9.732	9.806	4000.0	18000.0	7812.5	Peep	6.420500	7.986013	30.538803	2.999442
5	Spectrogram 1	4	9.828	10.118	4000.0	18000.0	7617.2	Sa-peep	4.462049	5.746707	32.972875	1.841886
6	Spectrogram 1	5	11.142	11.360	4000.0	18000.0	8203.1	Trill	-1.711706	5.854849	48.450165	1.445010
7	Spectrogram 1	5	13.506	13.910	4000.0	18000.0	8007.8	Trill	-4.616156	7.161115	41.392870	1.882902
8	Spectrogram 1	5	21.666	21.866	4000.0	18000.0	8203.1	Trill	-2.814286	3.255451	53.396941	1.171512
9	Spectrogram 1	5	28.020	28.202	4000.0	18000.0	8007.8	Trill	-1.822619	3.662103	44.545815	0.872517
10	Spectrogram 1	5	33.558	33.842	4000.0	18000.0	7812.5	Trill	-4.757001	6.421467	45.474619	2.246478
11	Spectrogram 1	5	38.862	39.524	4000.0	18000.0	7226.6	Trill	-1.547888	3.719697	47.616552	0.703894
12	Spectrogram 1	5	39.588	40.094	4000.0	18000.0	5664.1	Phee	-1.767924	3.887141	52.323395	0.598777
13	Spectrogram 1	5	40.302	40.598	4000.0	18000.0	8203.1	Phee	-2.427763	3.811338	61.239835	1.126484
14	Spectrogram 1	5	56.484	56.972	4000.0	18000.0	7812.5	Trill	-3.164113	4.310531	49.822302	1.726598
15	Spectrogram 1	5	69.570	69.794	4000.0	18000.0	8789.1	Trill	-0.350237	3.674310	46.869311	0.277430
16	Spectrogram 1	4	81.648	81.992	4000.0	18000.0	7031.2	Trill	6.886624	8.751619	44.978588	3.502984
17	Spectrogram 1	5	83.622	83.918	4000.0	18000.0	7617.2	Trill	-4.881029	3.207094	36.524562	1.393536
18	Spectrogram 1	5	91.146	91.610	4000.0	18000.0	7617.2	Trill	-6.141280	8.755679	53.197744	3.717899
19	Spectrogram 1	5	97.572	97.826	4000.0	18000.0	7031.2	Trill	-10.015929	15.596953	36.430438	3.607934
20	Spectrogram 1	5	100.894	101.130	4000.0	18000.0	8007.8	Trill	-1.749982	4.309331	49.348145	1.162759
21	Spectrogram 1	5	112.690	112.920	4000.0	18000.0	8203.1	Trill	-1.556448	3.870094	36.670336	0.602791
22	Spectrogram 1	4	113.398	113.538	4000.0	18000.0	4296.9	Trill	2.303355	2.359782	30.850115	0.202248
23	Spectrogram 1	4	113.968	114.132	4000.0	18000.0	8593.7	Trill	1.474637	4.378413	36.239835	0.390512
24	Spectrogram 1	4	114.544	114.930	4000.0	18000.0	8789.1	Phee	1.946530	4.433118	40.569585	0.549835
25	Spectrogram 1	4	115.024	115.140	4000.0	18000.0	7812.5	Peep	5.042855	7.842503	40.604467	1.618204
26	Spectrogram 1	4	144.832	144.918	4000.0	18000.0	6250.0	Trill	12.962356	20.475182	40.172851	6.751937
27	Spectrogram 1	4	144.946	145.200	4000.0	18000.0	6640.6	Trill	7.124348	15.277568	47.378750	3.983437
28	Spectrogram 1	4	145.270	145.554	4000.0	18000.0	6445.3	Trill	2.195499	7.304046	52.966170	1.430073
29	Spectrogram 1	4	145.827	146.158	4000.0	18000.0	8398.4	Trill	0	0	0	0
30	Spectrogram 1	5	149.242	149.328	4000.0	18000.0	9570.3	Trill	-2.208891	3.220815	46.019399	0.372849
31	Spectrogram 1	5	175.210	175.436	4000.0	18000.0	7617.2	Trill	0	0	0	0
32	Spectrogram 1	5	189.226	189.426	4000.0	18000.0	7812.5	Trill	-0.947913	3.355038	51.531435	0.638620
33	Spectrogram 1	5	189.460	189.504	4000.0	18000.0	7226.6	Trill	-2.206480	3.709880	30.285725	0.496193
34	Spectrogram 1	5	194.362	194.628	4000.0	18000.0	7812.5	Trill	-5.821240	8.726018	50.090333	3.457704
35	Spectrogram 1	4	215.420	215.452	4000.0	18000.0	7617.2	Twitter	2.808563	16.363750	28.187797	1.978718
36	Spectrogram 1	4	215.600	215.686	4000.0	18000.0	7421.9	Twitter	2.873483	10.564794	31.325777	1.448117
37	Spectrogram 1	4	215.696	215.752	4000.0	18000.0	7421.9	Twitter	3.453169	11.379222	40.212458	1.055453
38	Spectrogram 1	4	215.792	215.842	4000.0	18000.0	7421.9	Twitter	1.994506	7.549018	32.427386	0.627219
39	Spectrogram 1	4	221.732	221.890	4000.0	18000.0	7421.9	Trill	0.312527	3.730381	42.646671	0.200162
40	Spectrogram 1	4	221.930	222.022	4000.0	18000.0	8593.7	Twitter	2.388665	7.065623	37.568968	1.595599
41	Spectrogram 1	4	222.049	223.255	4000.0	18000.0	7226.6	Twitter	0	0	0	0
