Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
23	Spectrogram 1	1	33.018	33.414	4000.0	18000.0	7617.2	phee
24	Spectrogram 1	1	33.548	34.192	4000.0	18000.0	7519.5	phee
25	Spectrogram 1	1	34.350	34.988	4000.0	18000.0	7031.2	phee
26	Spectrogram 1	1	35.152	35.465	4000.0	18000.0	6835.9	phee
41	Spectrogram 1	1	61.358	61.480	4000.0	18000.0	16699.2	phee
144	Spectrogram 1	1	228.230	228.324	4000.0	18000.0	6445.3	phee
609	Spectrogram 1	1	1557.942	1558.148	4000.0	18000.0	7226.6	phee
675	Spectrogram 1	1	1689.694	1690.158	4000.0	18000.0	8593.7	phee
765	Spectrogram 1	1	2011.182	2011.242	4000.0	18000.0	7324.2	phee
1796	Spectrogram 1	1	2011.268	2011.345	5842.9	13505.7	7324.2	phee
808	Spectrogram 1	1	2147.728	2148.090	4000.0	18000.0	8593.7	phee
809	Spectrogram 1	1	2148.250	2148.697	4000.0	18000.0	7910.2	phee
810	Spectrogram 1	1	2148.880	2149.348	4000.0	18000.0	8593.7	phee
811	Spectrogram 1	1	2149.489	2149.882	4000.0	18000.0	8203.1	phee
997	Spectrogram 1	1	2793.394	2793.984	4000.0	18000.0	8007.8	phee
998	Spectrogram 1	1	2794.014	2794.309	4000.0	18000.0	8398.4	phee
1063	Spectrogram 1	1	3084.102	3085.748	4000.0	18000.0	8886.7	phee
1	Spectrogram 1	1	4.711	4.750	4000.0	18000.0	10156.2	sd-peep
2	Spectrogram 1	1	5.040	5.116	4000.0	18000.0	9863.3	sd-peep
1490	Spectrogram 1	1	24.243	24.286	4552.2	10447.8	7226.6	sd-peep
1491	Spectrogram 1	1	24.378	24.431	4253.7	10522.4	6543.0	sd-peep
1492	Spectrogram 1	1	24.514	24.571	3283.6	11492.5	6250.0	sd-peep
1493	Spectrogram 1	1	24.663	24.716	3283.6	10970.1	6250.0	sd-peep
14	Spectrogram 1	1	24.808	24.858	4000.0	18000.0	6250.0	sd-peep
15	Spectrogram 1	1	24.926	24.990	4000.0	18000.0	9960.9	sd-peep
16	Spectrogram 1	1	25.074	25.126	4000.0	18000.0	7812.5	sd-peep
1494	Spectrogram 1	1	25.200	25.250	3209.0	10820.9	7714.8	sd-peep
1495	Spectrogram 1	1	25.332	25.379	4776.1	10074.6	6250.0	sd-peep
1496	Spectrogram 1	1	25.495	25.551	3656.7	10074.6	7910.2	sd-peep
17	Spectrogram 1	1	25.640	25.706	4000.0	18000.0	7910.2	sd-peep
18	Spectrogram 1	1	25.788	25.844	4000.0	18000.0	7812.5	sd-peep
1497	Spectrogram 1	1	25.945	25.998	3955.2	10223.9	7812.5	sd-peep
