Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
1	Spectrogram 1	4	0.594000	0.656000	4000.000000	18000.000000	8000.000000	Peep	1.000026	2.859657	29.919927	0.244880
2	Spectrogram 1	5	1.284000	1.340000	4000.000000	18000.000000	8000.000000	Sd-peep	-0.764146	2.842475	31.100156	0.237222
3	Spectrogram 1	5	7.896000	7.964000	4000.000000	18000.000000	8000.000000	Trill	-1.060394	3.149020	61.710594	0.416915
4	Spectrogram 1	5	17.718000	18.872000	4000.000000	18000.000000	8000.000000	Phee	-1.053272	10.740712	50.512993	0.528833
5	Spectrogram 1	4	19.254000	20.258000	4000.000000	18000.000000	8000.000000	Phee	0.281476	11.188809	51.401475	0.223861
6	Spectrogram 1	4	20.658000	21.320000	4000.000000	18000.000000	8000.000000	Phee	0.334240	11.163209	59.124062	0.291742
7	Spectrogram 1	5	23.118000	23.192000	4000.000000	18000.000000	8000.000000	Sd-peep	-1.887737	2.463041	35.880027	0.395155
8	Spectrogram 1	4	28.560000	28.676000	4000.000000	18000.000000	8000.000000	Trill	5.136395	9.050712	53.524981	4.086117
9	Spectrogram 1	4	28.722000	28.796000	4000.000000	18000.000000	8000.000000	Sd-peep	4.394673	7.541423	31.115973	1.788015
10	Spectrogram 1	4	28.848000	28.916000	4000.000000	18000.000000	8000.000000	Phee	3.964349	9.225579	30.018471	3.190398
11	Spectrogram 1	4	28.962000	29.036000	4000.000000	18000.000000	8000.000000	Trill	5.150814	9.814016	37.695283	3.994401
12	Spectrogram 1	4	29.076000	29.156000	4000.000000	18000.000000	8000.000000	Trill	3.909720	9.474787	31.575422	3.080895
13	Spectrogram 1	4	29.196000	29.270000	4000.000000	18000.000000	8000.000000	Trill	6.172581	11.777954	34.685420	4.804425
14	Spectrogram 1	4	29.298000	29.354000	4000.000000	18000.000000	8000.000000	Trill	7.842588	14.215642	38.355685	6.157906
15	Spectrogram 1	4	29.400000	29.468000	4000.000000	18000.000000	8000.000000	Peep	4.119723	8.471784	39.301713	2.429170
16	Spectrogram 1	4	29.508000	29.564000	4000.000000	18000.000000	8000.000000	Trill	1.777348	5.712777	41.521929	0.883496
17	Spectrogram 1	5	51.582000	52.214000	4000.000000	18000.000000	8000.000000	Peep	-0.211445	4.852231	95.846913	0.234801
18	Spectrogram 1	4	52.488000	53.180000	4000.000000	18000.000000	8000.000000	Trill	1.771827	5.832078	51.156492	1.143046
19	Spectrogram 1	4	53.298000	53.912000	4000.000000	18000.000000	8000.000000	Trill	1.408444	4.860441	60.426159	0.870722
20	Spectrogram 1	4	53.982000	54.044000	4000.000000	18000.000000	8000.000000	Trill	0.880182	3.080855	31.340437	0.339047
21	Spectrogram 1	4	54.066000	54.206000	4000.000000	18000.000000	8000.000000	Trill	1.751632	6.264445	39.465283	0.840435
22	Spectrogram 1	5	58.680000	59.720000	4000.000000	18000.000000	8000.000000	Phee	-2.869521	12.240792	60.010373	2.203022
23	Spectrogram 1	5	60.696000	61.610000	4000.000000	18000.000000	8000.000000	Phee	-2.133059	13.381081	56.228172	1.241069
24	Spectrogram 1	5	61.932000	62.792000	4000.000000	18000.000000	8000.000000	Phee	-2.152622	14.997619	67.107269	1.732116
25	Spectrogram 1	4	74.940000	75.854000	4000.000000	18000.000000	8000.000000	Phee	1.471007	12.033194	52.021902	0.822800
26	Spectrogram 1	4	75.966000	76.040000	4000.000000	18000.000000	8000.000000	Phee	1.217959	8.405772	62.755839	0.715331
27	Spectrogram 1	5	76.722000	76.820000	4000.000000	18000.000000	8000.000000	Phee	-2.512145	12.575351	64.501055	1.631358
28	Spectrogram 1	4	77.034000	77.078000	4000.000000	18000.000000	8000.000000	Phee	1.207679	7.433824	84.643405	0.524980
29	Spectrogram 1	5	77.442000	78.308000	4000.000000	18000.000000	8000.000000	Phee	-0.983490	8.233990	45.074720	0.648314
30	Spectrogram 1	4	78.582000	79.472000	4000.000000	18000.000000	8000.000000	Phee	1.202819	11.535594	49.957639	0.924519
31	Spectrogram 1	4	79.746000	80.702000	4000.000000	18000.000000	8000.000000	Phee	1.773805	11.268201	50.538133	0.847522
32	Spectrogram 1	5	93.180000	94.010000	4000.000000	18000.000000	8000.000000	Phee	-1.595943	12.369454	45.473463	1.087917
33	Spectrogram 1	4	94.698000	94.844000	4000.000000	18000.000000	8000.000000	Phee	2.464181	8.189637	59.102184	0.987393
34	Spectrogram 1	4	94.908000	94.970000	4000.000000	18000.000000	8000.000000	Phee	1.987826	3.473104	34.674423	0.837842
35	Spectrogram 1	5	95.010000	95.084000	4000.000000	18000.000000	8000.000000	Trill	-0.871456	8.773076	63.322276	0.794321
36	Spectrogram 1	5	95.688000	96.548000	4000.000000	18000.000000	8000.000000	Phee	-0.441410	10.157844	44.975223	0.319065
37	Spectrogram 1	5	96.666000	97.526000	4000.000000	18000.000000	8000.000000	Phee	-1.197270	11.744121	47.008843	0.841976
38	Spectrogram 1	5	126.940000	127.092000	4000.000000	18000.000000	8000.000000	Trill	-1.612973	2.374431	52.330653	0.636095
39	Spectrogram 1	5	127.648000	127.986000	4000.000000	18000.000000	8000.000000	Trill	-2.302135	7.058890	57.570671	2.359606
40	Spectrogram 1	4	128.554000	128.802000	4000.000000	18000.000000	8000.000000	Trill	0.630725	3.243523	48.306736	0.206055
41	Spectrogram 1	4	128.920000	128.976000	4000.000000	18000.000000	8000.000000	Trill	2.612982	3.288731	33.728972	0.442389
42	Spectrogram 1	5	130.198000	130.374000	4000.000000	18000.000000	8000.000000	Trill	-5.259027	9.112915	87.287448	5.814567
43	Spectrogram 1	4	132.526000	132.588000	4000.000000	18000.000000	8000.000000	Tse	5.181826	9.038226	69.544097	4.558819
44	Spectrogram 1	4	132.634000	132.726000	4000.000000	18000.000000	8000.000000	Trill	2.081468	4.900333	36.545352	1.113160
45	Spectrogram 1	5	132.868000	132.930000	4000.000000	18000.000000	8000.000000	Trill	-4.340145	7.737293	35.240610	3.764255
