Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	3	2.602	2.926	2546.3	11805.6	7421.9	Trill
2	Spectrogram 1	6	4.264	4.551	3260.9	13315.2	7226.6	Trill
3	Spectrogram 1	3	13.036	13.101	2777.8	12731.5	7617.2	T-peep
4	Spectrogram 1	6	13.068	13.195	3472.2	12500.0	7226.6	T-peep
5	Spectrogram 1	5	13.249	13.433	1157.4	12500.0	8007.8	T-peep
6	Spectrogram 1	5	16.541	16.815	231.5	14351.9	8007.8	Trill
520	Spectrogram 1	5	16.944	17.583	900.9	14189.2	8593.7	Phee
7	Spectrogram 1	5	29.352	29.705	0.0	13888.9	195.3	Trill
8	Spectrogram 1	5	36.536	36.944	4000.0	18000.0	8398.4	Trillphee
9	Spectrogram 1	5	37.030	37.614	4000.0	18000.0	8789.1	Phee
10	Spectrogram 1	5	43.084	43.428	2546.3	14814.8	7812.5	Trill
11	Spectrogram 1	4	49.667	49.751	0.0	22916.7	195.3	Tse
521	Spectrogram 1	4	49.834	49.920	2027.0	21621.6	9570.3	Tse
522	Spectrogram 1	4	50.046	50.128	2027.0	19369.4	8984.4	Tse
523	Spectrogram 1	4	50.360	50.440	225.2	20495.5	8398.4	Tse
12	Spectrogram 1	3	58.148	58.245	4000.0	18000.0	11718.7	Tse
13	Spectrogram 1	5	61.005	61.541	925.9	15740.7	8203.1	Trillphee
14	Spectrogram 1	5	61.691	61.940	4629.6	14814.8	8984.4	Phee
15	Spectrogram 1	5	74.253	74.516	2546.3	13657.4	8007.8	Trill
16	Spectrogram 1	3	104.987	105.056	0.0	18055.6	195.3	T-peep
17	Spectrogram 1	3	105.098	105.342	4000.0	18000.0	5273.4	Trill
18	Spectrogram 1	3	108.137	108.218	0.0	23611.1	195.3	Twitter
524	Spectrogram 1	3	108.311	108.387	3378.4	21171.2	7031.2	Twitter
525	Spectrogram 1	3	108.476	108.563	2477.5	19594.6	6835.9	Twitter
526	Spectrogram 1	3	108.622	108.705	2702.7	19369.4	6835.9	Twitter
527	Spectrogram 1	3	108.775	108.864	1576.6	17792.8	6640.6	Twitter
528	Spectrogram 1	3	108.910	109.026	3153.2	17792.8	6445.3	Twitter
529	Spectrogram 1	3	109.063	109.156	2027.0	17117.1	6445.3	Twitter
530	Spectrogram 1	3	109.202	109.301	2927.9	15540.5	6445.3	Twitter
531	Spectrogram 1	3	109.344	109.424	2702.7	17117.1	6445.3	Twitter
532	Spectrogram 1	3	109.477	109.540	3153.2	16441.4	6445.3	Twitter
19	Spectrogram 1	6	117.840	118.311	694.4	13657.4	7617.2	Trill
20	Spectrogram 1	6	119.625	120.038	1157.4	13888.9	8007.8	Trill
21	Spectrogram 1	4	144.911	144.989	0.0	23379.6	195.3	Tse
535	Spectrogram 1	4	145.045	145.144	1801.8	22297.3	7031.2	Tse
534	Spectrogram 1	4	145.194	145.264	1351.4	20495.5	6835.9	Tse
22	Spectrogram 1	3	154.046	154.304	4000.0	18000.0	5078.1	Trill
24	Spectrogram 1	6	172.099	172.554	6.3	17135.9	195.3	Trill
25	Spectrogram 1	6	175.988	176.551	1851.9	13425.9	7031.2	Trill
26	Spectrogram 1	6	183.470	183.705	2546.3	12731.5	6835.9	Trill
27	Spectrogram 1	3	188.003	188.123	4000.0	18000.0	11523.4	Twitter
537	Spectrogram 1	3	188.196	188.292	1801.8	19369.4	7226.6	Twitter
538	Spectrogram 1	3	188.345	188.431	3153.2	18018.0	7031.2	Twitter
539	Spectrogram 1	3	188.481	188.554	4279.3	18693.7	6835.9	Twitter
540	Spectrogram 1	3	188.610	188.667	2702.7	18693.7	7031.2	Twitter
28	Spectrogram 1	4	194.655	194.744	0.0	24074.1	195.3	Tse
541	Spectrogram 1	4	194.814	194.900	2027.0	20270.3	7617.2	Tse
542	Spectrogram 1	4	194.966	195.042	2027.0	20045.0	7421.9	Tse
543	Spectrogram 1	4	195.122	195.198	1351.4	18693.7	7421.9	Tse
544	Spectrogram 1	4	195.294	195.374	2702.7	19819.8	6445.3	Sd-peep
545	Spectrogram 1	4	195.490	195.563	2702.7	20720.7	8984.4	Tse
546	Spectrogram 1	4	195.679	195.778	2252.3	20945.9	8984.4	Sd-peep
547	Spectrogram 1	4	195.944	196.020	0.0	21171.2	195.3	Sd-peep
29	Spectrogram 1	5	201.068	201.494	4000.0	18000.0	7617.2	Trill
30	Spectrogram 1	6	210.193	210.666	0.0	15972.2	195.3	Trill
31	Spectrogram 1	5	212.167	212.293	0.0	20138.9	195.3	Trill
548	Spectrogram 1	5	212.346	212.419	2477.5	19144.1	8203.1	Twitter
549	Spectrogram 1	5	212.466	212.529	1801.8	18693.7	7812.5	Twitter
550	Spectrogram 1	5	212.578	212.658	2027.0	15765.8	8203.1	Twitter
551	Spectrogram 1	5	212.701	212.784	1576.6	16441.4	8007.8	Twitter
552	Spectrogram 1	5	212.823	212.883	2477.5	16441.4	8007.8	Twitter
553	Spectrogram 1	5	212.946	212.999	2477.5	13288.3	8007.8	Twitter
554	Spectrogram 1	5	213.042	213.108	2477.5	15090.1	8007.8	Twitter
555	Spectrogram 1	5	213.145	213.211	2252.3	17117.1	8007.8	Twitter
556	Spectrogram 1	5	213.254	213.310	1351.4	15991.0	8007.8	Twitter
32	Spectrogram 1	6	215.454	215.833	1388.9	14120.4	6445.3	Trill
33	Spectrogram 1	4	216.172	216.251	3935.2	14120.4	9570.3	P-peep
34	Spectrogram 1	6	226.077	227.344	0.0	18750.0	195.3	Trillphee
35	Spectrogram 1	6	239.462	239.852	0.0	14814.8	195.3	Trillphee
36	Spectrogram 1	4	249.519	249.610	0.0	19675.9	195.3	Tse
557	Spectrogram 1	4	249.663	249.733	900.9	18693.7	8398.4	Tse
558	Spectrogram 1	4	249.835	249.928	900.9	19819.8	7617.2	Tse
559	Spectrogram 1	4	250.375	250.458	0.0	20045.0	195.3	Tse
37	Spectrogram 1	5	251.780	252.087	463.0	13888.9	8007.8	Trill
38	Spectrogram 1	5	265.941	266.403	925.9	15509.3	8007.8	Trill
39	Spectrogram 1	5	269.399	269.655	0.0	11342.6	195.3	Trill
40	Spectrogram 1	5	274.233	274.570	2546.3	14583.3	8007.8	Trill
41	Spectrogram 1	4	279.729	279.820	0.0	24074.1	195.3	Tse
560	Spectrogram 1	4	279.923	279.996	225.2	20720.7	6835.9	Tse
561	Spectrogram 1	4	280.188	280.278	900.9	16666.7	6835.9	Tse
562	Spectrogram 1	4	280.463	280.556	0.0	19594.6	195.3	Tse
563	Spectrogram 1	4	280.755	280.847	1351.4	21171.2	8984.4	Tse
42	Spectrogram 1	4	281.842	281.913	0.0	21064.8	195.3	Tse
43	Spectrogram 1	4	324.722	324.783	0.0	23611.1	195.3	Tsik
564	Spectrogram 1	4	324.878	324.968	2927.9	18693.7	8203.1	Tse
565	Spectrogram 1	4	325.077	325.163	2252.3	18918.9	8203.1	Tse
566	Spectrogram 1	4	325.312	325.399	1126.1	19819.8	8007.8	Sd-peep
44	Spectrogram 1	5	339.201	339.623	0.0	14120.4	195.3	Trill
519	Spectrogram 1	5	455.453	455.642	2927.9	15090.1	7617.2	Trill
513	Spectrogram 1	5	455.705	455.754	1801.8	20495.5	8789.1	Twitter
514	Spectrogram 1	5	455.791	455.847	3378.4	20045.0	7812.5	Twitter
515	Spectrogram 1	5	455.893	455.963	1801.8	18918.9	7812.5	Twitter
516	Spectrogram 1	5	456.006	456.069	2702.7	17567.6	7617.2	Twitter
517	Spectrogram 1	5	456.115	456.178	1351.4	18243.2	7617.2	Twitter
518	Spectrogram 1	5	456.225	456.291	1801.8	16891.9	7812.5	Twitter
45	Spectrogram 1	5	456.341	456.377	0.0	22685.2	195.3	Twitter
46	Spectrogram 1	6	458.059	458.357	0.0	15740.7	195.3	Trill
47	Spectrogram 1	5	460.306	460.405	925.9	14814.8	7812.5	T-peep
48	Spectrogram 1	5	461.942	462.489	3009.3	14120.4	8398.4	Trill
49	Spectrogram 1	3	462.715	463.056	2314.8	13657.4	7031.2	Trill
50	Spectrogram 1	6	471.069	471.353	3472.2	13425.9	7812.5	Trill
51	Spectrogram 1	5	475.488	475.839	3703.7	14814.8	8203.1	Trill
52	Spectrogram 1	5	494.627	494.927	0.0	16203.7	195.3	Trill
53	Spectrogram 1	3	495.158	495.428	4000.0	18000.0	10742.2	Trill
54	Spectrogram 1	5	498.193	498.352	3009.3	13194.4	7617.2	T-peep
55	Spectrogram 1	6	498.380	498.458	2546.3	13657.4	7812.5	T-peep
56	Spectrogram 1	5	505.996	506.157	2777.8	13194.4	8007.8	T-peep
57	Spectrogram 1	6	506.259	506.357	2314.8	14814.8	8398.4	P-peep
568	Spectrogram 1	6	506.483	506.546	3603.6	15315.3	8593.7	P-peep
569	Spectrogram 1	6	506.665	506.731	3378.4	15991.0	8593.7	P-peep
570	Spectrogram 1	6	506.817	506.910	3378.4	15540.5	8593.7	P-peep
58	Spectrogram 1	6	507.670	507.945	3472.2	15972.2	8593.7	Trill
59	Spectrogram 1	5	515.701	515.796	0.0	14120.4	195.3	T-peep
60	Spectrogram 1	5	515.898	515.974	2777.8	14351.9	8593.7	T-peep
61	Spectrogram 1	5	517.658	517.769	231.5	14583.3	8007.8	T-peep
62	Spectrogram 1	5	525.430	525.638	925.9	16435.2	8398.4	T-peep
63	Spectrogram 1	3	525.969	528.356	0.0	21296.3	195.3	Trillphee
64	Spectrogram 1	6	528.663	528.735	0.0	20138.9	195.3	Twitter
571	Spectrogram 1	6	528.791	528.837	4504.5	17342.3	9375.0	Twitter
572	Spectrogram 1	6	528.917	528.977	2252.3	18243.2	9375.0	Twitter
573	Spectrogram 1	6	529.053	529.109	1801.8	18918.9	8203.1	Twitter
574	Spectrogram 1	6	529.182	529.228	2927.9	18018.0	8398.4	Twitter
575	Spectrogram 1	6	529.314	529.374	1351.4	17117.1	8593.7	Twitter
576	Spectrogram 1	6	529.440	529.487	2252.3	16891.9	8984.4	Twitter
577	Spectrogram 1	6	529.543	529.599	2027.0	17792.8	8398.4	Twitter
