Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	95.131	95.461	4000.0	18000.0	6835.9	Trill
2	Spectrogram 1	2	105.433	105.750	4000.0	18000.0	4882.8	Trill
3	Spectrogram 1	2	127.469	127.682	4000.0	18000.0	6835.9	Trill
4	Spectrogram 1	2	247.814	248.001	4000.0	18000.0	10546.9	Trill
5	Spectrogram 1	2	425.847	426.193	4000.0	18000.0	10742.2	Trill
6	Spectrogram 1	2	472.213	472.488	4000.0	18000.0	4882.8	Trill
7	Spectrogram 1	2	718.772	719.161	4000.0	18000.0	10351.6	Trill
8	Spectrogram 1	2	806.496	806.617	4000.0	18000.0	8593.7	Trill
9	Spectrogram 1	2	806.735	806.792	0.0	22977.9	8203.1	Twitter
10	Spectrogram 1	2	806.876	806.926	0.0	22794.1	7812.5	Twitter
11	Spectrogram 1	2	807.006	807.063	0.0	23897.1	7812.5	Twitter
12	Spectrogram 1	2	807.138	807.188	0.0	23345.6	7812.5	Twitter
13	Spectrogram 1	2	807.267	807.320	0.0	22977.9	8007.8	Twitter
14	Spectrogram 1	2	807.392	807.458	0.0	23345.6	6640.6	Twitter
15	Spectrogram 1	2	807.540	807.574	0.0	12683.8	7617.2	Twitter
16	Spectrogram 1	2	902.588	902.945	4000.0	18000.0	4882.8	Trill
17	Spectrogram 1	2	905.451	906.545	1102.9	19852.9	4882.8	Trillphee
18	Spectrogram 1	2	1144.282	1144.449	4000.0	18000.0	10351.6	Trill
19	Spectrogram 1	2	1154.010	1154.281	4000.0	18000.0	10156.2	Trill
20	Spectrogram 1	2	1172.962	1173.135	4000.0	18000.0	4687.5	Trill
21	Spectrogram 1	2	1360.256	1360.438	4000.0	18000.0	6835.9	Trill
22	Spectrogram 1	2	1433.160	1433.710	4000.0	18000.0	7226.6	Trillphee
23	Spectrogram 1	2	1433.755	1433.943	0.0	17830.9	7421.9	Phee
24	Spectrogram 1	2	1434.003	1434.046	0.0	12132.4	7421.9	Phee
25	Spectrogram 1	2	1434.232	1434.289	0.0	14154.4	7421.9	Phee
26	Spectrogram 1	2	1439.438	1439.888	4000.0	18000.0	7421.9	Trillphee
27	Spectrogram 1	2	1439.903	1439.974	2205.9	13602.9	7421.9	Phee
