Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	1.598	1.873	4000.0	18000.0	6835.9	Trill
2	Spectrogram 1	2	3.704	3.736	0.0	15942.0	195.3	Trill
3	Spectrogram 1	2	3.804	4.225	4000.0	18000.0	6835.9	Trill
4	Spectrogram 1	2	5.676	5.710	581.4	21124.0	9570.3	Twitter
5	Spectrogram 1	2	5.810	5.860	4000.0	18000.0	8007.8	Twitter
6	Spectrogram 1	2	5.944	6.004	3852.7	17852.7	7226.6	Twitter
7	Spectrogram 1	2	6.077	6.124	4000.0	18000.0	7226.6	Twitter
8	Spectrogram 1	2	6.192	6.248	4000.0	18000.0	7226.6	Twitter
9	Spectrogram 1	2	6.312	6.374	4000.0	18000.0	6835.9	Twitter
10	Spectrogram 1	2	6.445	6.502	581.4	17054.3	7031.2	Twitter
11	Spectrogram 1	2	6.590	6.618	0.0	12984.5	195.3	Twitter
12	Spectrogram 1	2	102.048	102.319	4000.0	18000.0	7617.2	Trill
13	Spectrogram 1	2	139.946	140.278	4000.0	18000.0	6640.6	Trill
14	Spectrogram 1	2	141.389	141.939	4000.0	18000.0	6445.3	Trill
15	Spectrogram 1	2	151.055	151.302	4000.0	18000.0	5273.4	Trill
16	Spectrogram 1	2	156.370	156.583	4000.0	18000.0	7031.2	Trill
17	Spectrogram 1	2	203.440	203.482	4000.0	18000.0	7617.2	Twitter
18	Spectrogram 1	2	203.572	203.630	4000.0	18000.0	7617.2	Twitter
19	Spectrogram 1	2	203.708	203.760	4000.0	18000.0	7617.2	Twitter
20	Spectrogram 1	2	203.834	203.896	3852.7	17852.7	7617.2	Twitter
21	Spectrogram 1	2	203.960	204.020	4000.0	18000.0	7617.2	Twitter
22	Spectrogram 1	2	204.084	204.161	4000.0	18000.0	7421.9	Twitter
23	Spectrogram 1	2	204.228	204.306	4000.0	18000.0	6835.9	Twitter
24	Spectrogram 1	2	204.385	204.447	969.0	12209.3	6835.9	Twitter
25	Spectrogram 1	2	206.358	206.805	4000.0	18000.0	4687.5	Trill
26	Spectrogram 1	2	212.173	212.547	4000.0	18000.0	7421.9	Trill
27	Spectrogram 1	2	238.072	238.306	4000.0	18000.0	6835.9	Trill
28	Spectrogram 1	2	239.462	239.556	4000.0	18000.0	9375.0	Other
29	Spectrogram 1	2	239.635	239.817	4000.0	18000.0	7226.6	Other
30	Spectrogram 1	2	239.985	240.028	0.0	21511.6	8203.1	Sd-peep
31	Spectrogram 1	2	240.136	240.232	4000.0	18000.0	7421.9	Sd-peep
32	Spectrogram 1	2	240.330	240.522	4000.0	18000.0	6640.6	Other
33	Spectrogram 1	2	279.666	280.134	4000.0	18000.0	6445.3	Trill
34	Spectrogram 1	2	283.808	284.147	4000.0	18000.0	6445.3	Trill
35	Spectrogram 1	2	285.617	285.651	0.0	23643.4	9179.7	Twitter
36	Spectrogram 1	2	285.748	285.790	0.0	23643.4	7812.5	Twitter
37	Spectrogram 1	2	285.873	285.921	0.0	23062.0	7812.5	Twitter
38	Spectrogram 1	2	285.994	286.055	4000.0	18000.0	7812.5	Twitter
39	Spectrogram 1	2	286.122	286.177	4000.0	18000.0	7421.9	Twitter
40	Spectrogram 1	2	286.238	286.304	4000.0	18000.0	7226.6	Twitter
41	Spectrogram 1	2	286.369	286.431	4000.0	18000.0	7226.6	Twitter
42	Spectrogram 1	2	286.513	286.543	2131.8	10077.5	6445.3	Twitter
43	Spectrogram 1	2	321.523	321.826	4000.0	18000.0	6445.3	Trill
44	Spectrogram 1	2	324.368	324.467	4000.0	18000.0	7617.2	Trill
45	Spectrogram 1	2	324.605	324.647	0.0	21899.2	8593.7	Twitter
46	Spectrogram 1	2	324.742	324.778	0.0	22480.6	8203.1	Twitter
47	Spectrogram 1	2	324.875	324.919	0.0	20930.2	7226.6	Twitter
48	Spectrogram 1	2	325.023	325.060	0.0	13565.9	7421.9	Twitter
49	Spectrogram 1	2	332.416	332.648	4000.0	18000.0	11914.1	Trill
50	Spectrogram 1	2	365.788	366.068	4000.0	18000.0	6640.6	Trill
51	Spectrogram 1	2	370.325	370.362	0.0	23449.6	9179.7	Twitter
52	Spectrogram 1	2	370.456	370.507	0.0	21511.6	7617.2	Twitter
53	Spectrogram 1	2	370.583	370.646	0.0	20736.4	7617.2	Twitter
54	Spectrogram 1	2	370.713	370.770	0.0	23255.8	7617.2	Twitter
55	Spectrogram 1	2	370.835	370.893	0.0	21899.2	7226.6	Twitter
56	Spectrogram 1	2	370.962	371.022	0.0	22286.8	7031.2	Twitter
57	Spectrogram 1	2	371.084	371.154	0.0	22286.8	6640.6	Twitter
58	Spectrogram 1	2	371.221	371.285	0.0	23062.0	6640.6	Twitter
59	Spectrogram 1	2	371.357	371.408	193.8	11240.3	7031.2	Twitter
60	Spectrogram 1	2	381.498	381.734	4000.0	18000.0	7031.2	Trill
61	Spectrogram 1	2	382.956	384.468	4000.0	18000.0	7812.5	Trillphee
62	Spectrogram 1	2	396.678	396.872	4000.0	18000.0	7617.2	Trill
63	Spectrogram 1	2	404.452	404.707	4000.0	18000.0	7617.2	Trill
64	Spectrogram 1	2	405.368	405.405	0.0	22480.6	8203.1	Twitter
65	Spectrogram 1	2	405.490	405.534	4000.0	18000.0	7421.9	Twitter
66	Spectrogram 1	2	405.606	405.658	4000.0	18000.0	7812.5	Twitter
67	Spectrogram 1	2	405.710	405.766	4000.0	18000.0	7226.6	Twitter
68	Spectrogram 1	2	405.824	405.876	4000.0	18000.0	7031.2	Twitter
69	Spectrogram 1	2	405.947	405.996	0.0	20542.6	7617.2	Twitter
70	Spectrogram 1	2	406.053	406.095	775.2	15310.1	7031.2	Twitter
71	Spectrogram 1	2	408.870	408.997	4000.0	18000.0	5078.1	Trill
72	Spectrogram 1	2	413.024	413.222	4000.0	18000.0	7421.9	Trill
73	Spectrogram 1	2	424.132	424.337	4000.0	18000.0	6835.9	Trill
74	Spectrogram 1	2	428.308	428.490	4000.0	18000.0	8203.1	Trill
75	Spectrogram 1	2	428.661	428.719	0.0	13178.3	7617.2	Phee
76	Spectrogram 1	2	428.788	428.841	2131.8	12015.5	7617.2	Phee
77	Spectrogram 1	2	428.918	428.968	4000.0	18000.0	7617.2	Phee
78	Spectrogram 1	2	429.035	429.095	2325.6	11240.3	7617.2	Phee
79	Spectrogram 1	2	429.157	429.229	193.8	12403.1	7812.5	Phee
80	Spectrogram 1	2	429.289	429.330	2713.2	12790.7	7812.5	Phee
81	Spectrogram 1	2	429.428	429.482	4000.0	18000.0	7812.5	Phee
82	Spectrogram 1	2	444.452	444.734	4000.0	18000.0	7812.5	Trill
83	Spectrogram 1	2	447.702	447.790	4000.0	18000.0	7812.5	Trill
84	Spectrogram 1	2	448.844	449.190	4000.0	18000.0	7812.5	Trill
85	Spectrogram 1	2	449.222	449.291	2713.2	12209.3	7421.9	Phee
86	Spectrogram 1	2	449.317	449.393	3100.8	12596.9	7421.9	Phee
87	Spectrogram 1	2	449.455	449.811	0.0	19961.2	7617.2	Phee
88	Spectrogram 1	2	449.855	449.933	0.0	19767.4	7812.5	Phee
89	Spectrogram 1	2	456.268	456.466	4000.0	18000.0	7421.9	Trill
90	Spectrogram 1	2	458.013	458.135	4000.0	18000.0	8007.8	Trill
91	Spectrogram 1	2	460.938	461.137	4000.0	18000.0	8007.8	Trill
92	Spectrogram 1	2	461.264	461.952	4000.0	18000.0	7812.5	Phee
93	Spectrogram 1	2	465.078	465.325	4000.0	18000.0	7226.6	Trill
94	Spectrogram 1	2	468.210	468.415	4000.0	18000.0	7226.6	Trill
