Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
2	Spectrogram 1	1	12.398	12.669	4000.0	18000.0	6835.9	Trill	5.041463	21.369817	NaN	NaN	63.184487	0.000000
3	Spectrogram 1	1	41.640	41.750	4000.0	18000.0	6543.0	Trill	10.328047	22.514799	NaN	NaN	58.596120	0.000000
4	Spectrogram 1	1	73.750	74.148	4000.0	18000.0	7519.5	Trill	11.552113	23.041026	NaN	NaN	49.305617	0.000000
210	Spectrogram 1	2	74.932	75.723	6881.5	10191.6	8496.1	Trill						
5	Spectrogram 1	1	76.210	76.305	4000.0	18000.0	12890.6	Twitter	5.267858	22.345305	NaN	NaN	35.371462	0.000000
203	Spectrogram 1	1	76.375	76.444	5487.8	11759.6	7031.2	Trill						
204	Spectrogram 1	1	76.519	76.594	5923.3	11846.7	6933.6	Trill						
205	Spectrogram 1	1	76.634	76.721	5400.7	11149.8	6738.3	Trill						
206	Spectrogram 1	1	76.767	76.865	5400.7	10975.6	6738.3	Trill						
207	Spectrogram 1	1	76.911	76.969	5052.3	10888.5	6738.3	Trill						
208	Spectrogram 1	1	77.032	77.113	5574.9	11236.9	6738.3	Trill						
209	Spectrogram 1	1	77.136	77.200	5662.0	9581.9	6445.3	Trill						
6	Spectrogram 1	1	80.497	81.400	4000.0	18000.0	9472.7	Trill	5.678344	21.682462	NaN	NaN	61.243325	0.000000
11	Spectrogram 1	1	193.916	194.158	4000.0	18000.0	6835.9	Trill	5.536534	20.984829	NaN	NaN	32.888511	0.000000
15	Spectrogram 1	1	475.216	475.418	4000.0	18000.0	6445.3	Trill	6.004944	20.192079	NaN	NaN	40.155612	0.000000
16	Spectrogram 1	1	480.660	481.090	4000.0	18000.0	6543.0	Trill	14.375822	29.037012	NaN	NaN	109.895579	0.000000
17	Spectrogram 1	1	482.150	482.530	4000.0	18000.0	6347.7	Trill	13.493335	27.226628	NaN	NaN	101.599968	0.000000
18	Spectrogram 1	1	485.830	487.171	4000.0	18000.0	7421.9	Phee	4.933503	30.000000	NaN	NaN	66.657751	0.000000
19	Spectrogram 1	1	487.660	489.080	4000.0	18000.0	7519.5	Phee	5.349409	28.415173	NaN	NaN	49.166940	0.000000
21	Spectrogram 1	1	526.410	528.164	4000.0	18000.0	7519.5	Phee	4.996998	30.000000	NaN	NaN	77.723249	0.000000
22	Spectrogram 1	1	530.660	531.102	4000.0	18000.0	7128.9	Trill	5.122761	20.485061	NaN	NaN	47.920005	0.000000
23	Spectrogram 1	1	532.250	532.590	4000.0	18000.0	6054.7	Trill	7.076483	19.794193	NaN	NaN	56.047970	0.000000
24	Spectrogram 1	1	538.580	538.920	4000.0	18000.0	11328.1	Trill	6.244433	20.569125	NaN	NaN	45.579853	0.000000
25	Spectrogram 1	1	540.200	540.700	4000.0	18000.0	6250.0	Trill	6.757308	19.169376	NaN	NaN	50.194810	0.000000
26	Spectrogram 1	1	543.504	545.091	4000.0	18000.0	7421.9	Phee	4.809033	28.647487	NaN	NaN	65.496314	0.000000
27	Spectrogram 1	1	548.870	548.933	4000.0	18000.0	4394.5	Trill	7.978957	14.782892	NaN	NaN	51.604111	0.000000
