Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
2	Spectrogram 1	1	125.910	125.980	4000.0	18000.0	7226.6	Sd-peep	13.207771	22.159850	NaN	NaN	73.933517	0.000000
3	Spectrogram 1	1	126.080	126.470	4000.0	18000.0	7031.2	Trill	17.684346	26.574160	NaN	NaN	136.150298	0.000000
4	Spectrogram 1	1	126.610	126.820	4000.0	18000.0	7128.9	Trill	15.454866	30.000000	NaN	NaN	165.253914	0.000000
5	Spectrogram 1	1	126.910	127.150	4000.0	18000.0	7226.6	Trill	13.164311	31.193897	NaN	NaN	103.485350	0.000000
6	Spectrogram 1	1	127.250	127.480	4000.0	18000.0	7226.6	Trill	12.954593	30.550598	NaN	NaN	118.217122	0.000000
7	Spectrogram 1	1	127.610	127.784	4000.0	18000.0	7128.9	Trill	17.028538	33.600910	NaN	NaN	171.682399	0.000000
9	Spectrogram 1	1	152.550	152.899	4000.0	18000.0	6250.0	Trill	6.420016	16.461801	NaN	NaN	57.415067	0.000000
14	Spectrogram 1	1	526.060	526.580	4000.0	18000.0	6543.0	Trill	14.653260	26.225378	NaN	NaN	94.263404	0.000000
17	Spectrogram 1	1	1558.728	1558.868	4000.0	18000.0	6152.3	Trill	6.648493	20.775346	NaN	NaN	71.680383	0.000000
35	Spectrogram 1	1	1558.914	1559.142	5434.8	16087.0	6640.6	Trill						
36	Spectrogram 1	1	1559.260	1559.531	5760.9	17500.0	6933.6	Trill						
37	Spectrogram 1	1	1559.675	1559.972	5434.8	17608.7	6933.6	Trill						
18	Spectrogram 1	1	1560.090	1560.370	4000.0	18000.0	6933.6	Trill	12.799793	30.772015	NaN	NaN	104.781061	0.000000
19	Spectrogram 1	1	1560.501	1560.736	4000.0	18000.0	6640.6	Trill	5.957150	22.346612	NaN	NaN	60.774137	0.000000
38	Spectrogram 1	1	1560.863	1561.010	5217.4	12391.3	6445.3	Phee						
20	Spectrogram 1	1	1831.470	1831.774	4000.0	18000.0	6347.7	Trill	11.268343	22.613253	NaN	NaN	102.951935	0.000000
39	Spectrogram 1	1	1831.804	1831.869	5217.4	13913.0	7421.9	Trill						
21	Spectrogram 1	1	1832.050	1832.186	4000.0	18000.0	7421.9	Trill	8.983078	22.921952	NaN	NaN	63.724753	0.000000
40	Spectrogram 1	1	1832.329	1832.437	5217.4	14021.7	6933.6	Trill						
23	Spectrogram 1	1	2103.820	2104.350	4000.0	18000.0	7031.2	Trill	15.758277	29.868747	NaN	NaN	135.679534	0.000000
24	Spectrogram 1	1	2104.470	2104.740	4000.0	18000.0	7128.9	Trill	11.221131	30.000000	NaN	NaN	132.925714	0.000000
25	Spectrogram 1	1	2104.860	2105.143	4000.0	18000.0	7031.2	Trill	10.855338	30.985944	NaN	NaN	104.444890	0.000000
26	Spectrogram 1	1	2105.287	2105.499	4000.0	18000.0	6543.0	Trill	9.971424	25.546595	NaN	NaN	91.453242	0.000000
27	Spectrogram 1	1	2105.620	2105.741	4000.0	18000.0	6347.7	Phee	18.214512	30.000000	NaN	NaN	158.488966	0.000000
28	Spectrogram 1	1	2487.240	2487.320	4000.0	18000.0	4589.8	Trill	12.375181	17.505008	NaN	NaN	83.020390	0.000000
29	Spectrogram 1	1	2487.410	2487.440	4000.0	18000.0	6445.3	Trill	7.000040	10.008295	NaN	NaN	52.993427	0.000000
30	Spectrogram 1	1	2487.510	2487.540	4000.0	18000.0	6543.0	Trill	7.222921	11.096542	NaN	NaN	63.466393	0.000000
31	Spectrogram 1	1	2487.620	2487.680	4000.0	18000.0	7031.2	Trill	9.764526	13.046477	NaN	NaN	78.045998	0.000000
33	Spectrogram 1	1	2900.650	2901.190	4000.0	18000.0	6543.0	Trill	8.829112	16.730057	NaN	NaN	68.327738	0.000000
