Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	282.084	282.222	4000.0	18000.0	7031.2	Trill
2	Spectrogram 1	2	282.561	282.615	635.6	19915.3	7617.2	Trill
3	Spectrogram 1	2	285.403	285.456	0.0	24364.4	8593.7	Sd-peep
4	Spectrogram 1	2	285.583	285.636	0.0	22669.5	8593.7	Sd-peep
5	Spectrogram 1	2	285.803	285.851	0.0	21610.2	7812.5	Sd-peep
6	Spectrogram 1	2	285.960	285.990	0.0	19915.3	195.3	Sd-peep
7	Spectrogram 1	2	286.280	286.303	0.0	20762.7	7617.2	Sd-peep
8	Spectrogram 1	2	286.419	286.488	4000.0	18000.0	7812.5	Sd-peep
9	Spectrogram 1	2	323.335	323.380	4000.0	18000.0	8203.1	Twitter
10	Spectrogram 1	2	323.464	323.514	4000.0	18000.0	7812.5	Twitter
11	Spectrogram 1	2	323.594	323.638	4000.0	18000.0	7812.5	Twitter
12	Spectrogram 1	2	323.714	323.770	4000.0	18000.0	7031.2	Twitter
13	Spectrogram 1	2	323.836	323.898	4000.0	18000.0	6835.9	Twitter
14	Spectrogram 1	2	323.961	324.024	4000.0	18000.0	6445.3	Twitter
15	Spectrogram 1	2	325.627	325.673	0.0	22669.5	8203.1	Sd-peep
16	Spectrogram 1	2	325.782	325.898	4000.0	18000.0	7812.5	Sd-peep
17	Spectrogram 1	2	326.045	326.082	0.0	24364.4	8203.1	Sd-peep
18	Spectrogram 1	2	326.230	326.265	0.0	22669.5	8007.8	Sd-peep
19	Spectrogram 1	2	326.424	326.461	0.0	23093.2	8398.4	Sd-peep
20	Spectrogram 1	2	433.555	433.792	1483.1	18000.0	9960.9	Trill
21	Spectrogram 1	2	434.139	434.206	4000.0	18000.0	9179.7	Sd-peep
22	Spectrogram 1	2	434.303	434.374	4000.0	18000.0	8203.1	Sd-peep
23	Spectrogram 1	2	434.471	434.506	0.0	20974.6	8203.1	Sd-peep
24	Spectrogram 1	2	434.596	434.649	0.0	21610.2	8203.1	Sd-peep
