Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	22.363	22.650	4000.0	18000.0	7226.6	Trill
2	Spectrogram 1	2	30.110	30.392	4000.0	18000.0	6445.3	Trill
3	Spectrogram 1	2	37.310	37.544	4000.0	18000.0	6835.9	Trill
4	Spectrogram 1	2	77.661	77.858	4000.0	18000.0	7031.2	Trill
5	Spectrogram 1	2	89.415	89.697	4000.0	18000.0	6640.6	Trill
6	Spectrogram 1	2	97.319	97.552	4000.0	18000.0	7031.2	Trill
7	Spectrogram 1	2	115.409	115.665	813.0	18000.0	6640.6	Trill
8	Spectrogram 1	2	118.318	118.346	0.0	22561.0	9375.0	Twitter
9	Spectrogram 1	2	118.456	118.498	0.0	22561.0	8007.8	Twitter
10	Spectrogram 1	2	118.588	118.632	0.0	22967.5	7421.9	Twitter
11	Spectrogram 1	2	118.715	118.757	0.0	24390.2	7226.6	Twitter
12	Spectrogram 1	2	118.835	118.881	0.0	24390.2	7226.6	Twitter
13	Spectrogram 1	2	118.958	119.004	0.0	21951.2	7226.6	Twitter
14	Spectrogram 1	2	119.094	119.125	0.0	22764.2	7421.9	Twitter
15	Spectrogram 1	2	129.934	130.264	4000.0	18000.0	6835.9	Trill
16	Spectrogram 1	2	131.931	131.961	609.8	22967.5	8007.8	Twitter
17	Spectrogram 1	2	132.058	132.098	0.0	23577.2	7617.2	Twitter
18	Spectrogram 1	2	132.185	132.227	0.0	23170.7	7226.6	Twitter
19	Spectrogram 1	2	132.305	132.352	0.0	23577.2	7226.6	Twitter
20	Spectrogram 1	2	132.421	132.472	0.0	22357.7	7031.2	Twitter
21	Spectrogram 1	2	132.543	132.594	0.0	23374.0	7031.2	Twitter
22	Spectrogram 1	2	132.668	132.716	0.0	22357.7	7421.9	Twitter
23	Spectrogram 1	2	132.795	132.820	0.0	11788.6	195.3	Twitter
24	Spectrogram 1	2	177.486	177.709	4000.0	18000.0	7421.9	Trill
25	Spectrogram 1	2	219.906	220.008	4000.0	18000.0	7226.6	Trill
26	Spectrogram 1	2	279.203	279.228	1829.3	22154.5	9570.3	Twitter
27	Spectrogram 1	2	279.342	279.418	4000.0	18000.0	7226.6	Twitter
28	Spectrogram 1	2	279.515	280.963	1626.0	21341.5	7617.2	Phee
29	Spectrogram 1	2	288.052	288.340	4000.0	18000.0	6054.7	Trill
30	Spectrogram 1	2	342.313	342.459	4000.0	18000.0	8007.8	Trill
31	Spectrogram 1	2	379.063	379.345	4000.0	18000.0	7226.6	Trill
32	Spectrogram 1	2	418.535	419.372	1016.3	19918.7	7617.2	Trillphee
33	Spectrogram 1	2	436.518	436.903	4000.0	18000.0	7031.2	Trill
34	Spectrogram 1	2	436.995	437.884	4000.0	18000.0	7812.5	Phee
35	Spectrogram 1	2	451.144	451.378	4000.0	18000.0	7421.9	Trill
36	Spectrogram 1	2	465.668	465.935	4000.0	18000.0	6835.9	Trill
37	Spectrogram 1	2	523.961	524.226	4000.0	18000.0	7617.2	Trill
38	Spectrogram 1	2	527.532	527.735	4000.0	18000.0	7421.9	Trill
39	Spectrogram 1	2	534.577	534.723	4000.0	18000.0	7031.2	Trill
40	Spectrogram 1	2	548.472	548.573	4000.0	18000.0	8007.8	Trill
41	Spectrogram 1	2	652.006	652.537	4000.0	18000.0	6640.6	Trill
42	Spectrogram 1	2	653.611	653.668	4000.0	18000.0	8007.8	Twitter
43	Spectrogram 1	2	653.756	653.818	4000.0	18000.0	7226.6	Twitter
44	Spectrogram 1	2	653.883	653.940	4000.0	18000.0	7421.9	Twitter
45	Spectrogram 1	2	654.008	654.063	4000.0	18000.0	7226.6	Twitter
46	Spectrogram 1	2	654.135	654.188	4000.0	18000.0	7421.9	Twitter
47	Spectrogram 1	2	654.259	654.315	4000.0	18000.0	7421.9	Twitter
48	Spectrogram 1	2	654.386	654.444	4000.0	18000.0	7421.9	Twitter
49	Spectrogram 1	2	654.520	654.576	4000.0	18000.0	7226.6	Twitter
