Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	12.855	14.051	4000.0	18000.0	7421.9	Trillphee
2	Spectrogram 1	1	30.292	30.635	4000.0	18000.0	6835.9	Trill
3	Spectrogram 1	1	45.130	45.381	4000.0	18000.0	7226.6	Trill
4	Spectrogram 1	1	65.178	65.357	4000.0	18000.0	7617.2	Trill
5	Spectrogram 1	1	65.602	66.226	1639.3	11885.2	7812.5	Phee
6	Spectrogram 1	1	70.338	70.569	4000.0	18000.0	7031.2	Trill
7	Spectrogram 1	1	73.433	73.557	4000.0	18000.0	7617.2	Trill
8	Spectrogram 1	1	81.644	81.758	4000.0	18000.0	7812.5	Trill
9	Spectrogram 1	1	96.974	97.082	4000.0	18000.0	7226.6	Trill
10	Spectrogram 1	1	108.733	108.968	4000.0	18000.0	7226.6	Trill
11	Spectrogram 1	1	135.070	135.351	4000.0	18000.0	7226.6	Trill
12	Spectrogram 1	1	139.359	139.643	4000.0	18000.0	6835.9	Trill
13	Spectrogram 1	1	154.238	155.573	4000.0	18000.0	7812.5	Trillphee
14	Spectrogram 1	1	187.922	189.372	4000.0	18000.0	7812.5	Trillphee
15	Spectrogram 1	1	213.070	213.262	4000.0	18000.0	7421.9	Trill
16	Spectrogram 1	1	213.370	214.288	4000.0	18000.0	7617.2	Phee
17	Spectrogram 1	1	229.997	231.352	4000.0	18000.0	7617.2	Trillphee
18	Spectrogram 1	1	238.522	238.803	4000.0	18000.0	7226.6	Trill
19	Spectrogram 1	1	281.176	281.313	4000.0	18000.0	8007.8	Trill
20	Spectrogram 1	1	281.574	281.662	3825.1	9426.2	7617.2	Phee
21	Spectrogram 1	1	281.698	281.953	4644.8	9562.8	7617.2	Phee
22	Spectrogram 1	1	281.976	282.113	3961.7	9836.1	7617.2	Phee
23	Spectrogram 1	1	299.698	299.805	4000.0	18000.0	7421.9	Trill
24	Spectrogram 1	1	299.821	299.873	5191.3	10245.9	7031.2	Trill
25	Spectrogram 1	1	313.301	313.369	4000.0	18000.0	8593.7	Trill
26	Spectrogram 1	1	322.424	323.629	956.3	12431.7	7812.5	Trillphee
27	Spectrogram 1	1	328.227	328.489	4000.0	18000.0	10351.6	Trill
