Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	15.558	15.822	4000.0	18000.0	8007.8	Trill
2	Spectrogram 1	1	24.912	25.167	4000.0	18000.0	7031.2	Trill
3	Spectrogram 1	1	29.715	30.845	4000.0	18000.0	7812.5	Trillphee
4	Spectrogram 1	1	32.962	33.181	4000.0	18000.0	5273.4	Trill
5	Spectrogram 1	1	36.933	37.103	4000.0	18000.0	5859.4	Trill
6	Spectrogram 1	1	40.877	41.312	4000.0	18000.0	6445.3	Trill
7	Spectrogram 1	1	51.578	51.826	4000.0	18000.0	7226.6	Trill
8	Spectrogram 1	1	56.492	57.521	4000.0	18000.0	7617.2	Trillphee
9	Spectrogram 1	1	73.838	74.795	4000.0	18000.0	7421.9	Trillphee
10	Spectrogram 1	1	82.593	82.877	4000.0	18000.0	6640.6	Trill
11	Spectrogram 1	1	92.001	92.265	4000.0	18000.0	6835.9	Trill
12	Spectrogram 1	1	98.998	99.247	4000.0	18000.0	7226.6	Trill
13	Spectrogram 1	1	110.290	111.244	4000.0	18000.0	7812.5	Trillphee
14	Spectrogram 1	1	136.631	136.876	4000.0	18000.0	8398.4	Trill
15	Spectrogram 1	1	137.941	138.979	4000.0	18000.0	7812.5	Trillphee
16	Spectrogram 1	1	142.188	142.564	4000.0	18000.0	6835.9	Trill
17	Spectrogram 1	1	142.727	143.374	4000.0	18000.0	7617.2	Phee
18	Spectrogram 1	1	165.530	165.845	4000.0	18000.0	7421.9	Trill
19	Spectrogram 1	1	168.886	168.944	1795.6	18646.4	8398.4	Twitter
20	Spectrogram 1	1	169.044	169.751	4000.0	18000.0	7421.9	Phee
21	Spectrogram 1	1	173.052	173.280	4000.0	18000.0	7812.5	Trill
22	Spectrogram 1	1	179.314	179.551	4000.0	18000.0	6835.9	Trill
23	Spectrogram 1	1	183.857	184.252	4000.0	18000.0	7421.9	Trill
24	Spectrogram 1	1	191.370	192.346	4000.0	18000.0	8203.1	Trillphee
25	Spectrogram 1	1	204.133	204.309	4000.0	18000.0	7031.2	Trill
26	Spectrogram 1	1	204.360	204.414	2624.3	10911.6	7226.6	Trill
27	Spectrogram 1	1	205.751	206.757	1105.0	12430.9	7617.2	Phee
28	Spectrogram 1	1	216.459	216.727	4000.0	18000.0	6640.6	Trill
29	Spectrogram 1	1	220.293	220.534	4000.0	18000.0	6835.9	Trill
30	Spectrogram 1	1	229.192	229.417	4000.0	18000.0	8398.4	Trill
31	Spectrogram 1	1	231.611	231.879	4000.0	18000.0	7617.2	Trill
32	Spectrogram 1	1	232.058	232.578	4000.0	18000.0	7812.5	Phee
33	Spectrogram 1	1	250.145	250.511	4000.0	18000.0	5859.4	Trill
34	Spectrogram 1	1	263.687	263.987	276.2	20027.6	8398.4	Trill
35	Spectrogram 1	1	265.000	265.914	4000.0	18000.0	8593.7	Trillphee
36	Spectrogram 1	1	269.760	270.132	4000.0	18000.0	7031.2	Trill
37	Spectrogram 1	1	272.528	273.635	4000.0	18000.0	7812.5	Trillphee
38	Spectrogram 1	1	276.840	277.032	4000.0	18000.0	7031.2	Trill
39	Spectrogram 1	1	282.991	283.219	4000.0	18000.0	6835.9	Trill
40	Spectrogram 1	1	283.265	283.422	0.0	9806.6	195.3	Trill
41	Spectrogram 1	1	284.127	284.182	3729.3	14226.5	9570.3	Twitter
42	Spectrogram 1	1	284.268	284.313	3911.6	17911.6	7421.9	Twitter
43	Spectrogram 1	1	284.398	284.450	552.5	12430.9	7226.6	Twitter
44	Spectrogram 1	1	284.516	284.578	0.0	11464.1	6835.9	Twitter
45	Spectrogram 1	1	284.640	284.702	0.0	11464.1	6835.9	Twitter
46	Spectrogram 1	1	284.760	284.813	0.0	12154.7	6835.9	Twitter
47	Spectrogram 1	1	284.881	284.930	690.6	11740.3	6835.9	Twitter
48	Spectrogram 1	1	284.996	285.051	0.0	11602.2	7031.2	Twitter
49	Spectrogram 1	1	288.462	288.753	4000.0	18000.0	6835.9	Trill
50	Spectrogram 1	1	293.485	294.501	4000.0	18000.0	7421.9	Trillphee
51	Spectrogram 1	1	294.540	294.605	4000.0	18000.0	7617.2	Phee
52	Spectrogram 1	1	294.667	294.726	3314.9	10911.6	7812.5	Phee
53	Spectrogram 1	1	302.991	303.099	4000.0	18000.0	7421.9	Phee
54	Spectrogram 1	1	303.161	303.794	4000.0	18000.0	7421.9	Phee
55	Spectrogram 1	1	311.035	311.273	4000.0	18000.0	6640.6	Trill
56	Spectrogram 1	1	317.913	318.050	0.0	21270.7	9179.7	Twitter
57	Spectrogram 1	1	318.141	318.203	0.0	19060.8	8203.1	Twitter
58	Spectrogram 1	1	318.288	318.347	0.0	17817.7	7812.5	Twitter
59	Spectrogram 1	1	318.422	318.484	0.0	18093.9	7812.5	Twitter
60	Spectrogram 1	1	318.554	318.615	4000.0	18000.0	7812.5	Twitter
61	Spectrogram 1	1	318.694	318.759	4000.0	18000.0	6640.6	Twitter
62	Spectrogram 1	1	318.830	318.899	4000.0	18000.0	6640.6	Twitter
63	Spectrogram 1	1	385.340	385.696	4000.0	18000.0	7421.9	Trill
64	Spectrogram 1	1	385.771	386.568	1933.7	12845.3	7812.5	Phee
65	Spectrogram 1	1	386.607	386.656	4834.3	10221.0	8007.8	Phee
66	Spectrogram 1	1	415.263	415.635	4000.0	18000.0	7031.2	Trill
67	Spectrogram 1	1	456.569	456.837	4000.0	18000.0	7226.6	Trill
68	Spectrogram 1	1	458.590	459.641	4000.0	18000.0	8007.8	Trillphee
69	Spectrogram 1	1	719.656	719.937	4000.0	18000.0	5273.4	Trill
70	Spectrogram 1	1	730.256	730.550	4000.0	18000.0	6835.9	Trill
71	Spectrogram 1	1	731.997	732.196	4000.0	18000.0	7031.2	Trill
72	Spectrogram 1	1	739.100	739.384	4000.0	18000.0	6835.9	Trill
73	Spectrogram 1	1	744.202	744.466	4000.0	18000.0	6250.0	Trill
74	Spectrogram 1	1	749.906	750.180	4000.0	18000.0	6835.9	Trill
75	Spectrogram 1	1	832.012	832.244	4000.0	18000.0	6835.9	Trill
76	Spectrogram 1	1	923.370	923.684	4000.0	18000.0	7617.2	Trill
77	Spectrogram 1	1	931.904	932.224	4000.0	18000.0	7812.5	Trill
78	Spectrogram 1	1	932.316	933.142	1243.1	12154.7	7617.2	Phee
79	Spectrogram 1	1	943.051	943.293	4000.0	18000.0	7031.2	Trill
80	Spectrogram 1	1	945.244	945.453	4000.0	18000.0	7421.9	Trill
81	Spectrogram 1	1	962.255	963.682	4000.0	18000.0	7812.5	Trillphee
82	Spectrogram 1	1	990.996	991.342	4000.0	18000.0	6640.6	Trill
83	Spectrogram 1	1	996.722	997.407	4000.0	18000.0	8007.8	Phee
84	Spectrogram 1	1	1009.652	1010.126	4000.0	18000.0	7617.2	Trillphee
85	Spectrogram 1	1	1010.149	1010.230	3729.3	10082.9	7617.2	Phee
86	Spectrogram 1	1	1010.240	1010.312	3867.4	9944.8	7617.2	Phee
87	Spectrogram 1	1	1010.358	1010.593	2486.2	11187.8	7812.5	Phee
88	Spectrogram 1	1	1022.976	1023.157	4000.0	18000.0	7031.2	Trill
89	Spectrogram 1	1	1025.968	1026.268	4000.0	18000.0	7226.6	Trill
90	Spectrogram 1	1	1035.704	1036.065	4000.0	18000.0	7421.9	Trill
91	Spectrogram 1	1	1038.097	1038.351	4000.0	18000.0	7617.2	Phee
92	Spectrogram 1	1	1038.394	1038.893	3176.8	10911.6	7617.2	Phee
93	Spectrogram 1	1	1045.792	1047.134	4000.0	18000.0	7812.5	Trillphee
94	Spectrogram 1	1	1062.359	1062.666	4000.0	18000.0	7421.9	Trill
95	Spectrogram 1	1	1065.368	1066.674	4000.0	18000.0	7812.5	Trillphee
96	Spectrogram 1	1	1071.492	1071.741	4000.0	18000.0	7226.6	Trill
97	Spectrogram 1	1	1072.018	1072.711	4000.0	18000.0	7812.5	Phee
98	Spectrogram 1	1	1072.779	1072.835	4419.9	10773.5	7812.5	Phee
99	Spectrogram 1	1	1089.120	1089.271	4049.7	18049.7	7226.6	Trill
100	Spectrogram 1	1	1101.818	1102.040	4000.0	18000.0	7617.2	Trill
101	Spectrogram 1	1	1106.961	1107.337	4000.0	18000.0	7617.2	Trill
102	Spectrogram 1	1	1111.897	1112.227	4000.0	18000.0	8203.1	Trill
103	Spectrogram 1	1	1116.408	1116.621	4000.0	18000.0	7421.9	Trill
104	Spectrogram 1	1	1124.530	1124.834	4000.0	18000.0	7031.2	Trill
105	Spectrogram 1	1	1146.214	1146.469	4000.0	18000.0	8007.8	Trill
106	Spectrogram 1	1	1149.550	1149.906	4000.0	18000.0	6835.9	Trill
107	Spectrogram 1	1	1153.947	1155.145	4000.0	18000.0	8007.8	Trillphee
108	Spectrogram 1	1	1163.758	1164.941	4000.0	18000.0	7812.5	Trillphee
109	Spectrogram 1	1	1179.012	1179.316	4000.0	18000.0	7031.2	Trill
110	Spectrogram 1	1	1183.835	1184.089	4000.0	18000.0	7421.9	Trill
111	Spectrogram 1	1	1185.445	1186.490	4000.0	18000.0	7617.2	Phee
112	Spectrogram 1	1	1193.047	1193.360	4000.0	18000.0	7812.5	Trill
113	Spectrogram 1	1	1203.089	1204.170	414.4	13535.9	7812.5	Trillphee
114	Spectrogram 1	1	1215.876	1216.079	4000.0	18000.0	7031.2	Trill
115	Spectrogram 1	1	1222.560	1223.001	4000.0	18000.0	7617.2	Trillphee
116	Spectrogram 1	1	1223.086	1223.648	966.9	14364.6	7617.2	Phee
117	Spectrogram 1	1	1225.948	1226.284	4000.0	18000.0	7031.2	Trill
118	Spectrogram 1	1	1231.528	1231.959	4000.0	18000.0	6640.6	Trill
119	Spectrogram 1	1	1241.903	1242.226	4000.0	18000.0	7031.2	Trill
120	Spectrogram 1	1	1249.643	1250.074	4000.0	18000.0	11328.1	Trill
121	Spectrogram 1	1	1275.832	1276.100	4000.0	18000.0	7421.9	Trill
122	Spectrogram 1	1	1277.184	1277.612	4000.0	18000.0	7421.9	Trill
123	Spectrogram 1	1	1287.214	1287.511	4000.0	18000.0	7031.2	Trill
124	Spectrogram 1	1	1287.639	1288.354	1519.3	11602.2	7617.2	Phee
125	Spectrogram 1	1	1292.321	1292.592	4000.0	18000.0	7226.6	Trill
126	Spectrogram 1	1	1293.346	1293.643	4000.0	18000.0	8007.8	Trill
127	Spectrogram 1	1	1297.913	1298.141	4000.0	18000.0	7226.6	Trill
128	Spectrogram 1	1	1338.283	1338.319	1795.6	13950.3	8007.8	Trill
129	Spectrogram 1	1	1338.378	1338.518	4000.0	18000.0	7421.9	Trill
130	Spectrogram 1	1	1352.753	1352.903	4000.0	18000.0	8007.8	Trill
131	Spectrogram 1	1	1352.952	1353.259	2624.3	10497.2	7617.2	Phee
132	Spectrogram 1	1	1353.295	1353.608	3314.9	10773.5	7617.2	Phee
133	Spectrogram 1	1	1356.046	1356.335	4000.0	18000.0	7421.9	Trill
134	Spectrogram 1	1	1359.826	1360.922	4000.0	18000.0	7812.5	Trillphee
135	Spectrogram 1	1	1369.988	1370.236	4000.0	18000.0	7812.5	Trill
136	Spectrogram 1	1	1370.285	1370.347	1381.2	10359.1	6835.9	Trill
137	Spectrogram 1	1	1380.696	1380.898	3911.6	17911.6	7617.2	Trill
138	Spectrogram 1	1	1382.181	1382.599	4000.0	18000.0	7226.6	Trill
139	Spectrogram 1	1	1384.422	1384.869	4000.0	18000.0	7421.9	Trill
140	Spectrogram 1	1	1389.657	1389.928	4000.0	18000.0	7421.9	Trill
141	Spectrogram 1	1	1405.648	1405.789	4000.0	18000.0	7421.9	Trill
142	Spectrogram 1	1	1405.812	1405.933	4000.0	18000.0	6640.6	Trill
143	Spectrogram 1	1	1413.877	1414.109	4000.0	18000.0	7812.5	Trill
144	Spectrogram 1	1	1424.332	1425.100	4000.0	18000.0	7617.2	Trillphee
145	Spectrogram 1	1	1441.876	1442.282	4000.0	18000.0	6640.6	Trill
146	Spectrogram 1	1	1448.524	1448.883	4000.0	18000.0	10546.9	Trill
147	Spectrogram 1	1	1452.342	1452.554	4000.0	18000.0	7812.5	Trill
148	Spectrogram 1	1	1452.608	1453.217	4000.0	18000.0	7617.2	Phee
149	Spectrogram 1	1	1453.230	1453.410	3453.0	10497.2	7812.5	Phee
150	Spectrogram 1	1	1465.319	1465.577	966.9	11326.0	7031.2	Trill
151	Spectrogram 1	1	1465.730	1466.086	4000.0	18000.0	7617.2	Phee
152	Spectrogram 1	1	1466.148	1466.230	4419.9	10497.2	7617.2	Phee
