Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
3	Spectrogram 1	1	223.997	224.330	4000.0	18000.0	7519.5	Trill	5.288191	18.553980	NaN	NaN	53.928461	0.000000
4	Spectrogram 1	1	227.190	227.480	4000.0	18000.0	6835.9	Trill	6.407358	18.150942	NaN	NaN	56.100160	0.000000
5	Spectrogram 1	1	236.420	236.680	4000.0	18000.0	7324.2	Trill	5.024620	18.030549	NaN	NaN	49.284141	0.000000
7	Spectrogram 1	1	412.060	412.966	4000.0	18000.0	8789.1	Phee	4.461275	28.868611	NaN	NaN	37.671200	0.000000
65	Spectrogram 1	1	413.543	414.326	7211.5	18365.4	8789.1	Phee						
8	Spectrogram 1	1	414.740	415.536	4000.0	18000.0	8691.4	Phee	4.423313	29.370732	NaN	NaN	37.218320	0.000000
12	Spectrogram 1	1	591.160	591.376	4000.0	18000.0	7128.9	Trill	4.285469	14.039648	NaN	NaN	35.242859	0.000000
14	Spectrogram 1	1	1184.440	1184.982	4000.0	18000.0	6250.0	Trill	10.266709	26.839267	NaN	NaN	69.624649	0.000000
16	Spectrogram 1	1	1505.627	1506.210	4000.0	18000.0	8496.1	Trill	5.938586	22.872512	NaN	NaN	71.031829	0.000000
17	Spectrogram 1	1	1506.380	1507.010	4000.0	18000.0	8105.5	Trill	11.069785	30.000000	NaN	NaN	91.651181	0.000000
18	Spectrogram 1	1	1507.110	1507.670	4000.0	18000.0	8105.5	Trill	12.552826	30.000000	NaN	NaN	97.040590	0.000000
19	Spectrogram 1	1	1507.730	1508.130	4000.0	18000.0	7714.8	Trill	13.088159	28.306261	NaN	NaN	118.098987	0.000000
21	Spectrogram 1	1	1683.230	1683.590	4000.0	18000.0	6738.3	Trill	5.901347	18.579667	NaN	NaN	51.853598	0.000000
22	Spectrogram 1	1	1716.330	1716.650	4000.0	18000.0	6347.7	Trill	4.193004	17.493507	NaN	NaN	57.188029	0.000000
23	Spectrogram 1	1	1778.790	1779.090	4000.0	18000.0	6152.3	Trill	6.512275	19.935278	NaN	NaN	51.329278	0.000000
25	Spectrogram 1	1	1971.366	1972.145	4000.0	18000.0	8203.1	Trill	6.663531	27.145830	NaN	NaN	75.568784	0.000000
26	Spectrogram 1	1	1972.300	1972.802	4000.0	18000.0	8886.7	Trill	6.144200	27.094899	NaN	NaN	79.441976	0.000000
27	Spectrogram 1	1	1972.950	1973.418	4000.0	18000.0	8886.7	Trill	7.602737	26.466134	NaN	NaN	86.165823	0.000000
31	Spectrogram 1	1	2033.110	2033.360	4000.0	18000.0	6445.3	Trill	9.615801	21.832943	NaN	NaN	72.763258	0.000000
34	Spectrogram 1	1	2080.330	2080.650	4000.0	18000.0	6640.6	Trill	11.493940	23.366788	NaN	NaN	74.809919	0.000000
35	Spectrogram 1	1	2123.330	2123.740	4000.0	18000.0	6347.7	Trill	5.227773	18.272088	NaN	NaN	60.447136	0.000000
36	Spectrogram 1	1	2160.730	2160.810	4000.0	18000.0	7910.2	Trill	6.174878	19.835082	NaN	NaN	52.239556	0.000000
37	Spectrogram 1	1	2165.330	2166.597	4000.0	18000.0	8398.4	Phee	6.048882	28.000763	NaN	NaN	53.312941	0.000000
38	Spectrogram 1	1	2166.910	2167.947	4000.0	18000.0	8398.4	Phee	6.115647	26.640347	NaN	NaN	45.233861	0.000000
40	Spectrogram 1	1	2326.100	2326.350	4000.0	18000.0	7324.2	Trill	4.343228	15.036373	NaN	NaN	44.161072	0.000000
41	Spectrogram 1	1	2483.620	2483.910	4000.0	18000.0	7519.5	Trill	9.065389	23.350468	NaN	NaN	70.702426	0.000000
44	Spectrogram 1	1	2525.950	2526.570	4000.0	18000.0	9082.0	Trill	10.782206	25.503134	NaN	NaN	97.568555	0.000000
66	Spectrogram 1	1	2526.721	2527.104	7403.8	10961.5	8886.7	Trill						
45	Spectrogram 1	1	2527.240	2527.590	4000.0	18000.0	9082.0	Trill	8.680637	22.248782	NaN	NaN	90.344873	0.000000
52	Spectrogram 1	1	2598.560	2598.636	4000.0	18000.0	10742.2	Sd-peep	6.126438	21.943687	NaN	NaN	40.298283	0.000000
57	Spectrogram 1	1	2768.930	2769.190	4000.0	18000.0	7226.6	Trill	4.076179	16.450054	NaN	NaN	43.254760	0.000000
