Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	41.974000	42.381000	4000.000000	18000.000000	8000.000000	Trill
2	Spectrogram 1	2	55.463000	55.513000	4000.000000	18000.000000	8000.000000	Twitter
3	Spectrogram 1	2	55.596000	55.652000	4000.000000	18000.000000	8000.000000	Twitter
4	Spectrogram 1	2	55.733000	55.794000	4000.000000	18000.000000	8000.000000	Twitter
5	Spectrogram 1	2	55.868000	55.930000	4000.000000	18000.000000	8000.000000	Twitter
6	Spectrogram 1	2	56.007000	56.073000	4000.000000	18000.000000	8000.000000	Twitter
7	Spectrogram 1	2	56.140000	56.211000	4000.000000	18000.000000	8000.000000	Twitter
8	Spectrogram 1	2	56.282000	56.336000	4000.000000	18000.000000	8000.000000	Twitter
9	Spectrogram 1	2	83.665000	83.846000	4000.000000	18000.000000	8000.000000	Trill
10	Spectrogram 1	2	150.593000	150.920000	4000.000000	18000.000000	8000.000000	Trill
11	Spectrogram 1	2	159.514000	159.659000	4000.000000	18000.000000	8000.000000	Trill
12	Spectrogram 1	2	183.352000	183.800000	4000.000000	18000.000000	8000.000000	Trill
13	Spectrogram 1	2	184.005000	184.746000	4000.000000	18000.000000	8000.000000	Phee
14	Spectrogram 1	2	184.777000	184.897000	4000.000000	18000.000000	8000.000000	Phee
15	Spectrogram 1	2	208.954000	209.228000	4000.000000	18000.000000	8000.000000	Trill
16	Spectrogram 1	2	210.264000	210.328000	4000.000000	18000.000000	8000.000000	Twitter
17	Spectrogram 1	2	210.414000	210.475000	4000.000000	18000.000000	8000.000000	Twitter
18	Spectrogram 1	2	210.554000	210.619000	4000.000000	18000.000000	8000.000000	Twitter
19	Spectrogram 1	2	210.694000	210.757000	4000.000000	18000.000000	8000.000000	Twitter
20	Spectrogram 1	2	210.824000	210.907000	4000.000000	18000.000000	8000.000000	Twitter
21	Spectrogram 1	2	210.990000	212.570000	4000.000000	18000.000000	8000.000000	Phee
22	Spectrogram 1	2	251.787000	251.838000	4000.000000	18000.000000	8000.000000	Trill
23	Spectrogram 1	2	251.920000	251.994000	4000.000000	18000.000000	8000.000000	Trill
24	Spectrogram 1	2	253.724000	253.828000	4000.000000	18000.000000	8000.000000	Trill
25	Spectrogram 1	2	254.266000	255.000000	4000.000000	18000.000000	8000.000000	Phee
26	Spectrogram 1	2	260.462000	260.588000	4000.000000	18000.000000	8000.000000	Trill
27	Spectrogram 1	2	264.709000	264.842000	4000.000000	18000.000000	8000.000000	Trill
28	Spectrogram 1	2	274.127000	274.445000	4000.000000	18000.000000	8000.000000	Trill
29	Spectrogram 1	2	280.895000	281.136000	4000.000000	18000.000000	8000.000000	Trill
30	Spectrogram 1	2	284.975000	285.202000	4000.000000	18000.000000	8000.000000	Trill
31	Spectrogram 1	2	290.932000	291.154000	4000.000000	18000.000000	8000.000000	Trill
32	Spectrogram 1	2	311.559000	311.796000	4000.000000	18000.000000	8000.000000	Trill
33	Spectrogram 1	2	316.741000	317.032000	4000.000000	18000.000000	8000.000000	Trill
34	Spectrogram 1	2	319.862000	321.473000	4000.000000	18000.000000	8000.000000	Trillphee
35	Spectrogram 1	2	397.783000	398.046000	4000.000000	18000.000000	8000.000000	Trill
36	Spectrogram 1	2	399.562000	399.894000	4000.000000	18000.000000	8000.000000	Trill
37	Spectrogram 1	2	553.273000	553.686000	4000.000000	18000.000000	8000.000000	Trill
38	Spectrogram 1	2	575.260000	575.565000	4000.000000	18000.000000	8000.000000	Trill
39	Spectrogram 1	2	616.548000	616.813000	4000.000000	18000.000000	8000.000000	Trill
40	Spectrogram 1	2	623.823000	624.034000	4000.000000	18000.000000	8000.000000	Trill
41	Spectrogram 1	2	631.995000	632.220000	4000.000000	18000.000000	8000.000000	Trill
42	Spectrogram 1	2	637.803000	638.101000	4000.000000	18000.000000	8000.000000	Trill
43	Spectrogram 1	2	646.018000	646.149000	4000.000000	18000.000000	8000.000000	Trill
44	Spectrogram 1	2	800.995000	801.336000	4000.000000	18000.000000	8000.000000	Trill
45	Spectrogram 1	2	839.330000	839.653000	4000.000000	18000.000000	8000.000000	Trill
46	Spectrogram 1	2	842.980000	843.292000	4000.000000	18000.000000	8000.000000	Trill
47	Spectrogram 1	2	845.257000	845.317000	4000.000000	18000.000000	8000.000000	Twitter
48	Spectrogram 1	2	845.398000	845.456000	4000.000000	18000.000000	8000.000000	Twitter
49	Spectrogram 1	2	845.531000	845.585000	4000.000000	18000.000000	8000.000000	Twitter
50	Spectrogram 1	2	845.661000	845.720000	4000.000000	18000.000000	8000.000000	Twitter
51	Spectrogram 1	2	845.786000	845.850000	4000.000000	18000.000000	8000.000000	Twitter
