Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	4	15.601	16.146	3240.7	8564.8	6445.3	Trill
2	Spectrogram 1	4	27.661	27.864	1785.7	13169.6	6835.9	Sd-peep string
3	Spectrogram 1	4	28.125	28.168	2008.9	10937.5	6054.7	Sd-peep
4	Spectrogram 1	4	36.320	37.045	446.4	12053.6	6054.7	Sd-peep string
5	Spectrogram 1	4	37.709	37.760	669.6	12053.6	5664.1	Sd-peep
6	Spectrogram 1	4	39.971	41.195	0.0	13169.6	195.3	Sd-peep string
7	Spectrogram 1	4	46.069	47.163	892.9	13839.3	6445.3	Twitter
8	Spectrogram 1	2	62.115	62.655	4464.3	11830.4	7421.9	Trill
9	Spectrogram 1	4	76.900	77.768	2455.4	19866.1	8203.1	Twitter
10	Spectrogram 1	2	143.889	144.471	3794.6	11383.9	8007.8	Trill
11	Spectrogram 1	4	168.762	169.547	892.9	14732.1	6640.6	Sa-peep string
12	Spectrogram 1	3	181.105	181.244	3348.2	9375.0	7421.9	Peep
13	Spectrogram 1	3	181.304	182.407	3125.0	13392.9	8007.8	Phee
14	Spectrogram 1	1	220.556	220.750	4687.5	11830.4	8203.1	T-peep
15	Spectrogram 1	2	228.120	228.351	5133.9	11383.9	8398.4	T-peep
16	Spectrogram 1	4	232.268	232.577	5133.9	12946.4	10156.2	Trill
17	Spectrogram 1	4	233.726	234.234	2678.6	10491.1	7031.2	Trill
18	Spectrogram 1	4	234.797	235.194	1339.3	13839.3	10156.2	Trill
19	Spectrogram 1	4	237.611	237.971	2901.8	14955.4	9960.9	Trill
20	Spectrogram 1	4	239.695	240.277	3571.4	11383.9	7617.2	Trill
21	Spectrogram 1	4	244.784	245.629	2008.9	14732.1	7226.6	Twitter
22	Spectrogram 1	3	257.780	258.261	3794.6	10491.1	7812.5	Peep string
23	Spectrogram 1	3	258.288	259.340	4000.0	18000.0	8203.1	Phee
24	Spectrogram 1	4	266.155	266.469	2008.9	12946.4	9765.6	Trill
25	Spectrogram 1	1	267.636	268.098	4241.1	13169.6	8398.4	Trillphee
26	Spectrogram 1	4	278.918	279.333	2702.7	13738.7	9765.6	Trill
27	Spectrogram 1	3	282.877	283.255	4955.0	12162.2	8203.1	Trill
28	Spectrogram 1	4	287.682	287.955	2252.3	13063.1	9960.9	Trill
29	Spectrogram 1	1	290.754	290.860	5855.9	11711.7	8398.4	T-peep
30	Spectrogram 1	3	292.172	292.527	4729.7	11711.7	7421.9	Trill
31	Spectrogram 1	4	294.512	294.914	3153.2	13513.5	9375.0	Trill
32	Spectrogram 1	3	300.284	302.071	2702.7	12162.2	8007.8	Phee
33	Spectrogram 1	4	304.460	304.834	1576.6	13288.3	7812.5	Trill
34	Spectrogram 1	4	312.592	313.008	3603.6	13964.0	10351.6	Trill
35	Spectrogram 1	4	321.078	322.556	225.2	16666.7	6250.0	Twitter
36	Spectrogram 1	4	326.148	327.316	2477.5	11261.3	4492.2	Trill
37	Spectrogram 1	4	327.578	328.650	3378.4	9684.7	6835.9	Phee
38	Spectrogram 1	4	331.417	331.731	3153.2	13288.3	10156.2	Trill
39	Spectrogram 1	2	341.219	341.463	4504.5	10135.1	7031.2	T-peep
40	Spectrogram 1	2	343.320	343.770	4000.0	18000.0	8007.8	Trillphee
41	Spectrogram 1	3	350.371	351.826	4279.3	11936.9	8203.1	Phee
42	Spectrogram 1	3	351.946	352.117	4054.1	10135.1	7031.2	Peep string
43	Spectrogram 1	4	353.431	354.189	2252.3	15315.3	6054.7	Twitter
44	Spectrogram 1	4	354.766	355.025	2027.0	12837.8	9960.9	Trill
45	Spectrogram 1	4	356.736	357.046	2252.3	13738.7	9375.0	Trill
46	Spectrogram 1	4	359.905	360.773	2927.9	14189.2	7617.2	Sa-peep string
47	Spectrogram 1	3	379.363	380.817	4128.4	11926.6	8203.1	Phee
48	Spectrogram 1	1	397.289	397.978	5275.2	11238.5	8007.8	Phee
49	Spectrogram 1	1	398.019	399.298	3440.4	12614.7	8593.7	Phee
50	Spectrogram 1	3	403.631	405.474	2981.7	12614.7	8398.4	Phee
51	Spectrogram 1	2	409.730	410.041	4000.0	18000.0	8398.4	Trill
52	Spectrogram 1	3	411.120	412.528	4000.0	18000.0	8203.1	Phee
53	Spectrogram 1	3	414.082	415.710	4000.0	18000.0	8007.8	Phee
54	Spectrogram 1	4	417.979	418.335	1605.5	13302.8	9765.6	Trill
55	Spectrogram 1	3	421.664	422.846	4357.8	11467.9	8203.1	Phee
56	Spectrogram 1	3	425.027	425.087	4587.2	9403.7	6250.0	Peep
57	Spectrogram 1	3	425.748	425.808	4000.0	18000.0	6445.3	Peep
58	Spectrogram 1	3	426.256	427.712	4000.0	18000.0	8398.4	Phee
59	Spectrogram 1	4	428.296	429.751	2522.9	13302.8	6445.3	Twitter
60	Spectrogram 1	4	429.839	431.136	4000.0	18000.0	6835.9	Phee
61	Spectrogram 1	4	431.326	431.746	3211.0	8945.0	5664.1	Phee
62	Spectrogram 1	1	435.687	436.019	5733.9	12156.0	8398.4	Trill
63	Spectrogram 1	4	439.738	440.399	2064.2	12156.0	9179.7	Trill
64	Spectrogram 1	4	440.611	441.165	4816.5	9403.7	6835.9	T-peep string
65	Spectrogram 1	4	441.521	441.826	2522.9	12614.7	9960.9	Trill
66	Spectrogram 1	4	445.872	446.759	1834.9	16972.5	11914.1	Twitter
67	Spectrogram 1	4	452.295	453.228	1834.9	13532.1	6250.0	Twitter
68	Spectrogram 1	4	457.858	458.574	2981.7	13073.4	4492.2	Trill
69	Spectrogram 1	1	462.764	462.944	4000.0	18000.0	8984.4	T-peep
70	Spectrogram 1	2	465.652	465.957	4816.5	12614.7	7812.5	Trill
71	Spectrogram 1	2	469.725	470.039	3440.4	11697.2	7617.2	Trill
72	Spectrogram 1	3	476.959	477.273	2752.3	11238.5	7226.6	Trill
73	Spectrogram 1	3	491.552	493.194	4000.0	18000.0	8593.7	Phee
74	Spectrogram 1	4	494.493	495.245	3211.0	14449.5	6640.6	Twitter
75	Spectrogram 1	2	497.552	497.958	4000.0	18000.0	8007.8	Trill
76	Spectrogram 1	4	518.104	518.428	2981.7	15367.0	5468.7	Trill
77	Spectrogram 1	4	523.721	523.924	2752.3	13761.5	9960.9	T-peep
78	Spectrogram 1	3	527.530	527.830	1146.8	14220.2	6835.9	Trill
79	Spectrogram 1	1	551.731	551.985	5733.9	11467.9	8398.4	Trill
80	Spectrogram 1	4	564.785	566.522	1834.9	15825.7	6445.3	Twitter
81	Spectrogram 1	4	567.324	567.601	1146.8	11467.9	8398.4	Trill
82	Spectrogram 1	4	570.776	571.177	2293.6	11467.9	9765.6	Trill
83	Spectrogram 1	4	573.578	574.128	2293.6	12844.0	9375.0	Trill
84	Spectrogram 1	4	582.572	582.942	1605.5	13073.4	9375.0	Trill
85	Spectrogram 1	4	585.825	586.065	3440.4	14449.5	9960.9	Trill
86	Spectrogram 1	2	588.688	588.938	4000.0	18000.0	7617.2	Trill
87	Spectrogram 1	4	594.310	594.647	2064.2	13532.1	10156.2	Trill
88	Spectrogram 1	2	601.550	601.896	4000.0	18000.0	8398.4	Trill
89	Spectrogram 1	3	613.534	613.636	5275.2	10091.7	7421.9	Peep
90	Spectrogram 1	3	613.654	614.947	3669.7	12385.3	8007.8	Phee
91	Spectrogram 1	1	616.141	616.261	5733.9	12156.0	8593.7	T-peep
92	Spectrogram 1	2	621.544	621.798	4357.8	11009.2	7421.9	Trill
93	Spectrogram 1	4	629.998	630.349	2293.6	13532.1	9765.6	Trill
94	Spectrogram 1	2	634.662	634.866	4000.0	18000.0	8007.8	Trill
95	Spectrogram 1	2	639.475	639.834	4000.0	18000.0	7617.2	Trill
96	Spectrogram 1	4	675.510	675.875	2981.7	13761.5	9960.9	Trill
97	Spectrogram 1	2	682.310	683.695	2752.3	15596.3	8007.8	Twitter
98	Spectrogram 1	3	690.677	691.725	3211.0	16284.4	7617.2	Twitter
99	Spectrogram 1	1	741.085	741.224	6192.7	11926.6	8398.4	T-peep
100	Spectrogram 1	4	752.356	753.303	2064.2	15367.0	6054.7	Twitter
101	Spectrogram 1	4	753.372	754.799	2981.7	15596.3	6835.9	Phee
102	Spectrogram 1	4	754.937	755.575	3440.4	9862.4	6445.3	Phee
103	Spectrogram 1	2	762.160	762.592	4000.0	18000.0	7617.2	Trill
104	Spectrogram 1	1	765.826	766.006	5275.2	11238.5	8007.8	T-peep
105	Spectrogram 1	1	766.108	766.242	5275.2	11009.2	8593.7	T-peep
106	Spectrogram 1	1	766.427	766.939	4587.2	12156.0	8593.7	Peep string
107	Spectrogram 1	4	781.086	781.243	2522.9	14449.5	5859.4	T-peep
108	Spectrogram 1	3	781.677	782.069	4128.4	11238.5	7617.2	Trill
109	Spectrogram 1	3	784.897	785.184	3211.0	11926.6	7812.5	Peep string
110	Spectrogram 1	3	785.216	786.301	2752.3	13532.1	8007.8	Phee
111	Spectrogram 1	1	806.923	807.034	5733.9	11467.9	8593.7	T-peep
112	Spectrogram 1	1	807.228	807.297	6422.0	10550.5	8593.7	Peep
113	Spectrogram 1	2	808.890	809.206	4000.0	18000.0	7812.5	Trill
114	Spectrogram 1	4	814.879	815.137	1146.8	12156.0	5078.1	T-peep
