Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	8.481	8.682	3875.4	15045.6	6738.3	Trill
2	Spectrogram 1	2	21.407	21.568	2031.4	16031.4	6152.3	Trill
3	Spectrogram 1	2	132.576	132.795	4000.0	18000.0	7617.2	Trill
4	Spectrogram 1	2	182.180	182.438	4000.0	18000.0	5371.1	Trill
5	Spectrogram 1	2	194.568	194.678	4000.0	18000.0	7421.9	Trill
6	Spectrogram 1	2	210.097	210.396	4000.0	18000.0	6250.0	Trill
7	Spectrogram 1	2	311.000	311.366	4000.0	18000.0	10839.8	Trill
8	Spectrogram 1	2	325.218	325.560	4000.0	18000.0	6640.6	Trill
9	Spectrogram 1	2	325.792	326.583	4000.0	18000.0	7617.2	Phee
10	Spectrogram 1	2	350.294	350.422	4000.0	18000.0	7812.5	Trill
11	Spectrogram 1	2	354.717	354.886	4000.0	18000.0	7324.2	Trill
12	Spectrogram 1	2	365.652	366.951	4000.0	18000.0	7519.5	Phee
14	Spectrogram 1	2	446.079	446.307	4000.0	18000.0	6445.3	Trill
15	Spectrogram 1	2	476.374	476.585	4000.0	18000.0	6640.6	Trill
16	Spectrogram 1	2	497.273	497.725	4000.0	18000.0	6347.7	Trill
17	Spectrogram 1	2	598.738	599.018	4000.0	18000.0	6835.9	Trill
18	Spectrogram 1	2	633.227	633.353	4000.0	18000.0	7226.6	Phee
19	Spectrogram 1	2	640.104	640.309	4000.0	18000.0	6543.0	Trill
20	Spectrogram 1	2	648.097	648.266	4000.0	18000.0	7617.2	Trill
21	Spectrogram 1	2	659.626	660.568	4000.0	18000.0	7519.5	Trill
23	Spectrogram 1	2	688.668	688.918	4000.0	18000.0	8007.8	Trill
24	Spectrogram 1	2	713.271	713.501	4000.0	18000.0	7128.9	Trill
25	Spectrogram 1	2	847.804	848.042	4000.0	18000.0	6152.3	Trill
26	Spectrogram 1	2	850.440	850.652	4000.0	18000.0	4687.5	Trill
27	Spectrogram 1	2	861.553	861.797	4000.0	18000.0	6543.0	Trill
28	Spectrogram 1	2	869.805	870.025	4000.0	18000.0	6152.3	Trill
29	Spectrogram 1	2	933.106	933.302	4000.0	18000.0	6835.9	Trill
30	Spectrogram 1	2	943.286	943.605	4000.0	18000.0	6250.0	Trill
31	Spectrogram 1	2	948.946	949.000	4000.0	18000.0	7714.8	Twitter
32	Spectrogram 1	2	949.072	949.132	4000.0	18000.0	7617.2	Twitter
33	Spectrogram 1	2	949.202	949.260	4000.0	18000.0	6933.6	Twitter
34	Spectrogram 1	2	949.334	949.392	4000.0	18000.0	6933.6	Twitter
35	Spectrogram 1	2	949.456	949.524	4000.0	18000.0	6933.6	Twitter
36	Spectrogram 1	2	949.586	949.658	4000.0	18000.0	6445.3	Twitter
37	Spectrogram 1	2	1004.108	1004.429	4000.0	18000.0	6445.3	Trill
39	Spectrogram 1	2	1009.118	1009.388	4000.0	18000.0	6640.6	Trill
40	Spectrogram 1	2	1014.390	1014.667	4000.0	18000.0	5078.1	Trill
41	Spectrogram 1	2	1024.701	1024.873	4000.0	18000.0	6933.6	Trill
42	Spectrogram 1	2	1027.606	1027.888	4000.0	18000.0	6738.3	Trill
43	Spectrogram 1	2	1041.714	1041.984	4000.0	18000.0	6933.6	Trill
44	Spectrogram 1	2	1050.142	1050.458	4000.0	18000.0	6933.6	Trill
45	Spectrogram 1	2	1076.848	1077.070	4000.0	18000.0	7128.9	Trill
46	Spectrogram 1	2	1085.561	1085.667	4000.0	18000.0	7421.9	Trill
47	Spectrogram 1	2	1088.344	1088.647	4000.0	18000.0	7519.5	Phee
48	Spectrogram 1	2	1088.702	1088.873	4000.0	18000.0	7519.5	Phee
49	Spectrogram 1	2	1088.976	1089.040	4000.0	18000.0	7617.2	Phee
50	Spectrogram 1	2	1112.097	1112.699	4000.0	18000.0	7421.9	Phee
51	Spectrogram 1	2	1126.326	1126.368	4000.0	18000.0	7421.9	Twitter
52	Spectrogram 1	2	1140.468	1140.726	4000.0	18000.0	6835.9	Trill
53	Spectrogram 1	2	1168.204	1168.322	4000.0	18000.0	6933.6	Trill
54	Spectrogram 1	2	1175.310	1175.583	4000.0	18000.0	6835.9	Trill
55	Spectrogram 1	2	1179.097	1179.390	4000.0	18000.0	6640.6	Trill
56	Spectrogram 1	2	1190.532	1190.782	4000.0	18000.0	7812.5	Trillphee
57	Spectrogram 1	2	1190.792	1191.663	4000.0	18000.0	8007.8	Phee
58	Spectrogram 1	2	1212.124	1212.362	4000.0	18000.0	7128.9	Trill
59	Spectrogram 1	2	1234.418	1234.670	4000.0	18000.0	7519.5	Trill
61	Spectrogram 1	2	1265.652	1265.837	3984.8	17984.8	7910.2	Trill
62	Spectrogram 1	2	1265.910	1266.029	4000.0	18000.0	7714.8	Phee
63	Spectrogram 1	2	1266.200	1266.252	4000.0	18000.0	7714.8	Phee
64	Spectrogram 1	2	1266.320	1266.466	4000.0	18000.0	7910.2	Phee
65	Spectrogram 1	2	1271.240	1271.391	4000.0	18000.0	7519.5	Trill
66	Spectrogram 1	2	1273.866	1274.102	3984.8	17984.8	7226.6	Trill
67	Spectrogram 1	2	1275.621	1275.787	4000.0	18000.0	8105.5	Trillphee
68	Spectrogram 1	2	1276.153	1276.257	4000.0	18000.0	7617.2	Phee
69	Spectrogram 1	2	1276.404	1276.475	4000.0	18000.0	7714.8	Phee
