Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	18.360	19.395	4000.0	18000.0	8398.4	Phee	4.513582	26.853064	NaN	NaN	45.138563	0.000000
2	Spectrogram 1	1	19.770	20.470	4000.0	18000.0	8007.8	Phee	4.915075	28.723988	NaN	NaN	46.719771	0.000000
3	Spectrogram 1	1	20.740	21.496	4000.0	18000.0	8007.8	Phee	4.937939	27.745195	NaN	NaN	46.062316	0.000000
8	Spectrogram 1	1	274.340	274.750	4000.0	18000.0	6445.3	Trill	12.685400	27.389961	NaN	NaN	97.611439	0.000000
9	Spectrogram 1	1	281.020	281.360	4000.0	18000.0	6543.0	Trill	14.761981	29.123013	NaN	NaN	94.266304	0.000000
10	Spectrogram 1	1	295.030	295.350	4000.0	18000.0	7128.9	Trill	13.748125	28.400317	NaN	NaN	87.742093	0.000000
11	Spectrogram 1	1	376.670	377.040	4000.0	18000.0	6543.0	Trill	5.171054	18.222033	NaN	NaN	48.847861	0.000000
12	Spectrogram 1	1	390.510	390.820	4000.0	18000.0	6640.6	Trill	4.598858	18.616174	NaN	NaN	45.376151	0.000000
15	Spectrogram 1	1	567.914	569.372	4000.0	18000.0	8398.4	Phee	4.230371	23.562431	NaN	NaN	87.907676	0.000000
16	Spectrogram 1	1	570.010	570.094	4000.0	18000.0	13378.9	Twitter	6.951358	25.501596	NaN	NaN	31.904533	0.000000
94	Spectrogram 1	1	570.173	570.253	6166.2	14008.0	8593.7	Twitter						
95	Spectrogram 1	1	570.312	570.385	5496.0	14745.3	6933.6	Twitter						
96	Spectrogram 1	1	570.458	570.524	5563.0	14678.3	6933.6	Twitter						
97	Spectrogram 1	1	570.584	570.637	5630.0	14477.2	6933.6	Twitter						
98	Spectrogram 1	1	570.690	570.750	5496.0	13739.9	6933.6	Twitter						
99	Spectrogram 1	1	570.803	570.882	5630.0	13002.7	6543.0	Twitter						
100	Spectrogram 1	1	570.922	570.995	5965.1	8445.0	8105.5	Twitter						
17	Spectrogram 1	1	577.262	577.567	4000.0	18000.0	11621.1	Trill	5.739421	19.765767	NaN	NaN	48.913032	0.000000
18	Spectrogram 1	1	595.520	596.020	4000.0	18000.0	6640.6	Trill	6.959763	21.219000	NaN	NaN	55.897926	0.000000
19	Spectrogram 1	1	758.156	759.538	4000.0	18000.0	8496.1	Phee	10.997597	30.000000	NaN	NaN	53.552569	0.000000
20	Spectrogram 1	1	1260.850	1261.482	4000.0	18000.0	6738.3	Trill	4.441657	17.142097	NaN	NaN	41.353753	0.000000
22	Spectrogram 1	1	1517.010	1517.210	4000.0	18000.0	6445.3	Trill	5.536283	13.939532	NaN	NaN	42.508609	0.000000
24	Spectrogram 1	1	1762.330	1762.590	4000.0	18000.0	7519.5	Trill	5.304593	15.497394	NaN	NaN	51.369727	0.000000
25	Spectrogram 1	1	1994.080	1994.430	4000.0	18000.0	7031.2	Trill	8.671156	20.047543	NaN	NaN	72.140746	0.000000
27	Spectrogram 1	1	2177.830	2178.080	4000.0	18000.0	7226.6	Trill	9.073068	19.080616	NaN	NaN	71.623739	0.000000
28	Spectrogram 1	1	2197.950	2198.390	4000.0	18000.0	9277.3	Trill	8.990459	21.078176	NaN	NaN	92.782857	0.000000
29	Spectrogram 1	1	2198.480	2198.870	4000.0	18000.0	8007.8	Trill	9.969977	24.249529	NaN	NaN	107.583720	0.000000
30	Spectrogram 1	1	2199.040	2199.380	4000.0	18000.0	8886.7	Trill	7.297515	21.147889	NaN	NaN	93.998901	0.000000
31	Spectrogram 1	1	2199.540	2199.880	4000.0	18000.0	8789.1	Trill	8.466434	21.760054	NaN	NaN	104.416189	0.000000
32	Spectrogram 1	1	2213.220	2213.300	4000.0	18000.0	7031.2	Tse	9.593640	12.201977	NaN	NaN	54.338750	0.000000
33	Spectrogram 1	1	2213.660	2214.000	4000.0	18000.0	8105.5	Trill	6.462840	18.929557	NaN	NaN	80.502619	0.000000
34	Spectrogram 1	1	2214.100	2214.510	4000.0	18000.0	7812.5	Trill	5.951589	18.752041	NaN	NaN	85.733529	0.000000
35	Spectrogram 1	1	2214.590	2214.980	4000.0	18000.0	7812.5	Trill	8.541680	22.052166	NaN	NaN	97.017756	0.000000
36	Spectrogram 1	1	2215.060	2215.450	4000.0	18000.0	9082.0	Trill	8.802688	21.860222	NaN	NaN	101.213747	0.000000
37	Spectrogram 1	1	2215.550	2215.910	4000.0	18000.0	8886.7	Trill	8.071545	19.800660	NaN	NaN	93.308864	0.000000
38	Spectrogram 1	1	2216.040	2216.140	4000.0	18000.0	6933.6	Trill	7.409719	13.568247	NaN	NaN	77.803513	0.000000
39	Spectrogram 1	1	2225.970	2226.020	4000.0	18000.0	7714.8	Tse	8.761680	11.353189	NaN	NaN	51.071601	0.000000
41	Spectrogram 1	1	2226.210	2226.660	4000.0	18000.0	8398.4	Trill	8.223317	23.441358	NaN	NaN	102.750316	0.000000
42	Spectrogram 1	1	2226.770	2227.230	4000.0	18000.0	9765.6	Trill	12.484682	26.693802	NaN	NaN	125.745588	0.000000
43	Spectrogram 1	1	2227.340	2227.820	4000.0	18000.0	8105.5	Trill	8.829261	23.309812	NaN	NaN	118.632505	0.000000
44	Spectrogram 1	1	2227.940	2228.290	4000.0	18000.0	8886.7	Trill	9.311597	22.394448	NaN	NaN	108.021926	0.000000
45	Spectrogram 1	1	2228.400	2228.480	4000.0	18000.0	6933.6	Twitter	7.064905	14.612229	NaN	NaN	81.254658	0.000000
46	Spectrogram 1	1	2254.620	2255.223	4000.0	18000.0	6640.6	Trill	9.114730	21.510634	NaN	NaN	68.949642	0.000000
110	Spectrogram 1	1	2266.006	2266.105	18421.1	21228.1	20898.4	Tse						
48	Spectrogram 1	1	2266.990	2267.083	4000.0	18000.0	17968.7	Tse	6.394453	10.456108	NaN	NaN	34.071195	0.000000
51	Spectrogram 1	1	2618.480	2618.760	4000.0	18000.0	6543.0	Trill	5.886196	18.068710	NaN	NaN	46.443397	0.000000
52	Spectrogram 1	1	2849.600	2849.890	4000.0	18000.0	6445.3	Trill	7.500973	19.481228	NaN	NaN	57.088874	0.000000
53	Spectrogram 1	1	2936.250	2936.290	4000.0	18000.0	11035.2	Trill	4.277761	14.668420	NaN	NaN	40.132541	0.000000
54	Spectrogram 1	1	3012.720	3012.910	4000.0	18000.0	6543.0	Trill	5.098150	14.145586	NaN	NaN	41.877313	0.000000
55	Spectrogram 1	1	3014.480	3014.720	4000.0	18000.0	6250.0	Trill	4.246904	12.802151	NaN	NaN	46.155693	0.000000
57	Spectrogram 1	1	3082.060	3082.480	4000.0	18000.0	7031.2	Trill	7.146287	18.667282	NaN	NaN	52.439605	0.000000
59	Spectrogram 1	1	3123.450	3123.780	4000.0	18000.0	6543.0	Trill	13.093747	26.139597	NaN	NaN	76.532136	0.000000
60	Spectrogram 1	1	3149.150	3149.480	4000.0	18000.0	6933.6	Trill	7.970865	17.715542	NaN	NaN	44.605501	0.000000
62	Spectrogram 1	1	3198.370	3198.600	4000.0	18000.0	6640.6	Trill	6.868884	21.827784	NaN	NaN	44.373570	0.000000
63	Spectrogram 1	1	3202.520	3202.870	4000.0	18000.0	7031.2	Trill	7.170058	19.488862	NaN	NaN	54.293287	0.000000
64	Spectrogram 1	1	3206.690	3207.029	4000.0	18000.0	6835.9	Trill	6.498640	18.801035	NaN	NaN	40.645875	0.000000
67	Spectrogram 1	1	3247.870	3248.060	4000.0	18000.0	7031.2	Trill	8.401966	18.946190	NaN	NaN	67.232556	0.000000
68	Spectrogram 1	1	3255.660	3255.931	4000.0	18000.0	6250.0	Trill	10.340882	20.665304	NaN	NaN	65.873952	0.000000
69	Spectrogram 1	1	3267.700	3268.180	4000.0	18000.0	6933.6	Trill	14.379077	24.902502	NaN	NaN	94.457023	0.000000
70	Spectrogram 1	1	3271.750	3272.130	4000.0	18000.0	6835.9	Trill	12.359585	26.794607	NaN	NaN	81.939319	0.000000
71	Spectrogram 1	1	3289.250	3289.600	4000.0	18000.0	12011.7	Trill	7.981615	22.071569	NaN	NaN	52.758749	0.000000
72	Spectrogram 1	1	3300.220	3300.570	4000.0	18000.0	6640.6	Trill	16.348725	29.768891	NaN	NaN	112.111164	0.000000
73	Spectrogram 1	1	3309.870	3310.285	4000.0	18000.0	6347.7	Trill	14.084174	30.000000	NaN	NaN	86.108563	0.000000
102	Spectrogram 1	2	3310.152	3311.352	7619.0	11428.6	8105.5	Twitter						
74	Spectrogram 1	1	3312.270	3312.333	4000.0	18000.0	10058.6	Twitter	10.932910	29.401301	NaN	NaN	42.716141	0.000000
75	Spectrogram 1	1	3312.430	3312.500	4000.0	18000.0	8593.7	Twitter	9.031168	25.545084	NaN	NaN	32.097858	0.000000
103	Spectrogram 1	1	3312.581	3312.650	5119.0	13452.4	8496.1	Twitter						
104	Spectrogram 1	1	3312.731	3312.788	5952.4	13214.3	8398.4	Twitter						
105	Spectrogram 1	1	3312.840	3312.915	5357.1	13571.4	6738.3	Twitter						
