Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	6.909	6.981	0.0	22282.6	8593.7	Twitter
2	Spectrogram 1	2	7.092	7.157	0.0	23188.4	7812.5	Twitter
3	Spectrogram 1	2	7.239	8.735	4000.0	18000.0	7812.5	Phee
4	Spectrogram 1	2	48.307	48.558	4000.0	18000.0	7031.2	Trill
5	Spectrogram 1	2	100.010	100.272	4000.0	18000.0	7421.9	Trill
6	Spectrogram 1	2	104.663	106.142	4000.0	18000.0	7812.5	Trillphee
7	Spectrogram 1	2	112.566	112.693	0.0	23731.9	9765.6	Twitter
8	Spectrogram 1	2	112.778	112.840	0.0	23731.9	7812.5	Twitter
9	Spectrogram 1	2	112.912	112.977	0.0	24637.7	7031.2	Twitter
10	Spectrogram 1	2	113.044	113.100	4000.0	18000.0	7031.2	Twitter
11	Spectrogram 1	2	113.174	113.228	4000.0	18000.0	7031.2	Twitter
12	Spectrogram 1	2	113.301	113.372	0.0	23913.0	7031.2	Twitter
13	Spectrogram 1	2	148.194	148.253	0.0	23007.2	9179.7	Twitter
14	Spectrogram 1	2	148.348	148.420	0.0	23731.9	7226.6	Twitter
15	Spectrogram 1	2	148.498	148.570	0.0	23913.0	8007.8	Twitter
16	Spectrogram 1	2	148.639	148.720	0.0	23913.0	7031.2	Twitter
17	Spectrogram 1	2	148.785	150.170	0.0	21739.1	7812.5	Phee
18	Spectrogram 1	2	159.563	159.841	4000.0	18000.0	12109.4	Trill
19	Spectrogram 1	2	369.291	369.500	4000.0	18000.0	5859.4	Trill
20	Spectrogram 1	2	369.634	369.696	2355.1	10688.4	7421.9	Phee
21	Spectrogram 1	2	369.732	370.333	4000.0	18000.0	7617.2	Phee
22	Spectrogram 1	2	370.365	370.427	3442.0	10869.6	7421.9	Phee
23	Spectrogram 1	2	499.778	500.046	4000.0	18000.0	7031.2	Trill
24	Spectrogram 1	2	503.257	503.508	4000.0	18000.0	8203.1	Trill
25	Spectrogram 1	2	523.204	524.419	4000.0	18000.0	7617.2	Trillphee
26	Spectrogram 1	2	616.108	617.264	4000.0	18000.0	7617.2	Trillphee
27	Spectrogram 1	2	620.691	621.138	4000.0	18000.0	11718.7	Trill
28	Spectrogram 1	2	628.635	628.945	4000.0	18000.0	6640.6	Trill
29	Spectrogram 1	2	630.147	630.209	1630.4	23731.9	10156.2	Twitter
30	Spectrogram 1	2	630.303	630.358	4000.0	18000.0	7812.5	Twitter
31	Spectrogram 1	2	630.439	630.501	3869.6	17869.6	7031.2	Twitter
32	Spectrogram 1	2	630.564	630.624	3869.6	17869.6	7226.6	Twitter
33	Spectrogram 1	2	630.688	630.748	4000.0	18000.0	7617.2	Twitter
34	Spectrogram 1	2	630.813	630.875	0.0	23913.0	7031.2	Twitter
35	Spectrogram 1	2	630.940	630.999	0.0	23731.9	7421.9	Twitter
36	Spectrogram 1	2	631.064	631.123	0.0	19565.2	7226.6	Twitter
37	Spectrogram 1	2	637.406	637.916	4000.0	21920.3	8007.8	Trill
38	Spectrogram 1	2	642.166	642.460	4000.0	18000.0	11914.1	Trill
39	Spectrogram 1	2	650.916	651.231	4000.0	18000.0	7031.2	Trill
40	Spectrogram 1	2	652.508	652.599	905.8	23550.7	9375.0	Twitter
41	Spectrogram 1	2	652.668	652.740	543.5	23731.9	7617.2	Twitter
42	Spectrogram 1	2	652.808	652.858	4000.0	18000.0	7617.2	Twitter
43	Spectrogram 1	2	652.935	653.004	0.0	24094.2	7617.2	Twitter
44	Spectrogram 1	2	653.066	653.135	0.0	24094.2	7617.2	Twitter
45	Spectrogram 1	2	667.676	667.813	4000.0	18000.0	7031.2	Trill
46	Spectrogram 1	2	671.792	672.076	4000.0	18000.0	12304.7	Trill
47	Spectrogram 1	2	673.768	673.846	4000.0	18000.0	8789.1	Twitter
48	Spectrogram 1	2	673.944	675.443	4000.0	18000.0	7812.5	Phee
49	Spectrogram 1	2	686.335	686.560	4000.0	18000.0	6250.0	Trill
50	Spectrogram 1	2	696.600	696.893	4000.0	18000.0	7031.2	Trill
51	Spectrogram 1	2	711.296	711.644	4000.0	18000.0	7226.6	Trill
52	Spectrogram 1	2	711.768	712.731	4000.0	18000.0	8007.8	Phee
53	Spectrogram 1	2	721.230	721.423	4000.0	18000.0	7031.2	Trill
54	Spectrogram 1	2	732.592	732.886	4000.0	18000.0	7812.5	Trill
55	Spectrogram 1	2	734.383	736.041	4000.0	18000.0	7812.5	Trillphee
56	Spectrogram 1	2	739.922	740.190	4000.0	18000.0	7031.2	Trill
57	Spectrogram 1	2	752.416	752.670	4000.0	18000.0	6835.9	Trill
58	Spectrogram 1	2	790.245	790.552	4000.0	18000.0	10156.2	Trill
59	Spectrogram 1	2	867.134	867.265	4000.0	18000.0	7421.9	Trill
60	Spectrogram 1	2	869.411	870.640	4000.0	18000.0	7812.5	Trillphee
61	Spectrogram 1	2	875.751	876.114	4000.0	18000.0	7421.9	Trill
62	Spectrogram 1	2	877.537	879.085	4000.0	18000.0	7812.5	Trillphee
63	Spectrogram 1	2	899.280	899.561	4000.0	18000.0	11523.4	Trill
64	Spectrogram 1	2	902.661	902.857	4000.0	18000.0	6640.6	Trill
65	Spectrogram 1	2	905.360	905.562	0.0	22101.4	8789.1	Trill
66	Spectrogram 1	2	905.810	907.019	4000.0	18000.0	7812.5	Phee
67	Spectrogram 1	2	933.214	933.345	4000.0	18000.0	7812.5	Trill
68	Spectrogram 1	2	942.710	943.990	4000.0	18000.0	8789.1	Trillphee
69	Spectrogram 1	2	958.592	958.769	4000.0	18000.0	11132.8	Trill
70	Spectrogram 1	2	961.537	961.648	4000.0	18000.0	9375.0	Twitter
71	Spectrogram 1	2	961.739	961.801	0.0	19021.7	8593.7	Twitter
72	Spectrogram 1	2	961.873	961.942	0.0	24275.4	7226.6	Twitter
73	Spectrogram 1	2	962.014	962.066	0.0	24275.4	7226.6	Twitter
74	Spectrogram 1	2	962.138	962.200	0.0	24275.4	7031.2	Twitter
75	Spectrogram 1	2	962.272	962.337	0.0	24094.2	7031.2	Twitter
76	Spectrogram 1	2	962.396	962.468	0.0	23913.0	7031.2	Twitter
77	Spectrogram 1	2	962.530	962.598	0.0	24275.4	7031.2	Twitter
78	Spectrogram 1	2	962.654	962.735	0.0	23913.0	6640.6	Twitter
79	Spectrogram 1	2	962.797	962.859	0.0	16666.7	6835.9	Twitter
80	Spectrogram 1	2	967.453	967.809	4000.0	18000.0	11328.1	Trill
81	Spectrogram 1	2	986.614	986.939	4000.0	18000.0	7031.2	Trill
82	Spectrogram 1	2	1015.411	1015.627	4000.0	18000.0	7031.2	Trill
83	Spectrogram 1	2	1023.659	1024.103	4000.0	18000.0	10937.5	Trill
84	Spectrogram 1	2	1104.984	1105.202	4000.0	18000.0	8203.1	Trill
85	Spectrogram 1	2	1105.362	1105.421	1087.0	20108.7	7617.2	Phee
86	Spectrogram 1	2	1105.451	1105.509	0.0	18840.6	7617.2	Phee
87	Spectrogram 1	2	1105.535	1105.598	0.0	18659.4	7617.2	Phee
88	Spectrogram 1	2	1105.637	1105.774	0.0	19384.1	7812.5	Phee
89	Spectrogram 1	2	1105.823	1105.885	0.0	18297.1	7812.5	Phee
90	Spectrogram 1	2	1105.931	1105.993	0.0	18478.3	7812.5	Phee
91	Spectrogram 1	2	1109.547	1109.910	4000.0	18000.0	7226.6	Trill
92	Spectrogram 1	2	1185.152	1185.410	4000.0	18000.0	12109.4	Trill
93	Spectrogram 1	2	1190.910	1191.247	4000.0	18000.0	7421.9	Trill
94	Spectrogram 1	2	1337.305	1337.521	4000.0	18000.0	7226.6	Trill
95	Spectrogram 1	2	1399.318	1399.491	2173.9	13043.5	7421.9	Trill
96	Spectrogram 1	2	1399.674	1400.650	4000.0	18000.0	7812.5	Phee
97	Spectrogram 1	2	1476.620	1477.021	4000.0	18000.0	11328.1	Trill
98	Spectrogram 1	2	1529.521	1530.785	4000.0	18000.0	7812.5	Trillphee
99	Spectrogram 1	2	1555.041	1555.724	4000.0	18000.0	7812.5	Phee
100	Spectrogram 1	2	1638.392	1638.666	4000.0	18000.0	7031.2	Trill
101	Spectrogram 1	2	1653.770	1653.985	4000.0	18000.0	6250.0	Trill
102	Spectrogram 1	2	1654.119	1654.802	4000.0	18000.0	7812.5	Phee
