Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	11.040	12.127	4000.0	18000.0	8398.4	Phee	10.539490	30.000000	NaN	NaN	43.377008	0.000000
2	Spectrogram 1	1	12.460	13.257	4000.0	18000.0	8398.4	Phee	8.298985	26.921107	NaN	NaN	31.395191	0.000000
3	Spectrogram 1	1	13.580	14.393	4000.0	18000.0	8105.5	Phee	11.603252	30.000000	NaN	NaN	41.459013	0.000000
4	Spectrogram 1	1	25.940	26.579	4000.0	18000.0	8398.4	Phee	6.494701	29.299969	NaN	NaN	34.807270	0.000000
107	Spectrogram 1	1	26.997	27.657	5106.4	17446.8	8398.4	Phe						
108	Spectrogram 1	1	28.101	28.747	5531.9	17766.0	8105.5	Phee						
5	Spectrogram 1	1	29.130	29.773	4000.0	18000.0	8105.5	Phee	5.849521	27.741041	NaN	NaN	30.790740	0.000000
6	Spectrogram 1	1	30.120	30.739	4000.0	18000.0	7910.2	Phee	5.599726	27.012542	NaN	NaN	31.912285	0.000000
9	Spectrogram 1	1	67.740	68.060	4000.0	18000.0	7519.5	Trill	5.425159	21.610912	NaN	NaN	74.151613	0.000000
10	Spectrogram 1	1	73.244	73.692	4000.0	18000.0	11523.4	Trill	5.940603	13.843649	NaN	NaN	70.828542	0.000000
12	Spectrogram 1	1	79.700	80.480	4000.0	18000.0	8496.1	Trillphee	10.150545	30.342617	NaN	NaN	74.290449	0.000000
15	Spectrogram 1	1	131.790	132.118	4000.0	18000.0	7128.9	Trill	7.920766	18.209002	NaN	NaN	56.344213	0.000000
19	Spectrogram 1	1	212.800	213.070	4000.0	18000.0	7617.2	Trill	5.606542	16.965717	NaN	NaN	46.350560	0.000000
20	Spectrogram 1	1	220.220	220.570	4000.0	18000.0	6933.6	Trill	13.617230	25.885156	NaN	NaN	83.092560	0.000000
21	Spectrogram 1	1	250.860	251.120	4000.0	18000.0	7714.8	Trill	6.530257	19.878198	NaN	NaN	53.457185	0.000000
25	Spectrogram 1	1	297.910	298.546	4000.0	18000.0	8203.1	Trill	5.389980	21.338550	NaN	NaN	58.740424	0.000000
27	Spectrogram 1	1	316.630	317.350	4000.0	18000.0	9082.0	Trill	8.645382	24.421611	NaN	NaN	94.520766	0.000000
32	Spectrogram 1	1	331.860	332.654	4000.0	18000.0	8886.7	Trillphee	7.459227	23.376346	NaN	NaN	88.270802	0.000000
41	Spectrogram 1	1	372.910	373.260	4000.0	18000.0	7421.9	Trill	6.315825	20.129900	NaN	NaN	43.849928	0.000000
42	Spectrogram 1	1	392.200	393.040	4000.0	18000.0	7714.8	Trillphee	5.440039	21.303981	NaN	NaN	84.941829	0.000000
43	Spectrogram 1	1	422.360	423.120	4000.0	18000.0	8593.7	Trillphee	14.360094	29.440402	NaN	NaN	174.587232	0.000000
45	Spectrogram 1	1	442.860	444.040	4000.0	18000.0	8496.1	Phee	5.269948	26.649116	NaN	NaN	85.942954	0.000000
46	Spectrogram 1	1	451.240	451.980	4000.0	18000.0	8398.4	Trillphee	7.446029	20.652972	NaN	NaN	77.771535	0.000000
48	Spectrogram 1	1	459.290	460.112	4000.0	18000.0	8496.1	Phee	9.636821	31.352312	NaN	NaN	63.147141	0.000000
49	Spectrogram 1	1	460.500	461.211	4000.0	18000.0	8496.1	Phee	9.352507	30.000000	NaN	NaN	48.144084	0.000000
50	Spectrogram 1	1	461.560	462.315	4000.0	18000.0	8593.7	Phee	8.509311	30.000000	NaN	NaN	45.645622	0.000000
51	Spectrogram 1	1	499.640	500.756	4000.0	18000.0	8007.8	Phee	10.921468	30.000000	NaN	NaN	61.346000	0.000000
52	Spectrogram 1	1	501.140	501.998	4000.0	18000.0	8300.8	Phee	9.435399	30.000000	NaN	NaN	51.870235	0.000000
54	Spectrogram 1	1	507.980	508.390	4000.0	18000.0	7031.2	Trill	14.843836	30.000000	NaN	NaN	138.741985	0.000000
59	Spectrogram 1	1	531.610	531.870	4000.0	18000.0	7910.2	Trill	9.776829	25.032748	NaN	NaN	89.819087	0.000000
60	Spectrogram 1	1	538.680	539.060	4000.0	18000.0	7714.8	Trill	10.000256	25.209196	NaN	NaN	100.266353	0.000000
61	Spectrogram 1	1	541.440	541.690	4000.0	18000.0	6543.0	Trill	13.621106	25.703257	NaN	NaN	105.075315	0.000000
62	Spectrogram 1	1	559.060	559.660	4000.0	18000.0	8398.4	Trill	8.066073	23.720012	NaN	NaN	94.426199	0.000000
63	Spectrogram 1	1	566.010	566.330	4000.0	18000.0	7031.2	Trill	6.658321	19.749356	NaN	NaN	63.488780	0.000000
69	Spectrogram 1	1	580.670	581.060	4000.0	18000.0	7910.2	Trill	6.010041	19.160236	NaN	NaN	69.300466	0.000000
70	Spectrogram 1	1	589.290	589.630	4000.0	18000.0	6933.6	Trill	10.725764	21.024397	NaN	NaN	96.033679	0.000000
74	Spectrogram 1	1	605.420	605.980	4000.0	18000.0	8300.8	Trill	8.340515	22.207632	NaN	NaN	94.177840	0.000000
75	Spectrogram 1	1	624.730	625.703	4000.0	18000.0	8105.5	Phee	9.080122	32.568698	NaN	NaN	73.920022	0.000000
76	Spectrogram 1	1	626.070	626.110	4000.0	18000.0	6347.7	Phee	6.120688	13.852430	NaN	NaN	107.488380	0.000000
78	Spectrogram 1	1	649.770	650.583	4000.0	18000.0	8593.7	Phee	8.876117	28.564071	NaN	NaN	55.940592	0.000000
79	Spectrogram 1	1	650.910	651.682	4000.0	18000.0	8300.8	Phee	9.163797	28.269736	NaN	NaN	38.527887	0.000000
80	Spectrogram 1	1	652.020	652.735	4000.0	18000.0	8300.8	Phee	9.755159	28.950756	NaN	NaN	43.948066	0.000000
83	Spectrogram 1	1	691.710	692.400	4000.0	18000.0	8593.7	Trillphee	6.702810	29.027740	NaN	NaN	92.816314	0.000000
90	Spectrogram 1	1	739.090	740.189	4000.0	18000.0	8105.5	Phee	4.581315	27.017464	NaN	NaN	72.777739	0.000000
