Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	10.860	12.460	4000.0	18000.0	8105.5	Phee	7.977166	31.051634	NaN	NaN	41.618245	0.000000
2	Spectrogram 1	1	28.710	29.760	4000.0	18000.0	8691.4	Trillphee	7.079593	23.099319	NaN	NaN	100.758435	0.000000
4	Spectrogram 1	1	40.810	42.170	4000.0	18000.0	8300.8	Phee	5.965106	27.205204	NaN	NaN	80.789664	0.000000
6	Spectrogram 1	1	55.060	56.020	4000.0	18000.0	8496.1	Trillphee	10.773421	30.000000	NaN	NaN	130.197045	0.000000
13	Spectrogram 1	1	91.966	93.210	4000.0	18000.0	8398.4	Phee	10.130029	30.000000	NaN	NaN	89.197292	0.000000
14	Spectrogram 1	1	93.570	94.454	4000.0	18000.0	8203.1	Phee	10.373754	30.277109	NaN	NaN	65.386581	0.000000
17	Spectrogram 1	1	126.380	127.150	4000.0	18000.0	8886.7	Trill	12.596334	30.000000	NaN	NaN	125.853565	0.000000
19	Spectrogram 1	1	147.400	148.120	4000.0	18000.0	8203.1	Trill	7.711531	17.480657	NaN	NaN	72.100922	0.000000
20	Spectrogram 1	1	153.010	153.640	4000.0	18000.0	7519.5	Trill	6.455941	14.754164	NaN	NaN	79.552152	0.000000
21	Spectrogram 1	1	154.070	154.683	4000.0	18000.0	7910.2	Trill	7.300037	17.631348	NaN	NaN	66.907769	0.000000
25	Spectrogram 1	1	161.840	162.686	4000.0	18000.0	8007.8	Trillphee	7.911924	28.874333	NaN	NaN	103.689129	0.000000
29	Spectrogram 1	1	174.320	174.930	4000.0	18000.0	7714.8	Trill	7.207950	19.859066	NaN	NaN	87.004826	0.000000
30	Spectrogram 1	1	183.910	184.250	4000.0	18000.0	8105.5	Trill	12.107989	24.757274	NaN	NaN	50.882761	0.000000
31	Spectrogram 1	1	193.780	194.700	4000.0	18000.0	8398.4	Trillphee	13.933083	30.000000	NaN	NaN	148.974551	0.000000
34	Spectrogram 1	1	208.790	209.120	4000.0	18000.0	7128.9	Trill	9.994379	25.140118	NaN	NaN	92.686603	0.000000
38	Spectrogram 1	1	221.680	222.977	4000.0	18000.0	8300.8	Phee	8.586844	30.000000	NaN	NaN	63.260308	0.000000
39	Spectrogram 1	1	223.270	223.330	4000.0	18000.0	6738.3	Phee	9.680265	19.441922	NaN	NaN	129.206828	0.000000
41	Spectrogram 1	1	268.120	269.129	4000.0	18000.0	8203.1	Phee	10.324421	30.000000	NaN	NaN	61.789283	0.000000
42	Spectrogram 1	1	269.390	270.108	4000.0	18000.0	8007.8	Phee	10.599051	30.000000	NaN	NaN	48.744748	0.000000
43	Spectrogram 1	1	270.450	270.520	4000.0	18000.0	6543.0	Trill	5.455535	22.294040	NaN	NaN	59.796281	0.000000
50	Spectrogram 1	1	385.950	386.390	4000.0	18000.0	7324.2	Trill	11.805312	27.907593	NaN	NaN	87.946404	0.000000
51	Spectrogram 1	1	389.760	390.226	4000.0	18000.0	7031.2	Trill	9.920152	23.602442	NaN	NaN	55.020969	0.000000
52	Spectrogram 1	1	409.610	409.996	4000.0	18000.0	6835.9	Trill	7.376577	20.340759	NaN	NaN	52.319011	0.000000
53	Spectrogram 1	1	423.870	424.660	4000.0	18000.0	7031.2	Trill	15.122711	30.000000	NaN	NaN	162.293974	0.000000
54	Spectrogram 1	1	430.210	430.480	4000.0	18000.0	7519.5	Trill	11.601562	23.611417	NaN	NaN	90.572619	0.000000
56	Spectrogram 1	1	437.000	437.350	4000.0	18000.0	7617.2	Trill	4.763123	14.054597	NaN	NaN	49.626842	0.000000
57	Spectrogram 1	1	439.170	439.810	4000.0	18000.0	8593.7	Trill	6.115505	20.090524	NaN	NaN	63.328651	0.000000
58	Spectrogram 1	1	479.850	480.104	4000.0	18000.0	7128.9	Trill	12.216990	25.926833	NaN	NaN	103.122700	0.000000
60	Spectrogram 1	1	493.620	493.980	4000.0	18000.0	6933.6	Trill	12.281334	24.881690	NaN	NaN	105.128600	0.000000
61	Spectrogram 1	1	500.460	500.830	4000.0	18000.0	6933.6	Trill	11.345411	24.048727	NaN	NaN	86.399839	0.000000
62	Spectrogram 1	1	505.340	505.740	4000.0	18000.0	7031.2	Trill	13.012284	26.139623	NaN	NaN	95.834702	0.000000
63	Spectrogram 1	1	520.280	520.890	4000.0	18000.0	8203.1	Trill	9.949952	26.119198	NaN	NaN	102.182086	0.000000
64	Spectrogram 1	1	528.250	528.610	4000.0	18000.0	6835.9	Trill	12.223725	24.581794	NaN	NaN	116.717904	0.000000
65	Spectrogram 1	1	535.250	536.030	4000.0	18000.0	8496.1	Trill	14.209805	30.000000	NaN	NaN	171.168968	0.000000
66	Spectrogram 1	1	551.750	552.580	4000.0	18000.0	7226.6	Trill	14.796141	29.056540	NaN	NaN	137.746113	0.000000
67	Spectrogram 1	1	569.330	570.182	4000.0	18000.0	8203.1	Trillphee	11.046643	27.015294	NaN	NaN	127.886572	0.000000
68	Spectrogram 1	1	575.890	576.780	4000.0	18000.0	8203.1	Trillphee	16.073805	30.000000	NaN	NaN	180.853742	0.000000
71	Spectrogram 1	1	619.230	620.764	4000.0	18000.0	8105.5	Phee	9.432358	31.684709	NaN	NaN	81.011922	0.000000
72	Spectrogram 1	1	650.968	651.400	4000.0	18000.0	7812.5	Trill	4.796347	18.565779	NaN	NaN	54.014187	0.000000
73	Spectrogram 1	1	677.840	678.530	4000.0	18000.0	7128.9	Trill	7.575205	18.437802	NaN	NaN	74.587360	0.000000
75	Spectrogram 1	1	687.590	688.240	4000.0	18000.0	6738.3	Trill	7.302526	19.728594	NaN	NaN	77.725897	0.000000
83	Spectrogram 1	1	782.530	783.931	4000.0	18000.0	8496.1	Phee	10.948376	30.000000	NaN	NaN	115.013615	0.000000
85	Spectrogram 1	1	792.933	793.769	4000.0	18000.0	8007.8	Trillphee	8.519097	23.759205	NaN	NaN	105.794025	0.000000
87	Spectrogram 1	1	824.470	825.872	4000.0	18000.0	8398.4	Phee	12.046787	30.952818	NaN	NaN	67.503493	0.000000
88	Spectrogram 1	1	826.200	827.067	4000.0	18000.0	8007.8	Phee	10.110138	30.000000	NaN	NaN	46.469392	0.000000
89	Spectrogram 1	1	840.050	840.380	4000.0	18000.0	8007.8	Trill	11.345318	21.276366	NaN	NaN	93.939565	0.000000
90	Spectrogram 1	1	865.990	866.279	4000.0	18000.0	7812.5	Trill	5.139800	15.754066	NaN	NaN	51.962239	0.000000
93	Spectrogram 1	1	876.540	876.850	4000.0	18000.0	6835.9	Trill	13.783695	24.740849	NaN	NaN	116.636730	0.000000
94	Spectrogram 1	1	879.620	880.240	4000.0	18000.0	8300.8	Trill	10.438303	25.240022	NaN	NaN	104.171985	0.000000
95	Spectrogram 1	1	887.920	888.305	4000.0	18000.0	7226.6	Trill	7.648793	17.167900	NaN	NaN	69.447926	0.000000
96	Spectrogram 1	1	916.180	917.000	4000.0	18000.0	8300.8	Trillphee	12.134877	30.000000	NaN	NaN	162.206954	0.000000
97	Spectrogram 1	1	932.870	933.190	4000.0	18000.0	6835.9	Trill	12.631463	25.370683	NaN	NaN	100.171487	0.000000
98	Spectrogram 1	1	942.900	943.230	4000.0	18000.0	7031.2	Trill	15.091820	27.073677	NaN	NaN	129.311035	0.000000
100	Spectrogram 1	1	963.120	963.470	4000.0	18000.0	7031.2	Trill	14.853195	24.756295	NaN	NaN	111.201692	0.000000
101	Spectrogram 1	1	966.460	967.011	4000.0	18000.0	8105.5	Trill	8.454620	16.602491	NaN	NaN	85.399907	0.000000
103	Spectrogram 1	1	973.370	974.130	4000.0	18000.0	7324.2	Trill	7.433389	20.951030	NaN	NaN	80.144382	0.000000
108	Spectrogram 1	1	1009.124	1009.550	4000.0	18000.0	8496.1	Trill	7.772801	19.025238	NaN	NaN	77.226361	0.000000
109	Spectrogram 1	1	1009.630	1010.050	4000.0	18000.0	8007.8	Trill	9.441113	27.035480	NaN	NaN	115.121127	0.000000
110	Spectrogram 1	1	1010.160	1010.480	4000.0	18000.0	8691.4	Trill	7.668899	24.260872	NaN	NaN	89.683088	0.000000
111	Spectrogram 1	1	1010.590	1010.874	4000.0	18000.0	7910.2	Trill	9.026746	25.124496	NaN	NaN	101.815786	0.000000
112	Spectrogram 1	1	1010.970	1011.060	4000.0	18000.0	6835.9	Trill	6.410429	19.248496	NaN	NaN	87.883804	0.000000
116	Spectrogram 1	1	1034.913	1036.170	4000.0	18000.0	8593.7	Phee	5.693730	21.042165	NaN	NaN	100.093661	0.000000
118	Spectrogram 1	1	1083.850	1084.130	4000.0	18000.0	7617.2	Trill	4.863680	17.609010	NaN	NaN	71.741991	0.000000
119	Spectrogram 1	1	1084.220	1084.550	4000.0	18000.0	6933.6	Trill	7.266719	23.205801	NaN	NaN	83.429840	0.000000
120	Spectrogram 1	1	1084.650	1085.090	4000.0	18000.0	8203.1	Trill	6.134900	23.489473	NaN	NaN	77.567026	0.000000
121	Spectrogram 1	1	1085.200	1085.460	4000.0	18000.0	8203.1	Trill	6.000648	23.010734	NaN	NaN	63.436107	0.000000
134	Spectrogram 1	1	1472.780	1473.260	4000.0	18000.0	6835.9	Trill	7.684108	17.857479	NaN	NaN	79.443040	0.000000
135	Spectrogram 1	1	1473.360	1473.620	4000.0	18000.0	7910.2	Trill	6.164806	17.633792	NaN	NaN	69.525364	0.000000
136	Spectrogram 1	1	1473.710	1473.960	4000.0	18000.0	7128.9	Trill	8.783363	20.099905	NaN	NaN	106.547421	0.000000
137	Spectrogram 1	1	1474.060	1474.280	4000.0	18000.0	7812.5	Trill	4.455365	15.780773	NaN	NaN	71.738753	0.000000
263	Spectrogram 1	1	1474.338	1474.534	4849.1	13146.6	6835.9	Trill-twitter						
138	Spectrogram 1	1	1474.640	1474.730	4000.0	18000.0	6738.3	Twitter	4.844781	16.901059	NaN	NaN	78.196296	0.000000
140	Spectrogram 1	1	1503.890	1503.930	4000.0	18000.0	11035.2	Sd-peep	7.043064	18.234059	NaN	NaN	53.151800	0.000000
141	Spectrogram 1	1	1504.100	1504.520	4000.0	18000.0	7128.9	Trill	5.740602	15.330669	NaN	NaN	65.326371	0.000000
142	Spectrogram 1	1	1504.610	1505.070	4000.0	18000.0	8496.1	Trillphee	7.897268	22.151182	NaN	NaN	103.778471	0.000000
264	Spectrogram 1	1	1505.215	1505.520	5926.7	14762.9	7519.5	Trill						
265	Spectrogram 1	1	1505.613	1505.908	5926.7	17780.2	7519.5	Trill						
143	Spectrogram 1	1	1506.020	1506.220	4000.0	18000.0	7128.9	Trill	4.615881	16.835730	NaN	NaN	62.769839	0.000000
144	Spectrogram 1	1	1506.319	1506.390	4000.0	18000.0	6738.3	Trill-twitter	5.750569	15.512830	NaN	NaN	62.014044	0.000000
146	Spectrogram 1	1	1546.700	1547.020	4000.0	18000.0	8007.8	Trill	5.979465	15.452118	NaN	NaN	73.740774	0.000000
147	Spectrogram 1	1	1547.100	1547.470	4000.0	18000.0	7910.2	Trill	6.243753	19.512845	NaN	NaN	83.267531	0.000000
148	Spectrogram 1	1	1547.570	1547.930	4000.0	18000.0	7910.2	Trill	5.197841	18.265371	NaN	NaN	81.704966	0.000000
149	Spectrogram 1	1	1548.030	1548.340	4000.0	18000.0	7226.6	Trill	4.791592	17.659591	NaN	NaN	73.266141	0.000000
150	Spectrogram 1	1	1548.420	1548.610	4000.0	18000.0	7128.9	Trill	4.762054	18.254874	NaN	NaN	74.485949	0.000000
151	Spectrogram 1	1	1548.720	1548.810	4000.0	18000.0	6835.9	Twitter	6.008661	17.664308	NaN	NaN	86.893992	0.000000
152	Spectrogram 1	1	1632.640	1632.740	4000.0	18000.0	6445.3	Trill	8.777995	21.377471	NaN	NaN	76.548381	0.000000
153	Spectrogram 1	1	1632.890	1632.990	4000.0	18000.0	7324.2	Trill	10.129626	18.358969	NaN	NaN	93.163555	0.000000
154	Spectrogram 1	1	1640.310	1640.670	4000.0	18000.0	8789.1	Trill	6.525401	9.117761	NaN	NaN	54.123448	0.000000
159	Spectrogram 1	1	1694.710	1695.067	4000.0	18000.0	7324.2	Trill	7.408587	15.682415	NaN	NaN	78.771304	0.000000
160	Spectrogram 1	1	1695.160	1695.590	4000.0	18000.0	8105.5	Trill	6.092876	20.700938	NaN	NaN	84.366548	0.000000
161	Spectrogram 1	1	1695.690	1696.020	4000.0	18000.0	7128.9	Trill	7.448881	22.064884	NaN	NaN	93.171153	0.000000
162	Spectrogram 1	1	1696.110	1696.420	4000.0	18000.0	7128.9	Trill	5.897243	18.325144	NaN	NaN	75.337643	0.000000
163	Spectrogram 1	1	1696.510	1696.710	4000.0	18000.0	7128.9	Trill-twitter	6.315446	17.478850	NaN	NaN	82.724317	0.000000
164	Spectrogram 1	1	1696.800	1696.890	4000.0	18000.0	6543.0	Twitter	7.479486	17.245289	NaN	NaN	83.829923	0.000000
165	Spectrogram 1	1	1768.370	1768.630	4000.0	18000.0	7226.6	Trill	7.145775	14.460695	NaN	NaN	81.211688	0.000000
166	Spectrogram 1	1	1768.740	1768.880	4000.0	18000.0	7226.6	Trill	5.907444	13.981635	NaN	NaN	71.564453	0.000000
167	Spectrogram 1	1	1769.010	1769.330	4000.0	18000.0	7910.2	Trill	6.542125	17.172306	NaN	NaN	81.871005	0.000000
168	Spectrogram 1	1	1769.440	1769.830	4000.0	18000.0	7226.6	Trill	5.845417	16.721666	NaN	NaN	74.486382	0.000000
169	Spectrogram 1	1	1769.930	1770.200	4000.0	18000.0	7226.6	Trill	6.688590	17.484140	NaN	NaN	93.638955	0.000000
170	Spectrogram 1	1	1770.320	1770.480	4000.0	18000.0	7226.6	Trill	7.432719	18.680011	NaN	NaN	91.633183	0.000000
266	Spectrogram 1	1	1770.583	1770.680	4633.6	12176.7	6640.6	Twitter						
171	Spectrogram 1	1	1792.460	1792.490	4000.0	18000.0	8007.8	Sd-peep	6.715495	16.810390	NaN	NaN	45.522332	0.000000
172	Spectrogram 1	1	1792.674	1792.820	4000.0	18000.0	6347.7	Trill	8.333053	16.933673	NaN	NaN	86.817922	0.000000
267	Spectrogram 1	1	1792.914	1793.177	5603.4	13577.6	7031.2	Trill						
173	Spectrogram 1	1	1793.310	1793.480	4000.0	18000.0	7910.2	Trill	4.573874	12.303077	NaN	NaN	45.744090	0.000000
268	Spectrogram 1	1	1793.583	1793.754	5495.7	13146.6	7128.9	Trill						
174	Spectrogram 1	1	1793.870	1793.980	4000.0	18000.0	7128.9	Trill	6.986873	16.279412	NaN	NaN	64.301940	0.000000
176	Spectrogram 1	1	1809.190	1809.240	4000.0	18000.0	7128.9	Sd-peep	5.893096	15.863601	NaN	NaN	41.845423	0.000000
179	Spectrogram 1	1	1896.180	1896.650	4000.0	18000.0	10546.9	Trill	9.783711	20.820553	NaN	NaN	87.466508	0.000000
180	Spectrogram 1	1	1899.620	1899.999	4000.0	18000.0	10351.6	Trill	10.304198	20.116495	NaN	NaN	68.334036	0.000000
184	Spectrogram 1	1	2041.470	2041.730	4000.0	18000.0	6835.9	Trill	5.363233	13.898182	NaN	NaN	70.818025	0.000000
185	Spectrogram 1	1	2041.870	2042.070	4000.0	18000.0	7910.2	Trill	6.486547	18.413644	NaN	NaN	92.396533	0.000000
186	Spectrogram 1	1	2042.150	2042.380	4000.0	18000.0	7812.5	Trill	5.925780	12.567867	NaN	NaN	64.579121	0.000000
187	Spectrogram 1	1	2042.520	2042.720	4000.0	18000.0	7519.5	Trill	6.362772	15.723075	NaN	NaN	84.676473	0.000000
188	Spectrogram 1	1	2042.810	2043.000	4000.0	18000.0	7128.9	Trill	6.832379	17.960586	NaN	NaN	94.645052	0.000000
189	Spectrogram 1	1	2043.090	2043.260	4000.0	18000.0	7031.2	Trill	8.493018	18.592208	NaN	NaN	101.097036	0.000000
190	Spectrogram 1	1	2043.350	2043.440	4000.0	18000.0	6933.6	Twitter	9.820287	16.196416	NaN	NaN	96.542344	0.000000
191	Spectrogram 1	1	2077.340	2077.810	4000.0	18000.0	6835.9	Trill	8.741892	22.904827	NaN	NaN	96.798570	0.000000
192	Spectrogram 1	1	2077.960	2078.100	4000.0	18000.0	7617.2	Trill	7.053875	21.119055	NaN	NaN	91.924545	0.000000
193	Spectrogram 1	1	2078.190	2078.350	4000.0	18000.0	7617.2	Trill	4.825581	16.890681	NaN	NaN	62.648309	0.000000
194	Spectrogram 1	1	2078.460	2078.590	4000.0	18000.0	7617.2	Trill	5.487586	18.782873	NaN	NaN	79.772873	0.000000
195	Spectrogram 1	1	2078.740	2078.800	4000.0	18000.0	6738.3	Twitter	7.126805	17.234504	NaN	NaN	90.666084	0.000000
198	Spectrogram 1	1	2198.770	2199.300	4000.0	18000.0	6738.3	Trill	8.145536	22.318813	NaN	NaN	87.711388	0.000000
204	Spectrogram 1	1	2362.160	2362.680	4000.0	18000.0	6835.9	Trill	10.733163	26.129172	NaN	NaN	104.222129	0.000000
205	Spectrogram 1	1	2362.830	2362.913	4000.0	18000.0	7324.2	Trill	4.893731	14.158129	NaN	NaN	64.311885	0.000000
269	Spectrogram 1	1	2363.047	2363.098	5387.9	11422.4	6933.6	Trill						
