Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
277	Spectrogram 1	1	3598.848583508	3598.898020000	445.1	18000.0	2343.7	egg
428	Spectrogram 1	1	3597.781887751	3597.821640388	1261.1	7195.8	2343.7	egg
10	Spectrogram 1	1	159.882020000	160.848020000	4000.0	18000.0	8593.7	phee
11	Spectrogram 1	1	160.906020000	161.086020000	4000.0	18000.0	4980.5	phee
12	Spectrogram 1	1	161.630020000	162.375840884	4000.0	18000.0	8398.4	phee
13	Spectrogram 1	1	162.864020000	163.588296311	4000.0	18000.0	8007.8	phee
35	Spectrogram 1	1	715.586020000	716.464020000	4000.0	18000.0	8691.4	phee
36	Spectrogram 1	1	717.384020000	718.178020000	4000.0	18000.0	8398.4	phee
37	Spectrogram 1	1	718.612020000	719.367554222	4000.0	18000.0	8398.4	phee
41	Spectrogram 1	1	834.580020000	835.471797248	4000.0	18000.0	8398.4	phee
42	Spectrogram 1	1	835.616020000	835.813007382	4000.0	18000.0	4687.5	phee
43	Spectrogram 1	1	836.180719273	836.912830337	4000.0	18000.0	8496.1	phee
44	Spectrogram 1	1	837.336858464	838.029216890	4000.0	18000.0	8496.1	phee
45	Spectrogram 1	1	838.486020000	838.558020000	4000.0	18000.0	7031.2	phee
46	Spectrogram 1	1	838.632020000	838.696020000	4000.0	18000.0	6933.6	phee
53	Spectrogram 1	1	974.132020000	975.110020000	4000.0	18000.0	8984.4	phee
54	Spectrogram 1	1	975.574020000	976.406020000	4000.0	18000.0	8593.7	phee
55	Spectrogram 1	1	976.820020000	977.596020000	4000.0	18000.0	8496.1	phee
61	Spectrogram 1	1	1118.620915968	1119.333150713	4000.0	18000.0	8398.4	phee
63	Spectrogram 1	1	1119.896313070	1120.658238611	4000.0	18000.0	8398.4	phee
65	Spectrogram 1	1	1121.131957534	1121.874006757	4000.0	18000.0	8398.4	phee
66	Spectrogram 1	1	1122.284784005	1122.963891553	4000.0	18000.0	8496.1	phee
75	Spectrogram 1	1	1272.572020000	1273.458020000	4000.0	18000.0	8496.1	phee
76	Spectrogram 1	1	1273.922020000	1274.706020000	4000.0	18000.0	8203.1	phee
77	Spectrogram 1	1	1287.803861159	1288.539284943	4000.0	18000.0	8691.4	phee
78	Spectrogram 1	1	1288.606020000	1288.704920930	4000.0	18000.0	5273.4	phee
79	Spectrogram 1	1	1288.920020000	1289.000020000	4000.0	18000.0	4882.8	phee
80	Spectrogram 1	1	1289.602020000	1290.228772012	4000.0	18000.0	8593.7	phee
83	Spectrogram 1	1	1290.619672942	1291.295467769	4000.0	18000.0	8593.7	phee
85	Spectrogram 1	1	1291.650020000	1292.268864498	4000.0	18000.0	8691.4	phee
94	Spectrogram 1	1	1472.458020000	1473.396291974	4000.0	18000.0	8105.5	phee
95	Spectrogram 1	1	1473.899825375	1474.730020000	4000.0	18000.0	8300.8	phee
96	Spectrogram 1	1	1475.152020000	1475.932020000	4000.0	18000.0	8105.5	phee
116	Spectrogram 1	1	1747.872020000	1748.844020000	4000.0	18000.0	8691.4	phee
117	Spectrogram 1	1	1749.272330649	1750.112020000	4000.0	18000.0	8496.1	phee
118	Spectrogram 1	1	1750.494020000	1751.238020000	4000.0	18000.0	8496.1	phee
119	Spectrogram 1	1	1751.586020000	1752.364020000	4000.0	18000.0	8496.1	phee
124	Spectrogram 1	1	1843.385566019	1844.299876669	4000.0	18000.0	8398.4	phee
125	Spectrogram 1	1	1844.793471910	1845.651466324	4000.0	18000.0	8593.7	phee
126	Spectrogram 1	1	1846.131810687	1846.883798069	4000.0	18000.0	8398.4	phee
131	Spectrogram 1	1	1960.720136650	1961.836523203	4000.0	18000.0	6835.9	phee
133	Spectrogram 1	1	1962.470020000	1962.526020000	4000.0	18000.0	6445.3	phee
143	Spectrogram 1	1	2115.742020000	2116.742694037	4000.0	18000.0	6738.3	phee
157	Spectrogram 1	1	2317.768020000	2319.366020000	4000.0	18000.0	8398.4	phee
191	Spectrogram 1	1	2547.303706292	2548.589709472	4000.0	18000.0	8398.4	phee
198	Spectrogram 1	1	2674.166020000	2674.256020000	4000.0	18000.0	7128.9	phee
200	Spectrogram 1	1	2675.324020000	2676.378604309	4000.0	18000.0	7128.9	phee
207	Spectrogram 1	1	2786.360460234	2787.402848968	4000.0	18000.0	8496.1	phee
219	Spectrogram 1	1	3013.431530681	3014.276020000	4000.0	18000.0	8593.7	phee
220	Spectrogram 1	1	3015.176020000	3015.882865376	4000.0	18000.0	8398.4	phee
222	Spectrogram 1	1	3016.450020000	3017.092008083	4000.0	18000.0	8398.4	phee
225	Spectrogram 1	1	3017.430020000	3018.065947687	4000.0	18000.0	8398.4	phee
227	Spectrogram 1	1	3028.380020000	3028.996491560	4000.0	18000.0	8300.8	phee
230	Spectrogram 1	1	3029.822020000	3030.428020000	4000.0	18000.0	8300.8	phee
231	Spectrogram 1	1	3030.492020000	3030.786419797	4000.0	18000.0	5175.8	phee
232	Spectrogram 1	1	3031.080020000	3031.709609030	4000.0	18000.0	7910.2	phee
234	Spectrogram 1	1	3032.110020000	3032.734299006	4000.0	18000.0	8593.7	phee
235	Spectrogram 1	1	3033.070020000	3033.754616687	4000.0	18000.0	8593.7	phee
252	Spectrogram 1	1	3370.654020000	3371.476020000	4000.0	18000.0	8496.1	phee
253	Spectrogram 1	1	3371.592020000	3371.770629305	4000.0	18000.0	4687.5	phee
254	Spectrogram 1	1	3372.178020000	3373.012899209	4000.0	18000.0	8496.1	phee
255	Spectrogram 1	1	3373.392020000	3374.122020000	4000.0	18000.0	8496.1	phee
288	Spectrogram 1	1	4006.632020000	4007.746020000	4000.0	18000.0	8593.7	phee
