Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	13.970	14.400	4000.0	18000.0	7031.2	Trill	6.956289	20.085561	NaN	NaN	56.543032	0.000000
2	Spectrogram 1	1	34.820	35.130	4000.0	18000.0	7421.9	Trill	5.222046	15.657189	NaN	NaN	50.883007	0.000000
3	Spectrogram 1	1	74.690	74.940	4000.0	18000.0	6445.3	Trill	5.676519	18.715549	NaN	NaN	49.549662	0.000000
4	Spectrogram 1	1	159.630	160.072	4000.0	18000.0	6250.0	Trill	4.227285	17.600807	NaN	NaN	34.421497	0.000000
5	Spectrogram 1	1	161.780	162.210	4000.0	18000.0	6445.3	Trill	4.720711	17.568895	NaN	NaN	44.679078	0.000000
7	Spectrogram 1	1	218.820	218.910	4000.0	18000.0	14648.4	Sd-peep	9.033179	29.131134	NaN	NaN	52.645563	0.000000
8	Spectrogram 1	1	220.040	220.144	4000.0	18000.0	10937.5	Sd-peep	6.250633	23.590999	NaN	NaN	38.548884	0.000000
15	Spectrogram 1	1	256.790	257.070	4000.0	18000.0	6054.7	Trill	4.340997	19.156877	NaN	NaN	41.907832	0.000000
16	Spectrogram 1	1	289.540	289.796	4000.0	18000.0	6445.3	Trill	8.563833	19.468344	NaN	NaN	54.147240	0.000000
19	Spectrogram 1	1	318.590	318.950	4000.0	18000.0	6445.3	Trill	9.504152	24.018556	NaN	NaN	68.632074	0.000000
20	Spectrogram 1	1	337.426	337.731	4000.0	18000.0	6835.9	Trill	8.724964	16.762251	NaN	NaN	36.926579	0.000000
22	Spectrogram 1	1	454.490	454.799	4000.0	18000.0	6640.6	Trill	4.347359	16.271615	NaN	NaN	45.320194	0.000000
24	Spectrogram 1	1	526.260	526.344	4000.0	18000.0	10351.6	Sd-peep	6.089890	24.736168	NaN	NaN	50.607016	0.000000
26	Spectrogram 1	1	526.620	527.200	4000.0	18000.0	7617.2	Trill	7.300372	22.168260	NaN	NaN	93.244040	0.000000
27	Spectrogram 1	1	527.320	527.980	4000.0	18000.0	8398.4	Trill	8.365393	26.191725	NaN	NaN	103.863450	0.000000
28	Spectrogram 1	1	528.150	528.620	4000.0	18000.0	7617.2	Trill	7.197918	21.714382	NaN	NaN	85.577906	0.000000
29	Spectrogram 1	1	533.140	533.222	4000.0	18000.0	10546.9	Sd-peep	6.057643	26.732800	NaN	NaN	46.674137	0.000000
30	Spectrogram 1	1	533.490	533.583	4000.0	18000.0	10351.6	Sd-peep	7.904911	25.833419	NaN	NaN	57.915883	0.000000
31	Spectrogram 1	1	533.800	533.885	4000.0	18000.0	10156.2	Sd-peep	7.242442	18.184213	NaN	NaN	59.972272	0.000000
32	Spectrogram 1	1	534.180	534.262	4000.0	18000.0	10546.9	Sd-peep	5.924322	19.612889	NaN	NaN	47.753038	0.000000
33	Spectrogram 1	1	534.720	534.792	4000.0	18000.0	10546.9	Sd-peep	5.331737	20.765555	NaN	NaN	34.206582	0.000000
35	Spectrogram 1	1	554.130	554.470	4000.0	18000.0	6250.0	Trill	11.592569	25.945964	NaN	NaN	89.769070	0.000000
37	Spectrogram 1	1	568.650	568.870	4000.0	18000.0	6640.6	Trill	5.206772	14.166131	NaN	NaN	46.118661	0.000000
39	Spectrogram 1	1	608.720	609.020	4000.0	18000.0	6640.6	Trill	6.345002	22.953835	NaN	NaN	54.829148	0.000000
40	Spectrogram 1	1	620.530	620.860	4000.0	18000.0	6250.0	Trill	6.607561	20.776360	NaN	NaN	67.238029	0.000000
41	Spectrogram 1	1	623.330	623.730	4000.0	18000.0	7031.2	Trill	7.326136	18.652803	NaN	NaN	59.524199	0.000000
43	Spectrogram 1	1	645.040	645.540	4000.0	18000.0	6640.6	Trill	8.533780	23.287248	NaN	NaN	83.077863	0.000000
44	Spectrogram 1	1	684.400	684.900	4000.0	18000.0	7031.2	Trill	9.119333	24.262474	NaN	NaN	69.468368	0.000000
45	Spectrogram 1	1	684.980	685.360	4000.0	18000.0	8203.1	Trill	8.324398	24.496846	NaN	NaN	75.458085	0.000000
46	Spectrogram 1	1	685.460	685.820	4000.0	18000.0	8984.4	Trill	8.305865	26.672594	NaN	NaN	78.790255	0.000000
47	Spectrogram 1	1	685.960	686.144	4000.0	18000.0	7421.9	Trill	5.135928	16.399621	NaN	NaN	53.454407	0.000000
48	Spectrogram 1	1	703.380	703.430	4000.0	18000.0	9765.6	Sd-peep	8.588305	23.023864	NaN	NaN	48.301493	0.000000
49	Spectrogram 1	1	703.620	704.147	4000.0	18000.0	8398.4	Trill	8.702959	25.983927	NaN	NaN	90.915157	0.000000
50	Spectrogram 1	1	704.290	704.896	4000.0	18000.0	10156.2	Trill	9.570502	30.000000	NaN	NaN	109.448783	0.000000
51	Spectrogram 1	1	705.040	705.505	4000.0	18000.0	8203.1	Trill	7.643074	26.497396	NaN	NaN	93.781909	0.000000
52	Spectrogram 1	1	705.620	705.959	4000.0	18000.0	7617.2	Trill	8.257193	23.181208	NaN	NaN	98.464995	0.000000
53	Spectrogram 1	1	708.150	708.220	4000.0	18000.0	10351.6	Sd-peep	9.012132	18.958125	NaN	NaN	51.423350	0.000000
54	Spectrogram 1	1	708.820	708.890	4000.0	18000.0	10351.6	Sd-peep	6.974501	20.474991	NaN	NaN	37.972190	0.000000
55	Spectrogram 1	1	710.100	710.167	4000.0	18000.0	10351.6	Sd-peep	5.448963	20.640856	NaN	NaN	39.864661	0.000000
56	Spectrogram 1	1	781.270	781.600	4000.0	18000.0	6445.3	Trill	5.591218	18.665349	NaN	NaN	50.925695	0.000000
57	Spectrogram 1	1	792.610	793.170	4000.0	18000.0	6640.6	Trill	9.775853	27.077382	NaN	NaN	79.045731	0.000000
58	Spectrogram 1	1	793.250	793.640	4000.0	18000.0	9375.0	Trill	9.059642	23.351228	NaN	NaN	89.075391	0.000000
