Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	34.950	35.168	4000.0	18000.0	7226.6	Trill
2	Spectrogram 1	1	38.444	38.676	4000.0	18000.0	7226.6	Trill
3	Spectrogram 1	1	58.548	58.710	3614.5	17614.5	7226.6	Trill
4	Spectrogram 1	1	64.897	65.064	4000.0	18000.0	8007.8	Trill
5	Spectrogram 1	1	65.220	66.700	4000.0	18000.0	8007.8	Phee
6	Spectrogram 1	1	94.680	94.869	4000.0	18000.0	7226.6	Trill
7	Spectrogram 1	1	161.230	163.081	4000.0	18000.0	8007.8	Phee
8	Spectrogram 1	1	198.306	199.165	4000.0	18000.0	7812.5	Trillphee
9	Spectrogram 1	1	199.198	199.407	0.0	18206.5	7812.5	Phee
10	Spectrogram 1	1	199.436	199.560	0.0	18342.4	7812.5	Phee
11	Spectrogram 1	1	199.629	199.681	0.0	18478.3	8007.8	Phee
12	Spectrogram 1	1	213.414	213.871	3733.7	17733.7	7031.2	Trill
13	Spectrogram 1	1	218.397	218.433	1358.7	13315.2	9375.0	Twitter
14	Spectrogram 1	1	218.524	218.580	4000.0	18000.0	7812.5	Twitter
15	Spectrogram 1	1	218.665	218.710	4000.0	18000.0	7812.5	Twitter
16	Spectrogram 1	1	218.789	218.838	4000.0	18000.0	7812.5	Twitter
17	Spectrogram 1	1	218.906	218.960	4000.0	18000.0	7812.5	Twitter
18	Spectrogram 1	1	219.027	219.086	4000.0	18000.0	7617.2	Twitter
19	Spectrogram 1	1	219.151	219.217	3869.6	17869.6	7617.2	Twitter
20	Spectrogram 1	1	219.283	219.333	3733.7	17733.7	7421.9	Twitter
21	Spectrogram 1	1	219.422	219.445	3532.6	9375.0	7421.9	Twitter
22	Spectrogram 1	1	225.870	226.109	3869.6	17869.6	6640.6	Trill
23	Spectrogram 1	1	240.840	241.066	4000.0	18000.0	7421.9	Trill
24	Spectrogram 1	1	281.613	282.844	951.1	12907.6	7812.5	Trillphee
25	Spectrogram 1	1	282.867	282.971	3804.3	11277.2	7812.5	Phee
26	Spectrogram 1	1	283.023	283.121	3940.2	11005.4	7812.5	Phee
27	Spectrogram 1	1	337.428	338.254	4000.0	18000.0	7812.5	Trillphee
28	Spectrogram 1	1	338.293	338.368	4076.1	10326.1	7812.5	Phee
29	Spectrogram 1	1	338.394	338.443	4483.7	10190.2	7812.5	Phee
30	Spectrogram 1	1	338.496	338.564	4755.4	9782.6	7812.5	Phee
31	Spectrogram 1	1	338.600	338.662	2853.3	10326.1	7812.5	Phee
32	Spectrogram 1	1	338.705	338.767	3668.5	9918.5	7812.5	Phee
33	Spectrogram 1	1	345.258	346.078	4000.0	18000.0	7617.2	Trillphee
34	Spectrogram 1	1	346.104	346.274	4483.7	9646.7	7812.5	Phee
35	Spectrogram 1	1	346.313	346.375	4891.3	9375.0	7812.5	Phee
36	Spectrogram 1	1	346.427	346.483	3804.3	10597.8	7812.5	Phee
37	Spectrogram 1	1	346.545	346.603	3532.6	9782.6	7812.5	Phee
38	Spectrogram 1	1	346.744	346.793	3940.2	9782.6	7812.5	Phee
39	Spectrogram 1	1	356.601	356.670	4000.0	18000.0	8398.4	Twitter
40	Spectrogram 1	1	356.774	358.378	4000.0	18000.0	7617.2	Phee
41	Spectrogram 1	1	362.732	364.544	4000.0	18000.0	7617.2	Trillphee
42	Spectrogram 1	1	375.348	377.138	3869.6	17869.6	7812.5	Phee
43	Spectrogram 1	1	398.478	398.690	4000.0	18000.0	7812.5	Trill
44	Spectrogram 1	1	398.719	400.136	1087.0	17391.3	7812.5	Phee
45	Spectrogram 1	1	407.660	409.466	4000.0	18000.0	7812.5	Trillphee
