Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	121.077	121.208	1893.9	18000.0	4882.8	Trill
2	Spectrogram 1	2	262.188	262.390	0.0	18939.4	195.3	Trill
3	Spectrogram 1	2	266.697	266.774	0.0	17045.5	195.3	Trill
4	Spectrogram 1	2	431.292	431.470	0.0	18181.8	11132.8	Trill
5	Spectrogram 1	2	459.783	460.013	0.0	17045.5	195.3	Trill
6	Spectrogram 1	2	598.611	598.817	1136.4	18000.0	5468.7	Trill
7	Spectrogram 1	2	666.873	667.156	4000.0	18000.0	6835.9	Trill
8	Spectrogram 1	2	759.451	760.224	4000.0	18000.0	7226.6	Trillphee
9	Spectrogram 1	2	763.297	763.635	4000.0	18000.0	10351.6	Trill
10	Spectrogram 1	2	1597.561	1598.005	4000.0	18000.0	8007.8	Trill
11	Spectrogram 1	2	1598.124	1598.597	4000.0	18000.0	8593.7	Phee
12	Spectrogram 1	2	1716.682	1716.926	4000.0	18000.0	5859.4	Trill
13	Spectrogram 1	2	1792.837	1793.144	4000.0	18000.0	7421.9	Trill
14	Spectrogram 1	2	1939.800	1940.005	4000.0	18000.0	4492.2	Trill
15	Spectrogram 1	2	1985.093	1985.605	4000.0	18000.0	10937.5	Trill
16	Spectrogram 1	2	1995.243	1995.545	4000.0	18000.0	10937.5	Trill
17	Spectrogram 1	2	2250.811	2251.205	4000.0	18000.0	10351.6	Trill
18	Spectrogram 1	2	2392.821	2392.934	4000.0	18000.0	7617.2	Trill
19	Spectrogram 1	2	3171.507	3171.723	4000.0	18000.0	7617.2	Trill
20	Spectrogram 1	2	3278.801	3279.081	4000.0	18000.0	11914.1	Trill
