Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	61.507	62.744	4000.0	18000.0	7226.6	Phee	6.108560	30.000000	NaN	NaN	139.616852	0.000000
262	Spectrogram 1	1	63.200	64.344	5082.4	13873.6	7226.6	Phee						
2	Spectrogram 1	1	91.742	92.040	4000.0	18000.0	6835.9	Trill	6.271167	16.939197	NaN	NaN	45.345803	0.000000
3	Spectrogram 1	1	140.534	140.872	4000.0	18000.0	6640.6	Trill	8.560434	22.533568	NaN	NaN	98.949939	0.000000
4	Spectrogram 1	1	202.470	203.114	4000.0	18000.0	7421.9	Trill	13.300702	28.107868	NaN	NaN	107.232887	0.000000
5	Spectrogram 1	1	203.269	203.360	6481.5	16453.0	8203.1	Trill						
6	Spectrogram 1	1	230.888	231.822	4000.0	18000.0	8593.7	Phee	12.902317	29.130229	NaN	NaN	43.558832	0.000000
7	Spectrogram 1	1	232.320	233.024	4000.0	18000.0	8007.8	Phee	13.713167	29.822861	NaN	NaN	41.047144	0.000000
8	Spectrogram 1	1	233.410	234.090	4000.0	18000.0	8203.1	Phee	13.496408	29.383991	NaN	NaN	42.074933	0.000000
9	Spectrogram 1	1	234.460	235.104	4000.0	18000.0	8203.1	Phee	9.236010	24.301815	NaN	NaN	35.400695	0.000000
10	Spectrogram 1	1	252.240	252.966	4000.0	18000.0	8398.4	Phee	9.670719	27.480033	NaN	NaN	35.604556	0.000000
11	Spectrogram 1	1	253.388	253.458	4000.0	18000.0	7031.2	Trill	7.776717	25.353785	NaN	NaN	97.850269	0.000000
12	Spectrogram 1	1	254.505	255.103	4000.0	18000.0	8203.1	Phee	10.839165	28.372739	NaN	NaN	34.422543	0.000000
13	Spectrogram 1	1	255.644	256.213	4000.0	18000.0	8203.1	Phee	12.169753	30.000000	NaN	NaN	35.168094	0.000000
14	Spectrogram 1	1	256.653	257.223	4000.0	18000.0	8203.1	Phee	10.180183	30.000000	NaN	NaN	32.475625	0.000000
15	Spectrogram 1	1	257.671	258.249	4000.0	18000.0	8203.1	Phee	12.307107	29.706043	NaN	NaN	45.595112	0.000000
16	Spectrogram 1	1	431.370	431.670	4000.0	18000.0	6640.6	Trill	16.356418	30.000000	NaN	NaN	129.658187	0.000000
19	Spectrogram 1	1	630.114	630.993	4000.0	18000.0	8398.4	Phee	8.215288	28.263823	NaN	NaN	47.193458	0.000000
20	Spectrogram 1	1	631.750	632.476	4000.0	18000.0	8203.1	Phee	7.917142	27.784269	NaN	NaN	37.692102	0.000000
21	Spectrogram 1	1	632.849	633.547	4000.0	18000.0	8203.1	Phee	7.256314	30.000000	NaN	NaN	48.912705	0.000000
22	Spectrogram 1	1	633.948	634.606	4000.0	18000.0	8007.8	Phee	6.879524	28.400768	NaN	NaN	52.929089	0.000000
23	Spectrogram 1	1	650.417	651.024	4000.0	18000.0	8984.4	Trill	5.152924	9.868961	NaN	NaN	53.491698	0.000000
24	Spectrogram 1	1	672.578	673.313	4000.0	18000.0	8789.1	Phee	10.899387	30.000000	NaN	NaN	81.758703	0.000000
25	Spectrogram 1	1	673.475	673.508	4059.8	10897.4	5078.1	Phee						
26	Spectrogram 1	1	673.529	673.599	6196.6	15028.5	7226.6	Phee						
27	Spectrogram 1	1	673.711	673.798	3703.7	10612.5	4882.8	Phee						
28	Spectrogram 1	1	673.817	673.908	4416.0	14957.3	7617.2	Phee						
29	Spectrogram 1	1	673.957	674.063	2920.2	11111.1	4882.8	Phee						
30	Spectrogram 1	1	674.391	675.077	4000.0	18000.0	8398.4	Phee	10.949044	30.000000	NaN	NaN	52.770184	0.000000
31	Spectrogram 1	1	675.117	675.283	3561.3	11396.0	5273.4	Phee						
32	Spectrogram 1	1	675.592	676.237	6196.6	9686.6	8593.7	Phee						
33	Spectrogram 1	1	676.279	676.380	3846.2	11182.3	5078.1	Phee						
34	Spectrogram 1	1	676.789	677.361	4000.0	18000.0	8398.4	Phee	11.081742	30.000000	NaN	NaN	30.245508	0.000000
35	Spectrogram 1	1	677.398	677.443	4202.3	11182.3	5078.1	Phee						
36	Spectrogram 1	1	677.799	678.406	4000.0	18000.0	8398.4	Phee	12.043633	30.000000	NaN	NaN	29.626715	0.000000
263	Spectrogram 1	1	678.428	678.443	9340.7	11675.8	10351.6	Phee						
37	Spectrogram 1	1	693.053	693.732	4000.0	18000.0	8789.1	Phee	10.702002	30.000000	NaN	NaN	42.787885	0.000000
38	Spectrogram 1	1	693.777	693.877	3917.4	11182.3	5273.4	Phee						
39	Spectrogram 1	1	694.060	694.217	4000.0	18000.0	4882.8	Phee	13.125446	30.000000	NaN	NaN	209.507918	0.000000
40	Spectrogram 1	1	694.243	694.320	5199.4	14957.3	7031.2	Phee						
