Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	19.349	19.892	0.0	23015.9	8593.7	Phee						
2	Spectrogram 1	1	20.125	20.187	0.0	16269.8	6835.9	Phee						
3	Spectrogram 1	1	20.383	20.435	4000.0	18000.0	6835.9	Phee	6.156581	28.023047	NaN	NaN	79.549929	0.000000
4	Spectrogram 1	1	20.564	20.640	132.3	11772.5	5078.1	Phee						
5	Spectrogram 1	1	21.209	21.742	0.0	22751.3	8593.7	Phee						
6	Spectrogram 1	1	22.710	23.243	0.0	20238.1	8593.7	Phee						
7	Spectrogram 1	1	23.362	23.453	0.0	13095.2	4882.8	Phee						
8	Spectrogram 1	1	23.791	24.382	4000.0	18000.0	8789.1	Phee	NaN	NaN	NaN	NaN	37.449397	0.000000
9	Spectrogram 1	1	40.144	40.725	0.0	20634.9	8789.1	Phee						
10	Spectrogram 1	1	40.925	40.997	661.4	19576.7	7617.2	Tse						
11	Spectrogram 1	1	41.168	41.225	0.0	16798.9	7421.9	Tse						
12	Spectrogram 1	1	41.430	41.459	4000.0	18000.0	6835.9	Phee	7.583797	15.000000	NaN	NaN	147.879656	0.000000
13	Spectrogram 1	1	41.545	41.602	4000.0	18000.0	5078.1	Phee	10.575457	15.000000	NaN	NaN	93.946142	0.000000
14	Spectrogram 1	1	41.926	42.517	4000.0	18000.0	8593.7	Phee	7.729419	15.000000	NaN	NaN	46.160257	0.000000
15	Spectrogram 1	1	42.560	42.707	396.8	13359.8	5078.1	Phee						
16	Spectrogram 1	1	42.860	42.926	4000.0	18000.0	4882.8	Phee	7.424634	15.000000	NaN	NaN	108.522010	0.000000
17	Spectrogram 1	1	43.670	44.213	4000.0	18000.0	8593.7	Phee	7.486691	15.000000	NaN	NaN	72.158931	0.000000
18	Spectrogram 1	1	44.251	44.494	529.1	13888.9	5273.4	Phee						
19	Spectrogram 1	1	659.815	660.230	4000.0	18000.0	7421.9	Trill	5.934785	15.000000	NaN	NaN	60.984981	0.000000
20	Spectrogram 1	1	811.780	812.060	4000.0	18000.0	6640.6	Trill	7.874067	15.000000	NaN	NaN	125.170133	0.000000
21	Spectrogram 1	1	819.999	820.370	4000.0	18000.0	6835.9	Trill	7.823485	15.000000	NaN	NaN	103.731633	0.000000
22	Spectrogram 1	1	1380.010	1380.993	4000.0	18000.0	9179.7	Trill	5.622874	15.000000	NaN	NaN	97.340527	0.000000
23	Spectrogram 1	1	1469.553	1469.920	0.0	17989.4	7421.9	Trill						
24	Spectrogram 1	1	2162.252	2162.634	4000.0	18000.0	7031.2	Trill	5.971621	15.000000	NaN	NaN	59.056781	0.000000
25	Spectrogram 1	1	2190.070	2190.194	5319.1	12367.0	10156.2	Trill						
26	Spectrogram 1	1	2529.548	2529.890	4000.0	18000.0	6835.9	Trill	7.994923	15.000000	NaN	NaN	170.412810	0.000000
27	Spectrogram 1	1	2533.815	2534.140	4000.0	18000.0	6445.3	Trill	6.529417	15.000000	NaN	NaN	86.969625	0.000000
28	Spectrogram 1	1	2547.472	2547.963	4000.0	18000.0	6640.6	Trill	7.240551	15.000000	NaN	NaN	90.539697	0.000000
29	Spectrogram 1	1	2551.937	2552.300	4000.0	18000.0	6835.9	Trill	6.523990	15.000000	NaN	NaN	84.851556	0.000000
30	Spectrogram 1	1	2744.754	2745.220	4000.0	18000.0	7031.2	Trill	6.287686	15.000000	NaN	NaN	86.622145	0.000000
31	Spectrogram 1	1	2750.520	2751.350	4000.0	18000.0	9570.3	Trill	5.247626	15.000000	NaN	NaN	147.113919	0.000000
32	Spectrogram 1	1	2794.360	2794.580	4000.0	18000.0	9570.3	Trill	6.507254	14.470407	NaN	NaN	99.071983	0.000000
