Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	10.090	10.940	4000.0	18000.0	8789.1	Phee	10.730057	30.000000	NaN	NaN	37.789593	0.000000
41	Spectrogram 1	1	10.979	11.062	3896.1	10281.4	4785.2	Phee						
2	Spectrogram 1	1	11.320	12.036	4000.0	18000.0	8789.1	Phee	10.264959	30.000000	NaN	NaN	38.068191	0.000000
42	Spectrogram 1	1	12.073	12.156	3679.7	9523.8	4785.2	Phee						
3	Spectrogram 1	1	12.390	13.113	4000.0	18000.0	8789.1	Phee	9.930199	30.000000	NaN	NaN	39.521729	0.000000
4	Spectrogram 1	1	13.390	14.087	4000.0	18000.0	8789.1	Phee	8.754133	30.000000	NaN	NaN	42.285798	0.000000
8	Spectrogram 1	1	100.570	101.380	4000.0	18000.0	8789.1	Phee	9.400477	30.000000	NaN	NaN	41.859914	0.000000
9	Spectrogram 1	1	101.850	102.535	4000.0	18000.0	8203.1	Phee	9.560677	30.000000	NaN	NaN	34.014216	0.000000
10	Spectrogram 1	1	102.880	103.528	4000.0	18000.0	8203.1	Phee	9.240833	30.000000	NaN	NaN	36.539567	0.000000
43	Spectrogram 1	1	103.578	103.634	4220.8	10497.8	4687.5	Phee						
11	Spectrogram 1	1	103.870	104.530	4000.0	18000.0	8203.1	Phee	8.638306	30.000000	NaN	NaN	45.514702	0.000000
17	Spectrogram 1	1	223.480	224.269	4000.0	18000.0	8691.4	Phee	10.662860	30.000000	NaN	NaN	38.651993	0.000000
18	Spectrogram 1	1	224.610	225.285	4000.0	18000.0	8007.8	Phee	10.640796	29.960184	NaN	NaN	35.668016	0.000000
19	Spectrogram 1	1	225.600	226.269	4000.0	18000.0	8105.5	Phee	10.737033	29.642659	NaN	NaN	41.855818	0.000000
20	Spectrogram 1	1	272.230	272.560	4000.0	18000.0	7519.5	Trill	11.577801	24.433782	NaN	NaN	107.932236	0.000000
21	Spectrogram 1	1	288.650	288.980	4000.0	18000.0	7031.2	Trill	6.802459	16.949886	NaN	NaN	58.894661	0.000000
22	Spectrogram 1	1	358.740	358.950	4000.0	18000.0	8398.4	Trill	7.226389	19.913996	NaN	NaN	36.461689	0.000000
23	Spectrogram 1	1	363.190	363.450	4000.0	18000.0	7128.9	Trill	9.291551	17.621430	NaN	NaN	65.789440	0.000000
24	Spectrogram 1	1	376.750	377.102	4000.0	18000.0	7519.5	Trill	10.176486	20.870568	NaN	NaN	62.614104	0.000000
28	Spectrogram 1	1	435.810	436.230	4000.0	18000.0	7910.2	Trill	10.306448	21.870801	NaN	NaN	50.559554	0.000000
29	Spectrogram 1	1	437.740	438.150	4000.0	18000.0	7714.8	Trill	10.530895	22.242933	NaN	NaN	88.115058	0.000000
30	Spectrogram 1	1	442.000	442.470	4000.0	18000.0	6738.3	Trill	8.423785	19.172153	NaN	NaN	71.162970	0.000000
31	Spectrogram 1	1	452.720	453.060	4000.0	18000.0	7226.6	Trill	8.138472	18.772208	NaN	NaN	60.415727	0.000000
32	Spectrogram 1	1	459.830	460.200	4000.0	18000.0	7226.6	Trill	12.452341	23.309565	NaN	NaN	89.472864	0.000000
33	Spectrogram 1	1	469.840	470.250	4000.0	18000.0	7617.2	Trill	9.753537	21.355052	NaN	NaN	87.676370	0.000000
34	Spectrogram 1	1	477.760	478.050	4000.0	18000.0	7617.2	Trill	10.998862	20.355562	NaN	NaN	81.889544	0.000000
36	Spectrogram 1	1	480.990	481.310	4000.0	18000.0	7617.2	Trill	12.990245	24.402918	NaN	NaN	102.445256	0.000000
37	Spectrogram 1	1	490.890	491.240	4000.0	18000.0	8007.8	Trill	13.323526	24.850654	NaN	NaN	85.989537	0.000000
39	Spectrogram 1	1	513.810	514.330	4000.0	18000.0	7714.8	Trill	15.658641	27.335814	NaN	NaN	144.851878	0.000000
