Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	466.098	467.345	4000.0	18000.0	8593.7	Phee
2	Spectrogram 1	1	467.517	467.603	3880.8	17880.8	5078.1	Phee
3	Spectrogram 1	1	468.006	468.826	4000.0	18000.0	8203.1	Phee
4	Spectrogram 1	1	469.235	469.960	4000.0	18000.0	8593.7	Phee
5	Spectrogram 1	1	486.782	487.719	4000.0	18000.0	8593.7	Phee
6	Spectrogram 1	1	488.884	489.697	4000.0	18000.0	8203.1	Phee
7	Spectrogram 1	1	489.746	489.988	4000.0	18000.0	5078.1	Phee
8	Spectrogram 1	1	490.337	491.177	4000.0	18000.0	8203.1	Phee
9	Spectrogram 1	1	646.573	647.232	4000.0	18000.0	7617.2	Phee
10	Spectrogram 1	1	648.000	648.676	4000.0	18000.0	7617.2	Phee
11	Spectrogram 1	1	686.497	687.258	4000.0	18000.0	8398.4	Phee
12	Spectrogram 1	1	687.409	687.438	0.0	14378.2	5273.4	Egg
13	Spectrogram 1	1	687.666	687.724	4000.0	18000.0	5078.1	Egg
14	Spectrogram 1	1	688.550	689.305	4000.0	18000.0	8398.4	Phee
15	Spectrogram 1	1	689.351	689.390	0.0	13989.6	5468.7	Egg
16	Spectrogram 1	1	690.030	690.840	4000.0	18000.0	8203.1	Phee
17	Spectrogram 1	1	690.882	690.934	0.0	14766.8	5468.7	Egg
18	Spectrogram 1	1	898.507	899.105	4000.0	18000.0	7617.2	Trill
19	Spectrogram 1	1	931.223	931.870	4000.0	18000.0	7226.6	Trill
20	Spectrogram 1	1	1463.837	1464.947	284.1	23295.5	8398.4	Phee
21	Spectrogram 1	1	1465.832	1466.655	4000.0	18000.0	8593.7	Phee
22	Spectrogram 1	1	1467.367	1468.098	4000.0	18000.0	8398.4	Phee
23	Spectrogram 1	1	1468.594	1469.378	4000.0	18000.0	8203.1	Phee
24	Spectrogram 1	1	1475.352	1476.109	4000.0	18000.0	8203.1	Phee
25	Spectrogram 1	1	1476.501	1476.615	4000.0	18000.0	4882.8	Phee
26	Spectrogram 1	1	1476.640	1476.726	4000.0	18000.0	7226.6	Phee
