Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	15.173	15.309	4000.0	18000.0	8007.8	Trill
2	Spectrogram 1	2	17.054	17.452	4000.0	18000.0	7617.2	Trill
3	Spectrogram 1	2	18.559	18.625	6409.4	12508.8	10156.2	Twitter
4	Spectrogram 1	2	18.706	18.778	3928.4	11785.1	7421.9	Twitter
5	Spectrogram 1	2	18.851	18.906	4000.0	18000.0	7421.9	Twitter
6	Spectrogram 1	2	18.985	19.042	4000.0	18000.0	7617.2	Twitter
7	Spectrogram 1	2	19.114	19.165	4000.0	18000.0	7617.2	Twitter
8	Spectrogram 1	2	19.238	19.298	4000.0	18000.0	7031.2	Twitter
9	Spectrogram 1	2	19.368	19.428	4000.0	18000.0	7031.2	Twitter
10	Spectrogram 1	2	19.492	19.554	4000.0	18000.0	7031.2	Twitter
11	Spectrogram 1	2	19.624	19.679	5168.9	10337.8	7226.6	Twitter
12	Spectrogram 1	2	22.905	23.205	4000.0	18000.0	7812.5	Trill
13	Spectrogram 1	2	25.754	26.169	4000.0	18000.0	7617.2	Trillphee
14	Spectrogram 1	2	26.299	26.375	4000.0	18000.0	7617.2	Phee
15	Spectrogram 1	2	26.449	26.578	4000.0	18000.0	7617.2	Phee
16	Spectrogram 1	2	26.687	26.795	5892.6	9318.5	7617.2	Phee
17	Spectrogram 1	2	32.104	32.330	4000.0	18000.0	7617.2	Trill
18	Spectrogram 1	2	40.037	40.134	4000.0	18000.0	8007.8	Trill
19	Spectrogram 1	2	40.568	40.635	5892.6	9181.4	7617.2	Phee
20	Spectrogram 1	2	52.791	53.008	4000.0	18000.0	7617.2	Trill
21	Spectrogram 1	2	95.438	95.761	4000.0	18000.0	7031.2	Trill
22	Spectrogram 1	2	97.836	98.138	5686.5	8962.5	7421.9	Trill
23	Spectrogram 1	2	98.325	98.374	6242.8	8900.6	7421.9	Phee
24	Spectrogram 1	2	98.443	98.496	6675.5	8158.9	7421.9	Phee
25	Spectrogram 1	2	98.695	98.748	6675.5	8344.4	7617.2	Phee
26	Spectrogram 1	2	98.833	98.877	6613.7	8468.0	7617.2	Phee
27	Spectrogram 1	2	103.294	103.558	4000.0	18000.0	6835.9	Trill
28	Spectrogram 1	2	106.483	106.844	4000.0	18000.0	7617.2	Trill
29	Spectrogram 1	2	107.312	107.460	4000.0	18000.0	7617.2	Phee
30	Spectrogram 1	2	107.476	107.774	5501.1	9271.5	7421.9	Phee
31	Spectrogram 1	2	107.793	108.051	5624.7	9271.5	7421.9	Phee
32	Spectrogram 1	2	108.102	108.144	6366.4	8715.2	7617.2	Phee
33	Spectrogram 1	2	108.192	108.224	6428.2	8220.7	7617.2	Phee
34	Spectrogram 1	2	109.396	109.639	4000.0	18000.0	7421.9	Trill
35	Spectrogram 1	2	109.757	109.798	4000.0	18000.0	8007.8	Twitter
36	Spectrogram 1	2	109.891	109.934	4000.0	18000.0	7031.2	Twitter
37	Spectrogram 1	2	110.020	110.068	4000.0	18000.0	8007.8	Twitter
38	Spectrogram 1	2	110.135	110.188	4000.0	18000.0	7031.2	Twitter
39	Spectrogram 1	2	110.249	110.304	4141.3	10940.4	7031.2	Twitter
40	Spectrogram 1	2	110.369	110.420	4821.2	10569.5	7031.2	Twitter
41	Spectrogram 1	2	110.489	110.540	4000.0	18000.0	7421.9	Twitter
42	Spectrogram 1	2	110.619	110.651	5748.3	8715.2	6640.6	Twitter
43	Spectrogram 1	2	112.835	113.177	4000.0	18000.0	6640.6	Trill
44	Spectrogram 1	2	113.389	113.440	4000.0	18000.0	8203.1	Twitter
45	Spectrogram 1	2	113.535	113.586	5130.2	11434.9	7617.2	Twitter
46	Spectrogram 1	2	113.668	113.724	4000.0	18000.0	7226.6	Twitter
