Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	8.219	8.375	4000.0	18000.0	7421.9	Trill
2	Spectrogram 1	2	24.091	24.437	4000.0	18000.0	7812.5	Trill
3	Spectrogram 1	2	31.313	31.541	4000.0	18000.0	7226.6	Trill
4	Spectrogram 1	2	51.714	51.959	4000.0	18000.0	8398.4	Trill
5	Spectrogram 1	2	52.174	52.808	4000.0	18000.0	7812.5	Phee
6	Spectrogram 1	2	62.037	62.197	3260.9	11956.5	8007.8	Trill
7	Spectrogram 1	2	62.426	63.079	4000.0	18000.0	7812.5	Phee
8	Spectrogram 1	2	116.759	116.913	4000.0	18000.0	7421.9	Trill
9	Spectrogram 1	2	126.252	126.497	4000.0	18000.0	6835.9	Trill
10	Spectrogram 1	2	133.518	133.799	4000.0	18000.0	7226.6	Trill
11	Spectrogram 1	2	165.990	166.169	4000.0	18000.0	7226.6	Trill
12	Spectrogram 1	2	250.321	250.612	4000.0	18000.0	7617.2	Trill
13	Spectrogram 1	2	283.824	283.915	4000.0	18000.0	7226.6	Trill
14	Spectrogram 1	2	296.108	296.370	4000.0	18000.0	7617.2	Trill
15	Spectrogram 1	2	338.440	338.681	4000.0	18000.0	7031.2	Trill
16	Spectrogram 1	2	364.857	365.086	4000.0	18000.0	7226.6	Trill
17	Spectrogram 1	2	416.337	416.549	4000.0	18000.0	7031.2	Trill
18	Spectrogram 1	2	419.592	419.889	4000.0	18000.0	6835.9	Trill
19	Spectrogram 1	2	506.362	506.518	4000.0	18000.0	7617.2	Trill
20	Spectrogram 1	2	552.387	552.590	4323.3	11654.1	7812.5	Trill
21	Spectrogram 1	2	552.678	553.566	4000.0	18000.0	7421.9	Phee
22	Spectrogram 1	2	553.621	553.677	3947.4	10714.3	7617.2	Phee
23	Spectrogram 1	2	580.017	580.219	4000.0	18000.0	7031.2	Trill
24	Spectrogram 1	2	590.271	590.448	4000.0	18000.0	7226.6	Trill
25	Spectrogram 1	2	598.739	598.836	4000.0	18000.0	7421.9	Trill
26	Spectrogram 1	2	621.718	621.793	4000.0	18000.0	7421.9	Trill
27	Spectrogram 1	2	632.675	632.779	3759.4	20676.7	8203.1	Trill
28	Spectrogram 1	2	633.001	633.060	4135.3	11090.2	7617.2	Phee
29	Spectrogram 1	2	633.103	633.191	3571.4	11466.2	7617.2	Phee
30	Spectrogram 1	2	633.253	633.416	2819.5	11842.1	7617.2	Phee
31	Spectrogram 1	2	737.338	737.564	2819.5	12782.0	7617.2	Trill
32	Spectrogram 1	2	737.861	738.436	1315.8	16353.4	7812.5	Phee
33	Spectrogram 1	2	846.816	846.976	4000.0	18000.0	7421.9	Trill
34	Spectrogram 1	2	905.585	905.755	4000.0	18000.0	6835.9	Trill
35	Spectrogram 1	2	916.439	916.716	4000.0	18000.0	7812.5	Trill
