Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
1	Spectrogram 1	1	52.071	53.175	4000.0	18000.0	8691.4	Trillphee	5.880373	23.613362	NaN	NaN	94.518991	0.000000
2	Spectrogram 1	1	68.070	68.400	4000.0	18000.0	6933.6	Trill	16.382367	24.642325	NaN	NaN	113.576381	0.000000
3	Spectrogram 1	1	69.699	70.640	4000.0	18000.0	8886.7	Trill	15.989462	28.121459	NaN	NaN	120.306394	0.000000
4	Spectrogram 1	1	90.560	90.950	4000.0	18000.0	6543.0	Trill	5.529515	12.185082	NaN	NaN	45.472867	0.000000
5	Spectrogram 1	1	111.360	111.810	4000.0	18000.0	7128.9	Trill	15.028880	25.372739	NaN	NaN	127.371353	0.000000
6	Spectrogram 1	1	122.033	122.954	4000.0	18000.0	8691.4	Trill	13.988191	29.981398	NaN	NaN	117.647375	0.000000
7	Spectrogram 1	1	135.230	135.340	4000.0	18000.0	6640.6	Trill	6.519024	14.544569	NaN	NaN	47.878601	0.000000
8	Spectrogram 1	1	135.387	135.489	5495.6	15937.4	6250.0	Trill						
9	Spectrogram 1	1	136.165	136.480	4000.0	18000.0	6543.0	Trill	9.027749	18.117013	NaN	NaN	49.983503	0.000000
10	Spectrogram 1	1	141.894	142.514	4000.0	18000.0	6543.0	Phee	4.661157	10.492798	NaN	NaN	44.910730	0.000000
11	Spectrogram 1	1	154.160	155.197	4000.0	18000.0	8789.1	Trill	8.630081	21.244378	NaN	NaN	90.570304	0.000000
12	Spectrogram 1	1	177.090	178.080	4000.0	18000.0	8593.7	Phee	7.639181	24.727778	NaN	NaN	81.042471	0.000000
13	Spectrogram 1	1	183.360	183.630	4000.0	18000.0	6250.0	Trill	12.333426	21.185417	NaN	NaN	73.572641	0.000000
14	Spectrogram 1	1	186.900	188.087	4000.0	18000.0	8691.4	Phee	13.716017	29.069952	NaN	NaN	62.263239	0.000000
15	Spectrogram 1	1	188.440	189.253	4000.0	18000.0	8398.4	Phee	13.763050	27.790127	NaN	NaN	47.824363	0.000000
16	Spectrogram 1	1	189.590	190.393	4000.0	18000.0	8300.8	Phee	12.826353	27.177790	NaN	NaN	47.620598	0.000000
17	Spectrogram 1	1	214.430	215.330	4000.0	18000.0	6738.3	Trill	6.060046	15.375029	NaN	NaN	69.615812	0.000000
18	Spectrogram 1	2	216.861	217.808	6508.9	13757.4	9277.3	Twitter						
19	Spectrogram 1	1	218.158	218.241	4000.0	18000.0	9863.3	Twitter	6.693219	20.945942	NaN	NaN	37.439474	0.000000
20	Spectrogram 1	1	218.313	218.368	3985.5	20144.9	7128.9	Twitter						
21	Spectrogram 1	1	218.449	218.504	4782.6	20507.2	7031.2	Twitter						
22	Spectrogram 1	1	218.565	218.618	5144.9	19782.6	7031.2	Twitter						
23	Spectrogram 1	1	218.674	218.750	4927.5	19782.6	7031.2	Twitter						
24	Spectrogram 1	1	218.804	218.867	5072.5	18913.0	7812.5	Twitter						
25	Spectrogram 1	1	218.920	218.972	5869.6	19202.9	7031.2	Twitter						
26	Spectrogram 1	1	231.690	231.970	4000.0	18000.0	6640.6	Trill	9.733309	17.086785	NaN	NaN	65.491550	0.000000
27	Spectrogram 1	1	237.748	238.586	4000.0	18000.0	7812.5	Phee	5.086264	13.400762	NaN	NaN	78.930984	0.000000
28	Spectrogram 1	1	241.336	242.058	4000.0	18000.0	8300.8	Trillphee	4.191071	13.836099	NaN	NaN	67.526153	0.000000
29	Spectrogram 1	1	246.400	246.636	4000.0	18000.0	7128.9	Trill	4.438265	12.249026	NaN	NaN	38.289526	0.000000
30	Spectrogram 1	1	258.324	258.656	4000.0	18000.0	6738.3	Trill	4.410908	14.050774	NaN	NaN	46.075193	0.000000
31	Spectrogram 1	1	270.829	271.940	4000.0	18000.0	8886.7	Trillphee	4.562084	16.808123	NaN	NaN	62.622660	0.000000
32	Spectrogram 1	1	281.847	283.110	4000.0	18000.0	8691.4	Phee	7.141173	28.033737	NaN	NaN	92.137551	0.000000
33	Spectrogram 1	1	287.322	288.351	4000.0	18000.0	8496.1	Phee	4.963299	30.425101	NaN	NaN	57.428271	0.000000
34	Spectrogram 1	1	288.783	289.614	4000.0	18000.0	8496.1	Phee	4.378653	30.345524	NaN	NaN	44.988070	0.000000
35	Spectrogram 1	1	307.670	307.940	4000.0	18000.0	7128.9	Trill	6.589103	14.470699	NaN	NaN	47.985884	0.000000
36	Spectrogram 1	1	351.130	351.540	4000.0	18000.0	6835.9	Trill	5.304602	14.289853	NaN	NaN	46.723799	0.000000
37	Spectrogram 1	1	464.450	464.903	4000.0	18000.0	6640.6	Trill	4.362137	12.965238	NaN	NaN	43.000438	0.000000
38	Spectrogram 1	1	477.520	477.761	4000.0	18000.0	6543.0	Trill	7.850223	17.065674	NaN	NaN	47.720291	0.000000
39	Spectrogram 1	1	486.580	486.920	4000.0	18000.0	6543.0	Trill	9.759580	19.097471	NaN	NaN	68.459973	0.000000
40	Spectrogram 1	1	497.930	498.603	4000.0	18000.0	8886.7	Trill	11.890004	25.131026	NaN	NaN	107.464695	0.000000
41	Spectrogram 1	1	507.989	509.010	4000.0	18000.0	7910.2	Phee	5.641489	19.287731	NaN	NaN	65.730026	0.000000
42	Spectrogram 1	1	580.533	581.110	4000.0	18000.0	8496.1	Trillphee	10.706130	22.262810	NaN	NaN	78.885840	0.000000
43	Spectrogram 1	1	584.580	585.460	4000.0	18000.0	7324.2	Trill	11.293969	25.577582	NaN	NaN	123.141932	0.000000
44	Spectrogram 1	1	605.960	606.111	4000.0	18000.0	8398.4	Twitter	8.837484	24.382973	NaN	NaN	47.479054	0.000000
45	Spectrogram 1	1	606.160	606.243	4202.9	17826.1	8105.5	Twitter						
46	Spectrogram 1	1	606.303	606.382	3188.4	17246.4	6738.3	Twitter						
47	Spectrogram 1	1	606.422	606.483	3913.0	17898.6	6738.3	Twitter						
48	Spectrogram 1	1	606.548	606.608	5072.5	14927.5	6738.3	Twitter						
49	Spectrogram 1	1	606.664	606.730	5724.6	14565.2	6933.6	Twitter						
50	Spectrogram 1	1	606.783	606.839	6014.5	12753.6	6738.3	Twitter						
51	Spectrogram 1	1	606.899	606.949	6231.9	13985.5	6445.3	Twitter						
53	Spectrogram 1	1	626.010	626.911	4000.0	18000.0	9082.0	Trillphee	11.847163	23.847433	NaN	NaN	105.581468	0.000000
54	Spectrogram 1	1	671.160	672.142	4000.0	18000.0	8398.4	Trill	9.720040	20.579004	NaN	NaN	64.503002	0.000000
55	Spectrogram 1	1	688.940	690.290	4000.0	18000.0	8691.4	Trillphee	12.806371	34.343712	NaN	NaN	98.014871	0.000000
56	Spectrogram 1	1	690.570	691.324	4000.0	18000.0	8398.4	Phee	11.458878	30.967619	NaN	NaN	52.222771	0.000000
57	Spectrogram 1	1	715.200	715.750	4000.0	18000.0	6347.7	Trill	14.465742	24.718751	NaN	NaN	90.382093	0.000000
58	Spectrogram 1	2	764.192	765.600	3478.3	16956.5	8105.5	Twitter						
59	Spectrogram 1	1	765.268	765.487	4000.0	18000.0	10449.2	Trill-Twitter	6.298431	20.957404	NaN	NaN	33.086429	0.000000
60	Spectrogram 1	1	765.606	765.692	3840.6	23478.3	6738.3	Twitter						
61	Spectrogram 1	1	765.759	765.841	2536.2	23043.5	6738.3	Twitter						
62	Spectrogram 1	1	765.908	765.984	2463.8	23478.3	6543.0	Twitter						
63	Spectrogram 1	1	766.053	766.132	2318.8	23188.4	6445.3	Twitter						
64	Spectrogram 1	1	766.196	766.275	2608.7	22753.6	6543.0	Twitter						
65	Spectrogram 1	1	766.328	766.401	3623.2	22173.9	6543.0	Twitter						
66	Spectrogram 1	1	766.471	766.530	4058.0	19492.8	6445.3	Twitter						
67	Spectrogram 1	1	766.580	766.656	5000.0	19637.7	6543.0	Twitter						
68	Spectrogram 1	1	766.693	766.749	6159.4	17826.1	6445.3	Twitter						
69	Spectrogram 1	1	766.809	766.855	6376.8	18333.3	7031.2	Twitter						
70	Spectrogram 1	1	766.948	767.010	4000.0	18000.0	5664.1	Sd-peep	7.555517	13.278488	NaN	NaN	72.564738	0.000000
71	Spectrogram 1	1	770.770	771.200	4000.0	18000.0	6543.0	Trill	9.664907	19.793647	NaN	NaN	74.642084	0.000000
72	Spectrogram 1	1	771.359	771.740	4000.0	18000.0	7910.2	Trill	7.053881	19.918166	NaN	NaN	69.973131	0.000000
73	Spectrogram 1	1	771.890	772.270	4000.0	18000.0	8984.4	Trill	10.457448	26.134578	NaN	NaN	105.896965	0.000000
74	Spectrogram 1	1	772.380	772.750	4000.0	18000.0	7910.2	Trill	8.768495	23.775176	NaN	NaN	84.571719	0.000000
