Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	6.257	6.547	4000.0	18000.0	6835.9	Trill
2	Spectrogram 1	1	15.609	15.945	4000.0	18000.0	6835.9	Trill
3	Spectrogram 1	1	16.866	17.405	4000.0	18000.0	6640.6	Trill
4	Spectrogram 1	1	29.320	29.458	4000.0	18000.0	6445.3	Trill
5	Spectrogram 1	1	29.860	30.280	4000.0	18000.0	8007.8	Phee
6	Spectrogram 1	1	43.541	44.508	4000.0	18000.0	7812.5	Trillphee
7	Spectrogram 1	1	57.451	58.614	4000.0	18000.0	8007.8	Trillphee
8	Spectrogram 1	1	64.431	65.770	4000.0	18000.0	7812.5	Trillphee
9	Spectrogram 1	1	77.512	77.672	4000.0	18000.0	6445.3	Trill
10	Spectrogram 1	1	95.888	96.082	4000.0	18000.0	7226.6	Trill
11	Spectrogram 1	1	99.565	100.375	4000.0	18000.0	7226.6	Trillphee
12	Spectrogram 1	1	106.990	107.364	4000.0	18000.0	7617.2	Phee
13	Spectrogram 1	1	116.566	117.575	4000.0	18000.0	7226.6	Trillphee
14	Spectrogram 1	1	138.857	139.112	4000.0	18000.0	7226.6	Trill
15	Spectrogram 1	1	168.034	168.180	4000.0	18000.0	7421.9	Trill
16	Spectrogram 1	1	193.470	193.832	4000.0	18000.0	6250.0	Trill
17	Spectrogram 1	1	196.206	196.660	4000.0	18000.0	6445.3	Trill
18	Spectrogram 1	1	200.332	201.489	4000.0	18000.0	7617.2	Phee
19	Spectrogram 1	1	218.665	220.066	4000.0	18000.0	7812.5	Trillphee
20	Spectrogram 1	1	229.502	229.626	4000.0	18000.0	6250.0	Trill
21	Spectrogram 1	1	234.062	234.346	4000.0	18000.0	7031.2	Trill
22	Spectrogram 1	1	234.480	235.188	4000.0	18000.0	8007.8	Phee
23	Spectrogram 1	1	272.768	272.997	4000.0	18000.0	8007.8	Trill
24	Spectrogram 1	1	273.327	273.751	4000.0	18000.0	8007.8	Phee
25	Spectrogram 1	1	283.923	283.981	956.3	19262.3	7812.5	Trill
26	Spectrogram 1	1	284.102	284.827	4000.0	18000.0	7812.5	Phee
27	Spectrogram 1	1	357.654	358.203	0.0	13251.4	195.3	Phee
