Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	18.530000	18.618000	4000.000000	18000.000000	8000.000000	Trill
2	Spectrogram 1	2	20.729000	21.911000	4000.000000	18000.000000	8000.000000	Phee
3	Spectrogram 1	2	48.311000	48.396000	4000.000000	18000.000000	8000.000000	Phee
4	Spectrogram 1	2	49.286000	49.354000	4000.000000	18000.000000	8000.000000	Phee
5	Spectrogram 1	2	56.897000	56.990000	4000.000000	18000.000000	8000.000000	Phee
6	Spectrogram 1	2	57.065000	57.215000	4000.000000	18000.000000	8000.000000	Phee
7	Spectrogram 1	2	57.294000	57.448000	4000.000000	18000.000000	8000.000000	Phee
8	Spectrogram 1	2	57.514000	57.580000	4000.000000	18000.000000	8000.000000	Phee
9	Spectrogram 1	2	57.660000	57.738000	4000.000000	18000.000000	8000.000000	Phee
10	Spectrogram 1	2	62.490000	62.806000	4000.000000	18000.000000	8000.000000	Phee
11	Spectrogram 1	2	68.072000	68.134000	4000.000000	18000.000000	8000.000000	Twitter
12	Spectrogram 1	2	76.196000	76.318000	4000.000000	18000.000000	8000.000000	Phee
13	Spectrogram 1	2	76.454000	77.356000	4000.000000	18000.000000	8000.000000	Phee
14	Spectrogram 1	2	87.362000	88.517000	4000.000000	18000.000000	8000.000000	Phee
15	Spectrogram 1	2	100.148000	101.487000	4000.000000	18000.000000	8000.000000	Phee
16	Spectrogram 1	2	125.148000	125.422000	4000.000000	18000.000000	8000.000000	Phee
17	Spectrogram 1	2	125.476000	125.813000	4000.000000	18000.000000	8000.000000	Phee
18	Spectrogram 1	2	139.010000	139.130000	4000.000000	18000.000000	8000.000000	Trill
19	Spectrogram 1	2	139.311000	139.535000	4000.000000	18000.000000	8000.000000	Phee
20	Spectrogram 1	2	146.347000	147.735000	4000.000000	18000.000000	8000.000000	
21	Spectrogram 1	2	167.179000	168.245000	4000.000000	18000.000000	8000.000000	Phee
22	Spectrogram 1	2	168.300000	168.369000	4000.000000	18000.000000	8000.000000	Phee
23	Spectrogram 1	2	210.850000	212.296000	4000.000000	18000.000000	8000.000000	Phee
24	Spectrogram 1	2	221.049000	222.512000	4000.000000	18000.000000	8000.000000	Phee
25	Spectrogram 1	2	319.085000	319.227000	4000.000000	18000.000000	8000.000000	Trill
26	Spectrogram 1	2	338.891000	339.908000	4000.000000	18000.000000	8000.000000	Phee
27	Spectrogram 1	2	363.756000	364.319000	4000.000000	18000.000000	8000.000000	Phee
28	Spectrogram 1	2	364.368000	364.518000	4000.000000	18000.000000	8000.000000	Phee
29	Spectrogram 1	2	383.336000	384.615000	4000.000000	18000.000000	8000.000000	Phee
30	Spectrogram 1	2	384.660000	384.836000	4000.000000	18000.000000	8000.000000	Phee
31	Spectrogram 1	2	459.687000	460.829000	4000.000000	18000.000000	8000.000000	Phee
