Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
3	Spectrogram 1	1	41.070	41.440	4000.0	18000.0	7714.8	Trill	10.274191	26.744823	NaN	NaN	74.345443	0.000000
4	Spectrogram 1	1	60.050	60.402	4000.0	18000.0	7519.5	Trill	16.845284	30.000000	NaN	NaN	119.110191	0.000000
6	Spectrogram 1	1	74.360	74.750	4000.0	18000.0	7910.2	Trill	13.769376	25.916724	NaN	NaN	82.445300	0.000000
8	Spectrogram 1	1	83.970	84.300	4000.0	18000.0	8984.4	Trill	12.441291	28.321489	NaN	NaN	79.107836	0.000000
9	Spectrogram 1	1	90.960	91.250	4000.0	18000.0	7812.5	Trill	13.156571	28.834255	NaN	NaN	50.287955	0.000000
10	Spectrogram 1	1	115.163	115.500	4000.0	18000.0	7812.5	Trill	7.594323	23.677999	NaN	NaN	51.091645	0.000000
11	Spectrogram 1	1	122.220	122.510	4000.0	18000.0	8105.5	Trill	7.701083	17.479009	NaN	NaN	54.802625	0.000000
12	Spectrogram 1	1	126.390	126.765	4000.0	18000.0	6933.6	Trill	6.945236	18.816223	NaN	NaN	62.483499	0.000000
13	Spectrogram 1	1	133.550	133.930	4000.0	18000.0	7226.6	Trill	7.228667	18.564868	NaN	NaN	62.070187	0.000000
15	Spectrogram 1	1	145.480	146.340	4000.0	18000.0	8496.1	Trillphee	12.998967	32.430626	NaN	NaN	93.577953	0.000000
18	Spectrogram 1	1	158.460	158.780	4000.0	18000.0	8203.1	Trill	12.061782	28.101426	NaN	NaN	97.554552	0.000000
21	Spectrogram 1	1	184.660	185.444	4000.0	18000.0	8691.4	Trillphee	9.026226	28.700742	NaN	NaN	58.165540	0.000000
22	Spectrogram 1	1	185.850	186.654	4000.0	18000.0	8691.4	Phee	9.903178	30.000000	NaN	NaN	42.601328	0.000000
45	Spectrogram 1	1	238.920	239.980	4000.0	18000.0	8593.7	Trillphee	16.055640	38.374022	NaN	NaN	92.310838	0.000000
47	Spectrogram 1	1	240.490	241.307	4000.0	18000.0	8593.7	Phee	15.036281	30.000000	NaN	NaN	47.486442	0.000000
58	Spectrogram 1	1	265.640	266.489	4000.0	18000.0	9179.7	Phee	12.706830	30.000000	NaN	NaN	40.071965	0.000000
380	Spectrogram 1	1	266.549	266.628	2136.8	7265.0	4882.8	Phee						
